Time (s),[o],[so],[bcfa],[ofa]
0.0,2.81260547270523e-07,0.0,0.000934945017424448,0.0
0.010000833402783566,2.81260547270523e-07,1.1447948314826363e-33,0.000934945017424448,5.452694567509914e-36
0.02000166680556713,2.81260547270523e-07,2.2867649802597777e-33,0.000934945017424448,1.332122457954725e-35
0.0300025002083507,2.81260547270523e-07,3.428735129036919e-33,0.000934945017424448,2.1189754591584586e-35
0.04000333361113426,2.81260547270523e-07,4.5562820774330484e-33,0.000934945017424448,3.448450849872139e-35
0.05000416701391783,2.81260547270523e-07,5.634000822891228e-33,0.000934945017424448,6.652537826706044e-35
0.0600050004167014,2.81260547270523e-07,6.711719568349407e-33,0.000934945017424448,9.856624803539915e-35
0.07000583381948496,2.81260547270523e-07,7.789438313807598e-33,0.000934945017424448,1.3060711780373837e-34
0.08000666722226853,2.81260547270523e-07,8.867157059265772e-33,0.000934945017424448,1.6264798757207708e-34
0.0900075006250521,2.81260547270523e-07,9.944875804723957e-33,0.000934945017424448,1.9468885734041613e-34
0.10000833402783565,2.81260547270523e-07,1.1022594550182137e-32,0.000934945017424448,2.267297271087552e-34
0.11000916743061923,2.81260547270523e-07,1.2100313295640322e-32,0.000934945017424448,2.5877059687709406e-34
0.1200100008334028,2.81260547270523e-07,1.3178032041098507e-32,0.000934945017424448,2.908114666454331e-34
0.13001083423618637,2.81260547270523e-07,1.425575078655668e-32,0.000934945017424448,3.22852336413772e-34
0.1400116676389699,2.81260547270523e-07,1.5333469532014866e-32,0.000934945017424448,3.5489320618211104e-34
0.15001250104175348,2.81260547270523e-07,1.6411188277473045e-32,0.000934945017424448,3.869340759504498e-34
0.16001333444453705,2.81260547270523e-07,1.7488907022931228e-32,0.000934945017424448,4.189749457187889e-34
0.17001416784732062,2.81260547270523e-07,1.8566625768389413e-32,0.000934945017424448,4.5101581548712785e-34
0.1800150012501042,2.81260547270523e-07,1.9644344513847595e-32,0.000934945017424448,4.830566852554668e-34
0.19001583465288774,2.81260547270523e-07,2.0722063259305777e-32,0.000934945017424448,5.150975550238059e-34
0.2000166680556713,2.81260547270523e-07,2.1799782004763957e-32,0.000934945017424448,5.471384247921447e-34
0.21001750145845488,2.81260547270523e-07,2.2877500750222142e-32,0.000934945017424448,5.791792945604837e-34
0.22001833486123845,2.81260547270523e-07,2.3955219495680324e-32,0.000934945017424448,6.112201643288227e-34
0.23001916826402202,2.81260547270523e-07,2.5032938241138504e-32,0.000934945017424448,6.432610340971616e-34
0.2400200016668056,2.81260547270523e-07,2.611065698659669e-32,0.000934945017424448,6.753019038655006e-34
0.25002083506958916,2.81260547270523e-07,2.7188375732054874e-32,0.000934945017424448,7.0734277363383965e-34
0.26002166847237274,2.81260547270523e-07,2.8266094477513053e-32,0.000934945017424448,7.393836434021785e-34
0.27002250187515625,2.81260547270523e-07,2.934381322297123e-32,0.000934945017424448,7.714245131705175e-34
0.2800233352779398,2.81260547270523e-07,3.042153196842941e-32,0.000934945017424448,8.034653829388564e-34
0.2900241686807234,2.81260547270523e-07,3.1499250713887597e-32,0.000934945017424448,8.355062527071954e-34
0.30002500208350696,2.81260547270523e-07,3.2576969459345777e-32,0.000934945017424448,8.675471224755343e-34
0.31002583548629054,2.81260547270523e-07,3.365468820480396e-32,0.000934945017424448,8.995879922438734e-34
0.3200266688890741,2.81260547270523e-07,3.473240695026214e-32,0.000934945017424448,9.316288620122122e-34
0.3300275022918577,2.81260547270523e-07,3.5810125695720326e-32,0.000934945017424448,9.636697317805513e-34
