time (hr),oxidation_proportion
0.0,0.0
0.17006802721088435,0.10608033785734057
0.3401360544217687,0.20090790322542793
0.510204081632653,0.2856762894427431
0.6802721088435374,0.3614524654847188
0.8503401360544217,0.42919066223693775
1.020408163265306,0.48974330540025257
1.1904761904761905,0.543872838941183
1.3605442176870748,0.5922611670936968
1.530612244897959,0.6355152498125565
1.7006802721088434,0.6741796118804025
1.8707482993197277,0.7087425909437252
2.040816326530612,0.7396395951812734
2.2108843537414966,0.7672589692757973
2.380952380952381,0.7919482389906521
2.5510204081632653,0.8140184297038452
2.7210884353741496,0.8337475134572995
2.8911564625850334,0.8513837387299936
3.061224489795918,0.867149041956886
3.2312925170068025,0.8812417824479978
3.401360544217687,0.8938394820488187
3.5714285714285707,0.9051008331727621
3.7414965986394555,0.9151676123721626
3.91156462585034,0.9241665289170837
4.081632653061224,0.9322109006233791
4.2517006802721085,0.9394019322251272
4.421768707482993,0.9458301204819579
4.591836734693877,0.9515763774832596
4.761904761904762,0.9567130997236524
4.931972789115646,0.9613049346358408
5.1020408163265305,0.965409670321617
5.272108843537414,0.9690789796710885
5.442176870748299,0.9723590571503624
5.612244897959183,0.9752911849073337
5.782312925170067,0.9779122636965482
5.952380952380952,0.9802553050498971
6.122448979591836,0.9823498055273261
6.29251700680272,0.9842221246915209
6.462585034013605,0.9858958233939596
6.63265306122449,0.9873919804167621
6.802721088435374,0.9887294282075969
6.972789115646258,0.9899250004901411
7.1428571428571415,0.9909937429882375
7.312925170068027,0.9919491182809457
7.482993197278911,0.9928031494282689
7.653061224489795,0.9935665849363577
7.82312925170068,0.994249033431557
7.993197278911564,0.9948590906016472
8.163265306122447,0.9954044339551551
8.333333333333332,0.9958919267478511
