,x_fit,y_fit
0,0.0502092050209205,0.46317924815405404
1,0.05466804196634653,0.48311018973627995
2,0.05952284668098165,0.5058491950265508
3,0.06480878314955361,0.5314008520857667
4,0.07056413810040234,0.5596276538816352
5,0.07683059832125463,0.5902283463693847
6,0.08365355260207345,0.6227331403015315
7,0.09108242049199218,0.6565213502746277
8,0.09917101025156527,0.6908627199488175
9,0.10797790859302792,0.7249778194618589
10,0.11756690503150609,0.7581074750604995
11,0.12800745392080737,0.7895784437280102
12,0.13937517752037837,0.8188537005173
13,0.15175241373720824,0.8455602424389608
14,0.16522881251004493,0.8694932826368219
15,0.17990198515561237,0.8906008622516187
16,0.19587821138012834,0.9089557984198423
17,0.2132732090770999,0.9247222958275755
18,0.2322129724871422,0.9381231801419214
19,0.25283468479072174,0.9494115779585054
20,0.27528771174385286,0.9588487992485453
21,0.2997346835537797,0.9666886228152345
22,0.3263526728308119,0.973167249591193
23,0.35533447714837163,0.9784977761644003
24,0.3868900155010032,0.9828679830031951
25,0.4212478487750718,0.9864403690055515
26,0.45865683524512074,0.9893535793689361
27,0.49938793308686125,0.9917245962434437
28,0.5437361629626349,0.9936512557570777
29,0.5920227448946094,0.9952148084405351
30,0.6445974249033593,0.9964823531784156
31,0.7018410082639803,0.9975090536023727
32,0.7641681177284415,0.9983400979412711
33,0.8320301966923394,0.9990123959291038
34,0.9059187790583836,0.9995560253668354
35,0.9863690494806637,0.9999954508632194
36,1.0739637197770089,1.000350541415489
37,1.1693372495868044,1.0006374141054606
38,1.273180441845037,1.000869129800984
39,1.3862454463581957,1.0010562643503729
40,1.5093512077235685,1.0012073759507905
41,1.6433893970519415,1.0013293865242852
42,1.789330870457932,1.0014278922490547
43,1.948232701097649,1.0015074159679953
44,2.1212458356876476,1.001571612068652
45,2.3096234309623433,1.0016234325990117
