,x,y
0,0.0502092050209205,9.714205174937897e-06
1,0.100418410041841,1.9428335302707106e-05
2,0.1506276150627615,2.9142376107693363e-05
3,0.200836820083682,3.885632216775247e-05
4,0.2510460251046025,4.857017671665812e-05
5,0.301255230125523,5.828393777704869e-05
6,0.3514644351464435,6.799760330370438e-05
7,0.401673640167364,7.771117563898959e-05
8,0.4518828451882846,8.742465478290434e-05
9,0.502092050209205,9.713804028932459e-05
10,0.5523012552301255,0.00010685132946529948
11,0.602510460251046,0.00011656452467787738
12,0.6527196652719666,0.00012627762592705834
13,0.702928870292887,0.00013599063321284227
14,0.7531380753138075,0.00014570354653522922
15,0.803347280334728,0.00015541636589421924
16,0.8535564853556485,0.00016512909128981224
17,0.9037656903765692,0.0001748417224534033
18,0.9539748953974896,0.0001845542578316564
19,1.00418410041841,0.00019426669899632565
20,1.0543933054393306,0.0002039790459474109
21,1.104602510460251,0.00021369129868491224
22,1.1548117154811717,0.00022340345720882955
23,1.205020920502092,0.00023311552151916305
24,1.2552301255230125,0.00024282749161591246
25,1.3054393305439331,0.000252539367499078
26,1.3556485355648535,0.00026225114916865965
27,1.405857740585774,0.0002719628366246573
28,1.4560669456066946,0.000281674429867071
29,1.506276150627615,0.00029138592889590075
30,1.5564853556485356,0.00030109733371114656
31,1.606694560669456,0.00031080864431280844
32,1.6569037656903765,0.00032051986070088633
33,1.707112970711297,0.00033023098209739
34,1.7573221757322175,0.00033994200889086074
35,1.8075313807531384,0.00034965294140164684
36,1.8577405857740588,0.00035936377962974826
37,1.9079497907949792,0.00036907452357516483
38,1.9581589958158998,0.00037878517323789676
39,2.00836820083682,0.000388495728617944
40,2.0585774058577404,0.0003982061897153066
41,2.1087866108786613,0.00040791655652998445
42,2.1589958158995817,0.00041762682906197753
43,2.209205020920502,0.0004273370073112859
44,2.2594142259414225,0.0004370470912779096
45,2.3096234309623433,0.0004467570809618486
46,2.3598326359832638,0.00045646697636310293
47,2.410041841004184,0.0004661767774816724
48,2.4602510460251046,0.00047588648431755727
49,2.510460251046025,0.00048559609687075754
50,2.560669456066946,0.0004953056151412729
51,2.6108786610878663,0.0005050150391291038
52,2.6610878661087867,0.0005147243688342499
53,2.711297071129707,0.0005244336042567111
54,2.7615062761506275,0.0005341427453964876
55,2.811715481171548,0.0005438517922535795
56,2.8619246861924688,0.0005535607448279866
57,2.912133891213389,0.0005632696031197093
58,2.9623430962343096,0.0005729783671287469
59,3.01255230125523,0.0005826870368551
60,3.0627615062761504,0.0005923956122987683
61,3.1129707112970713,0.000602104093459752
62,3.1631799163179917,0.000611812480338051
63,3.213389121338912,0.0006215207729336653
64,3.2635983263598325,0.0006312289713383252
65,3.313807531380753,0.000640937075664434
66,3.3640167364016738,0.0006506450857160233
67,3.414225941422594,0.0006603530014930929
68,3.4644351464435146,0.000670060822995643
69,3.514644351464435,0.0006797685502236737
70,3.5648535564853554,0.0006894761831771845
71,3.6150627615062767,0.0006991837218561759
72,3.665271966527197,0.0007088911662606475
73,3.7154811715481175,0.0007185985163905999
74,3.765690376569038,0.0007283057722460324
75,3.8158995815899583,0.0007380129338269454
76,3.8661087866108788,0.0007477200011333389
77,3.9163179916317996,0.0007574269741652128
78,3.96652719665272,0.0007671338529225672
79,4.01673640167364,0.0007768406374054018
80,4.066945606694561,0.000786547327613717
81,4.117154811715481,0.0007962539235475125
82,4.167364016736402,0.0008059604252067886
83,4.2175732217573225,0.0008156668325915451
84,4.2677824267782425,0.0008253731457017818
85,4.317991631799163,0.000835079364537499
86,4.368200836820083,0.0008447854890986968
87,4.418410041841004,0.0008544915193853749
88,4.468619246861925,0.0008641974553975333
89,4.518828451882845,0.0008739032971351722
90,4.569037656903767,0.0008836090445982917
91,4.619246861924687,0.0008933146977868915
92,4.6694560669456076,0.0009030202567009717
93,4.7196652719665275,0.0009127257213405322
94,4.769874476987448,0.0009224310917055733
95,4.820083682008368,0.0009321363677960945
96,4.870292887029289,0.0009418415496120965
97,4.920502092050209,0.0009515466371535789
98,4.97071129707113,0.0009612516304205414
99,5.02092050209205,0.0009709565294129847
100,5.071129707112971,0.0009806613341309083
101,5.121338912133892,0.000990366044574312
102,5.1715481171548126,0.0010000706607431967
103,5.2217573221757325,0.0010097751826375614
104,5.271966527196653,0.001019479610257407
105,5.322175732217573,0.0010291839436027325
106,5.372384937238494,0.0010388881826735384
107,5.422594142259414,0.001048592327469825
108,5.472803347280335,0.0010582963779915918
109,5.523012552301255,0.0010680003342388392
110,5.573221757322176,0.001077704196211567
111,5.623430962343096,0.0010874079639097752
112,5.6736401673640176,0.0010971116373334636
113,5.7238493723849375,0.001106815216482633
114,5.774058577405858,0.0011165187013572825
115,5.824267782426778,0.001126222091957412
116,5.874476987447699,0.0011359253882830224
117,5.924686192468619,0.0011456285903341133
118,5.97489539748954,0.0011553316981106844
119,6.02510460251046,0.0011650347116127359
120,6.075313807531381,0.001174737630840268
121,6.125523012552301,0.0011844404557932804
122,6.1757322175732225,0.001194143186471773
123,6.2259414225941425,0.0012038458228757465
124,6.276150627615063,0.0012135483650052002
125,6.326359832635983,0.001223250812860134
126,6.376569037656904,0.0012329531664405486
127,6.426778242677824,0.0012426554257464434
128,6.476987447698745,0.001252357590777819
129,6.527196652719665,0.0012620596615346747
130,6.577405857740586,0.0012717616380170107
131,6.627615062761506,0.0012814635202248275
132,6.677824267782427,0.0012911653081581246
133,6.7280334728033475,0.001300867001816902
134,6.778242677824268,0.0013105686012011598
135,6.828451882845188,0.001320270111389039
136,6.878661087866109,0.0013299715329349842
