Time (s),[ps],[e_ps],[so],[b_ps],[fa],[ofa]
0.0,5e-06,0.0,0.0,0.0,0.0109764263757248,0.0
180.7531380753138,3.0732061635229534e-07,4.692616212154208e-06,4.741538809744583e-07,6.317149348066796e-11,0.0063728850494224765,0.0051919081439852
361.5062761506276,3.073167291829269e-07,4.692556857223138e-06,4.745560780910747e-07,1.2641359391214158e-10,0.0036975073672284,0.008208772980501563
542.2594142259414,3.073128395299498e-07,4.692497464368743e-06,4.747873514073369e-07,1.8969610128939458e-10,0.0021444294596492594,0.009959937559928736
723.0125523012553,3.0730894847554707e-07,4.692438050115349e-06,4.749191052853907e-07,2.5300140908524694e-10,0.0012434077634133761,0.010975830196151306
903.7656903765691,3.073050566491321e-07,4.692378624073757e-06,4.7499302069393306e-07,3.163192770924043e-10,0.0007208784713516413,0.011564960280068863
1084.5188284518829,3.073011644163343e-07,4.6923191918269225e-06,4.7503336138774945e-07,3.796437567246383e-10,0.00041790464568650315,0.011906545467913466
1265.2719665271966,3.0729727198930574e-07,4.692259756614292e-06,4.7505422340223115e-07,4.429713963854709e-10,0.00024225653351877917,0.01210457676975122
1446.0251046025105,3.0729337949110724e-07,4.6922003203149345e-06,4.7506378913814753e-07,5.063001939423222e-10,0.0001404318272834583,0.012219376733283698
1626.7782426778244,3.07289486993096e-07,4.692140884018437e-06,4.7506680523619126e-07,5.69628988450707e-10,8.140521447513975e-05,0.012285924841476864
1807.5313807531381,3.072855945366413e-07,4.692081448356486e-06,4.7506602429698977e-07,6.32957106857312e-10,4.718874436239927e-05,0.012324501350545436
1988.2845188284518,3.0728170214572404e-07,4.6920220136952525e-06,4.750630422657339e-07,6.962841590076823e-10,2.7354305061455426e-05,0.01234686320759985
2169.0376569037658,3.0727780983424373e-07,4.691962580246979e-06,4.750587843593277e-07,7.596099187608406e-10,1.5856782923407134e-05,0.012359825822388279
2349.7907949790797,3.0727391761025616e-07,4.691903148134673e-06,4.7505378692568904e-07,8.229342550544581e-10,9.191936768489292e-06,0.012367339958002883
2530.543933054393,3.072700254784295e-07,4.6918437174296115e-06,4.750483608734695e-07,8.862570919422306e-10,5.328463392963835e-06,0.012371695752990273
2711.297071129707,3.0726613344146804e-07,4.691784288173089e-06,4.7504268642814837e-07,9.49578385426338e-10,3.0888726023273656e-06,0.012374220738130746
2892.050209205021,3.072622415009377e-07,4.691724860389017e-06,4.750368680601868e-07,1.0128981100285786e-09,1.7906112695315695e-06,0.012375684441071793
3072.803347280335,3.0725834965774465e-07,4.691665434091233e-06,4.7503096632803156e-07,1.0762162510056615e-09,1.0380203821659645e-06,0.012376532938365149
3253.556485355649,3.072544579124128e-07,4.691606009287734e-06,4.750250163354759e-07,1.1395327998370013e-09,6.017468068958603e-07,0.012377024809237453
3434.3096234309623,3.0725056626524396e-07,4.6915465859831314e-06,4.7501903843127416e-07,1.2028477516090542e-09,3.488390270177284e-07,0.012377309947225145
3615.0627615062763,3.072466747164118e-07,4.691487164180074e-06,4.750130444111217e-07,1.2661611034991655e-09,2.0222724973843615e-07,0.012377475243264283
3795.81589958159,3.072427832660152e-07,4.691427743880074e-06,4.7500704111274557e-07,1.3294728538967098e-09,1.1723511040879965e-07,0.012377571066989088
3976.5690376569037,3.0723889191411e-07,4.691368325083982e-06,4.750010324996002e-07,1.3927830018937082e-09,6.796584331837794e-08,0.012377626615329668
4157.322175732218,3.072350006607269e-07,4.69130890779227e-06,4.7499502086993173e-07,1.4560915469892594e-09,3.940276202691752e-08,0.012377658818656809
4338.0753138075315,3.072311095058823e-07,4.691249492005186e-06,4.7498900755554783e-07,1.5193984889187168e-09,2.2843738646840216e-08,0.012377677488088925
4518.828451882845,3.0722721844958396e-07,4.691190077722849e-06,4.74982993328559e-07,1.5827038275542534e-09,1.3243674236557924e-08,0.012377688311676516
4699.581589958159,3.07223327491835e-07,4.691130664945306e-06,4.7497697863651893e-07,1.6460075628473838e-09,7.678117972507599e-09,0.012377694586570138
4880.334728033473,3.0721943663263534e-07,4.691071253672557e-06,4.7497096373880053e-07,1.7093096947956224e-09,4.4522153669596675e-09,0.012377698223624094
5061.087866108786,3.0721554587198374e-07,4.6910118439045816e-06,4.749649487859245e-07,1.7726102234230894e-09,2.5823712451158422e-09,0.01237770033178909
5241.841004184101,3.0721165520987754e-07,4.690952435641342e-06,4.749589338652898e-07,1.8359091487693346e-09,1.4974450555967778e-09,0.01237770155499643
5422.594142259414,3.0720776464631393e-07,4.690893028882792e-06,4.7495291902723624e-07,1.899206470882964e-09,8.684470334755876e-10,0.012377702264165645
5603.347280334729,3.0720387418128953e-07,4.690833623628881e-06,4.7494690430109993e-07,1.962502189817714e-09,5.036421231260456e-10,0.012377702675468727
5784.100418410042,3.0719998381480084e-07,4.690774219879557e-06,4.7494088970383667e-07,2.0257963056303465e-09,2.9219218448791483e-10,0.012377702913870539
5964.8535564853555,3.071960935468443e-07,4.6907148176347645e-06,4.749348752452316e-07,2.089088818379372e-09,1.7011327698553317e-10,0.012377703051510112
6145.60669456067,3.071922033774163e-07,4.690655416894447e-06,4.7492886093110867e-07,2.152379728124265e-09,9.931054535830139e-11,0.012377703131337773
6326.359832635983,3.071883133065132e-07,4.69059601765855e-06,4.7492284676483086e-07,2.2156690349251025e-09,5.7766966713183186e-11,0.012377703178176788
6507.112970711298,3.071844233341309e-07,4.690536619927016e-06,4.749168327482245e-07,2.2789567388423307e-09,3.351264690213775e-11,0.012377703205522776
6687.866108786611,3.0718053346026606e-07,4.690477223699787e-06,4.7491081888225545e-07,2.3422428399366034e-09,2.0197268857826855e-11,0.012377703220535498
6868.619246861925,3.07176643684915e-07,4.690417828976806e-06,4.7490480516760835e-07,2.4055273382686405e-09,1.3305836831209291e-11,0.012377703228305437
7049.372384937239,3.0717275400807376e-07,4.690358435758017e-06,4.7489879160472494e-07,2.468810233899219e-09,9.91643095887246e-12,0.012377703232126962
7230.125523012553,3.071688644297385e-07,4.6902990440433615e-06,4.7489277819378574e-07,2.5320915268891765e-09,8.806873446357665e-12,0.012377703233377889
7410.878661087866,3.0716497494990584e-07,4.690239653832784e-06,4.7488676493527647e-07,2.595371217299271e-09,6.765832062918751e-12,0.012377703235678725
7591.63179916318,3.0716108556857174e-07,4.690180265126227e-06,4.7488075182904567e-07,2.658649305190416e-09,4.756891149625872e-12,0.012377703237943299
7772.384937238494,3.0715719628573264e-07,4.690120877923632e-06,4.748747388751169e-07,2.7219257906234775e-09,2.583264804731906e-12,0.012377703240393593
7953.138075313807,3.071533071013847e-07,4.690061492224945e-06,4.748687260733399e-07,2.7852006736593603e-09,1.1797679338999257e-12,0.012377703241975846
8133.891213389122,3.0714941801552416e-07,4.690002108030106e-06,4.748627134237187e-07,2.84847395435893e-09,4.889752152302558e-13,0.012377703242754737
8314.644351464436,3.071455290281474e-07,4.6899427253390585e-06,4.748567009262449e-07,2.9117456327830522e-09,5.245224869733344e-13,0.012377703242714823
8495.39748953975,3.0714164013925063e-07,4.6898833441517454e-06,4.7485068858101765e-07,2.9750157089925607e-09,6.03913283545223e-13,0.012377703242625401
8676.150627615063,3.0713775134882996e-07,4.689823964468111e-06,4.7484467638804734e-07,3.0382841830483103e-09,6.200161547219187e-13,0.012377703242607238
8856.903765690377,3.0713386265688173e-07,4.689764586288096e-06,4.7483866434736277e-07,3.101551055011147e-09,3.4878181828926e-13,0.01237770324291293
9037.65690376569,3.0712997406340225e-07,4.689705209611645e-06,4.748326524589153e-07,3.164816324941934e-09,6.918610571814281e-14,0.012377703243228066
9218.410041841005,3.0712608556838786e-07,4.6896458344386995e-06,4.7482664072268836e-07,3.228079992901522e-09,-1.483426420185538e-13,0.012377703243473277
9399.163179916319,3.0712219717183476e-07,4.689586460769204e-06,4.7482062913872003e-07,3.291342058950748e-09,-5.897218672730342e-13,0.012377703243970839
9579.916317991632,3.0711830887373917e-07,4.6895270886031e-06,4.748146177070043e-07,3.3546025231504514e-09,-1.2537993055971921e-12,0.012377703244719422
9760.669456066946,3.071144206740973e-07,4.6894677179403305e-06,4.748086064274598e-07,3.4178613855614917e-09,-1.6501450341735684e-12,0.012377703245166146
9941.42259414226,3.071105325729054e-07,4.689408348780839e-06,4.7480259530006897e-07,3.4811186462447084e-09,-1.7017659027300215e-12,0.01237770324522421
10122.175732217573,3.0710664457015985e-07,4.689348981124568e-06,4.747965843249925e-07,3.5443743052608943e-09,-2.4876708909774884e-12,0.012377703246110008
10302.928870292888,3.071027566658569e-07,4.689289614971461e-06,4.7479057350206056e-07,3.607628362670919e-09,-2.9427832714225828e-12,0.01237770324662286
10483.682008368201,3.070988688599928e-07,4.68923025032146e-06,4.74784562831187e-07,3.670880818535631e-09,-2.5445180908684477e-12,0.012377703246173653
10664.435146443515,3.0709498115256376e-07,4.68917088717451e-06,4.747785523125443e-07,3.734131672915809e-09,-2.451082903867741e-12,0.012377703246068189
10845.188284518828,3.0709109354356606e-07,4.689111525530551e-06,4.74772541946083e-07,3.797380925872285e-09,-2.3771733551079885e-12,0.012377703245984898
11025.941422594142,3.07087206032996e-07,4.689052165389527e-06,4.7476653173174914e-07,3.860628577465891e-09,-2.0103569489952286e-12,0.012377703245571638
11206.694560669457,3.0708331862084983e-07,4.688992806751382e-06,4.7476052166954517e-07,3.923874627757436e-09,-1.4047131031071115e-12,0.012377703244889342
11387.44769874477,3.0707943130712374e-07,4.688933449616057e-06,4.7475451175952575e-07,3.98711907680772e-09,-9.576192828962771e-13,0.012377703244385698
11568.200836820084,3.0707554409181403e-07,4.688874093983498e-06,4.747485020016668e-07,4.050361924677556e-09,-5.499775149553265e-13,0.01237770324392653
11748.953974895398,3.07071656974917e-07,4.688814739853644e-06,4.7474249239597643e-07,4.113603171427744e-09,-2.741028620530026e-13,0.012377703243615843
11929.707112970711,3.070677699564289e-07,4.688755387226441e-06,4.747364829424308e-07,4.176842817119093e-09,-5.9736961709701545e-15,0.012377703243313882
12110.460251046026,3.07063883036346e-07,4.6886960361018304e-06,4.747304736410339e-07,4.2400808618124e-09,1.9032609137788726e-13,0.012377703243092826
12291.21338912134,3.070599962146645e-07,4.688636686479756e-06,4.747244644917888e-07,4.303317305568459e-09,2.574998171748754e-13,0.01237770324301721
12471.966527196653,3.070561094913807e-07,4.68857733836016e-06,4.7471845549467376e-07,4.366552148448031e-09,2.9821976114996857e-13,0.012377703242971431
12652.719665271967,3.070522228664909e-07,4.688517991742986e-06,4.747124466496493e-07,4.429785390511861e-09,5.270052829685356e-13,0.012377703242713955
12833.47280334728,3.0704833633999133e-07,4.688458646628177e-06,4.7470643795674053e-07,4.493017031820783e-09,7.474685385505221e-13,0.012377703242465905
13014.225941422595,3.0704444991187826e-07,4.688399303015675e-06,4.7470042941594527e-07,4.556247072435589e-09,9.37155327181452e-13,0.012377703242252566
13194.979079497909,3.0704056358214796e-07,4.688339960905424e-06,4.7469442102726135e-07,4.6194755124170754e-09,1.0736114481468488e-12,0.012377703242099221
13375.732217573222,3.0703667735079673e-07,4.688280620297366e-06,4.746884127906865e-07,4.682702351826035e-09,1.1343827007322344e-12,0.012377703242031154
13556.485355648536,3.070327912178208e-07,4.6882212811914446e-06,4.746824047062186e-07,4.745927590723263e-09,1.0970148842231329e-12,0.012377703242073651
13737.23849372385,3.070289051832164e-07,4.688161943587603e-06,4.746763967738554e-07,4.809151229169554e-09,9.39053797905068e-13,0.012377703242251997
13917.991631799163,3.0702501924697993e-07,4.6881026074857834e-06,4.7467038899358874e-07,4.872373267225667e-09,6.75615000370441e-13,0.012377703242549156
14098.744769874478,3.070211334091075e-07,4.68804327288593e-06,4.7466438136534664e-07,4.935593704951997e-09,7.216333976582274e-13,0.01237770324249776
14279.497907949792,3.0701724766959535e-07,4.687983939787985e-06,4.746583738891752e-07,4.998812542409615e-09,7.516569670685754e-13,0.012377703242464375
14460.251046025105,3.070133620284399e-07,4.68792460819189e-06,4.746523665650693e-07,5.062029779659298e-09,7.615973204062864e-13,0.012377703242453601
14641.004184100419,3.070094764856373e-07,4.68786527809759e-06,4.7464635939302393e-07,5.125245416761825e-09,7.473660694761622e-13,0.012377703242470032
14821.757322175732,3.0700559104118384e-07,4.687805949505028e-06,4.746403523730338e-07,5.188459453777973e-09,7.048748260830046e-13,0.01237770324251827
15002.510460251047,3.070017056950758e-07,4.687746622414145e-06,4.746343455050939e-07,5.251671890768519e-09,6.30035202031615e-13,0.012377703242602909
15183.26359832636,3.069978204473095e-07,4.687687296824885e-06,4.7462833878919904e-07,5.314882727794241e-09,5.187588091267941e-13,0.012377703242728548
15364.016736401674,3.0699393529788106e-07,4.687627972737192e-06,4.7462233222534405e-07,5.378091964915916e-09,3.669572591733457e-13,0.012377703242899786
15544.769874476988,3.069900502467869e-07,4.687568650151008e-06,4.746163258135055e-07,5.441299602193806e-09,2.882793725828966e-13,0.012377703242988652
15725.523012552301,3.069861652940232e-07,4.687509329066277e-06,4.7461031955368514e-07,5.504505639688887e-09,2.335904505745807e-13,0.012377703243050465
15906.276150627615,3.0698228043958625e-07,4.687450009482941e-06,4.7460431344588063e-07,5.567710077462009e-09,1.8163977543952638e-13,0.012377703243109148
16087.02928870293,3.0697839568347233e-07,4.687390691400943e-06,4.74598307490086e-07,5.630912915573928e-09,1.3384326315841096e-13,0.0123777032431631
16267.782426778243,3.069745110256777e-07,4.687331374820226e-06,4.7459230168629516e-07,5.694114154085397e-09,9.161682971191131e-14,0.012377703243210721
16448.53556485356,3.069706264661986e-07,4.687272059740733e-06,4.7458629603450217e-07,5.7573137930571685e-09,5.637639108070536e-14,0.01237770324325041
16629.288702928872,3.069667420050313e-07,4.687212746162408e-06,4.745802905347011e-07,5.820511832549996e-09,2.953786324547069e-14,0.01237770324328057
16810.041841004186,3.069628576421721e-07,4.687153434085192e-06,4.745742851868859e-07,5.8837082726246334e-09,1.2517162186884217e-14,0.0123777032432996
16990.7949790795,3.069589733776172e-07,4.687094123509031e-06,4.745682799910526e-07,5.9469031133414794e-09,-6.059069455013864e-15,0.012377703243320418
17171.548117154813,3.06955089211363e-07,4.687034814433865e-06,4.74562274947196e-07,6.010096354761157e-09,-2.9477415617974425e-14,0.012377703243346763
17352.301255230126,3.069512051434057e-07,4.6869755068596386e-06,4.745562700553088e-07,6.073287996944649e-09,-4.811686734620469e-14,0.012377703243367724
17533.05439330544,3.0694732117374155e-07,4.686916200786295e-06,4.745502653153852e-07,6.136478039952679e-09,-6.150784368245417e-14,0.012377703243382769
17713.807531380753,3.069434373023669e-07,4.686856896213776e-06,4.7454426072741925e-07,6.199666483845978e-09,-6.918076366947243e-14,0.012377703243391379
17894.560669456067,3.0693955352927784e-07,4.686797593142026e-06,4.745382562914052e-07,6.26285332868527e-09,-7.066604635000903e-14,0.012377703243393025
18075.31380753138,3.069356698544708e-07,4.686738291570987e-06,4.745322520073372e-07,6.326038574531285e-09,-6.54941107668135e-14,0.01237770324338718
18256.066945606693,3.06931786277942e-07,4.6866789915006025e-06,4.7452624787520933e-07,6.389222221444747e-09,-5.319537596263542e-14,0.012377703243373324
18436.82008368201,3.0692790279963216e-07,4.6866196929299685e-06,4.745202438949316e-07,6.45240427038838e-09,-4.3193534319944084e-14,0.012377703243362053
18617.573221757324,3.069240194194292e-07,4.6865603958573716e-06,4.745142400663336e-07,6.51558472318823e-09,-5.6692022110104104e-14,0.012377703243377213
18798.326359832638,3.0692013613748183e-07,4.6865011002850835e-06,4.745082363896415e-07,6.578763577423632e-09,-6.820842961897927e-14,0.012377703243390142
18979.07949790795,3.069162529537901e-07,4.686441806213104e-06,4.7450223286485544e-07,6.641940833094587e-09,-7.774275684656997e-14,0.012377703243400838
19159.832635983264,3.0691236986835394e-07,4.6863825136414345e-06,4.7449622949197526e-07,6.705116490201096e-09,-8.529500379287614e-14,0.012377703243409305
19340.585774058578,3.069084868811734e-07,4.686323222570073e-06,4.7449022627100113e-07,6.768290548743158e-09,-9.086517045789779e-14,0.012377703243415542
19521.33891213389,3.069046039922485e-07,4.68626393299902e-06,4.7448422320193294e-07,6.831463008720774e-09,-9.445325684163494e-14,0.012377703243419545
19702.092050209205,3.069007212015791e-07,4.6862046449282766e-06,4.7447822028477073e-07,6.894633870133942e-09,-9.605926294408756e-14,0.01237770324342132
19882.84518828452,3.068968385091654e-07,4.686145358357841e-06,4.744722175195145e-07,6.957803132982664e-09,-9.568318876525568e-14,0.012377703243420862
20063.598326359832,3.068929559150073e-07,4.686086073287715e-06,4.7446621490616423e-07,7.020970797266939e-09,-9.332503430513928e-14,0.012377703243418175
20244.351464435145,3.0688907341910474e-07,4.686026789717898e-06,4.7446021244471993e-07,7.0841368629867684e-09,-8.898479956373837e-14,0.012377703243413257
20425.104602510462,3.068851910214578e-07,4.685967507648389e-06,4.7445421013518163e-07,7.147301330142151e-09,-8.266248454105294e-14,0.012377703243406106
20605.857740585776,3.068813087220665e-07,4.68590822707919e-06,4.7444820797754926e-07,7.210464198733087e-09,-7.435808923708281e-14,0.012377703243396725
20786.61087866109,3.068774265209308e-07,4.6858489480102984e-06,4.744422059718229e-07,7.273625468759576e-09,-6.407161365182832e-14,0.012377703243385114
20967.364016736403,3.068735444180507e-07,4.685789670441717e-06,4.7443620411800244e-07,7.336785140221618e-09,-5.180305778528931e-14,0.012377703243371271
21148.117154811716,3.0686966241342623e-07,4.685730394373444e-06,4.7443020241608803e-07,7.3999432131192146e-09,-3.7552421637465795e-14,0.0123777032433552
21328.87029288703,3.0686578050685974e-07,4.685671119802464e-06,4.744242008657753e-07,7.463099690666328e-09,-2.9201681074971244e-14,0.01237770324334578
21509.623430962343,3.068618986983203e-07,4.685611846728301e-06,4.7441819946701655e-07,7.526254573368557e-09,-2.799077327380254e-14,0.012377703243344414
21690.376569037657,3.068580169879885e-07,4.6855525751537146e-06,4.7441219822008987e-07,7.589407858286703e-09,-2.671156061375663e-14,0.012377703243342975
21871.12970711297,3.068541353758643e-07,4.6854933050787055e-06,4.744061971249953e-07,7.652559545420765e-09,-2.53640430948335e-14,0.012377703243341462
22051.882845188284,3.0685025386194776e-07,4.685434036503272e-06,4.7440019618173286e-07,7.715709634770745e-09,-2.3948220717033157e-14,0.012377703243339876
22232.6359832636,3.0684637244623887e-07,4.685374769427416e-06,4.7439419539030254e-07,7.77885812633664e-09,-2.2464093480355598e-14,0.012377703243338218
22413.389121338914,3.068424911287376e-07,4.685315503851135e-06,4.743881947507043e-07,7.842005020118455e-09,-2.091166138480079e-14,0.012377703243336485
22594.142259414228,3.06838609909444e-07,4.685256239774431e-06,4.7438219426293815e-07,7.905150316116185e-09,-1.9290924430368803e-14,0.012377703243334679
22774.89539748954,3.068347287883581e-07,4.6851969771973045e-06,4.7437619392700413e-07,7.96829401432983e-09,-1.76018826170596e-14,0.012377703243332799
22955.648535564855,3.068308477654797e-07,4.685137716119754e-06,4.7437019374290225e-07,8.031436114759395e-09,-1.5844535944873184e-14,0.012377703243330845
23136.401673640168,3.0682696684080906e-07,4.685078456541779e-06,4.743641937106324e-07,8.094576617404874e-09,-1.4018884413809552e-14,0.01237770324332882
23317.15481171548,3.06823086014346e-07,4.685019198463382e-06,4.743581938301947e-07,8.15771552226627e-09,-1.2124928023868706e-14,0.012377703243326718
23497.907949790795,3.068192052860906e-07,4.68495994188456e-06,4.7435219410158914e-07,8.220852829343584e-09,-1.0162666775050645e-14,0.012377703243324547
23678.66108786611,3.068153246560428e-07,4.684900686805316e-06,4.7434619452481565e-07,8.283988538636815e-09,-8.13210066735537e-15,0.0123777032433223
23859.414225941422,3.068114441242027e-07,4.684841433225647e-06,4.7434019509987425e-07,8.347122650145961e-09,-6.0332297007828794e-15,0.012377703243319979
24040.167364016736,3.068075636905702e-07,4.684782181145555e-06,4.74334195826765e-07,8.410255163871026e-09,-3.866053875333176e-15,0.012377703243317585
24220.920502092053,3.0680368335451276e-07,4.684722930555379e-06,4.7432819670450997e-07,8.473386090101306e-09,-2.748887349617883e-15,0.012377703243316343
24401.673640167366,3.067998031163935e-07,4.684663681460667e-06,4.743221977336705e-07,8.536515422930219e-09,-2.039760521996653e-15,0.012377703243315549
24582.42677824268,3.067959229764156e-07,4.684604433864518e-06,4.7431619891456074e-07,8.599643159052695e-09,-1.3794550494460069e-15,0.01237770324331481
24763.179916317993,3.0679204293457905e-07,4.6845451877669345e-06,4.743102002471806e-07,8.662769298468732e-09,-7.679709319659358e-16,0.012377703243314124
24943.933054393307,3.0678816299088393e-07,4.684485943167915e-06,4.7430420173153026e-07,8.725893841178332e-09,-2.0530816955643506e-16,0.012377703243313495
25124.68619246862,3.067842831453301e-07,4.6844267000674605e-06,4.7429820336760954e-07,8.789016787181495e-09,3.085332377824926e-16,0.012377703243312919
25305.439330543933,3.067804033979178e-07,4.6843674584655716e-06,4.742922051554185e-07,8.85213813647822e-09,7.735532900508487e-16,0.012377703243312398
25486.192468619247,3.0677652374864677e-07,4.6843082183622465e-06,4.7428620709495716e-07,8.915257889068507e-09,1.1897519872486341e-15,0.012377703243311933
25666.94560669456,3.067726441975172e-07,4.684248979757486e-06,4.7428020918622554e-07,8.97837604495236e-09,1.5571293293758468e-15,0.012377703243311522
25847.698744769874,3.0676876474452894e-07,4.6841897426512915e-06,4.7427421142922357e-07,9.041492604129772e-09,1.8756853164324885e-15,0.012377703243311167
26028.45188284519,3.067648853896821e-07,4.684130507043661e-06,4.742682138239513e-07,9.104607566600748e-09,2.145419948418558e-15,0.012377703243310867
26209.205020920504,3.0676100613297663e-07,4.6840712729345956e-06,4.7426221637040873e-07,9.16772093236529e-09,2.3663332253340603e-15,0.01237770324331062
26389.958158995818,3.0675712697441255e-07,4.684012040324094e-06,4.742562190685958e-07,9.23083270142339e-09,2.538425147178986e-15,0.01237770324331043
26570.71129707113,3.067532479139899e-07,4.683952809212158e-06,4.7425022191851264e-07,9.293942873775055e-09,2.6616957139533388e-15,0.012377703243310292
26751.464435146445,3.0674936895170854e-07,4.683893579598787e-06,4.742442249201591e-07,9.357051449420282e-09,2.73614492565712e-15,0.01237770324331021
26932.21757322176,3.067454900875686e-07,4.68383435148398e-06,4.742382280735353e-07,9.420158428359072e-09,2.7617727822903304e-15,0.012377703243310185
27112.970711297072,3.067416113215701e-07,4.683775124867738e-06,4.7423223137864117e-07,9.483263810591425e-09,2.7385792838529684e-15,0.012377703243310213
27293.723849372385,3.067377326537129e-07,4.683715899750061e-06,4.742262348354767e-07,9.54636759611734e-09,2.6665644303450344e-15,0.012377703243310296
