Time (s),[o],[so],[bcfa],[ofa]
0.0,127034295442.329,0.0,0.00391508953809774,0.0
0.010000833402783566,127034295442.32884,0.00013935051629766895,0.003915086859284175,2.678813566481972e-09
0.02000166680556713,127034295442.3287,0.0002786958432461921,0.003915078990909925,1.0547187816492342e-08
0.0300025002083507,127034295442.32858,0.00041803622700109587,0.003915066179476003,2.3358621739160455e-08
0.04000333361113426,127034295442.32843,0.0005573719124653938,0.003915048669850573,4.086824716871904e-08
0.05000416701391783,127034295442.3283,0.0006967031296687659,0.003915026692054152,6.284604359052189e-08
0.0600050004167014,127034295442.32816,0.0008360300969834018,0.003915000464323244,8.907377449898194e-08
0.07000583381948496,127034295442.32802,0.0009753530229066412,0.003914970195176382,1.1934292136084082e-07
0.08000666722226853,127034295442.32788,0.0011146721054930964,0.003914936083013713,1.5345508403081488e-07
0.0900075006250521,127034295442.32774,0.0012539875331922061,0.003914898316103632,1.9122199411189246e-07
0.10000833402783565,127034295442.3276,0.001393299484038713,0.003914857072124336,2.3246597340846358e-07
0.11000916743061923,127034295442.32745,0.001532608127309884,0.003914812520287281,2.770178104624586e-07
0.1200100008334028,127034295442.32732,0.0016719136242989167,0.003914764822035527,3.2471606221697656e-07
0.13001083423618637,127034295442.32718,0.0018112161286426226,0.003914714131136761,3.754069609826008e-07
0.1400116676389699,127034295442.32704,0.0019505157866397083,0.003914660593949532,4.2894414821157e-07
0.15001250104175348,127034295442.3269,0.0020898127376972405,0.003914604349871999,4.851882257455682e-07
0.16001333444453705,127034295442.32675,0.0022291071140128488,0.0039145455310365725,5.44007061171697e-07
0.17001416784732062,127034295442.32661,0.002368399041932523,0.003914484263846222,6.052742515215911e-07
0.1800150012501042,127034295442.32648,0.002507688640464737,0.0039144206672716685,6.688708260761477e-07
0.19001583465288774,127034295442.32632,0.0026469760242605477,0.003914354855843054,7.34682254690894e-07
0.2000166680556713,127034295442.32619,0.0027862613009911265,0.003914286937190169,8.02600907576711e-07
0.21001750145845488,127034295442.32605,0.0029255445741291964,0.003914217014900714,8.725231970314091e-07
0.22001833486123845,127034295442.3259,0.0030648259413210586,0.003914145186634842,9.443514629026217e-07
0.23001916826402202,127034295442.32576,0.0032041054960483817,0.003914071545920986,1.0179921767585246e-06
0.2400200016668056,127034295442.32562,0.0033433833269530056,0.003913996181424328,1.093356673417128e-06
0.25002083506958916,127034295442.32549,0.0034826595183765734,0.003913919177486784,1.1703606109610829e-06
0.26002166847237274,127034295442.32533,0.0036219341508498793,0.003913840614635432,1.248923462313215e-06
0.27002250187515625,127034295442.3252,0.0037612073004407577,0.003913760568922135,1.3289691756113102e-06
0.2800233352779398,127034295442.32506,0.0039004790405517548,0.003913679113791836,1.4104243059100942e-06
0.2900241686807234,127034295442.32492,0.004039749439775938,0.003913596317838511,1.4932202592345405e-06
0.30002500208350696,127034295442.32477,0.0041790185634023955,0.003913512246353626,1.5772917441201974e-06
0.31002583548629054,127034295442.32463,0.0043182864752424905,0.003913426963124586,1.6625749731591674e-06
0.3200266688890741,127034295442.3245,0.0044575532335315,0.003913340526360252,1.7490117374941095e-06
0.3300275022918577,127034295442.32436,0.004596818894634711,0.003913252992349132,1.8365457486128153e-06
0.34002833569464125,127034295442.32422,0.004736083513465534,0.003913164415850157,1.925122247588747e-06
0.3500291690974248,127034295442.32408,0.0048753471404724006,0.003913074847154689,2.014690943056448e-06
0.3600300025002084,127034295442.32393,0.005014609824279122,0.003912984334986219,2.1052031115263744e-06
0.37003083590299196,127034295442.32379,0.005153871611205023,0.00391289292597437,2.1966121233746383e-06
0.3800316693057755,127034295442.32365,0.005293132545250162,0.00391280066424243,2.288873855315167e-06
0.39003250270855905,127034295442.32352,0.005432392668266377,0.003912707591602713,2.381946495032689e-06
0.4000333361113426,127034295442.32338,0.0055716520201707555,0.003912613748037108,2.47579006063754e-06
0.4100341695141262,127034295442.32324,0.0057109106390929865,0.003912519171877411,2.570366220333325e-06
0.42003500291690976,127034295442.32309,0.005850168560936065,0.0039124238988584425,2.6656392393027754e-06
0.43003583631969333,127034295442.32295,0.005989425820235062,0.003912327963467039,2.7615746307062074e-06
0.4400366697224769,127034295442.32281,0.006128682449882057,0.003912231398449234,2.8581396485100926e-06
0.4500375031252605,127034295442.32268,0.006267938480651695,0.003912134234684749,2.9553034129955445e-06
0.46003833652804405,127034295442.32254,0.006407193942312558,0.003912036501717448,3.0530363802969215e-06
0.4700391699308276,127034295442.3224,0.006546448863020688,0.0039119382275826925,3.1513105150524253e-06
0.4800400033336112,127034295442.32227,0.006685703269324416,0.0039118394389756886,3.2500991220558237e-06
0.4900408367363947,127034295442.32211,0.00682495718667926,0.003911740161289215,3.3493768085298214e-06
0.5000416701391783,127034295442.32198,0.006964210639202548,0.003911640418552656,3.449119545089119e-06
0.5100425035419619,127034295442.32184,0.007103463649806527,0.003911540233406067,3.549304691678029e-06
0.5200433369447455,127034295442.3217,0.007242716240337201,0.003911439627850942,3.6499102468029844e-06
0.530044170347529,127034295442.32156,0.0073819684315949005,0.003911338622812964,3.7509152847814183e-06
0.5400450037503125,127034295442.32141,0.0075212202434216825,0.0039112372383760625,3.8522997216827286e-06
