,x_fit,y_fit
0,0.034482758620689655,0.2944256963418715
1,0.03888933367163008,0.3157795203364471
2,0.04385902792927806,0.3413323819185932
3,0.04946380277799609,0.3714343986622933
4,0.0557848155961346,0.4062475172300314
5,0.06291359491832453,0.4456606911343194
6,0.07095336577255432,0.4892202558794281
7,0.08002054438296838,0.5360998397472967
8,0.09024642388174751,0.5851312982412294
9,0.10177907543925073,0.6349044956064616
10,0.11478549234086392,0.6839221655947776
11,0.1294540080568797,0.7307757741373917
12,0.14599702331916267,0.774299999665197
13,0.16465408169278659,0.8136719015556729
14,0.18569533817705186,0.8484412215481293
15,0.2094254710613732,0.8784998151673549
16,0.23618809367987753,0.9040117766043219
17,0.2663707299471065,0.9253285771348014
18,0.3004104257207921,0.9429083631479342
19,0.33880007724447747,0.9572503751608884
20,0.3820955683061014,0.9688480900352949
21,0.43092381945890595,0.9781598475839072
22,0.4859918658577296,0.9855934214756006
23,0.5480970951581406,0.9915004922016681
24,0.6181387937236277,0.9961774494241719
25,0.6971311683304153,0.9998697800049863
26,0.7862180319247504,1.0027781350277738
27,0.8866893660830439,1.005064860398077
28,1.0,1.0068602842943277
