Time (s),[ps],[e_ps],[b_ps],[mo],[so],[fa],[ofa],[oeps]
0.0,91.4709258460924,0.0,0.0,2.81260547270523e-07,0.0,0.00100531722303704,0.0,0.0
12.244897959183673,0.0030489288955293722,91.46786682915807,1.0088038810448555e-05,2.7881234354977724e-07,2.4482037207457686e-09,0.00099792732798695,7.389895050089558e-06,299.78006379525164
24.489795918367346,0.0030489285592726566,91.46785674145661,2.0176076507104784e-05,2.7881234381699353e-07,2.4482034535294988e-09,0.0009905917622778449,1.4725460759194313e-05,599.560094873402
36.73469387755102,0.0030489282230159796,91.46784665375628,3.0264113091183445e-05,2.7881234408421294e-07,2.448203186310037e-09,0.000983310121642501,2.200710139453825e-05,899.3400932310042
48.97959183673469,0.003048927886759339,91.46783656605707,4.0352148562684726e-05,2.788123443514356e-07,2.4482029190874077e-09,0.0009760820083569796,2.9235214680059754e-05,1199.12005886767
61.224489795918366,0.0030489275505027357,91.46782647835897,5.0440182921608346e-05,2.7881234461866135e-07,2.4482026518616336e-09,0.0009689070285389821,3.641019449805714e-05,1498.8999917829995
73.46938775510203,0.0030489272142461693,91.46781639066198,6.0528216167954075e-05,2.7881234488589024e-07,2.4482023846327385e-09,0.0009617847911101522,4.353243192688711e-05,1798.6798919765988
85.71428571428571,0.0030489268779896397,91.46780630296611,7.061624830172234e-05,2.7881234515312225e-07,2.4482021174007452e-09,0.0009547149082789059,5.0602314758133384e-05,2098.459759448096
97.95918367346938,0.003048926541733148,91.46779621527135,8.070427932291327e-05,2.7881234542035733e-07,2.4482018501656765e-09,0.0009476969952621031,5.76202277749362e-05,2398.239594197113
110.20408163265306,0.0030489262054766925,91.4677861275777,9.079230923152702e-05,2.7881234568759544e-07,2.4482015829275554e-09,0.0009407306692367214,6.458655380031796e-05,2698.0193962232756
122.44897959183673,0.003048925869220274,91.46777603988515,0.00010088033802756373,2.788123459548366e-07,2.448201315686405e-09,0.0009338155508762524,7.150167216078682e-05,2997.799165526211
