Time (s),[ps],[e_ps],[so],[b_ps],[fa],[ofa]
0.0,1.8e-06,0.0,0.0,0.0,0.010975945912449,0.0
180.7531380753138,7.980466971192377e-09,1.7920195074752394e-06,1.506478326768241e-07,2.555356896969393e-14,0.008639657434134957,0.003014549136644386
361.5062761506276,7.98046685779836e-09,1.7920194820125313e-06,1.5076549160903116e-07,5.112967103110474e-14,0.006798798365485418,0.0053892278980750795
542.2594142259414,7.980466744325526e-09,1.7920194565321267e-06,1.5085828215408678e-07,7.672354865100696e-14,0.005349041498155369,0.00725901245133956
723.0125523012553,7.980466630790567e-09,1.7920194310377713e-06,1.5093141209345982e-07,1.0233143892837771e-13,0.004207710076527968,0.008730779249507522
903.7656903765691,7.980466517206661e-09,1.792019405532424e-06,1.509890159100078e-07,1.2795037000079557e-13,0.003309464704743024,0.009888937134914344
1084.5188284518829,7.9804664035842e-09,1.7920193800184202e-06,1.510343697573103e-07,1.5357799654048112e-13,0.0026027142820650205,0.010800099691080185
1265.2719665271966,7.980466289931391e-09,1.7920193544976019e-06,1.5107006769065176e-07,1.792124674595267e-13,0.002046723755932818,0.011516842767652578
1446.0251046025105,7.980466176254704e-09,1.7920193289714214e-06,1.5109815827480646e-07,2.0485232456739576e-13,0.001609393824756773,0.01208058287823846
1626.7782426778244,7.980466062559229e-09,1.7920193034410215e-06,1.511202576489221e-07,2.304964198057452e-13,0.0012654456458476614,0.01252392795265251
1807.5313807531381,7.980465948848968e-09,1.7920192779073026e-06,1.5113764067004028e-07,2.5614384892561927e-13,0.000994965002433509,0.012872561081898225
1988.2845188284518,7.980465835127089e-09,1.7920192523709732e-06,1.5115131221483005e-07,2.817939000336528e-13,0.0007822715398856599,0.013146701943564296
2169.0376569037658,7.980465721396061e-09,1.7920192268325913e-06,1.5116206343052102e-07,3.0744601320698036e-13,0.0006150306867429784,0.013362253846394374
2349.7907949790797,7.98046560765785e-09,1.792019201292595e-06,1.5117051736837248e-07,3.3309974780893883e-13,0.00048353474688027923,0.013531732051733907
2530.543933054393,7.980465493913984e-09,1.7920191757513294e-06,1.5117716441786996e-07,3.5875475723207965e-13,0.00038014702305595754,0.013664981139549205
2711.297071129707,7.980465380165673e-09,1.7920191502090661e-06,1.511823903904301e-07,3.844107689135849e-13,0.00029886185640143754,0.013769742624067561
2892.050209205021,7.980465266413874e-09,1.7920191246660185e-06,1.5118649885749232e-07,4.1006756846691844e-13,0.00023495523426344468,0.013852105657349572
