time (hr),oxidation_proportion
0.0,0.0
0.17094017094017094,10.673299419488563
0.3418803418803419,12.233077087499055
0.5128205128205128,12.460997163056543
0.6837606837606838,12.494300910266604
0.8547008547008547,12.49916724999645
1.0256410256410255,12.499878316876902
1.1965811965811965,12.499982217562962
1.3675213675213675,12.49999739860649
1.5384615384615383,12.49999961925431
1.7094017094017093,12.499999942859368
1.88034188034188,12.499999984814501
2.051282051282051,12.499999997458925
2.2222222222222223,12.499999998785615
2.393162393162393,12.500000000250477
2.564102564102564,12.499999999148972
2.735042735042735,12.49999999628164
2.905982905982906,12.499999997924709
3.0769230769230766,12.500000000060165
3.2478632478632474,12.499999999775511
3.4188034188034186,12.499999999868203
3.5897435897435894,12.500000000178673
3.76068376068376,12.499999999925143
3.9316239316239314,12.499999999664336
4.102564102564102,12.4999999995474
4.273504273504273,12.499999999627478
4.444444444444445,12.499999999834985
4.615384615384615,12.499999999986516
4.786324786324786,12.50000000004818
4.9572649572649565,12.500000000145588
5.128205128205128,12.500000000186532
5.299145299145298,12.50000000016247
5.47008547008547,12.500000000279577
5.641025641025641,12.500000000287217
5.811965811965812,12.500000000177389
5.982905982905983,12.500000000191697
6.153846153846153,12.500000000151799
6.3247863247863245,12.50000000006456
6.495726495726495,12.500000000025544
6.666666666666667,12.500000000000158
