Time (s),[ps],[e_ps],[so],[b_ps],[fa],[ofa]
0.0,1.8e-06,0.0,0.0,0.0,0.0109764263757248,0.0
180.7531380753138,7.969153738529296e-09,1.7894791130725225e-06,1.5043412661950647e-07,2.5517331878657245e-09,0.008641929318461661,0.0030128340181007425
361.5062761506276,7.957862504072682e-09,1.7869436583826191e-06,1.5033805455177636e-07,5.0984791191829695e-09,0.006805059097288864,0.005383813289868121
542.2594142259414,7.946595426984642e-09,1.784413628246929e-06,1.5021730878915906e-07,7.639776324815998e-09,0.005359836453524707,0.007249656424120777
723.0125523012553,7.935354087734956e-09,1.78188937756106e-06,1.5007726225696232e-07,1.0175268347996286e-08,0.00422267064746977,0.008718156464803102
903.7656903765691,7.924139699301587e-09,1.7793711787000726e-06,1.4992215510393369e-07,1.2704681596578241e-08,0.003327782355652216,0.00987411835931867
1084.5188284518829,7.912953186019893e-09,1.7768592392241261e-06,1.4975532916549738e-07,1.522780758260846e-08,0.0026234248519722493,0.010784249386759441
1265.2719665271966,7.901795246445056e-09,1.7743537159942801e-06,1.4957941819824263e-07,1.774448875320127e-08,0.0020688606398303567,0.011501065945213832
1446.0251046025105,7.89066639953128e-09,1.77185472554207e-06,1.49396489581484e-07,2.0254608054142762e-08,0.0016321266873438442,0.012065776274982586
1626.7782426778244,7.879567024915743e-09,1.7693623531152906e-06,1.49208168977656e-07,2.2758079856010533e-08,0.001288088407738021,0.012510790371097575
1807.5313807531381,7.86849739328991e-09,1.7668766594979047e-06,1.490157349734788e-07,2.52548431049217e-08,0.0010169674024245487,0.012861617299208442
1988.2845188284518,7.85745768923815e-09,1.76439768613846e-06,1.4882019081356173e-07,2.7744856168514857e-08,0.0008032305584327777,0.013138295879316832
2169.0376569037658,7.846448030094396e-09,1.7619254593843774e-06,1.486223238378349e-07,3.022809258178956e-08,0.0006346722658299853,0.013356576653510518
2349.7907949790797,7.835468480795896e-09,1.7594599938173591e-06,1.4842275245431716e-07,3.270453769805948e-08,0.0005016908420954887,0.013528853842893108
2530.543933054393,7.824519065218774e-09,1.7570012947988072e-06,1.482219620672749e-07,3.517418613218798e-08,0.00039673490273720876,0.013664878320761532
2711.297071129707,7.8135997751255e-09,1.7545493604789785e-06,1.4802033351310507e-07,3.763703974212624e-08,0.00031386585673450867,0.01377232106391212
2892.050209205021,7.80271057728721e-09,1.7521041833963072e-06,1.4781816573313647e-07,4.009310602262991e-08,0.0002484093452621867,0.013857222184923232
3072.803347280335,7.791851418991516e-09,1.7496657517141901e-06,1.4761569331725724e-07,4.254239686303979e-08,0.00019668516467689746,0.013924338935129857
3253.556485355649,7.78102223234942e-09,1.747234050188104e-06,1.474131002403812e-07,4.498492757577164e-08,0.00015579579133931002,0.013977418244146791
3434.3096234309623,7.770222937714734e-09,1.7448090609334416e-06,1.472105307800327e-07,4.742071612506883e-08,0.00012345831775824735,0.014019413379403043
3615.0627615062763,7.759453446342364e-09,1.7423907640224292e-06,1.4700809800676552e-07,4.984978252745257e-08,9.787356097507446e-05,0.014052652748267577
3795.81589958159,7.748713662478115e-09,1.7399791379533937e-06,1.4680589046626e-07,5.2272148380352906e-08,7.76229970213686e-05,0.01407897285317978
3976.5690376569037,7.738003484995371e-09,1.7375741600182825e-06,1.4660397739674288e-07,5.468783649294718e-08,6.158794155801075e-05,0.014099822578580126
4157.322175732218,7.727322808689093e-09,1.7351758065932297e-06,1.4640241290550554e-07,5.7096870594306145e-08,4.888553456806125e-05,0.014116345826750427
4338.0753138075315,7.716671525277943e-09,1.7327840533635838e-06,1.4620123914262922e-07,5.949927510736307e-08,3.8819016023831556e-05,0.014129445743573115
4518.828451882845,7.706049524202404e-09,1.7303988755031285e-06,1.4600048888424309e-07,6.189507496889397e-08,3.0838091520583774e-05,0.014139835910377464
4699.581589958159,7.695456693244401e-09,1.7280202478132131e-06,1.458001875075425e-07,6.428429548976737e-08,2.4508080066552143e-05,0.014148080215309597
4880.334728033473,7.684892919017908e-09,1.7256481448329273e-06,1.4560035457802417e-07,6.66669622442799e-08,1.948538429955838e-05,0.014154624569365178
5061.087866108786,7.674358087349971e-09,1.7232825409246524e-06,1.4540100507257641e-07,6.90431009842227e-08,1.5498393679334154e-05,0.014159821604833289
5241.841004184101,7.663852083583941e-09,1.7209234103421572e-06,1.452021503613833e-07,7.141273757048416e-08,1.233222582614059e-05,0.014163950416275004
5422.594142259414,7.653374792813636e-09,1.7185707272831768e-06,1.4500379896677577e-07,7.377589792023465e-08,9.816877557510402e-06,0.014167231898177198
5603.347280334729,7.642926100069727e-09,1.7162244659312669e-06,1.4480595717068358e-07,7.613260796488852e-08,7.817743644983984e-06,0.014169841021745407
5784.100418410042,7.632505890463545e-09,1.7138846004880958e-06,1.446086294859447e-07,7.848289361766574e-08,6.22824572357946e-06,0.014171916383088403
5964.8535564853555,7.62211404930137e-09,1.7115511051991078e-06,1.4441181903354284e-07,8.082678074781602e-08,4.963925582977641e-06,0.014173567857605407
6145.60669456067,7.611750462172154e-09,1.7092239543732209e-06,1.442155278352455e-07,8.316429516083229e-08,3.957857314552523e-06,0.014174882547925372
6326.359832635983,7.60141501501711e-09,1.7069031223984528e-06,1.4401975704805436e-07,8.549546258275539e-08,3.1569622864497476e-06,0.01417592956305811
6507.112970711298,7.591107594182834e-09,1.7045885837538542e-06,1.4382450714657404e-07,8.782030864818844e-08,2.519144578374665e-06,0.014176763734496193
6687.866108786611,7.58082808646312e-09,1.7022803130188876e-06,1.436297780690567e-07,9.013885889087478e-08,2.0109909366752276e-06,0.014177428602095159
6868.619246861925,7.570576379130482e-09,1.6999782848805172e-06,1.434355693309461e-07,9.245113873657778e-08,1.605981874467238e-06,0.014177958736999077
7049.372384937239,7.56035235996082e-09,1.697682474138743e-06,1.4324188011585663e-07,9.475717349752167e-08,1.2830500756957472e-06,0.014178381613997322
7230.125523012553,7.550155917251632e-09,1.6953928557106896e-06,1.4304870934652306e-07,9.705698836828434e-08,1.0254609472094874e-06,0.01417871906634456
7410.878661087866,7.539986939835922e-09,1.6931094046337276e-06,1.4285605574173876e-07,9.935060842266185e-08,8.199099380290965e-07,0.014178988459323853
7591.63179916318,7.529845317092115e-09,1.6908320960677043e-06,1.426639178606007e-07,1.016380586114288e-07,6.558202624506483e-07,0.014179203603585653
7772.384937238494,7.519730938951307e-09,1.6885609052965716e-06,1.4247229413815736e-07,1.0391936376070273e-07,5.247761588344858e-07,0.014179375492507817
7953.138075313807,7.509643695902061e-09,1.6862958077294554e-06,1.4228118291308233e-07,1.0619454857086819e-07,4.200820112378001e-07,0.01417951287608003
8133.891213389122,7.499583478993483e-09,1.684036778901358e-06,1.420905824500012e-07,1.084636376158742e-07,3.3640602156689893e-07,0.014179622724878693
8314.644351464436,7.489550179836834e-09,1.68178379447351e-06,1.4190049095683248e-07,1.1072665534287878e-07,2.695027792440512e-07,0.014179710591469068
8495.39748953975,7.479543690606055e-09,1.6795368302334945e-06,1.4171090659877862e-07,1.1298362607212531e-07,2.159889455615801e-07,0.014179780902728653
8676.150627615063,7.469563904037378e-09,1.6772958620951547e-06,1.4152182750919896e-07,1.1523457399703381e-07,1.731684174709374e-07,0.01417983718778964
8856.903765690377,7.459610713428265e-09,1.6750608660983625e-06,1.4133325179838107e-07,1.1747952318443505e-07,1.3889089928026706e-07,0.014179882262490772
9037.65690376569,7.449684012635817e-09,1.6728318184086537e-06,1.4114517756036523e-07,1.1971849757493636e-07,1.1144146478615355e-07,0.014179918373476682
9218.410041841005,7.43978369607474e-09,1.6706086953167751e-06,1.4095760287843566e-07,1.2195152098337596e-07,8.945135906630581e-08,0.014179947314626502
9399.163179916319,7.4299096587149825e-09,1.6683914732381546e-06,1.4077052582940654e-07,1.2417861709935623e-07,7.18280451678173e-08,0.01417997051840185
9579.916317991632,7.420061796079126e-09,1.6661801287123155e-06,1.4058394448705452e-07,1.2639980948783144e-07,5.769888632539822e-08,0.01417998912941686
9760.669456066946,7.410240004239593e-09,1.6639746384022443e-06,1.4039785692480584e-07,1.2861512158974196e-07,4.6366770710903775e-08,0.01418000406243219
9941.42259414226,7.400444179815664e-09,1.6617749790937292e-06,1.402122612178763e-07,1.3082457672268108e-07,3.727449093495911e-08,0.014180016048925253
10122.175732217573,7.390674219970427e-09,1.6595811276946672e-06,1.400271554449498e-07,1.3302819808158806e-07,2.9976553890928885e-08,0.014180025673961528
10302.928870292888,7.380930022407601e-09,1.6573930612343574e-06,1.3984253768949578e-07,1.352260087394606e-07,2.411676713989314e-08,0.014180033405521987
10483.682008368201,7.371211485368338e-09,1.6552107568627769e-06,1.396584060408165e-07,1.374180316480804e-07,1.9410227349422286e-08,0.014180039618080197
10664.435146443515,7.3615185076279366e-09,1.6530341918498503e-06,1.394747585949001e-07,1.3960428963874723e-07,1.562845250377325e-08,0.014180044612073353
10845.188284518828,7.3518509884926015e-09,1.6508633435847107e-06,1.392915934550127e-07,1.4178480542302215e-07,1.2588189742265893e-08,0.014180048628551496
11025.941422594142,7.342208827796056e-09,1.6486981895749533e-06,1.391089087322556e-07,1.439596015934761e-07,1.014294203968998e-08,0.014180051860312914
11206.694560669457,7.332591925896295e-09,1.646538707445892e-06,1.38926702545777e-07,1.461287006244372e-07,8.175640744054337e-09,0.014180054461495907
11387.44769874477,7.323000183672211e-09,1.6443848749398149e-06,1.387449730232544e-07,1.4829212487273853e-07,6.592433224104546e-09,0.014180056555716861
11568.200836820084,7.31343350252033e-09,1.6422366699152405e-06,1.3856371830103345e-07,1.504498965784647e-07,5.317860900782696e-09,0.014180058242398243
11748.953974895398,7.303891784351479e-09,1.6400940703461752e-06,1.3838293652431748e-07,1.5260203786569878e-07,4.2912953509055916e-09,0.014180059601455878
11929.707112970711,7.294374931587484e-09,1.6379570543213722e-06,1.3820262584726072e-07,1.547485707432658e-07,3.464136331549856e-09,0.014180060696982506
12110.460251046026,7.284882847157905e-09,1.6358256000435953e-06,1.3802278443305396e-07,1.5688951710547243e-07,2.797432212779799e-09,0.014180061580369985
12291.21338912134,7.275415434496771e-09,1.6336996858288867e-06,1.3784341045398147e-07,1.5902489873284228e-07,2.2599499460608963e-09,0.014180062292842112
12471.966527196653,7.265972597539333e-09,1.6315792901058391e-06,1.3766450209145253e-07,1.6115473729284707e-07,1.8266272485215947e-09,0.014180062867489598
12652.719665271967,7.256554240718841e-09,1.6294643914148716e-06,1.3748605753602078e-07,1.6327905434063512e-07,1.4773223389640095e-09,0.014180063330919552
12833.47280334728,7.247160268963306e-09,1.6273549684075018e-06,1.3730807498740998e-07,1.653978713197605e-07,1.1953498575678043e-09,0.01418006370517904
13014.225941422595,7.237790587692384e-09,1.6252509998456459e-06,1.3713055265439765e-07,1.6751120956288726e-07,9.678305286640907e-10,0.014180064007285028
13194.979079497909,7.228445102814122e-09,1.6231524646008893e-06,1.369534887549375e-07,1.6961909029252234e-07,7.83668159045234e-10,0.014180064251902155
13375.732217573222,7.219123720721893e-09,1.6210593416537987e-06,1.3677688151605726e-07,1.7172153462170515e-07,6.346401889096748e-10,0.014180064449925148
13556.485355648536,7.209826348291285e-09,1.6189716100932202e-06,1.3660072917373357e-07,1.7381856355471418e-07,5.140372196277295e-10,0.014180064610240545
13737.23849372385,7.200552892876934e-09,1.6168892491155717e-06,1.364250299729672e-07,1.7591019798777715e-07,4.1646432933190507e-10,0.01418006474000519
13917.991631799163,7.191303262309525e-09,1.6148122380241694e-06,1.3624978216775739e-07,1.77996458709747e-07,3.3756924059188483e-10,0.014180064844981717
14098.744769874478,7.182077364892814e-09,1.6127405562285557e-06,1.3607498402095708e-07,1.8007736640277728e-07,2.7412785451614186e-10,0.01418006492945452
14279.497907949792,7.172875109400367e-09,1.6106741832437711e-06,1.3590063380434083e-07,1.8215294164305434e-07,2.2309632511888113e-10,0.014180064997450894
14460.251046025105,7.163696405072633e-09,1.6086130986896945e-06,1.3572672979851694e-07,1.8422320490145894e-07,1.8175580374632675e-10,0.01418006505256127
