Time (s),[ps],[e_ps],[so],[b_ps],[fa],[ofa]
0.0,5e-06,0.0,0.0,0.0,0.0109764263757248,0.0
180.7531380753138,4.92035599869376e-07,4.507867243616128e-06,4.554635565723721e-07,9.71565144922139e-11,0.006528711455129502,0.00504259346835731
361.5062761506276,4.920260284881929e-07,4.507779553790996e-06,4.5584276277437695e-07,1.9441772080731764e-10,0.0038807112761330615,0.008044311844969013
542.2594142259414,4.920164511176733e-07,4.507691809093546e-06,4.560649971945614e-07,2.9173978877580895e-10,0.0023058416170779307,0.009829394297459545
723.0125523012553,4.92006870333567e-07,4.507604033121945e-06,4.5619358725131653e-07,3.890965444832097e-10,0.001369792760607877,0.010890331967260646
903.7656903765691,4.919972876711612e-07,4.507516239941984e-06,4.562664198980688e-07,4.864723868513921e-10,0.0008136266883099501,0.011520683851426955
1084.5188284518829,4.919877040439978e-07,4.507428437923236e-06,4.56306088785829e-07,5.838580327627828e-10,0.00048324205989249916,0.011895131627720313
1265.2719665271966,4.919781199952439e-07,4.5073406320420146e-06,4.5632604518753115e-07,6.812479627377109e-10,0.00028700405055729185,0.012117539814184291
1446.0251046025105,4.919685358476823e-07,4.507252825255549e-06,4.563342890603414e-07,7.786388967647121e-10,0.0001704526069104315,0.012249633940889952
1626.7782426778244,4.919589517930679e-07,4.507165019320636e-06,4.563355753275992e-07,8.760288862922259e-10,0.000101231753157392,0.012328085611806787
1807.5313807531381,4.919493679452934e-07,4.507077215280721e-06,4.56332729144509e-07,9.73416773982734e-10,6.01215874418916e-05,0.012374677957233847
1988.2845188284518,4.919397843719943e-07,4.506989413755459e-06,4.563274287382551e-07,1.0708018725430912e-09,3.5706429935568985e-05,0.012402348991559795
2169.0376569037658,4.919302011133309e-07,4.5069016151127854e-06,4.563206709021814e-07,1.1681837738795642e-09,2.1206346665331607e-05,0.012418782758472469
2349.7907949790797,4.91920618193145e-07,4.506813819571131e-06,4.563130476508821e-07,1.2655622357208673e-09,1.2594744619495778e-05,0.01242854279608499
2530.543933054393,4.919110356255868e-07,4.506726027260132e-06,4.5630491058006775e-07,1.3629371142772473e-09,7.48026990193442e-06,0.012434339345938161
2711.297071129707,4.919014534190508e-07,4.506638238256702e-06,4.5629646849766857e-07,1.4603083242454822e-09,4.442729538760923e-06,0.01243778198624377
2892.050209205021,4.918918715785134e-07,4.506550452606429e-06,4.562878454118461e-07,1.5576758150556558e-09,2.6386834275360757e-06,0.012439826633096803
3072.803347280335,4.918822901069214e-07,4.506462670336311e-06,4.562791149692245e-07,1.6550395567651868e-09,1.567218417827892e-06,0.012441040999571534
3253.556485355649,4.918727090060158e-07,4.5063748914623e-06,4.5627032090762936e-07,1.7523995316815763e-09,9.308436712490357e-07,0.01244176224957029
3434.3096234309623,4.918631282768221e-07,4.506287115993789e-06,4.562614892027776e-07,1.8497557293873165e-09,5.528775047498539e-07,0.012442190627347468
3615.0627615062763,4.918535479199399e-07,4.506199343936274e-06,4.562526352815998e-07,1.9471081437854493e-09,3.2838703999397474e-07,0.01244244506010734
3795.81589958159,4.918439679357169e-07,4.506111575292937e-06,4.56243768306215e-07,2.044456771344939e-09,1.950509800740583e-07,0.012442596180777997
3976.5690376569037,4.918343883243503e-07,4.5060238100655895e-06,4.56234893718106e-07,2.1418016100586323e-09,1.1585526127954571e-07,0.012442685940001292
4157.322175732218,4.918248090859491e-07,4.505936048255225e-06,4.562260147488155e-07,2.2391426588245044e-09,6.881780735505471e-08,0.012442739251674639
4338.0753138075315,4.918152302205682e-07,4.505848289862352e-06,4.562171333183588e-07,2.3364799170776956e-09,4.087769780517926e-08,0.01244277091873426
4518.828451882845,4.918056517282323e-07,4.505760534887194e-06,4.562082505664629e-07,2.4338133845729188e-09,2.4281722534156525e-08,0.012442789728506739
4699.581589958159,4.917960736089469e-07,4.5056727833297965e-06,4.5619936717022514e-07,2.531143061254354e-09,1.4423650101933157e-08,0.012442800901612152
4880.334728033473,4.91786495862706e-07,4.505585035190113e-06,4.561904835317402e-07,2.628468947178805e-09,8.567961944564088e-09,0.012442807538446218
