Time (s),[o],[so],[bcfa],[ofa]
0.0,127034295442.329,0.0,0.00391508953809774,0.0
0.010000833402783566,127034295442.18968,0.1393505128498382,0.003912407296650189,2.6822414475519953e-06
0.02000166680556713,127034295442.05035,0.2786958473290564,0.003904546684311377,1.0542853786363645e-05
0.0300025002083507,127034295441.911,0.4180362877493254,0.003891792014317474,2.3297523780266478e-05
0.04000333361113426,127034295441.77165,0.5573721237285298,0.003874432903847182,4.0656634250558566e-05
0.05000416701391783,127034295441.6323,0.696703648319207,0.0038527624097964225,6.232712830131787e-05
0.0600050004167014,127034295441.49295,0.8360311562847572,0.0038270752908556136,8.801424724212696e-05
0.07000583381948496,127034295441.35359,0.9753549423326086,0.003797666244420055,0.00011742329367768557
0.08000666722226853,127034295441.21423,1.1146752995454736,0.003764828354300371,0.00015026118379736923
0.0900075006250521,127034295441.07487,1.2539925178645492,0.0037288515716962923,0.0001862379664014482
0.10000833402783565,127034295440.93552,1.3933068827578832,0.003690021348086896,0.0002250681900108446
0.11000916743061923,127034295440.79616,1.5326186739079088,0.003648617377138602,0.0002664721609591388
0.1200100008334028,127034295440.6568,1.671928164105397,0.00360491245989887,0.0003101770781988709
0.13001083423618637,127034295440.51744,1.8112356182107558,0.0035591714619570267,0.0003559180761407138
0.1400116676389699,127034295440.3781,1.9505412922071974,0.003511650362329881,0.00040343917576786
0.15001250104175348,127034295440.23874,2.0898454323929894,0.0034625954496030078,0.0004524940884947328
0.16001333444453705,127034295440.09938,2.2291482746993347,0.0034122426522244136,0.0005028468858733269
0.17001416784732062,127034295439.96002,2.368450044134212,0.0033608169816863585,0.0005542725564113818
0.1800150012501042,127034295439.82066,2.507750954334694,0.0033085320789530193,0.0006065574591447208
0.19001583465288774,127034295439.6813,2.6470512072300973,0.0032555898741419443,0.000659499663955796
0.2000166680556713,127034295439.54195,2.78635099287679,0.003202180416618491,0.0007129091214792494
0.21001750145845488,127034295439.40259,2.9256504890802777,0.0031484815038874793,0.0007666080342102607
0.22001833486123845,127034295439.26324,3.0649498615624116,0.0030946588813658546,0.0008204306567318855
0.23001916826402202,127034295439.12389,3.204249263808361,0.003040866008332669,0.0008742235297650708
0.2400200016668056,127034295438.98453,3.3435488373771154,0.002987244371077673,0.0009278451670200665
0.25002083506958916,127034295438.84517,3.482848712008845,0.0029339237598993624,0.0009811657781983775
0.26002166847237274,127034295438.70581,3.6221490055576018,0.0028810220570660186,0.001034067481031721
0.27002250187515625,127034295438.56645,3.7614498249927903,0.002828646245466001,0.001086443292631739
0.2800233352779398,127034295438.4271,3.900751266095241,0.0027768921447979605,0.0011381973932997791
0.2900241686807234,127034295438.28775,4.040053414314384,0.0027258451968091065,0.0011892443412886333
0.30002500208350696,127034295438.14839,4.179356344946936,0.0026755806974449333,0.0012395088406528065
0.31002583548629054,127034295438.00903,4.318660123640767,0.002626164267359233,0.0012889252707385065
0.3200266688890741,127034295437.86967,4.457964806962621,0.0025776524705316693,0.0013374370675660705
0.3300275022918577,127034295437.73032,4.597270442730654,0.002530093109544689,0.0013849964285530506
0.34002833569464125,127034295437.59097,4.736577070735538,0.0024835259815790844,0.0014315635565186554
0.3500291690974248,127034295437.45161,4.875884723107445,0.0024379832238124255,0.0014771063142853139
0.3600300025002084,127034295437.31226,5.015193424962452,0.002393489960138969,0.00152159957795877
0.37003083590299196,127034295437.1729,5.1545031948866145,0.002350064769845824,0.0015650247682519156
0.3800316693057755,127034295437.03355,5.29381404544044,0.0023077202184774966,0.0016073693196202428
0.39003250270855905,127034295436.8942,5.433125983645871,0.0022664633256396253,0.001648626212458114
0.4000333361113426,127034295436.75484,5.572439011360634,0.002226295918412398,0.0016887936196853417
0.4100341695141262,127034295436.6155,5.711753126155953,0.0021872155758454167,0.0017278739622523227
0.42003500291690976,127034295436.47614,5.85106832161112,0.002149215885552736,0.0017658736525450035
0.43003583631969333,127034295436.33678,5.990384587899723,0.002112287044199456,0.0018028024938982832
