Time (s),[ps],[e_ps],[so],[fa],[ofa]
0.0,0.0,0.0,0.0,0.00100531722303704,0.0
603.0150753768844,0.0,0.0,0.0,0.00100531722303704,0.0
1206.0301507537688,0.0,0.0,0.0,0.00100531722303704,0.0
1809.0452261306532,0.0,0.0,0.0,0.00100531722303704,0.0
2412.0603015075376,0.0,0.0,0.0,0.00100531722303704,0.0
3015.075376884422,0.0,0.0,0.0,0.00100531722303704,0.0
3618.0904522613064,0.0,0.0,0.0,0.00100531722303704,0.0
4221.10552763819,0.0,0.0,0.0,0.00100531722303704,0.0
4824.120603015075,0.0,0.0,0.0,0.00100531722303704,0.0
5427.13567839196,0.0,0.0,0.0,0.00100531722303704,0.0
6030.150753768844,0.0,0.0,0.0,0.00100531722303704,0.0
6633.165829145728,0.0,0.0,0.0,0.00100531722303704,0.0
7236.180904522613,0.0,0.0,0.0,0.00100531722303704,0.0
7839.195979899498,0.0,0.0,0.0,0.00100531722303704,0.0
8442.21105527638,0.0,0.0,0.0,0.00100531722303704,0.0
9045.226130653265,0.0,0.0,0.0,0.00100531722303704,0.0
9648.24120603015,0.0,0.0,0.0,0.00100531722303704,0.0
10251.256281407035,0.0,0.0,0.0,0.00100531722303704,0.0
10854.27135678392,0.0,0.0,0.0,0.00100531722303704,0.0
11457.286432160803,0.0,0.0,0.0,0.00100531722303704,0.0
12060.301507537688,0.0,0.0,0.0,0.00100531722303704,0.0
12663.316582914573,0.0,0.0,0.0,0.00100531722303704,0.0
13266.331658291456,0.0,0.0,0.0,0.00100531722303704,0.0
13869.34673366834,0.0,0.0,0.0,0.00100531722303704,0.0
14472.361809045226,0.0,0.0,0.0,0.00100531722303704,0.0
15075.37688442211,0.0,0.0,0.0,0.00100531722303704,0.0
15678.391959798995,0.0,0.0,0.0,0.00100531722303704,0.0
16281.407035175878,0.0,0.0,0.0,0.00100531722303704,0.0
16884.42211055276,0.0,0.0,0.0,0.00100531722303704,0.0
17487.437185929648,0.0,0.0,0.0,0.00100531722303704,0.0
18090.45226130653,0.0,0.0,0.0,0.00100531722303704,0.0
18693.467336683418,0.0,0.0,0.0,0.00100531722303704,0.0
19296.4824120603,0.0,0.0,0.0,0.00100531722303704,0.0
19899.497487437184,0.0,0.0,0.0,0.00100531722303704,0.0
20502.51256281407,0.0,0.0,0.0,0.00100531722303704,0.0
21105.527638190953,0.0,0.0,0.0,0.00100531722303704,0.0
21708.54271356784,0.0,0.0,0.0,0.00100531722303704,0.0
22311.557788944723,0.0,0.0,0.0,0.00100531722303704,0.0
22914.572864321606,0.0,0.0,0.0,0.00100531722303704,0.0
23517.587939698493,0.0,0.0,0.0,0.00100531722303704,0.0
24120.603015075376,0.0,0.0,0.0,0.00100531722303704,0.0
24723.61809045226,0.0,0.0,0.0,0.00100531722303704,0.0
25326.633165829146,0.0,0.0,0.0,0.00100531722303704,0.0
25929.64824120603,0.0,0.0,0.0,0.00100531722303704,0.0
26532.66331658291,0.0,0.0,0.0,0.00100531722303704,0.0
27135.6783919598,0.0,0.0,0.0,0.00100531722303704,0.0
27738.69346733668,0.0,0.0,0.0,0.00100531722303704,0.0
28341.708542713568,0.0,0.0,0.0,0.00100531722303704,0.0
28944.72361809045,0.0,0.0,0.0,0.00100531722303704,0.0
29547.738693467334,0.0,0.0,0.0,0.00100531722303704,0.0
30150.75376884422,0.0,0.0,0.0,0.00100531722303704,0.0
30753.768844221104,0.0,0.0,0.0,0.00100531722303704,0.0
31356.78391959799,0.0,0.0,0.0,0.00100531722303704,0.0
31959.798994974873,0.0,0.0,0.0,0.00100531722303704,0.0
32562.814070351757,0.0,0.0,0.0,0.00100531722303704,0.0
33165.82914572864,0.0,0.0,0.0,0.00100531722303704,0.0
33768.84422110552,0.0,0.0,0.0,0.00100531722303704,0.0
34371.85929648241,0.0,0.0,0.0,0.00100531722303704,0.0
34974.874371859296,0.0,0.0,0.0,0.00100531722303704,0.0
35577.88944723618,0.0,0.0,0.0,0.00100531722303704,0.0
36180.90452261306,0.0,0.0,0.0,0.00100531722303704,0.0
36783.919597989945,0.0,0.0,0.0,0.00100531722303704,0.0
37386.934673366835,0.0,0.0,0.0,0.00100531722303704,0.0
37989.94974874372,0.0,0.0,0.0,0.00100531722303704,0.0
38592.9648241206,0.0,0.0,0.0,0.00100531722303704,0.0
39195.979899497484,0.0,0.0,0.0,0.00100531722303704,0.0
39798.99497487437,0.0,0.0,0.0,0.00100531722303704,0.0
40402.01005025126,0.0,0.0,0.0,0.00100531722303704,0.0
41005.02512562814,0.0,0.0,0.0,0.00100531722303704,0.0
41608.040201005024,0.0,0.0,0.0,0.00100531722303704,0.0
42211.05527638191,0.0,0.0,0.0,0.00100531722303704,0.0
42814.07035175879,0.0,0.0,0.0,0.00100531722303704,0.0
