Time (s),[ps],[e_ps],[mo],[so],[b_ps],[fa],[ofa],[eps],[oeps]
0.0,1e-05,0.0,0.000281260547270523,0.0,0.0,0.0109764263757248,0.0,1130.00418265611,0.0
180.7531380753138,6.093356763824009e-07,9.390570223684268e-06,0.00028090415697452144,3.56296196199004e-07,9.409993333084653e-11,0.010564460501365024,0.0004867938943415037,1127.2626774535136,2.741505202597234
361.5062761506276,6.093299325492545e-07,9.39048170462732e-06,0.00028090344207189156,3.5691683626554494e-07,1.8836282342862555e-10,0.010167157854369634,0.0009561129645047214,1124.5230673269625,5.481115329148286
542.2594142259414,6.093241787602958e-07,9.390393032139974e-06,0.0002809027253282195,3.575391540375456e-07,2.827890997317673e-10,0.009784026792450424,0.0014085489115859783,1121.7853582574837,8.21882439862699
723.0125523012553,6.09318414988708e-07,9.390304205808941e-06,0.0002809020067360685,3.581631564855195e-07,3.773792023523609e-10,0.009414587594405827,0.0018446789072988651,1119.0495559785763,10.954626677534495
903.7656903765691,6.093126412075787e-07,9.390215225219447e-06,0.0002809012862876399,3.587888505477438e-07,4.721335729764354e-10,0.009058377518063314,0.002265059466928639,1116.3156662214951,13.688516434615666
1084.5188284518829,6.093068573899004e-07,9.390126089955286e-06,0.00028090056397589766,3.594162431281852e-07,5.670526548143131e-10,0.008714950730555936,0.0026702265388893454,1113.583694714761,16.42048794134998
1265.2719665271966,6.093010635085514e-07,9.390036799598487e-06,0.0002808998397934785,3.6004534111348345e-07,6.621368929624915e-10,0.008383874691384378,0.003060699909599023,1110.853647192813,19.150535463297725
1446.0251046025105,6.092952595363023e-07,9.38994735372941e-06,0.0002808991137330874,3.606761513658519e-07,7.573867342874764e-10,0.008064730969367068,0.003436982212561982,1108.1255293936588,21.878653262451667
1626.7782426778244,6.092894454458102e-07,9.38985775192667e-06,0.0002808983857877503,3.6130868072624893e-07,8.528026275181632e-10,0.007757113820004001,0.003799560666282614,1105.3993470617002,24.60483559441041
1807.5313807531381,6.092836212096234e-07,9.38976799376721e-06,0.00028089765595011807,3.6194293601735394e-07,9.483850231649463e-10,0.007460630308524333,0.004148906933859994,1102.6751059466483,27.32907670946221
1988.2845188284518,6.09277786800182e-07,9.3896780788263e-06,0.00028089692421286687,3.625789240410357e-07,1.044134373518198e-09,0.00717490022655027,0.004485477225484291,1099.952811803613,30.051370852497456
2169.0376569037658,6.092719421898173e-07,9.38958800667753e-06,0.0002808961905685235,3.6321665158058684e-07,1.1400511326544566e-09,0.0068995552663486896,0.004809713313429311,1097.2324703941974,32.77171226191314
2349.7907949790797,6.09266087350754e-07,9.389497776892848e-06,0.00028089545500990337,3.638561254012225e-07,1.2361357563982093e-09,0.006634238996848666,0.005122042565632238,1094.5140874860872,35.490095170023395
2530.543933054393,6.092602222551105e-07,9.389407389042574e-06,0.0002808947175299488,3.6449735225272074e-07,1.3323887023167606e-09,0.006378605814268763,0.0054228792347013055,1091.797668854286,38.206513801824585
2711.297071129707,6.092543468748964e-07,9.389316842695345e-06,0.0002808939781215908,3.65140338864699e-07,1.4288104297600732e-09,0.006132322707789756,0.005712622285122412,1089.0832202793947,40.92096237671572
2892.050209205021,6.092484611820169e-07,9.389226137418181e-06,0.0002808932367775621,3.6578509195331417e-07,1.5254013998021282e-09,0.0058950659851491225,0.005991659419537107,1086.370747550983,43.63343510512752
3072.803347280335,6.092425651482692e-07,9.389135272776451e-06,0.00028089249349060345,3.664316182167866e-07,1.6221620752794817e-09,0.0056665235999366565,0.0062603642176018255,1083.6602564651557,46.34392619095482
3253.556485355649,6.092366587453442e-07,9.389044248333878e-06,0.00028089174825360406,3.670799243374609e-07,1.7190929207763192e-09,0.005446393966115782,0.0065190975901113215,1080.951752825846,49.05242983026452
3434.3096234309623,6.092307419448287e-07,9.388953063652584e-06,0.0002808910010595202,3.677300169865366e-07,1.8161944025861335e-09,0.005234383385867514,0.006768210938726511,1078.245242447552,51.75894020855833
3615.0627615062763,6.092248147182011e-07,9.388861718293019e-06,0.0002808902519011986,3.683819028161667e-07,1.913466988779945e-09,0.005030210879042562,0.007008040226586057,1075.5407311501572,54.46345150595328
3795.81589958159,6.092188770368376e-07,9.388770211814057e-06,0.00028088950077136376,3.6903558847778303e-07,2.0109111491064365e-09,0.0048336007061213935,0.007238915156133846,1072.8382247670208,57.165957889089746
3976.5690376569037,6.092129288720063e-07,9.3886785437729e-06,0.00028088874766286047,3.696910805992733e-07,2.108527355092692e-09,0.004644290119914157,0.0074611496548690325,1070.1377291365543,59.86645351955627
4157.322175732218,6.092069701948724e-07,9.388586713725183e-06,0.0002808879925687264,3.703483858032668e-07,2.206316079944666e-09,0.004462021473713714,0.007675051554210873,1067.4392501108287,62.56493254528176
4338.0753138075315,6.09201000976495e-07,9.388494721224885e-06,0.00028088723548189614,3.7100751069718176e-07,2.304277798620657e-09,0.004286548154105553,0.007880915317729777,1064.7427935490916,65.26138910701893
