Time (s),[ps],[e_ps],[b_ps],[mo],[so],[fa],[ofa]
0.0,9.64968069765358e-09,0.0,0.0,2.81260547270523e-07,0.0,0.000934945017424448,0.0
612.2448979591836,5.360635905057031e-13,9.649144625194602e-09,8.868409503898127e-18,2.812605204353388e-07,2.6835184669707935e-14,0.0009349450074107479,1.0013700163557986e-11
1224.4897959183672,5.360635900130375e-13,9.64914461632662e-09,1.773681897684913e-17,2.8126052043533883e-07,2.6835184645047048e-14,0.000934944997397048,2.00274000537167e-11
1836.7346938775509,5.360635895203719e-13,9.64914460745864e-09,2.6605228449800128e-17,2.8126052043533883e-07,2.6835184620386158e-14,0.0009349449873833481,3.0041099943875416e-11
2448.9795918367345,5.360635890277063e-13,9.649144598590659e-09,3.5473637922751124e-17,2.812605204353389e-07,2.683518459572527e-14,0.0009349449773696483,4.005479983403414e-11
3061.224489795918,5.360635885350407e-13,9.649144589722679e-09,4.434204739570212e-17,2.812605204353389e-07,2.683518457106438e-14,0.0009349449673559483,5.006849972419285e-11
3673.4693877551017,5.360635880423751e-13,9.649144580854697e-09,5.3210456868653125e-17,2.8126052043533893e-07,2.6835184546403495e-14,0.0009349449573422485,6.008219961435157e-11
4285.714285714285,5.360635875497095e-13,9.649144571986717e-09,6.207886625558279e-17,2.8126052043533893e-07,2.6835184521742608e-14,0.0009349449473285499,7.009589827543671e-11
4897.959183673469,5.360635870570439e-13,9.649144563118735e-09,7.094727556491848e-17,2.81260520435339e-07,2.6835184497081718e-14,0.0009349449373148523,8.010959582785735e-11
5510.204081632653,5.360635865643783e-13,9.649144554250755e-09,7.981568486882049e-17,2.81260520435339e-07,2.683518447242083e-14,0.0009349449273011548,9.012329330264202e-11
6122.448979591836,5.360635860717127e-13,9.649144545382774e-09,8.868409416728883e-17,2.8126052043533904e-07,2.6835184447759944e-14,0.0009349449172874574,1.0013699069979083e-10
6734.69387755102,5.360635855790471e-13,9.649144536514794e-09,9.755250346032359e-17,2.8126052043533904e-07,2.6835184423099057e-14,0.0009349449072737601,1.1015068801930387e-10
