Time (s),[ps],[e_ps],[b_ps],[mo],[so],[fa],[ofa],[oeps]
0.0,1e-05,0.0,0.0,0.000281260547270523,0.0,0.00690297607339422,0.0,0.0
180.7531380753138,1.104037936629932e-06,8.895961924150892e-06,1.38892592806543e-13,0.0002790267584417301,2.2337888287930607e-06,0.005846706510747187,0.0010562695626470339,4.037610879767001
361.5062761506276,1.1040379212536658e-06,8.895961800307976e-06,2.7778518367297137e-13,0.0002790267278944217,2.2338193761013937e-06,0.004952052013343775,0.0019509240600504441,8.075282659065572
542.2594142259414,1.1040379058783097e-06,8.895961676464155e-06,4.166777726050599e-13,0.00027902670202505867,2.2338452454644894e-06,0.004194283774082069,0.002708692299312148,12.113005307223698
723.0125523012553,1.104037890503724e-06,8.89596155261956e-06,5.555703596029141e-13,0.00027902668011822545,2.233867152297685e-06,0.0035524618610669858,0.003350514212327232,16.150771034136703
903.7656903765691,1.1040378751297909e-06,8.895961428774311e-06,6.944629446666237e-13,0.00027902666156761355,2.233885702909659e-06,0.0030088413865873233,0.003894134686806895,20.18857323832501
1084.5188284518829,1.1040378597564103e-06,8.895961304928511e-06,8.333555277962636e-13,0.0002790266458598652,2.2339014106579944e-06,0.0025483989698312664,0.004354577103562952,24.22640633076809
1265.2719665271966,1.1040378443834984e-06,8.895961181082243e-06,9.722481089918983e-13,0.00027902663256093824,2.233914709585015e-06,0.002158433155038945,0.004744542918355272,28.264265586251433
1446.0251046025105,1.1040378290109827e-06,8.895961057235577e-06,1.111140688253582e-12,0.0002790266213014542,2.2339259690690577e-06,0.001828135345423818,0.0050748407279704,32.30214698374477
1626.7782426778244,1.1040378136388036e-06,8.895960933388578e-06,1.2500332655813606e-12,0.000279026611769567,2.2339355009562866e-06,0.0015483808326778336,0.0053545952407163845,36.34004712866052
1807.5313807531381,1.1040377982669088e-06,8.895960809541292e-06,1.3889258409752732e-12,0.00027902660370099337,2.233943569529882e-06,0.0013114368957890313,0.005591539177605186,40.377963144260264
1988.2845188284518,1.104037782895255e-06,8.895960685693765e-06,1.5278184144353522e-12,0.000279026596871746,2.233950398777226e-06,0.0011107500492191196,0.005792226024175098,44.415892592506545
2169.0376569037658,1.1040377675238056e-06,8.895960561846036e-06,1.6667109859616263e-12,0.0002790265910922814,2.233956178241888e-06,0.0009407747275326002,0.005962201345861618,48.45383341032986
2349.7907949790797,1.1040377521525295e-06,8.895960437998133e-06,1.8056035555541185e-12,0.0002790265862020215,2.233961068501747e-06,0.0007968129299059186,0.0061061631434883,52.49178384997293
2530.543933054393,1.1040377367813985e-06,8.895960314150081e-06,1.94449612321285e-12,0.00027902658206483826,2.2339652056849333e-06,0.0006748820612852937,0.006228094012108925,56.5297424298248
2711.297071129707,1.104037721410392e-06,8.89596019030191e-06,2.083388688937836e-12,0.00027902657856540336,2.2339687051198746e-06,0.0005716080957762221,0.006331367977617996,60.567707894675294
2892.050209205021,1.1040377060394905e-06,8.895960066453633e-06,2.2222812527290926e-12,0.00027902657560613105,2.2339716643921765e-06,0.0004841361259475419,0.006418839947446676,64.60567918243753
3072.803347280335,1.1040376906686786e-06,8.895959942605264e-06,2.3611738145866313e-12,0.00027902657310442127,2.233974166101938e-06,0.0004100496920421341,0.006492926381352084,68.64365539413656
3253.556485355649,1.1040376752979418e-06,8.895959818756821e-06,2.500066374510462e-12,0.00027902657099027756,2.2339762802456684e-06,0.00034730106325418916,0.006555675010140029,72.68163576797251
3434.3096234309623,1.1040376599272686e-06,8.895959694908316e-06,2.638958932500594e-12,0.00027902656920437497,2.233978066148271e-06,0.0002941547183172539,0.006608821355076964,76.71961965829415
3615.0627615062763,1.1040376445566496e-06,8.895959571059754e-06,2.7778514885570342e-12,0.0002790265676964723,2.233979574050943e-06,0.00024914088704799996,0.006653835186346218,80.7576065183154
3795.81589958159,1.1040376291860764e-06,8.895959447211147e-06,2.91674404267979e-12,0.00027902656642403645,2.2339808464868143e-06,0.00021101530151150825,0.00669196077188271,84.79559588514185
3976.5690376569037,1.1040376138155414e-06,8.8959593233625e-06,3.0556365948688655e-12,0.00027902656535104265,2.233981919480614e-06,0.00017872409626367182,0.006724251977130546,88.8335873667129
4157.322175732218,1.10403759844504e-06,8.895959199513822e-06,3.1945291451242647e-12,0.00027902656444696896,2.2339828235542545e-06,0.00015137438821214246,0.0067516016851820754,92.87158063085684
4338.0753138075315,1.1040375830745662e-06,8.895959075665115e-06,3.3334216934459935e-12,0.00027902656368596247,2.2339835845607484e-06,0.0001282098804176977,0.00677476619297652,96.90957539621502
4518.828451882845,1.104037567704116e-06,8.895958951816384e-06,3.4723142398340535e-12,0.0002790265630461306,2.233984224392669e-06,0.00010859013587908868,0.006794385937515129,100.94757142453102
4699.581589958159,1.1040375523336852e-06,8.895958827967634e-06,3.6112067842884475e-12,0.00027902656250893335,2.2339847615899625e-06,9.197279528758213e-05,0.006811003278106635,104.98556851403556
4880.334728033473,1.104037536963272e-06,8.895958704118866e-06,3.750099326809179e-12,0.00027902656205866446,2.233985211858884e-06,7.789839598311734e-05,0.0068250776774111,109.02356649379868
