Time (s),[ps],[e_ps],[so],[b_ps],[fa],[ofa],[eps],[oeps]
7953.138075313807,6.322558162915908e-07,9.352503725035241e-06,1.2612769828874216e-06,1.524045867318168e-08,0.0016505733982614633,0.010830483545565617,0.4659011631471215,0.21460326158726106
8133.891213389122,6.322339113181183e-07,9.352179700580711e-06,1.2612458301623221e-06,1.558638810118442e-08,0.0015810499306523603,0.010911232258682948,0.461908761294696,0.2185956634396866
8314.644351464436,6.322120076458429e-07,9.351855695373849e-06,1.2612145329582216e-06,1.5932296980322877e-08,0.001514455798235874,0.010988578975631266,0.45795066870380774,0.22255375603057487
8495.39748953975,6.321901052771622e-07,9.35153170945012e-06,1.2611830941682698e-06,1.6278185272732146e-08,0.001450667955298886,0.011062666584518675,0.45402659014889885,0.22647783458548376
8676.150627615063,6.321682042144253e-07,9.351207742844278e-06,1.2611515165954961e-06,1.6624052941311646e-08,0.0013895683458917851,0.011133632179409967,0.4501362329349339,0.23036819179944876
8856.903765690377,6.321463044599349e-07,9.350883795590379e-06,1.2611198029564075e-06,1.6969899949700507e-08,0.0013310436945349205,0.011201607303400913,0.44627930687221434,0.23422511786216824
9037.65690376569,6.321244060159471e-07,9.3505598677218e-06,1.2610879558823042e-06,1.7315726262267777e-08,0.001274985429067421,0.01126671803816606,0.442455524258855,0.23804890047552762
9218.410041841005,6.321025088846704e-07,9.350235959271206e-06,1.2610559779152021e-06,1.7661531844137586e-08,0.0012212899282837979,0.01132908471636173,0.43866459986785566,0.24183982486652697
9399.163179916319,6.320806130682717e-07,9.349912070270652e-06,1.2610238715229776e-06,1.8007316661088958e-08,0.0011698576095825611,0.011388822981032033,0.4349062509140584,0.2455981738203242
9579.916317991632,6.320587185688765e-07,9.349588200751582e-06,1.2609916390993186e-06,1.835308067955573e-08,0.0011205929417697842,0.01144604377075279,0.4311801970370022,0.2493242276973804
9760.669456066946,6.3203682538857e-07,9.349264350744844e-06,1.2609592829675128e-06,1.869882386660041e-08,0.0010734042180783707,0.011500853583174401,0.42748616027967135,0.25301826445471126
9941.42259414226,6.32014933529393e-07,9.348940520280615e-06,1.2609268053661876e-06,1.9044546190006527e-08,0.0010282044275937172,0.011553353463179523,0.4238238650847759,0.25668055964960673
10122.175732217573,6.319930429933537e-07,9.348616709388609e-06,1.260894208483555e-06,1.939024761805331e-08,0.0009849091808418627,0.011603641411550545,0.4201930382440418,0.2603113864903408
10302.928870292888,6.31971153782421e-07,9.348292918097947e-06,1.260861494436998e-06,1.9735928119647893e-08,0.0009434379504637154,0.011651810944387766,0.41659340890064056,0.26391101583374205
10483.682008368201,6.31949265898523e-07,9.347969146437151e-06,1.2608286652700752e-06,2.0081587664342633e-08,0.0009037142459532849,0.011697950890227864,0.41302470853502954,0.26747971619935307
10664.435146443515,6.319273793435577e-07,9.347645394434292e-06,1.2607957229784533e-06,2.0427226222166876e-08,0.000865664070284844,0.011742147182077087,0.4094866709213256,0.271017753813057
10845.188284518828,6.319054941193857e-07,9.347321662116902e-06,1.260762669493816e-06,2.0772843763729344e-08,0.0008292168821167441,0.01178448174018253,0.4059790321274189,0.2745253926069637
11025.941422594142,6.318836102278343e-07,9.346997949512005e-06,1.2607295066899864e-06,2.111844026017738e-08,0.0007943052328830253,0.011825032893412541,0.40250153049157616,0.27800289424280644
11206.694560669457,6.318617276706991e-07,9.346674256646164e-06,1.2606962363893556e-06,2.1464015683153642e-08,0.0007608643819236833,0.01186387582614696,0.3990539065965928,0.2814505181377898
11387.44769874477,6.31839846449744e-07,9.346350583545469e-06,1.260662860361673e-06,2.1809570004803322e-08,0.0007288323744668447,0.011901082487721199,0.3956359032583428,0.2848685214760398
11568.200836820084,6.318179665667024e-07,9.346026930235563e-06,1.2606293803273243e-06,2.2155103197751182e-08,0.0006981498462715398,0.011936721819267518,0.3922472655022096,0.288257159232173
11748.953974895398,6.317960880232784e-07,9.345703296741653e-06,1.2605957979596718e-06,2.2500615235085184e-08,0.0006687598860359983,0.01197085991347752,0.38888774054357866,0.29161668419080394
11929.707112970711,6.31774210821144e-07,9.345379683088473e-06,1.2605621148781797e-06,2.2846106090400464e-08,0.0006406084505199159,0.012003559532662475,0.3855570777864811,0.29494734694790153
12110.460251046026,6.317523349619473e-07,9.3450560893004e-06,1.260528332667897e-06,2.3191575737670694e-08,0.0006136431992269651,0.012034881461704549,0.3822550287722079,0.2982493959621747
12291.21338912134,6.317304604473089e-07,9.344732515401406e-06,1.2604944528710159e-06,2.3537024151302192e-08,0.0005878140030752988,0.012064883917509692,0.3789813471796976,0.301523077554685
12471.966527196653,6.317085872788242e-07,9.344408961415092e-06,1.2604604769918026e-06,2.3882451306100535e-08,0.0005630726514416493,0.012093622889147662,0.3757357888013187,0.3047686359330639
12652.719665271967,6.316867154580616e-07,9.344085427364654e-06,1.2604264064917893e-06,2.4227857177300742e-08,0.0005393731424306382,0.012121151800843536,0.37251811153513625,0.30798631319924635
12833.47280334728,6.316648449865589e-07,9.343761913272848e-06,1.2603922427831189e-06,2.4573241740609433e-08,0.0005166720836608718,0.01214752104665318,0.369328075380214,0.3111763493541686
13014.225941422595,6.316429758658372e-07,9.34343841916217e-06,1.2603579872583567e-06,2.4918604972009385e-08,0.0004949269102772083,0.012172780059460086,0.36616544237200244,0.31433898236238017
13194.979079497909,6.316211080973903e-07,9.343114945054716e-06,1.2603236412671967e-06,2.5263946847910364e-08,0.0004740972829365528,0.012196975687839819,0.36302997660590525,0.31747444812847736
13375.732217573222,6.315992416826867e-07,9.342791490972209e-06,1.2602892061206336e-06,2.560926734512104e-08,0.0004541448423171075,0.012220152481088365,0.35992144421618494,0.32058298051819767
13556.485355648536,6.315773766231741e-07,9.342468056936062e-06,1.2602546831012925e-06,2.5954566440779667e-08,0.0004350325882284435,0.012242353410148428,0.3568396133395431,0.3236648113948395
13737.23849372385,6.315555129202774e-07,9.342144642967354e-06,1.2602200734585041e-06,2.629984411238574e-08,0.0004167251802778597,0.012263619518503209,0.3537842541121546,0.326720170622228
13917.991631799163,6.315336505754e-07,9.341821249086845e-06,1.260185378412608e-06,2.66451003377707e-08,0.00039918868065010136,0.01228399022083324,0.35075513864877184,0.32974928608561077
14098.744769874478,6.315117895899238e-07,9.341497875314981e-06,1.2601505991525837e-06,2.6990335095112003e-08,0.00038239070166042256,0.012303503131722057,0.34775204102471696,0.33275238370966564
14279.497907949792,6.314899299652106e-07,9.3411745216719e-06,1.2601157368400667e-06,2.7335548362906054e-08,0.0003663001650781673,0.012322194345090088,0.3447747372602428,0.3357296874741398
14460.251046025105,6.314680717026021e-07,9.340851188177451e-06,1.2600807926098726e-06,2.7680740119963706e-08,0.00035088727297872586,0.012340098468042628,0.34182300530559234,0.33868141942879026
14641.004184100419,6.314462148034211e-07,9.340527874851197e-06,1.2600457675715572e-06,2.8025910345398658e-08,0.0003361234189604139,0.01235724872397653,0.3388966250168647,0.3416077997175179
14821.757322175732,6.314243592689705e-07,9.340204581712414e-06,1.2600106628084588e-06,2.8371059018632943e-08,0.00032198124665110914,0.012373676884642585,0.33599537814876584,0.34450904658561676
15002.510460251047,6.314025051005328e-07,9.339881308780076e-06,1.2599754793756306e-06,2.8716186119409494e-08,0.00030843477684821977,0.012389413122532503,0.3331190483442171,0.34738537639016553
