time (hr),oxidation_proportion
0.0,0.0
0.3418803418803419,0.0815809991817383
0.6837606837606838,0.15650616936359377
1.0256410256410255,0.2253194864553206
1.3675213675213675,0.2885188124098439
1.7094017094017093,0.34656233638493694
2.051282051282051,0.39987086691706436
2.393162393162393,0.4488306119065868
2.735042735042735,0.49379617825019223
3.0769230769230766,0.5350935043938326
3.4188034188034186,0.5730219613773644
3.76068376068376,0.6078568979498226
4.102564102564102,0.6398494791974795
4.444444444444445,0.6692317397312868
4.786324786324786,0.6962163859371019
5.128205128205128,0.7209991741854462
5.47008547008547,0.7437600486274843
5.811965811965812,0.7646640700484783
6.153846153846153,0.783862959111086
6.495726495726495,0.8014956701802534
6.837606837606837,0.817689894493505
7.179487179487179,0.8325629106509368
7.52136752136752,0.8462225267503741
7.863247863247863,0.8587677010511489
8.205128205128204,0.8702894882569514
8.547008547008547,0.8808713499705871
8.88888888888889,0.890589951387596
9.23076923076923,0.8995157191870158
9.572649572649572,0.9077133114522393
9.914529914529913,0.9152421055331084
10.256410256410255,0.9221567000970537
10.598290598290596,0.9285072005597852
10.94017094017094,0.9343396158173999
11.282051282051283,0.9396962357129123
11.623931623931623,0.9446158630453544
11.965811965811966,0.9491341344468159
12.307692307692307,0.9532838050475966
12.649572649572649,0.9570949428993241
12.99145299145299,0.9605951570687459
13.333333333333334,0.963809828377405
