time (hr),oxidation_proportion
0.0,0.0
0.17094017094017094,0.8538639535590851
0.3418803418803419,0.9786461669999243
0.5128205128205128,0.9968797730445235
0.6837606837606838,0.9995440728213283
0.8547008547008547,0.999933379999716
1.0256410256410255,0.9999902653501521
1.1965811965811965,0.9999985774050371
1.3675213675213675,0.9999997918885193
1.5384615384615383,0.9999999695403449
1.7094017094017093,0.9999999954287495
1.88034188034188,0.9999999987851601
2.051282051282051,0.9999999997967141
2.2222222222222223,0.9999999999028493
2.393162393162393,1.0000000000200382
2.564102564102564,0.9999999999319178
2.735042735042735,0.9999999997025312
2.905982905982906,0.9999999998339767
3.0769230769230766,1.0000000000048133
3.2478632478632474,0.9999999999820409
3.4188034188034186,0.9999999999894563
3.5897435897435894,1.000000000014294
3.76068376068376,0.9999999999940113
3.9316239316239314,0.9999999999731469
4.102564102564102,0.999999999963792
4.273504273504273,0.9999999999701983
4.444444444444445,0.9999999999867989
4.615384615384615,0.9999999999989212
4.786324786324786,1.0000000000038545
4.9572649572649565,1.0000000000116471
5.128205128205128,1.0000000000149225
5.299145299145298,1.0000000000129976
5.47008547008547,1.000000000022366
5.641025641025641,1.0000000000229774
5.811965811965812,1.000000000014191
5.982905982905983,1.0000000000153357
6.153846153846153,1.0000000000121438
6.3247863247863245,1.0000000000051648
6.495726495726495,1.0000000000020435
6.666666666666667,1.0000000000000127
