time (hr),oxidation,inactivation
0.0502092050209205,4.464540202658894e-07,4.464540202658894e-07
0.100418410041841,8.929078255793046e-07,8.929078255793046e-07
0.1506276150627615,1.3393614278936845e-06,1.3393614278936845e-06
0.200836820083682,1.7858148272090295e-06,1.7858148272090295e-06
0.2510460251046025,2.2322680235253395e-06,2.2322680235253395e-06
0.301255230125523,2.678721016842614e-06,2.678721016842614e-06
0.3514644351464435,3.125173794787596e-06,3.125173794787596e-06
0.401673640167364,3.571626354155097e-06,3.571626354155097e-06
0.4518828451882846,4.018078708833165e-06,4.018078708833165e-06
0.502092050209205,4.464530858821804e-06,4.464530858821804e-06
0.5523012552301255,4.910982804121012e-06,4.910982804121012e-06
0.602510460251046,5.357434544730793e-06,5.357434544730793e-06
0.6527196652719666,5.803886080651145e-06,5.803886080651145e-06
0.702928870292887,6.250337411882067e-06,6.250337411882067e-06
0.7531380753138075,6.696788538423556e-06,6.696788538423556e-06
0.803347280334728,7.143239460275618e-06,7.143239460275618e-06
0.8535564853556485,7.5896901774382495e-06,7.5896901774382495e-06
0.9037656903765692,8.036140689911451e-06,8.036140689911451e-06
0.9539748953974896,8.482590997695224e-06,8.482590997695224e-06
1.00418410041841,8.929041100789568e-06,8.929041100789568e-06
1.0543933054393306,9.37549099919448e-06,9.37549099919448e-06
1.104602510460251,9.821940692909964e-06,9.821940692909964e-06
1.1548117154811717,1.0268390181936018e-05,1.0268390181936018e-05
1.205020920502092,1.0714839466272643e-05,1.0714839466272643e-05
1.2552301255230125,1.116128854591984e-05,1.116128854591984e-05
1.3054393305439331,1.1607737420877604e-05,1.1607737420877604e-05
1.3556485355648535,1.2054186091145941e-05,1.2054186091145941e-05
1.405857740585774,1.2500634556724847e-05,1.2500634556724847e-05
1.4560669456066946,1.2947082817614323e-05,1.2947082817614323e-05
1.506276150627615,1.3393530873814374e-05,1.3393530873814374e-05
1.5564853556485356,1.3839978725324992e-05,1.3839978725324992e-05
1.606694560669456,1.428642637214618e-05,1.428642637214618e-05
1.6569037656903765,1.4732873814277938e-05,1.4732873814277938e-05
1.707112970711297,1.5179321051720267e-05,1.5179321051720267e-05
1.7573221757322175,1.5625768084473167e-05,1.5625768084473167e-05
1.8075313807531384,1.6072214912536638e-05,1.6072214912536638e-05
1.8577405857740588,1.651866153591068e-05,1.651866153591068e-05
1.9079497907949792,1.6965107941932036e-05,1.6965107941932036e-05
1.9581589958158998,1.7411554115768796e-05,1.7411554115768796e-05
2.00836820083682,1.7858000084358296e-05,1.7858000084358296e-05
2.0585774058577404,1.8304445847700528e-05,1.8304445847700528e-05
2.1087866108786613,1.875089140579551e-05,1.875089140579551e-05
2.1589958158995817,1.919733675864322e-05,1.919733675864322e-05
2.209205020920502,1.964378190624367e-05,1.964378190624367e-05
2.2594142259414225,2.0090226848596872e-05,2.0090226848596872e-05
2.3096234309623433,2.0536671585702795e-05,2.0536671585702795e-05
