Time (s),[ps],[e_ps],[b_ps],[so],[fa],[ofa]
0.0,1e-06,0.0,0.0,0.0,0.00100531722303704,0.0
63.1578947368421,3.705990179257412e-17,11.450515162998474,-11.45051416299831,0.0001236794775856598,2.454728321662071e-44,0.001005317223037038
126.3157894736842,1.6214597433394228e-17,11.450515162998474,-11.45051416299831,0.0001236794775856598,1.0821286829969129e-44,0.001005317223037038
189.4736842105263,-2.0910973034951757e-19,11.450515162998474,-11.45051416299831,0.00012367947758565981,5.3495599870107677e-48,0.001005317223037038
252.6315789473684,-1.9933209394436208e-19,11.450515162998474,-11.45051416299831,0.00012367947758565981,5.054273558557367e-48,0.001005317223037038
315.7894736842105,-1.895544575392066e-19,11.450515162998474,-11.45051416299831,0.00012367947758565981,4.7589871301039676e-48,0.001005317223037038
378.9473684210526,-1.7977682113405105e-19,11.450515162998474,-11.45051416299831,0.00012367947758565981,4.4637007016505664e-48,0.001005317223037038
442.10526315789474,-1.6999918472889553e-19,11.450515162998474,-11.45051416299831,0.00012367947758565981,4.1684142731971663e-48,0.001005317223037038
505.2631578947368,-1.6022154832374004e-19,11.450515162998474,-11.45051416299831,0.00012367947758565981,3.873127844743766e-48,0.001005317223037038
568.421052631579,-1.5044391191858453e-19,11.450515162998474,-11.45051416299831,0.00012367947758565981,3.5778414162903657e-48,0.001005317223037038
631.578947368421,-1.40666275513429e-19,11.450515162998474,-11.45051416299831,0.00012367947758565981,3.2825549878369656e-48,0.001005317223037038
694.7368421052631,-1.308886391082735e-19,11.450515162998474,-11.45051416299831,0.00012367947758565981,2.9872685593835656e-48,0.001005317223037038
757.8947368421052,-1.2111100270311798e-19,11.450515162998474,-11.45051416299831,0.0001236794775856598,2.691982130930165e-48,0.001005317223037038
821.0526315789473,-1.1133336629796249e-19,11.450515162998474,-11.45051416299831,0.0001236794775856598,2.3966957024767652e-48,0.001005317223037038
884.2105263157895,-1.01555729892807e-19,11.450515162998474,-11.45051416299831,0.0001236794775856598,2.1014092740233655e-48,0.001005317223037038
947.3684210526316,-9.177809348765147e-20,11.450515162998474,-11.45051416299831,0.0001236794775856598,1.8061228455699645e-48,0.001005317223037038
1010.5263157894736,-8.200045708249596e-20,11.450515162998474,-11.45051416299831,0.0001236794775856598,1.5108364171165645e-48,0.001005317223037038
1073.6842105263158,-7.222282067734042e-20,11.450515162998474,-11.45051416299831,0.0001236794775856598,1.2155499886631639e-48,0.001005317223037038
1136.842105263158,-6.244518427218493e-20,11.450515162998474,-11.45051416299831,0.0001236794775856598,9.202635602097638e-49,0.001005317223037038
1200.0,-5.266754786702942e-20,11.450515162998474,-11.45051416299831,0.0001236794775856598,6.2497713175636366e-49,0.001005317223037038
