Time (s),[ps],[e_ps],[mo],[so],[b_ps],[fa],[ofa]
0.0,2e-05,0.0,0.000281260547270523,0.0,0.0,0.0109764263757248,0.0
180.7531380753138,1.218601930613695e-06,1.87800710573628e-05,0.00027874786001788317,2.5113602407965498e-06,1.3270120235214754e-09,0.0033078843625022635,0.008112838420448087
361.5062761506276,1.218521021242575e-06,1.8778824150461057e-05,0.00027874574399802557,2.5121484443316236e-06,2.6548282963913207e-09,0.0009960180859003805,0.010558540958512228
542.2594142259414,1.2184401048498932e-06,1.8777577135196835e-05,0.00027874430244756833,2.512262063055597e-06,3.9827599533032155e-09,0.00029984690429791475,0.011295006532972473
723.0125523012553,1.2183591940867396e-06,1.8776330206644327e-05,0.0002787430642515994,2.512172419749011e-06,5.310599268965536e-09,9.026796459712873e-05,0.011516715841817498
903.7656903765691,1.2182782927618846e-06,1.8775083423533105e-05,0.00027874188739171116,2.512021595021578e-06,6.638283705045492e-09,2.71766179986247e-05,0.011583459082449829
1084.5188284518829,1.218197402020277e-06,1.8773836803517803e-05,0.0002787407291050868,2.511852370884451e-06,7.965794461956278e-09,8.182624971342047e-06,0.011603552572130998
1265.2719665271966,1.2181165222049346e-06,1.8772590351887613e-05,0.00027873957651862626,2.5116776258881065e-06,9.293125907497649e-09,2.46392690725855e-06,0.011609602329853514
1446.0251046025105,1.2180356534174897e-06,1.8771344070209688e-05,0.00027873842575723735,2.5115012367462553e-06,1.0620276372864585e-08,7.419941565865872e-07,0.011611423953935685
1626.7782426778244,1.2179547956869198e-06,1.8770097958930865e-05,0.0002787372756543539,2.5113243704853898e-06,1.1947245382259062e-08,2.234792542112175e-07,0.011611972490502793
1807.5313807531381,1.2178739490203297e-06,1.876885201816072e-05,0.0002787361258582376,2.5111473784566466e-06,1.3274032818994883e-08,6.732517056232439e-08,0.01161213768647717
1988.2845188284518,1.2177931134182413e-06,1.8767606247907305e-05,0.00027873497626400404,2.510970366452405e-06,1.460063867449218e-08,2.028382248350425e-08,0.011612187451893938
2169.0376569037658,1.2177122888791928e-06,1.8766360648148128e-05,0.00027873382683943305,2.5107933663143242e-06,1.5927062972720154e-08,6.103852896260585e-09,0.011612202453057788
2349.7907949790797,1.2176314754011283e-06,1.876511521885147e-05,0.00027873267757558696,2.5106163876278145e-06,1.725330574743909e-08,1.8368837796754715e-09,0.011612206967155316
2530.543933054393,1.2175506729818094e-06,1.8763869959982877e-05,0.00027873152846851645,2.5104394332724447e-06,1.8579367035344496e-08,5.52587389302349e-10,0.011612208325839363
2711.297071129707,1.2174698816189493e-06,1.8762624871507078e-05,0.0002787303795177615,2.5102625041172563e-06,1.9905246874010587e-08,1.6609398447167226e-10,0.011612208734720535
2892.050209205021,1.217389101310241e-06,1.8761379953388524e-05,0.00027872923072307516,2.51008560041781e-06,2.1230945301269882e-08,5.294680048580751e-11,0.011612208854422447
3072.803347280335,1.2173083320533753e-06,1.8760135205591633e-05,0.00027872808208377403,2.509908722245213e-06,2.2556462355022367e-08,1.7099013705263897e-11,0.011612208892346676
3253.556485355649,1.217227573846042e-06,1.8758890628080802e-05,0.0002787269336010286,2.5097318696271485e-06,2.3881798073184673e-08,5.267698868256297e-12,0.011612208904863402
3434.3096234309623,1.2171468266859313e-06,1.875764622082043e-05,0.00027872578527321496,2.5095550425502375e-06,2.520695249367079e-08,1.803241078463444e-12,0.011612208908528552
3615.0627615062763,1.2170660905707331e-06,1.875640198377492e-05,0.0002787246371001361,2.5093782410100443e-06,2.6531925654380126e-08,3.9628238596619527e-13,0.011612208910016764
3795.81589958159,1.2169853654981391e-06,1.875515791690869e-05,0.0002787234890824725,2.5092014650079174e-06,2.7856717593201358e-08,-1.8704211283247588e-13,0.011612208910633633
3976.5690376569037,1.2169046514658402e-06,1.875391402018617e-05,0.00027872234122152,2.5090247145503106e-06,2.918132834801789e-08,-2.347293732866241e-13,0.011612208910684003
4157.322175732218,1.2168239484715293e-06,1.875267029357179e-05,0.00027872119351717755,2.5088479896311377e-06,3.050575795670741e-08,-8.768026186052907e-14,0.011612208910528457
4338.0753138075315,1.2167432565128991e-06,1.8751426737029997e-05,0.00027872004596918195,2.5086712902427686e-06,3.183000645712791e-08,1.227473818186821e-13,0.011612208910305954
4518.828451882845,1.2166625755876433e-06,1.8750183350525255e-05,0.000278718898577868,2.5084946163829044e-06,3.31540738871279e-08,3.81484821125546e-13,0.011612208910032456
4699.581589958159,1.216581905693455e-06,1.8748940134021997e-05,0.0002787177513411373,2.5083179680274864e-06,3.447796028457231e-08,3.2953298579235436e-13,0.011612208910087558
4880.334728033473,1.2165012468280308e-06,1.8747697087484746e-05,0.0002787166042609005,2.50814134518825e-06,3.5801665687249374e-08,4.123869012708244e-13,0.011612208910000083
5061.087866108786,1.216420598989065e-06,1.8746454210877948e-05,0.0002787154573357796,2.5079647478475696e-06,3.712519013301395e-08,3.9713237679423866e-13,0.011612208910016297
5241.841004184101,1.2163399621742523e-06,1.8745211504166084e-05,0.0002787143105652514,2.507788175995439e-06,3.844853365968857e-08,2.3107689225032456e-13,0.011612208910191909
5422.594142259414,1.2162593363812931e-06,1.8743968967313714e-05,0.00027871316395016316,2.5076116296340284e-06,3.97716963050174e-08,1.572108254385406e-13,0.011612208910270032
5603.347280334729,1.2161787216078816e-06,1.87427266002853e-05,0.0002787120174898089,2.5074351087517153e-06,4.1094678106842905e-08,8.093914898085081e-14,0.011612208910350653
5784.100418410042,1.2160981178517174e-06,1.874148440304539e-05,0.0002787108711843901,2.507258613345041e-06,4.241747910291476e-08,1.6290351792342864e-14,0.011612208910418968
5964.8535564853555,1.2160175251104997e-06,1.8740242375558538e-05,0.00027870972503409025,2.5070821434103826e-06,4.3740099330985345e-08,-2.271187687232133e-14,0.011612208910460178
6145.60669456067,1.2159369433819252e-06,1.8739000517789243e-05,0.0002787085790387644,2.5069056989411152e-06,4.506253882885629e-08,-2.2130905325013625e-14,0.01161220891045954
