time (hr),oxidation,inactivation
0.0502092050209205,2.2322703680961563e-07,2.2322703680961563e-07
0.100418410041841,4.464540215756463e-07,4.464540215756463e-07
0.1506276150627615,6.696809495860144e-07,6.696809495860144e-07
0.200836820083682,8.929078238370245e-07,8.929078238370245e-07
0.2510460251046025,1.11613464580359e-06,1.11613464580359e-06
0.301255230125523,1.3393614154857104e-06,1.3393614154857104e-06
0.3514644351464435,1.562588132883386e-06,1.562588132883386e-06
0.401673640167364,1.7858147979966168e-06,1.7858147979966168e-06
0.4518828451882846,2.009041410825403e-06,2.009041410825403e-06
0.502092050209205,2.232267971369744e-06,2.232267971369744e-06
0.5523012552301255,2.45549447962964e-06,2.45549447962964e-06
0.602510460251046,2.6787209356050916e-06,2.6787209356050916e-06
0.6527196652719666,2.9019473365671037e-06,2.9019473365671037e-06
0.702928870292887,3.125173676574897e-06,3.125173676574897e-06
0.7531380753138075,3.348399963862832e-06,3.348399963862832e-06
0.803347280334728,3.571626198430907e-06,3.571626198430907e-06
0.8535564853556485,3.7948523802791223e-06,3.7948523802791223e-06
0.9037656903765692,4.0180785094074825e-06,4.0180785094074825e-06
0.9539748953974896,4.241304585815982e-06,4.241304585815982e-06
1.00418410041841,4.464530609504621e-06,4.464530609504621e-06
1.0543933054393306,4.687756580473401e-06,4.687756580473401e-06
1.104602510460251,4.9109824987223225e-06,4.9109824987223225e-06
1.1548117154811717,5.134208364251387e-06,5.134208364251387e-06
1.205020920502092,5.357434177060592e-06,5.357434177060592e-06
1.2552301255230125,5.580659937149935e-06,5.580659937149935e-06
1.3054393305439331,5.80388564451942e-06,5.80388564451942e-06
1.3556485355648535,6.027111299169048e-06,6.027111299169048e-06
1.405857740585774,6.250336901098816e-06,6.250336901098816e-06
1.4560669456066946,6.473562450308723e-06,6.473562450308723e-06
1.506276150627615,6.696787946798774e-06,6.696787946798774e-06
1.5564853556485356,6.9200133905689625e-06,6.9200133905689625e-06
1.606694560669456,7.143238781619295e-06,7.143238781619295e-06
1.6569037656903765,7.3664641199497675e-06,7.3664641199497675e-06
1.707112970711297,7.58968940556038e-06,7.58968940556038e-06
1.7573221757322175,7.812914638451136e-06,7.812914638451136e-06
1.8075313807531384,8.03613981862203e-06,8.03613981862203e-06
1.8577405857740588,8.259364946073067e-06,8.259364946073067e-06
1.9079497907949792,8.482590020804244e-06,8.482590020804244e-06
1.9581589958158998,8.70581504281556e-06,8.70581504281556e-06
2.00836820083682,8.929040012107023e-06,8.929040012107023e-06
2.0585774058577404,9.15226492867862e-06,9.15226492867862e-06
2.1087866108786613,9.375489792530362e-06,9.375489792530362e-06
2.1589958158995817,9.598714603662243e-06,9.598714603662243e-06
2.209205020920502,9.821939362074266e-06,9.821939362074266e-06
2.2594142259414225,1.0045164067766429e-05,1.0045164067766429e-05
2.3096234309623433,1.0268388720738734e-05,1.0268388720738734e-05
2.3598326359832638,1.049161332099118e-05,1.049161332099118e-05
2.410041841004184,1.0714837868523765e-05,1.0714837868523765e-05
2.4602510460251046,1.0938062363336496e-05,1.0938062363336496e-05
2.510460251046025,1.1161286805429361e-05,1.1161286805429361e-05
2.560669456066946,1.138451119480237e-05,1.138451119480237e-05
2.6108786610878663,1.1607735531455522e-05,1.1607735531455522e-05
