Time (s),[ps],[e_ps],[so],[b_ps],[fa],[ofa]
0.0,5e-06,0.0,0.0,0.0,0.0109764263757248,0.0
180.7531380753138,5.790399661806305e-07,4.420810365793333e-06,5.95927243706858e-07,1.4966804984122313e-10,0.008656214292452006,0.002999102221389318
361.5062761506276,5.790226278207133e-07,4.420677992199584e-06,5.960957172302315e-07,2.9937998520874894e-10,0.006825771875955351,0.0053649042035140825
542.2594142259414,5.790052856750874e-07,4.4205455897029945e-06,5.96224902683442e-07,4.4912462616394504e-10,0.005381978616160777,0.007230835406357342
723.0125523012553,5.789879407604799e-07,4.420413166065993e-06,5.963230512264859e-07,5.988931797213685e-10,0.004243337785905695,0.008702311285173786
903.7656903765691,5.789705938807091e-07,4.420280727425514e-06,5.963966947742495e-07,7.486786994103647e-10,0.0033454470737471495,0.00986261475020019
1084.5188284518829,5.789532456713811e-07,4.4201482786342255e-06,5.964509964922366e-07,8.984757034687423e-10,0.0026374705368172355,0.010777471999788667
1265.2719665271966,5.78935896633098e-07,4.420015823514103e-06,5.964900367264769e-07,1.0482798654043149e-09,0.002079276849879967,0.011498761189356103
1446.0251046025105,5.789185471608836e-07,4.419883365081033e-06,5.965170389475514e-07,1.1980877709376334e-09,0.0016391898717812185,0.012067425567572057
1626.7782426778244,5.789011975667954e-07,4.419750905717487e-06,5.965345466233626e-07,1.347896728238991e-09,0.0012922312998988224,0.012515747956217528
1807.5313807531381,5.788838480967339e-07,4.41961844730085e-06,5.965445663477777e-07,1.4977046152592275e-09,0.0010187063796085276,0.012869180683781458
1988.2845188284518,5.788664989444646e-07,4.419485991310471e-06,5.965486820112812e-07,1.6475097578920948e-09,0.0008030748837162491,0.013147805994256287
2169.0376569037658,5.788491502628352e-07,4.419353538913297e-06,5.9654814270716e-07,1.7973108365874255e-09,0.0006330853514622398,0.01336745547479845
2349.7907949790797,5.788318021723232e-07,4.419221091029142e-06,5.965439333987508e-07,1.9471068113083747e-09,0.0004990793071300576,0.013540609617596502
2530.543933054393,5.788144547678737e-07,4.419088648382884e-06,5.965368310269791e-07,2.0968968620261786e-09,0.00039343944733525194,0.013677111148566588
2711.297071129707,5.787971081243204e-07,4.418956211545858e-06,5.965274480753836e-07,2.246680342582278e-09,0.00031016169557456186,0.013784718132023673
2892.050209205021,5.787797623006486e-07,4.418823780968403e-06,5.965162674931966e-07,2.396456743717136e-09,0.00024451225581196217,0.013869547195809817
3072.803347280335,5.787624173433244e-07,4.418691357005272e-06,5.965036700070312e-07,2.5462256641766817e-09,0.0001927595694188066,0.013936419929545495
3253.556485355649,5.787450732889632e-07,4.4185589399360135e-06,5.964899557978736e-07,2.6959867877927937e-09,0.00015196166956196847,0.01398913767005745
3434.3096234309623,5.787277301664077e-07,4.418426529980834e-06,5.964753614889014e-07,2.84573986552725e-09,0.00011979957594251892,0.014030696785636145
3615.0627615062763,5.787103879983728e-07,4.4182941273131575e-06,5.964600736147817e-07,2.9954847012407316e-09,9.44452487062586e-05,0.014063459302424279
3795.81589958159,5.786930468027467e-07,4.418161732069552e-06,5.964442392380536e-07,3.1452211404704624e-09,7.445744784126719e-05,0.014089287464155508
3976.5690376569037,5.786757065936082e-07,4.418029344357511e-06,5.964279742695436e-07,3.2949490616507692e-09,5.870026052308524e-05,0.014109649002845883
4157.322175732218,5.786583673820381e-07,4.417896964261625e-06,5.96411370096631e-07,3.444668369107081e-09,4.6278085537192e-05,0.014125701146381993
4338.0753138075315,5.786410291767488e-07,4.417764591848418e-06,5.963944987487735e-07,3.594378987602596e-09,3.6485022168656444e-05,0.014138356011502342
4518.828451882845,5.786236919845906e-07,4.417632227170185e-06,5.963774170121287e-07,3.744080857993864e-09,2.87645498476569e-05,0.014148332700590764
4699.581589958159,5.786063558109423e-07,4.417499870267996e-06,5.963601696489709e-07,3.893773933831244e-09,2.267797668457164e-05,0.014156198068949924
4880.334728033473,5.785890206600248e-07,4.417367521174074e-06,5.963427919438228e-07,4.043458178670854e-09,1.7879490350003646e-05,0.014162398960960366
5061.087866108786,5.785716865351459e-07,4.417235179913673e-06,5.963253117150882e-07,4.193133563950729e-09,1.4096445219249924e-05,0.014167287680663419
5241.841004184101,5.785543534388927e-07,4.417102846506548e-06,5.963077508883519e-07,4.342800067329847e-09,1.111394527604528e-05,0.014171141912091281
5422.594142259414,5.785370213732858e-07,4.4169705209681206e-06,5.962901267507513e-07,4.4924576713638725e-09,8.76255216009621e-06,0.014174180601638163
5603.347280334729,5.785196903398978e-07,4.416838203310398e-06,5.962724529279063e-07,4.642106362473783e-09,6.908711602256368e-06,0.014176576328073513
5784.100418410042,5.785023603399486e-07,4.416705893542698e-06,5.962547401623896e-07,4.7917461301241735e-09,5.4471258170852436e-06,0.014178465158270953
5964.8535564853555,5.784850313743801e-07,4.416573591672209e-06,5.962369969223973e-07,4.941376966180475e-09,4.294786865642232e-06,0.014179954356884088
6145.60669456067,5.784677034439158e-07,4.416441297704454e-06,5.962192298834237e-07,5.09099886440066e-09,3.3862580124847894e-06,0.014181128483376703
6326.359832635983,5.784503765491052e-07,4.416309011643632e-06,5.962014443087034e-07,5.240611820033502e-09,2.6699442404764315e-06,0.014182054211053879
6507.112970711298,5.78433050690363e-07,4.416176733492903e-06,5.961836443467532e-07,5.390215829504509e-09,2.1051767543099683e-06,0.014182784094346703
6687.866108786611,5.784157258679954e-07,4.41604446325461e-06,5.961658332686129e-07,5.5398108901654665e-09,1.6598877058476603e-06,0.014183359573430017
6868.619246861925,5.783984020822245e-07,4.415912200930447e-06,5.961480136526428e-07,5.689397000099343e-09,1.308799052719649e-06,0.01418381331452729
7049.372384937239,5.78381079333206e-07,4.415779946521599e-06,5.961301875317295e-07,5.838974157964885e-09,1.0319797318303016e-06,0.014184171074310107
7230.125523012553,5.783637576210419e-07,4.415647700028853e-06,5.961123565084688e-07,5.988542362875022e-09,8.137167360047465e-07,0.014184453158684166
7410.878661087866,5.783464369457941e-07,4.415515461452675e-06,5.960945218462331e-07,6.138101614300718e-09,6.416224802381326e-07,0.014184675576253828
7591.63179916318,5.783291173074911e-07,4.415383230793282e-06,5.960766845411717e-07,6.287651911994969e-09,5.059290565600924e-07,0.014184850950297687
7772.384937238494,5.783117987061354e-07,4.4152510080507e-06,5.96058845378485e-07,6.437193255933385e-09,3.9893662628683054e-07,0.014184989231570798
7953.138075313807,5.782944811417102e-07,4.415118793224792e-06,5.96041004977314e-07,6.586725646266803e-09,3.1457338569855664e-07,0.014185098266933335
8133.891213389122,5.78277164614181e-07,4.414986586315303e-06,5.96023163825703e-07,6.736249083284372e-09,2.480528186340818e-07,0.01418518424226558
8314.644351464436,5.782598491235027e-07,4.4148543873218815e-06,5.960053223084562e-07,6.88576356738415e-09,1.956006510593297e-07,0.014185252035313775
8495.39748953975,5.782425346696189e-07,4.4147221962441e-06,5.959874807289297e-07,7.035269099050083e-09,1.5424116889984364e-07,0.014185305491825603
8676.150627615063,5.782252212524652e-07,4.414590013081469e-06,5.959696393262665e-07,7.184765678833824e-09,1.2162828165376374e-07,0.01418534764386349
8856.903765690377,5.782079088719723e-07,4.414457837833455e-06,5.959517982890234e-07,7.334253307340338e-09,9.591191455865429e-08,0.014185380882465239
9037.65690376569,5.78190597528065e-07,4.414325670499486e-06,5.95933957765821e-07,7.483731985216661e-09,7.563360231144828e-08,0.014185407092568906
9218.410041841005,5.781732872206645e-07,4.414193511078961e-06,5.959161178738383e-07,7.633201713142928e-09,5.964318003149555e-08,0.014185427760674347
9399.163179916319,5.781559779496889e-07,4.414061359571254e-06,5.958982787054336e-07,7.782662491825388e-09,4.703389186663662e-08,0.014185444058704196
9579.916317991632,5.781386697150539e-07,4.4139292159757235e-06,5.958804403334154e-07,7.932114321990831e-09,3.7090696258771993e-08,0.014185456910810985
9760.669456066946,5.781213625166741e-07,4.413797080291713e-06,5.958626028151692e-07,8.081557204382238e-09,2.9249802031070165e-08,0.014185467045670683
9941.42259414226,5.781040563544613e-07,4.4136649525185516e-06,5.958447661959114e-07,8.230991139755342e-09,2.3066763276174194e-08,0.014185475037715653
10122.175732217573,5.780867512283273e-07,4.413532832655564e-06,5.958269305112518e-07,8.380416128875924e-09,1.819133987163594e-08,0.01418548133962421
10302.928870292888,5.780694471381819e-07,4.413400720702068e-06,5.958090957892892e-07,8.529832172517601e-09,1.4346984533429066e-08,0.014185486308831305
