,x,y
0,0.034482758620689655,0.15821223782473207
1,0.06896551724137931,0.29139719332932135
2,0.10344827586206896,0.4035122271692844
3,0.13793103448275862,0.4978903647535876
4,0.1724137931034483,0.577337856885397
5,0.20689655172413793,0.6442148696669444
6,0.2413793103448276,0.700509393491701
7,0.27586206896551724,0.7478972176717913
8,0.3103448275862069,0.787787362090673
9,0.3448275862068966,0.8213653751589157
10,0.37931034482758624,0.8496305007698058
11,0.41379310344827586,0.8734237714966513
12,0.4482758620689655,0.8934522240884827
13,0.4827586206896552,0.910310773508794
14,0.5172413793103449,0.9245022263110074
15,0.5517241379310345,0.9364486707437918
16,0.5862068965517242,0.9465046188689027
17,0.6206896551724138,0.9549692742678889
18,0.6551724137931035,0.962094672425699
19,0.6896551724137931,0.9680925994538319
20,0.7241379310344828,0.9731414088849505
21,0.7586206896551725,0.9773913476323316
22,0.7931034482758621,0.9809688142074144
23,0.8275862068965517,0.9839801967907404
24,0.8620689655172413,0.9865150733780002
25,0.896551724137931,0.9886488527912493
26,0.9310344827586207,0.9904449935040215
27,0.9655172413793104,0.9919569227463647
28,1.0,0.9932296140250346
