Time (s),[ps],[e_ps],[so],[b_ps],[fa],[ofa]
0.0,1.8e-06,0.0,0.0,0.0,0.010975945912449,0.0
180.7531380753138,2.3281785673779814e-07,1.5671633398770716e-06,2.11185934244563e-07,1.880338512704642e-11,0.010552831515963148,0.0011709632938696533
361.5062761506276,2.3281542449909411e-07,1.5671469677852356e-06,2.111983964997413e-07,3.76077156672707e-11,0.010145962708312821,0.0022968461815061833
542.2594142259414,2.328129921455302e-07,1.5671305949202452e-06,2.1121029691358878e-07,5.641293422154019e-11,0.009754720088261577,0.003379378096986843
723.0125523012553,2.3281055968343406e-07,1.5671142213246965e-06,2.1122165666848193e-07,7.521899186622047e-11,0.009378510722306263,0.00442021299273892
903.7656903765691,2.3280812711894986e-07,1.5670978470399447e-06,2.1123249634649367e-07,9.402584110230952e-11,0.009016758737338119,0.005420956684341824
1084.5188284518829,2.3280569445797213e-07,1.5670814721056675e-06,2.1124283571770925e-07,1.128334363572487e-10,0.008668911342195952,0.006383149894364892
1265.2719665271966,2.3280326170615339e-07,1.5670650965599136e-06,2.1125269375705305e-07,1.3164173392992338e-10,0.008334438192608316,0.007308270109889599
1446.0251046025105,2.328008288689277e-07,1.567048720439261e-06,2.1126208872050727e-07,1.5045069180818332e-10,0.008012829220967873,0.008197737747960895
1626.7782426778244,2.3279839595152256e-07,1.5670323437788977e-06,2.1127103818752467e-07,1.6926026957659104e-10,0.007703593547637086,0.009052919271937573
1807.5313807531381,2.3279596295896484e-07,1.5670159666126611e-06,2.112795590761737e-07,1.880704283708767e-10,0.0074062589440655816,0.009875128730088655
1988.2845188284518,2.3279352989609775e-07,1.5669995889731521e-06,2.1128766769816645e-07,2.0688113074703163e-10,0.007120370280739239,0.010665632178137496
2169.0376569037658,2.3279109676758212e-07,1.5669832108917443e-06,2.1129537976340487e-07,2.2569234067056526e-10,0.006845489405616276,0.011425648041903387
2349.7907949790797,2.3278866357790104e-07,1.5669668323986143e-06,2.113027103933002e-07,2.445040234817309e-10,0.006581194736000088,0.012156348291869767
2530.543933054393,2.3278623033137318e-07,1.5669504535228323e-06,2.1130967416402503e-07,2.6331614579161667e-10,0.006327080029676082,0.012858861953345178
2711.297071129707,2.3278379703213437e-07,1.566934074292238e-06,2.11316285047671e-07,2.821286756249303e-10,0.0060827560700530406,0.0135342702832154
2892.050209205021,2.3278136368418921e-07,1.5669176947337872e-06,2.1132255657539647e-07,3.009415820209012e-10,0.00584784594281525,0.014183620252045191
3072.803347280335,2.3277893029134752e-07,1.5669013148731248e-06,2.113285016367138e-07,3.1975483552485234e-10,0.005621990855119077,0.01480790793799141
3253.556485355649,2.327764968573209e-07,1.5668849347352351e-06,2.1133413278695418e-07,3.3856840744121356e-10,0.005404841278598126,0.015408103761802818
3434.3096234309623,2.3277406338562901e-07,1.5668685543438097e-06,2.1133946194798418e-07,3.573822705583624e-10,0.005196065548863242,0.015985127999744667
3615.0627615062763,2.3277162987970663e-07,1.5668521737219692e-06,2.1134450075243557e-07,3.7619639832125545e-10,0.004995340033649232,0.016539878734797196
3795.81589958159,2.3276919634281224e-07,1.5668357928916472e-06,2.1134926024873433e-07,3.9501076553752374e-10,0.004802357530695115,0.017073208002270086
3976.5690376569037,2.3276676277812115e-07,1.5668194118742178e-06,2.1135375120231956e-07,4.138253476579904e-10,0.004616818693766842,0.01758594609692362
4157.322175732218,2.3276432918864978e-07,1.5668030306899856e-06,2.113579838505923e-07,4.3264012136165146e-10,0.004438439011765549,0.01807888180964315
4338.0753138075315,2.3276189557733336e-07,1.566786649358708e-06,2.1136196815503752e-07,4.5145506395569114e-10,0.004266941636473066,0.018552782698105612
4518.828451882845,2.3275946194696177e-07,1.5667702678991642e-06,2.113657135926537e-07,4.702701538708798e-10,0.0041020633107262125,0.01900837834940155
4699.581589958159,2.3275702830024898e-07,1.5667538863296235e-06,2.1136922938264438e-07,4.890853701245211e-10,0.0039435479327091325,0.019446378525060794
4880.334728033473,2.3275459463977413e-07,1.566737504667446e-06,2.1137252429358103e-07,5.079006927767656e-10,0.003791152027642422,0.019867457743800887
5061.087866108786,2.3275216096805632e-07,1.566721122929589e-06,2.113756068892716e-07,5.267161023514682e-10,0.003644637795784391,0.02027227484895579
5241.841004184101,2.327497272874829e-07,1.5667047411321224e-06,2.113784852926043e-07,5.455315803913299e-10,0.0035037797791276784,0.020661454251865094
5422.594142259414,2.327472936003413e-07,1.5666883592904438e-06,2.1138116729037907e-07,5.64347109211599e-10,0.0033683619032601753,0.021035594253619158
5603.347280334729,2.3274485990888695e-07,1.5666719774197347e-06,2.1138366055619939e-07,5.831626713749195e-10,0.0032381711593418346,0.02139528478903094
5784.100418410042,2.3274242621522982e-07,1.5666555955341984e-06,2.1138597227809962e-07,6.01978250568405e-10,0.003113008154109877,0.02174107779191897
5964.8535564853555,2.3273999252139674e-07,1.566639213647478e-06,2.113881093629789e-07,6.207938311220767e-10,0.0029926813170247065,0.022073503466197984
6145.60669456067,2.3273755882938881e-07,1.5666228317730428e-06,2.1139007862741573e-07,6.396093975651933e-10,0.0028770015531362197,0.0223930852773369
6326.359832635983,2.3273512514108867e-07,1.5666064499235657e-06,2.1139188649007963e-07,6.584249353425254e-10,0.0027657908730975875,0.02270031574989932
6507.112970711298,2.327326914583074e-07,1.5665900681112372e-06,2.1139353912723307e-07,6.772404304522394e-10,0.002658878029862336,0.022995668703225097
6687.866108786611,2.327302577828055e-07,1.5665736863479086e-06,2.113950425447915e-07,6.960558692827141e-10,0.0025560965437669506,0.02327960476505828
6868.619246861925,2.3272782411626897e-07,1.5665573046449284e-06,2.1139640249539227e-07,7.148712387994642e-10,0.0024572869658806683,0.02355256505586466
7049.372384937239,2.3272539046032138e-07,1.5665409230132258e-06,2.1139762452046518e-07,7.336865264496214e-10,0.002362295722368752,0.023814974416207804
7230.125523012553,2.3272295681651555e-07,1.5665245414632526e-06,2.1139871392050092e-07,7.525017202284394e-10,0.0022709759010925237,0.024067239160521798
7410.878661087866,2.3272052318635246e-07,1.5665081600051128e-06,2.113996758201578e-07,7.713168085314937e-10,0.0021831854865688315,0.024309752070077344
7591.63179916318,2.327180895712801e-07,1.5664917786485524e-06,2.1140051516370626e-07,7.901317801642638e-10,0.002098787470669601,0.02454289206949927
7772.384937238494,2.327156559726773e-07,1.5664753974028533e-06,2.114012366637714e-07,8.089466244660409e-10,0.00201765133354654,0.024767020041085337
7953.138075313807,2.3271322239187427e-07,1.5664590162769698e-06,2.1140184486654522e-07,8.277613311526701e-10,0.0019396511571881892,0.024982484137543722
8133.891213389122,2.3271078883015393e-07,1.5664426352795373e-06,2.1140234415680664e-07,8.46575890305369e-10,0.001864665488936517,0.02518962015994763
8314.644351464436,2.32708355288744e-07,1.5664262544188202e-06,2.1140273873199037e-07,8.653902924323931e-10,0.001792578078568721,0.02538874947456574
