Time (s),[o],[so],[bcfa],[ofa]
0.0,2.81260547270523e-07,0.0,0.000934945017424448,0.0
603.0150753768844,2.8126054727020096e-07,3.063808302538265e-19,0.000934945017424448,1.3108453361135674e-20
1206.0301507537688,2.8126054726987893e-07,6.142795858197805e-19,0.000934945017424448,2.6286146326254203e-20
1809.0452261306532,2.812605472695569e-07,9.221783413857345e-19,0.000934945017424448,3.9463839291372727e-20
2412.0603015075376,2.8126054726923487e-07,1.23014665876141e-18,0.000934945017424448,5.264451490284153e-20
3015.075376884422,2.8126054726891283e-07,1.5383552931180633e-18,0.000934945017424448,6.583549473970472e-20
3618.0904522613064,2.8126054726859075e-07,1.8465639274747165e-18,0.000934945017424448,7.902647457656777e-20
4221.10552763819,2.812605472682687e-07,2.1547725618313698e-18,0.000934945017424448,9.221745441343091e-20
4824.120603015075,2.812605472679467e-07,2.462981196188023e-18,0.000934945017424448,1.0540843425029401e-19
5427.13567839196,2.8126054726762466e-07,2.7711898305446747e-18,0.000934945017424448,1.185994140871571e-19
6030.150753768844,2.812605472673026e-07,3.0793984649013295e-18,0.0009349450174244479,1.3179039392402024e-19
6633.165829145728,2.812605472669806e-07,3.3876070992579812e-18,0.0009349450174244479,1.4498137376088334e-19
7236.180904522613,2.8126054726665856e-07,3.6958157336146345e-18,0.0009349450174244479,1.5817235359774648e-19
7839.195979899498,2.8126054726633653e-07,4.004024367971288e-18,0.0009349450174244479,1.7136333343460958e-19
8442.21105527638,2.812605472660145e-07,4.312233002327941e-18,0.0009349450174244479,1.8455431327147272e-19
9045.226130653265,2.8126054726569247e-07,4.620441636684593e-18,0.0009349450174244479,1.9774529310833581e-19
9648.24120603015,2.8126054726537044e-07,4.928650271041246e-18,0.0009349450174244479,2.109362729451989e-19
10251.256281407035,2.812605472650484e-07,5.236858905397899e-18,0.0009349450174244479,2.2412725278206205e-19
10854.27135678392,2.812605472647264e-07,5.5450675397545524e-18,0.0009349450174244478,2.373182326189252e-19
11457.286432160803,2.8126054726440434e-07,5.853276174111206e-18,0.0009349450174244478,2.505092124557883e-19
12060.301507537688,2.812605472640823e-07,6.161484808467857e-18,0.0009349450174244478,2.637001922926514e-19
12663.316582914573,2.812605472637603e-07,6.469693442824511e-18,0.0009349450174244478,2.7689117212951453e-19
13266.331658291456,2.8126054726343825e-07,6.777902077181164e-18,0.0009349450174244478,2.900821519663776e-19
13869.34673366834,2.812605472631162e-07,7.086110711537817e-18,0.0009349450174244478,3.032731318032407e-19
14472.361809045226,2.812605472627942e-07,7.394319345894469e-18,0.0009349450174244478,3.164641116401038e-19
15075.37688442211,2.812605472624721e-07,7.702527980251122e-18,0.0009349450174244478,3.2965509147696695e-19
