time (hr),oxidation,inactivation
0.0502092050209205,8.92907791598133e-07,8.92907791598133e-07
0.100418410041841,1.7858147846174406e-06,1.7858147846174406e-06
0.1506276150627615,2.678720924749577e-06,2.678720924749577e-06
0.200836820083682,3.571626225599554e-06,3.571626225599554e-06
0.2510460251046025,4.464530726734111e-06,4.464530726734111e-06
0.301255230125523,5.357434428153248e-06,5.357434428153248e-06
0.3514644351464435,6.250337329856967e-06,6.250337329856967e-06
0.401673640167364,7.143239431845264e-06,7.143239431845264e-06
0.4518828451882846,8.036140734118143e-06,8.036140734118143e-06
0.502092050209205,8.929041236675604e-06,8.929041236675604e-06
0.5523012552301255,9.82194093951764e-06,9.82194093951764e-06
0.602510460251046,1.0714839842644262e-05,1.0714839842644262e-05
0.6527196652719666,1.1607737946055461e-05,1.1607737946055461e-05
0.702928870292887,1.250063515269066e-05,1.250063515269066e-05
0.7531380753138075,1.339353149121742e-05,1.339353149121742e-05
0.803347280334728,1.428642702338015e-05,1.428642702338015e-05
0.8535564853556485,1.5179321749178854e-05,1.5179321749178854e-05
0.9037656903765692,1.6072215668613534e-05,1.6072215668613534e-05
0.9539748953974896,1.696510878168417e-05,1.696510878168417e-05
1.00418410041841,1.7858001088390785e-05,1.7858001088390785e-05
1.0543933054393306,1.8750892588733362e-05,1.8750892588733362e-05
1.104602510460251,1.9643783282711903e-05,1.9643783282711903e-05
1.1548117154811717,2.0536673170326422e-05,2.0536673170326422e-05
1.205020920502092,2.142956225157691e-05,2.142956225157691e-05
1.2552301255230125,2.232245052646336e-05,2.232245052646336e-05
1.3054393305439331,2.3215337994985784e-05,2.3215337994985784e-05
1.3556485355648535,2.4108224657144176e-05,2.4108224657144176e-05
1.405857740585774,2.5001110512938532e-05,2.5001110512938532e-05
1.4560669456066946,2.5893995562368863e-05,2.5893995562368863e-05
1.506276150627615,2.678687980543516e-05,2.678687980543516e-05
1.5564853556485356,2.767976324213743e-05,2.767976324213743e-05
1.606694560669456,2.8572645872475663e-05,2.8572645872475663e-05
1.6569037656903765,2.946552769644987e-05,2.946552769644987e-05
1.707112970711297,3.0358408714060046e-05,3.0358408714060046e-05
1.7573221757322175,3.125128892530618e-05,3.125128892530618e-05
1.8075313807531384,3.21441683301883e-05,3.21441683301883e-05
1.8577405857740588,3.303704692870637e-05,3.303704692870637e-05
1.9079497907949792,3.3929924720860425e-05,3.3929924720860425e-05
1.9581589958158998,3.482280170665044e-05,3.482280170665044e-05
2.00836820083682,3.571567788607643e-05,3.571567788607643e-05
2.0585774058577404,3.6608553259138385e-05,3.6608553259138385e-05
2.1087866108786613,3.75014278258363e-05,3.75014278258363e-05
2.1589958158995817,3.839430158617019e-05,3.839430158617019e-05
2.209205020920502,3.928717454014006e-05,3.928717454014006e-05
2.2594142259414225,4.0180046687745885e-05,4.0180046687745885e-05
2.3096234309623433,4.10729180289877e-05,4.10729180289877e-05
2.3598326359832638,4.196578856386545e-05,4.196578856386545e-05
2.410041841004184,4.285865829237919e-05,4.285865829237919e-05
2.4602510460251046,4.375152721452889e-05,4.375152721452889e-05
2.510460251046025,4.464439533031457e-05,4.464439533031457e-05
2.560669456066946,4.55372626397362e-05,4.55372626397362e-05
2.6108786610878663,4.6430129142793824e-05,4.6430129142793824e-05
2.6610878661087867,4.73229948394874e-05,4.73229948394874e-05
2.711297071129707,4.8215859729816945e-05,4.8215859729816945e-05
2.7615062761506275,4.910872381378246e-05,4.910872381378246e-05
2.811715481171548,5.000158709138395e-05,5.000158709138395e-05
2.8619246861924688,5.089444956262141e-05,5.089444956262141e-05
2.912133891213389,5.1787311227494836e-05,5.1787311227494836e-05
2.9623430962343096,5.268017208600423e-05,5.268017208600423e-05
3.01255230125523,5.3573032138149594e-05,5.3573032138149594e-05
3.0627615062761504,5.446589137724124e-05,5.446589137724124e-05
3.1129707112970713,5.535874967532795e-05,5.535874967532795e-05
3.1631799163179917,5.625160716487827e-05,5.625160716487827e-05
3.213389121338912,5.71444638458922e-05,5.71444638458922e-05
3.2635983263598325,5.8037319718369774e-05,5.8037319718369774e-05
3.313807531380753,5.893017478231096e-05,5.893017478231096e-05
3.3640167364016738,5.9823029037715754e-05,5.9823029037715754e-05
3.414225941422594,6.071588248458418e-05,6.071588248458418e-05
3.4644351464435146,6.160873512291619e-05,6.160873512291619e-05
3.514644351464435,6.250158695271186e-05,6.250158695271186e-05
3.5648535564853554,6.339443797397113e-05,6.339443797397113e-05
3.6150627615062767,6.428728818669402e-05,6.428728818669402e-05
