Time (s),[ps],[e_ps],[mo],[so],[b_ps],[fa],[ofa]
0.0,1.8e-08,0.0,0.000281260547270523,0.0,0.0,0.0109764186692521,0.0
180.7531380753138,1.3730484312148153e-08,4.269515600058112e-09,0.0002812601870692082,3.6020122678268913e-10,8.779374483125435e-17,0.010976167058075132,2.51611176961124e-07
361.5062761506276,1.373048424517866e-08,4.269515579233843e-09,0.00028126018706912086,3.6020122622212915e-10,1.755875073579468e-16,0.010975915452139487,5.032171126055459e-07
542.2594142259414,1.3730484178209166e-08,4.269515558409574e-09,0.0002812601870690335,3.6020122566153913e-10,2.6338126932822673e-16,0.010975663851885628,7.548173664655302e-07
723.0125523012553,1.3730484111239672e-08,4.269515537585305e-09,0.0002812601870689462,3.6020122510092305e-10,3.511750307372796e-16,0.010975412257362626,1.0064118894662555e-06
903.7656903765691,1.373048404427018e-08,4.2695155167610364e-09,0.00028126018706885886,3.602012245402796e-10,4.38968791579183e-16,0.010975160668630215,1.258000621878436e-06
1084.5188284518829,1.3730483977300688e-08,4.269515495936769e-09,0.0002812601870687715,3.6020122397960875e-10,5.26762551858098e-16,0.010974909085646257,1.5095836058355438e-06
1265.2719665271966,1.3730483910331196e-08,4.2695154751125e-09,0.00028126018706868425,3.6020122341891037e-10,6.145563115744793e-16,0.010974657508406151,1.761160845943119e-06
1446.0251046025105,1.3730483843361706e-08,4.269515454288232e-09,0.0002812601870685969,3.6020122285818464e-10,7.02350070724733e-16,0.010974405936944808,2.0127323072845275e-06
1626.7782426778244,1.3730483776392214e-08,4.2695154334639645e-09,0.0002812601870685096,3.6020122229743156e-10,7.9014382930917e-16,0.010974154371259207,2.264297992884778e-06
1807.5313807531381,1.3730483709422725e-08,4.269515412639696e-09,0.00028126018706842225,3.6020122173665103e-10,8.779375873294975e-16,0.010973902811332766,2.515857919327995e-06
1988.2845188284518,1.3730483642453235e-08,4.269515391815429e-09,0.00028126018706833497,3.6020122117584304e-10,9.657313447857156e-16,0.010973651257165479,2.767412086614179e-06
2169.0376569037658,1.3730483575483746e-08,4.269515370991161e-09,0.00028126018706824764,3.602012206150076e-10,1.0535251016778246e-15,0.01097339970875735,3.0189604947433297e-06
2349.7907949790797,1.3730483508514258e-08,4.269515350166893e-09,0.0002812601870681603,3.602012200541448e-10,1.1413188580058241e-15,0.010973148166108377,3.270503143715448e-06
2530.543933054393,1.3730483441544769e-08,4.2695153293426255e-09,0.000281260187068073,3.6020121949325454e-10,1.229112613768944e-15,0.0109728966292243,3.5220400277906764e-06
2711.297071129707,1.373048337457528e-08,4.2695153085183586e-09,0.0002812601870679857,3.6020121893233696e-10,1.316906368964587e-15,0.010972645098124484,3.7735711276088546e-06
2892.050209205021,1.3730483307605793e-08,4.269515287694092e-09,0.00028126018706789836,3.6020121837139197e-10,1.404700123595552e-15,0.010972393572788062,4.0250964640302565e-06
3072.803347280335,1.3730483240636304e-08,4.269515266869825e-09,0.00028126018706781103,3.602012178104196e-10,1.4924938776618388e-15,0.010972142053215037,4.276616037054881e-06
3253.556485355649,1.3730483173666819e-08,4.269515246045558e-09,0.0002812601870677237,3.6020121724941975e-10,1.5802876311634475e-15,0.010971890539405409,4.528129846682729e-06
3434.3096234309623,1.3730483106697332e-08,4.2695152252212916e-09,0.00028126018706763637,3.602012166883925e-10,1.6680813841003777e-15,0.010971639031359177,4.7796378929138e-06
3615.0627615062763,1.3730483039727847e-08,4.269515204397025e-09,0.0002812601870675491,3.602012161273379e-10,1.7558751364726299e-15,0.010971387529076344,5.031140175748094e-06
3795.81589958159,1.3730482972758361e-08,4.2695151835727585e-09,0.00028126018706746175,3.6020121556625584e-10,1.843668888280204e-15,0.010971136032556906,5.282636695185611e-06
3976.5690376569037,1.3730482905788876e-08,4.269515162748492e-09,0.0002812601870673744,3.6020121500514635e-10,1.9314626395231e-15,0.010970884541800865,5.5341274512263524e-06
4157.322175732218,1.3730482838819392e-08,4.269515141924226e-09,0.0002812601870672871,3.6020121444400946e-10,2.0192563902013168e-15,0.010970633056808222,5.785612443870314e-06
4338.0753138075315,1.3730482771849907e-08,4.26951512109996e-09,0.0002812601870671998,3.602012138828451e-10,2.1070501403148566e-15,0.010970381577578974,6.037091673117502e-06
4518.828451882845,1.3730482704880423e-08,4.269515100275694e-09,0.0002812601870671125,3.602012133216534e-10,2.1948438898637176e-15,0.010970130104113124,6.288565138967911e-06
4699.581589958159,1.3730482637910941e-08,4.269515079451429e-09,0.00028126018706702515,3.602012127604343e-10,2.2826376388479006e-15,0.01096987863641067,6.540032841421544e-06
4880.334728033473,1.3730482570941459e-08,4.2695150586271625e-09,0.00028126018706693787,3.6020121219918774e-10,2.3704313872671483e-15,0.010969627174471187,6.7914947809055115e-06
5061.087866108786,1.3730482503971977e-08,4.269515037802897e-09,0.00028126018706685054,3.602012116379139e-10,2.4582251351175862e-15,0.010969375718288238,7.042950963853673e-06
5241.841004184101,1.3730482437002495e-08,4.269515016978632e-09,0.0002812601870667632,3.602012110766127e-10,2.5460188824030613e-15,0.010969124267868214,7.294401383878195e-06
5422.594142259414,1.3730482370033013e-08,4.269514996154367e-09,0.00028126018706667587,3.6020121051528407e-10,2.6338126291235736e-15,0.010968872823211113,7.545846040979079e-06
5603.347280334729,1.3730482303063532e-08,4.269514975330102e-09,0.0002812601870665886,3.60201209953928e-10,2.721606375279122e-15,0.010968621384316935,7.79728493515632e-06
5784.100418410042,1.373048223609405e-08,4.269514954505837e-09,0.00028126018706650126,3.6020120939254453e-10,2.809400120869708e-15,0.010968369951185681,8.048718066409926e-06
5964.8535564853555,1.373048216912457e-08,4.269514933681572e-09,0.00028126018706641393,3.602012088311337e-10,2.897193865895331e-15,0.010968118523817351,8.300145434739892e-06
6145.60669456067,1.3730482102155091e-08,4.269514912857308e-09,0.0002812601870663266,3.6020120826969545e-10,2.98498761035599e-15,0.010967867102211945,8.551567040146215e-06
6326.359832635983,1.373048203518561e-08,4.2695148920330434e-09,0.00028126018706623926,3.6020120770822975e-10,3.072781354251687e-15,0.010967615686369463,8.802982882628901e-06
6507.112970711298,1.3730481968216132e-08,4.269514871208779e-09,0.000281260187066152,3.602012071467367e-10,3.16057509758242e-15,0.010967364276289904,9.054392962187948e-06
6687.866108786611,1.3730481901246653e-08,4.2695148503845145e-09,0.00028126018706606465,3.602012065852162e-10,3.2483688403481908e-15,0.010967112871973269,9.305797278823355e-06
6868.619246861925,1.3730481834277176e-08,4.269514829560251e-09,0.0002812601870659773,3.602012060236683e-10,3.336162582548998e-15,0.010966861473419557,9.557195832535121e-06
7049.372384937239,1.3730481767307697e-08,4.269514808735986e-09,0.00028126018706589,3.6020120546209307e-10,3.423956324184842e-15,0.01096661008062877,9.808588623323248e-06
7230.125523012553,1.373048170033822e-08,4.269514787911723e-09,0.0002812601870658027,3.602012049004904e-10,3.511750065255723e-15,0.010966358693600903,1.0059975651187737e-05
7410.878661087866,1.3730481633368743e-08,4.269514767087459e-09,0.0002812601870657154,3.602012043388603e-10,3.5995438057616415e-15,0.010966107312335964,1.0311356916128586e-05
7591.63179916318,1.3730481566399268e-08,4.269514746263195e-09,0.00028126018706562804,3.6020120377720273e-10,3.687337545702596e-15,0.010965855936833946,1.0562732418145794e-05
7772.384937238494,1.3730481499429792e-08,4.2695147254389326e-09,0.0002812601870655407,3.6020120321551783e-10,3.775131285078588e-15,0.010965604567094852,1.0814102157239365e-05
7953.138075313807,1.3730481432460315e-08,4.269514704614669e-09,0.00028126018706545343,3.6020120265380554e-10,3.862925023889617e-15,0.010965353203118682,1.1065466133409295e-05
8133.891213389122,1.3730481365490841e-08,4.269514683790406e-09,0.0002812601870653661,3.602012020920658e-10,3.9507187621356814e-15,0.010965101844905437,1.1316824346655585e-05
8314.644351464436,1.3730481298521366e-08,4.2695146629661424e-09,0.00028126018706527877,3.602012015302987e-10,4.0385124998167845e-15,0.010964850492455113,1.1568176796978238e-05
8495.39748953975,1.3730481231551892e-08,4.26951464214188e-09,0.00028126018706519144,3.6020120096850414e-10,4.126306236932924e-15,0.010964599145767714,1.181952348437725e-05
8676.150627615063,1.3730481164582418e-08,4.269514621317617e-09,0.0002812601870651041,3.602012004066822e-10,4.2140999734841e-15,0.010964347804843238,1.207086440885262e-05
8856.903765690377,1.3730481097612944e-08,4.269514600493355e-09,0.0002812601870650168,3.6020119984483284e-10,4.301893709470313e-15,0.010964096469681687,1.2322199570404353e-05
9037.65690376569,1.3730481030643472e-08,4.269514579669092e-09,0.0002812601870649295,3.602011992829561e-10,4.389687444891563e-15,0.01096384514028306,1.2573528969032447e-05
9218.410041841005,1.3730480963673998e-08,4.26951455884483e-09,0.00028126018706484216,3.6020119872105193e-10,4.47748117974785e-15,0.010963593816647355,1.28248526047369e-05
9399.163179916319,1.3730480896704526e-08,4.269514538020568e-09,0.00028126018706475483,3.602011981591204e-10,4.565274914039175e-15,0.010963342498774575,1.3076170477517716e-05
