Time (s),[ps],[e_ps],[mo],[so],[b_ps],[fa],[ofa]
0.0,1.8e-08,0.0,0.000281260547270523,0.0,0.0,0.0109764186692521,0.0
180.7531380753138,1.2385524712880854e-10,1.787614321384755e-08,0.0002812590391394657,1.5081295179707733e-09,1.5390489591273268e-15,0.010975365235315197,1.053433936898145e-06
361.5062761506276,1.2385523653885044e-10,1.7876141685389024e-08,0.0002812590391380341,1.5081294099849055e-09,3.0780974455848746e-15,0.010974311899441416,2.106769810679279e-06
542.2594142259414,1.2385522594889393e-10,1.787614015693074e-08,0.00028125903913660245,1.5081293019970442e-09,4.617145690631451e-15,0.01097325866457076,3.160004681335002e-06
723.0125523012553,1.2385521535893911e-10,1.787613862847269e-08,0.0002812590391351708,1.5081291940071867e-09,6.156193693955133e-15,0.010972205530822178,4.213138429915356e-06
903.7656903765691,1.2385520476898597e-10,1.7876137100014882e-08,0.0002812590391337392,1.5081290860153338e-09,7.695241455579103e-15,0.010971152498166178,5.266171085916171e-06
1084.5188284518829,1.2385519417903446e-10,1.7876135571557316e-08,0.0002812590391323076,1.5081289780214843e-09,9.234288975334621e-15,0.010970099566655846,6.31910259624907e-06
1265.2719665271966,1.238551835890846e-10,1.7876134043099985e-08,0.00028125903913087596,1.5081288700256395e-09,1.0773336253400696e-14,0.010969046736234861,7.371933017233013e-06
1446.0251046025105,1.238551729991364e-10,1.78761325146429e-08,0.0002812590391294443,1.5081287620277993e-09,1.2312383289777328e-14,0.010967994006903226,8.424662348868002e-06
1626.7782426778244,1.2385516240918987e-10,1.787613098618605e-08,0.00028125903912801275,1.508128654027965e-09,1.3851430084154044e-14,0.010966941378605013,9.477290647083352e-06
1807.5313807531381,1.2385515181924503e-10,1.7876129457729443e-08,0.00028125903912658116,1.508128546026136e-09,1.5390476636698826e-14,0.010965888851370478,1.052981788161844e-05
1988.2845188284518,1.238551412293018e-10,1.7876127929273075e-08,0.00028125903912514953,1.5081284380223118e-09,1.692952294747104e-14,0.010964836425210317,1.1582244041778243e-05
2169.0376569037658,1.238551306393603e-10,1.7876126400816948e-08,0.00028125903912371795,1.5081283300164926e-09,1.8468569016470697e-14,0.010963784100124533,1.263456912756277e-05
2349.7907949790797,1.2385512004942042e-10,1.787612487236106e-08,0.0002812590391222863,1.5081282220086784e-09,2.000761484369779e-14,0.010962731876113125,1.3686793138972018e-05
2530.543933054393,1.2385510945948222e-10,1.7876123343905412e-08,0.00028125903912085473,1.5081281139988693e-09,2.1546660429152316e-14,0.01096167975317609,1.4738916076005987e-05
2711.297071129707,1.2385509886954568e-10,1.7876121815450007e-08,0.0002812590391194231,1.5081280059870649e-09,2.3085705772834277e-14,0.01096062773131343,1.5790937938664673e-05
2892.050209205021,1.238550882796108e-10,1.787612028699484e-08,0.0002812590391179915,1.5081278979732656e-09,2.4624750874743675e-14,0.010959575810525148,1.6842858726948083e-05
3072.803347280335,1.2385507768967757e-10,1.7876118758539913e-08,0.0002812590391165599,1.508127789957484e-09,2.6163795734581504e-14,0.010958523990173911,1.7894679078184467e-05
3253.556485355649,1.2385506709974604e-10,1.7876117230085226e-08,0.0002812590391151283,1.5081276819397185e-09,2.7702840352384385e-14,0.01095747227033771,1.8946398914385724e-05
3434.3096234309623,1.2385505650981616e-10,1.787611570163078e-08,0.0002812590391136967,1.50812757391996e-09,2.9241884728367206e-14,0.010956420651474674,1.9998017777421944e-05
3615.0627615062763,1.2385504591988794e-10,1.7876114173176575e-08,0.00028125903911226514,1.5081274658982086e-09,3.078092886252999e-14,0.010955369133584802,2.104953566729313e-05
3795.81589958159,1.238550353299614e-10,1.787611264472261e-08,0.00028125903911083356,1.5081273578744642e-09,3.2319972754872726e-14,0.010954317716668096,2.2100952583999282e-05
3976.5690376569037,1.238550247400365e-10,1.7876111116268884e-08,0.0002812590391094019,1.5081272498487267e-09,3.3859016405395424e-14,0.010953266400724556,2.31522685275404e-05
4157.322175732218,1.238550141501133e-10,1.7876109587815397e-08,0.00028125903910797035,1.5081271418209963e-09,3.539805981409806e-14,0.010952215185754179,2.4203483497916483e-05
4338.0753138075315,1.2385500356019172e-10,1.7876108059362152e-08,0.00028125903910653877,1.5081270337912728e-09,3.693710298098067e-14,0.010951164071756968,2.525459749512753e-05
4518.828451882845,1.2385499297027182e-10,1.787610653090915e-08,0.0002812590391051072,1.5081269257595562e-09,3.8476145906043224e-14,0.010950113058732922,2.6305610519173543e-05
4699.581589958159,1.238549823803536e-10,1.7876105002456383e-08,0.0002812590391036756,1.5081268177258466e-09,4.0015188589285733e-14,0.01094906214668204,2.7356522570054517e-05
4880.334728033473,1.2385497179043704e-10,1.7876103474003856e-08,0.000281259039102244,1.508126709690144e-09,4.15542310307082e-14,0.010948011335604326,2.8407333647770464e-05
5061.087866108786,1.2385496120052213e-10,1.7876101945551574e-08,0.0002812590391008125,1.5081266016524486e-09,4.3093273230310623e-14,0.010946960625499774,2.9458043752321375e-05
5241.841004184101,1.238549506106089e-10,1.7876100417099527e-08,0.0002812590390993809,1.5081264936127598e-09,4.463231518809299e-14,0.010945910016368389,3.0508652883707245e-05
5422.594142259414,1.2385494002069732e-10,1.7876098888647724e-08,0.00028125903909794934,1.5081263855710784e-09,4.6171356904055325e-14,0.010944859508210168,3.1559161041928084e-05
5603.347280334729,1.238549294307874e-10,1.787609736019616e-08,0.00028125903909651776,1.5081262775274037e-09,4.771039837819761e-14,0.010943809101025112,3.260956822698389e-05
5784.100418410042,1.2385491884087914e-10,1.7876095831744834e-08,0.0002812590390950862,1.5081261694817361e-09,4.924943961051986e-14,0.01094275879481322,3.3659874438874667e-05
5964.8535564853555,1.2385490825097255e-10,1.787609430329375e-08,0.00028125903909365465,1.5081260614340754e-09,5.0788480601022054e-14,0.010941708589574495,3.47100796776004e-05
6145.60669456067,1.2385489766106764e-10,1.7876092774842907e-08,0.00028125903909222307,1.5081259533844219e-09,5.23275213497042e-14,0.010940658485308934,3.57601839431611e-05
6326.359832635983,1.238548870711644e-10,1.7876091246392306e-08,0.0002812590390907915,1.5081258453327752e-09,5.386656185656631e-14,0.01093960848201654,3.6810187235556766e-05
6507.112970711298,1.238548764812628e-10,1.787608971794194e-08,0.00028125903908935996,1.5081257372791355e-09,5.540560212160837e-14,0.010938558579697309,3.7860089554787394e-05
6687.866108786611,1.2385486589136285e-10,1.7876088189491818e-08,0.0002812590390879284,1.5081256292235028e-09,5.694464214483039e-14,0.010937508778351243,3.8909890900853e-05
6868.619246861925,1.2385485530146456e-10,1.7876086661041934e-08,0.0002812590390864968,1.5081255211658794e-09,5.848368192620162e-14,0.010936459077858741,3.9959591393355255e-05
7049.372384937239,1.2385484471156798e-10,1.7876085132592292e-08,0.0002812590390850653,1.5081254131062996e-09,6.002272146528138e-14,0.010935409476505259,4.1009192746837635e-05
7230.125523012553,1.2385483412167302e-10,1.787608360414289e-08,0.0002812590390836337,1.5081253050447305e-09,6.156176076249675e-14,0.010934359975952308,4.2058693299787815e-05
7410.878661087866,1.2385482353177978e-10,1.7876082075693727e-08,0.00028125903908220217,1.5081251969811716e-09,6.310079981784769e-14,0.01093331057619989,4.310809305220577e-05
7591.63179916318,1.2385481294188816e-10,1.7876080547244806e-08,0.00028125903908077064,1.5081250889156234e-09,6.46398386313342e-14,0.010932261277248004,4.415739200409151e-05
7772.384937238494,1.2385480235199822e-10,1.7876079018796124e-08,0.00028125903907933906,1.5081249808480853e-09,6.617887720295631e-14,0.01093121207909665,4.520659015544505e-05
7953.138075313807,1.2385479176210993e-10,1.7876077490347683e-08,0.00028125903907790753,1.508124872778558e-09,6.771791553271401e-14,0.010930162981745829,4.625568750626637e-05
8133.891213389122,1.2385478117222332e-10,1.787607596189948e-08,0.000281259039076476,1.5081247647070407e-09,6.925695362060729e-14,0.01092911398519554,4.730468405655548e-05
8314.644351464436,1.2385477058233837e-10,1.787607443345152e-08,0.00028125903907504443,1.5081246566335342e-09,7.079599146663616e-14,0.010928065089445783,4.835357980631239e-05
8495.39748953975,1.238547599924551e-10,1.78760729050038e-08,0.0002812590390736129,1.508124548558038e-09,7.233502907080061e-14,0.010927016294496559,4.9402374755537074e-05
8676.150627615063,1.2385474940257346e-10,1.787607137655632e-08,0.0002812590390721814,1.5081244404805521e-09,7.387406643310063e-14,0.010925967600347867,5.045106890422955e-05
8856.903765690377,1.2385473881269353e-10,1.787606984810908e-08,0.00028125903907074985,1.5081243324010768e-09,7.541310355353624e-14,0.010924919006999706,5.149966225238981e-05
9037.65690376569,1.2385472822281522e-10,1.7876068319662078e-08,0.0002812590390693183,1.508124224319612e-09,7.695214043210744e-14,0.010923870514452079,5.254815480001787e-05
9218.410041841005,1.238547176329386e-10,1.7876066791215318e-08,0.0002812590390678868,1.5081241162361575e-09,7.849117706881423e-14,0.010922822122704982,5.3596546547113705e-05
9399.163179916319,1.2385470704306362e-10,1.78760652627688e-08,0.00028125903906645527,1.5081240081507135e-09,8.003021346365661e-14,0.010921773831758418,5.464483749367735e-05
9579.916317991632,1.2385469645319033e-10,1.787606373432252e-08,0.00028125903906502374,1.50812390006328e-09,8.156924961663456e-14,0.010920725641612387,5.569302763970876e-05
9760.669456066946,1.2385468586331869e-10,1.787606220587648e-08,0.0002812590390635922,1.5081237919738567e-09,8.31082855277481e-14,0.010919677552266888,5.674111698520797e-05
