exposure (J/cm²),oxidation,excitation,log10-oxidation,log10-excitation,inactivation,log10-inactivation
1.4545454545454548,0.4970926894921,0.9875125159716054,0.2985120512150945,1.9035250542321893,0.9965875209524352,2.466930006487428
2.9090909090909096,0.747098432990392,0.9875125128511624,0.5970484797045574,1.9035249457082457,0.9999528452438817,4.326474496951049
4.363636363636364,0.8728234964771784,0.9875125097304418,0.8955931192927941,1.9035248371746762,0.9999961557475436,5.415188099461942
5.818181818181819,0.9360476122294532,0.9875125066095816,1.1941432357636965,1.9035247286362764,0.9999993475815333,6.185473754758524
7.2727272727272725,0.9678409071838124,0.987512503488651,1.4926962108713715,1.9035246200954596,0.9999998325040537,6.775995699108809
8.727272727272728,0.9838285350233245,0.9875125003676853,1.7912506354759572,1.9035245115534463,0.9999999426961336,7.241816074150173
10.181818181818183,0.9918680590638919,0.9875124972467018,2.089805784389074,1.903524403010838,0.9999999751205462,7.604159157784471
11.636363636363638,0.995910796698227,0.9875124941257093,2.3883612972120334,1.9035242944679482,0.9999999865506638,7.871299149986174
13.090909090909092,0.9979437164357713,0.9875124910047125,2.6869169957623145,1.9035241859249348,0.9999999911561894,8.053360568228982
14.545454545454545,0.9989659841194912,0.9875124878837133,2.9854727912571923,1.9035240773818638,0.9999999932132663,8.168339189502829
16.000000000000004,0.9994800382952416,0.987512484762713,3.284028641027766,1.903523968838785,0.9999999942104832,8.237357684880706
17.454545454545457,0.9997385338438274,0.9875124816417122,3.582584517652134,1.903523860295714,0.999999994727251,8.277962900755568
18.909090909090914,0.999868520025162,0.987512478520711,3.88114038770365,1.9035237517526549,0.9999999950102969,8.301925295654147
20.363636363636367,0.9999338844314156,0.98751247539971,4.179696262841757,1.9035236432096303,0.9999999951727464,8.316299885183813
21.818181818181817,0.9999667533406316,0.9875124722787085,4.478251986172646,1.9035235346666177,0.9999999952697847,8.325119088704787
23.272727272727277,0.9999832812828451,0.9875124691577075,4.776797049499546,1.9035234261236476,0.9999999953297906,8.330663642517042
24.72727272727273,0.999991592718262,0.9875124660367062,5.075344398614378,1.903523317580693,0.999999995368035,8.334234727714504
26.181818181818183,0.9999957722620049,0.987512462915705,5.373891934986622,1.9035232090377732,0.999999995393068,8.336588203038033
27.63636363636364,0.9999978740123352,0.9875124597947037,5.672439259626285,1.9035231004948727,0.999999995409846,8.338172740329002
29.09090909090909,0.9999989307116809,0.9875124566737024,5.970905177376716,1.9035229919519996,0.9999999954213313,8.339260782885548
30.545454545454547,0.9999994621669197,0.9875124535527013,6.269352489306182,1.903522883409165,0.9999999954293446,8.340021519752787
32.00000000000001,0.9999997294840092,0.9875124504317,6.567807057640626,1.9035227748663461,0.9999999954350325,8.340562308613674
33.45454545454546,0.9999998639356892,0.987512447310699,6.866255773747568,1.9035226663235658,0.9999999954391334,8.340952632720075
34.909090909090914,0.9999999314497399,0.9875124441896977,7.163990892807838,1.903522557780805,0.9999999954421327,8.34123832268311
36.36363636363637,0.9999999654033498,0.9875124410686965,7.460965949333336,1.9035224492380713,0.9999999954443549,8.341450117851963
37.81818181818183,0.9999999825838353,0.9875124379476955,7.759047476127927,1.9035223406953725,0.9999999954460215,8.341609021450838
39.27272727272727,0.9999999911327334,0.9875124348266944,8.05221023460381,1.9035222321526968,0.9999999954472854,8.3417295690935
40.727272727272734,0.999999995257164,0.9875124317056934,8.32396189115249,1.9035221236100524,0.9999999954482536,8.341821940292622
42.181818181818194,0.999999997351356,0.9875124285846922,8.576976415391709,1.9035220150674308,0.9999999954490024,8.341893395545833
43.63636363636363,0.9999999986000325,0.9875124254636913,8.853882053943675,1.9035219065248443,0.9999999954495868,8.341949169534482
45.09090909090909,0.9999999993201751,0.9875124223426902,9.167602956115537,1.9035217979822774,0.9999999954500466,8.341993049965133
46.545454545454554,0.9999999996418966,0.9875124192216892,9.4459915121659,1.9035216894397413,0.9999999954504113,8.342027862878659
48.00000000000001,0.9999999997806213,0.9875124161006883,9.658805467363285,1.903521580897236,0.9999999954507025,8.342055662225633
49.45454545454546,0.9999999998846163,0.9875124129796873,9.937855528909939,1.9035214723547542,0.9999999954509367,8.342078015335854
50.909090909090914,0.9999999999589679,0.9875124098586865,10.386876608676808,1.9035213638123072,0.9999999954511263,8.342096119124662
52.36363636363637,0.9999999999830254,0.9875124067376855,10.770199327407981,1.9035212552698797,0.9999999954512807,8.342110863458734
53.81818181818182,0.999999999970226,0.9875124036166847,10.526163383750415,1.9035211467274868,0.9999999954514072,8.342122937013748
55.27272727272728,0.999999999960164,0.9875124004956838,10.399724021532236,1.9035210381851175,0.9999999954515111,8.342132858992391
56.727272727272734,0.9999999999614202,0.9875123973746828,10.413639960366815,1.9035209296427713,0.9999999954515973,8.342141095678906
58.18181818181818,0.9999999999711203,0.9875123942536821,10.53940767697132,1.9035208211004637,0.999999995451669,8.342147933201433
59.63636363636364,0.9999999999875006,0.9875123911326812,10.903109238034254,1.9035207125581757,0.9999999954517288,8.342153647120655
61.09090909090909,1.000000000005141,0.9875123880116805,,1.9035206040159225,0.9999999954517791,8.342158449415175
62.545454545454554,1.0000000000468696,0.9875123848906797,,1.9035204954736924,0.9999999954518214,8.342162488472209
64.00000000000001,1.000000000091167,0.9875123817696788,,1.9035203869314858,0.9999999954518571,8.342165902087759
65.45454545454547,1.0000000001054714,0.9875123786486782,,1.9035202783893177,0.9999999954518877,8.342168817463897
66.90909090909092,1.000000000119366,0.9875123755276775,,1.903520169847169,0.9999999954519135,8.342171287597901
68.36363636363637,1.0000000001783087,0.9875123724066769,,1.9035200613050554,0.9999999954519357,8.342173407895809
69.81818181818183,1.0000000002125422,0.9875123692856761,,1.9035199527629612,0.9999999954519548,8.342175231360287
71.27272727272728,1.0000000001864737,0.9875123661646755,,1.9035198442209016,0.9999999954519712,8.342176789792392
72.72727272727273,1.0000000001643012,0.9875123630436748,,1.9035197356788653,0.9999999954519853,8.342178136197422
74.18181818181819,1.0000000001654066,0.9875123599226742,,1.9035196271368564,0.9999999954519975,8.342179302378378
75.63636363636365,1.0000000001489258,0.9875123568016736,,1.9035195185948783,0.9999999954520082,8.342180330740549
77.0909090909091,1.0000000001063671,0.987512353680673,,1.9035194100529274,0.9999999954520175,8.342181210681245
78.54545454545455,1.000000000070994,0.9875123505596726,,1.9035193015110072,0.9999999954520254,8.34218197400474
80.00000000000001,1.000000000042043,0.9875123474386719,,1.9035191929691067,0.9999999954520327,8.34218266311738
81.45454545454547,1.0000000000184173,0.9875123443176713,,1.9035190844272372,0.9999999954520389,8.342183256815302
82.90909090909092,1.0000000000060187,0.987512341196671,,1.9035189758854023,0.9999999954520443,8.342183776301647
84.36363636363639,0.999999999990508,0.9875123380756704,11.022643973808616,1.903518867343587,0.9999999954520491,8.342184232177933
85.81818181818183,0.9999999999807252,0.9875123349546701,10.715010030032161,1.9035187588018065,0.9999999954520534,8.342184645647537
87.27272727272727,0.9999999999786078,0.9875123318336695,10.66974411677169,1.9035186502600454,0.9999999954520572,8.342185006108537
88.72727272727273,0.9999999999827404,0.9875123287126691,10.762968313221348,1.9035185417183191,0.9999999954520605,8.34218532416261
90.18181818181819,0.9999999999693473,0.9875123255916687,10.513531228427045,1.9035184331766162,0.9999999954520635,8.342185610411475
91.63636363636364,0.9999999999551913,0.9875123224706682,10.348637536575724,1.9035183246349405,0.9999999954520662,8.342185864855068
93.09090909090911,0.9999999999414179,0.987512319349668,10.232234774006514,1.9035182160932995,0.9999999954520685,8.342186087493335
94.54545454545456,0.9999999999291723,0.9875123162286676,10.149797001573166,1.9035181075516818,0.9999999954520706,8.342186288928055
96.00000000000001,0.9999999999196004,0.9875123131076674,10.094746242183712,1.903517999010095,0.9999999954520725,8.3421864691592
97.45454545454548,0.9999999999138474,0.987512309986667,10.064731406892822,1.9035178904685277,0.9999999954520742,8.342186628186743
98.90909090909092,0.9999999999130589,0.9875123068656668,10.060774764563936,1.903517781926999,0.9999999954520757,8.342186776612502
100.36363636363637,0.9999999999183802,0.9875123037446665,10.088204356625011,1.90351767338549,0.9999999954520772,8.342186914436466
101.81818181818183,0.9999999999309568,0.9875123006236661,10.160878990176297,1.9035175648440077,0.9999999954520784,8.34218703105678
103.27272727272728,0.9999999999519342,0.987512297502666,10.318164063643199,1.9035174563025605,0.9999999954520794,8.342187126473421
104.72727272727273,0.9999999999559337,0.9875122943816658,10.355893352524667,1.9035173477611365,0.9999999954520805,8.342187232491936
106.1818181818182,0.9999999999522124,0.9875122912606658,10.320685219180408,1.9035172392197475,0.9999999954520814,8.342187317306768
107.63636363636364,0.9999999999493437,0.9875122881396655,10.295366903741842,1.9035171306783778,0.9999999954520822,8.34218739151976
109.0909090909091,0.9999999999475666,0.9875122850186653,10.280392054767034,1.9035170221370352,0.9999999954520828,8.342187455130905
110.54545454545456,0.9999999999471202,0.9875122818976653,10.276710100489066,1.9035169135957275,0.9999999954520836,8.342187529343919
112.00000000000001,0.9999999999482441,0.987512278776665,10.286039859084234,1.903516805054439,0.9999999954520843,8.342187592955085
113.45454545454547,0.9999999999511772,0.987512275655665,10.311377008958202,1.9035166965131856,0.999999995452085,8.34218765656626
114.90909090909093,0.9999999999561587,0.9875122725346649,10.35811693354536,1.9035165879719553,0.9999999954520854,8.342187698973714
116.36363636363636,0.999999999963428,0.987512269413665,10.436851672747865,1.90351647943076,0.9999999954520858,8.342187741381174
117.81818181818183,0.9999999999732241,0.9875122662926649,10.572255682254236,1.9035163708895841,0.9999999954520863,8.342187783788637
119.27272727272728,0.9999999999820575,0.9875122631716649,10.746116165359522,1.9035162623484392,0.9999999954520867,8.342187826196104
120.72727272727275,0.9999999999847903,0.987512260050665,10.817878713236867,1.903516153807325,0.9999999954520871,8.342187858001708
122.18181818181819,0.9999999999874332,0.9875122569296649,10.900774036612866,1.9035160452662343,0.9999999954520874,8.342187889807313
123.63636363636364,0.9999999999899409,0.987512253808665,10.997442398788136,1.9035159367251746,0.9999999954520876,8.342187911011052
125.09090909090911,0.9999999999922685,0.987512250687665,11.111737244069662,1.9035158281841382,0.999999995452088,8.342187942816661
126.54545454545456,0.9999999999943711,0.9875122475666651,11.24957324497603,1.9035157196431327,0.9999999954520882,8.342187964020402
128.00000000000003,0.9999999999962038,0.9875122444456653,11.42065256391654,1.9035156111021583,0.9999999954520884,8.342187985224145
129.45454545454547,0.9999999999977214,0.9875122413246653,11.642327764207657,1.9035155025612032,0.9999999954520886,8.342188006427888
130.90909090909093,0.9999999999988791,0.9875122382036656,11.950440428290944,1.9035153940202867,0.9999999954520887,8.342188017029759
132.36363636363637,0.999999999999632,0.9875122350826657,12.434106237450212,1.9035152854793898,0.999999995452089,8.342188038233504
133.81818181818184,0.9999999999999349,0.987512231961666,13.186692154172913,1.9035151769385277,0.9999999954520892,8.34218805943725
135.27272727272728,1.0000000000010258,0.9875122288406661,,1.903515068397685,0.9999999954520893,8.342188070039123
136.72727272727275,1.000000000001992,0.9875122257196662,,1.9035149598568695,0.9999999954520894,8.342188080640996
138.1818181818182,1.0000000000027744,0.9875122225986667,,1.9035148513160924,0.9999999954520896,8.342188101844744
139.63636363636365,1.000000000003361,0.9875122194776669,,1.903514742775335,0.9999999954520897,8.342188112446618
141.0909090909091,1.0000000000037392,0.9875122163566672,,1.9035146342346085,0.9999999954520898,8.342188123048492
142.54545454545456,1.0000000000038964,0.9875122132356675,,1.9035145256939092,0.99999999545209,8.342188133650367
144.00000000000003,1.0000000000038203,0.9875122101146679,,1.9035144171532408,0.9999999954520901,8.342188144252242
