Time (s),[ps],[e_ps],[b_ps],[mo],[so],[fa],[ofa]
0.0,101.484015361789,0.0,0.0,2.81260547270523e-07,0.0,0.000934945017424448,0.0
612.2448979591836,0.0056376358363898265,101.4774450550168,0.0009326709356562922,2.800266745093476e-10,2.809805205960136e-07,0.0008357614917485522,9.918352567589584e-05
1224.4897959183672,0.005637584024692469,101.47651244446439,0.001865333299765003,2.800290789648148e-10,2.809805181915582e-07,0.0007470995555173119,0.0001878454619071359
1836.7346938775509,0.0056375322134712795,101.47557984248297,0.0027979870924048247,2.800315011083513e-10,2.8098051576941464e-07,0.0006678432207702473,0.0002671017966542004
2448.9795918367345,0.005637480402726253,101.47464724907248,0.003730632313654566,2.8003393906620825e-10,2.8098051333145683e-07,0.0005969947172823401,0.0003379503001421078
3061.224489795918,0.00563742859245738,101.4737146642328,0.004663268963592958,2.80036391162914e-10,2.8098051087936013e-07,0.0005336618659263744,0.00040128315149807347
3673.4693877551017,0.0056373767826646635,101.47278208796389,0.00559589704229877,2.800388559013559e-10,2.8098050841462163e-07,0.00047704746896373306,0.00045789754846071475
4285.714285714285,0.005637324973348095,101.47184952026566,0.006528516549850786,2.8004133194321045e-10,2.8098050593857984e-07,0.0004264388899676404,0.0005085061274568074
4897.959183673469,0.0056372731645076704,101.47091696113803,0.007461127486327787,2.8004381809142364e-10,2.809805034524316e-07,0.00038119872180169894,0.0005537462956227488
5510.204081632653,0.005637221356143386,101.4699844105809,0.008393729851808541,2.8004631327712496e-10,2.809805009572459e-07,0.0003407578171317755,0.0005941872002926722
6122.448979591836,0.005637169548255236,101.46905186859424,0.009326323646371822,2.8004881654531734e-10,2.809804984539777e-07,0.0003046076678521101,0.0006303373495723378
6734.69387755102,0.00563711774084322,101.46811933517792,0.010258908870096395,2.800513270414769e-10,2.8098049594348153e-07,0.00027229327182858135,0.0006626517455958665
7346.938775510203,0.005637065933907329,101.46718681033188,0.011191485523061033,2.800538440006883e-10,2.8098049342652234e-07,0.00024340734023293965,0.0006915376771915083
7959.183673469387,0.005637014127447561,101.46625429405606,0.012124053605344501,2.800563667389646e-10,2.8098049090378404e-07,0.00021758568028652705,0.0007173593371379209
8571.42857142857,0.005636962321463911,101.46532178635036,0.013056613117025564,2.8005889464549014e-10,2.8098048837587753e-07,0.0001945030632920722,0.0007404419541323756
9183.673469387755,0.005636910515956375,101.4643892872147,0.013989164058182995,2.8006142717493597e-10,2.8098048584334807e-07,0.00017386913099801064,0.0007610758864264372
9795.918367346938,0.005636858710924949,101.46345679664903,0.014921706428895553,2.800639638401033e-10,2.809804833066829e-07,0.00015542447907109256,0.0007795205383533552
10408.16326530612,0.005636806906369627,101.46252431465324,0.015854240229242006,2.800665042050575e-10,2.8098048076631797e-07,0.00013893699986075115,0.0007960080175636967
11020.408163265305,0.005636755102290405,101.46159184122726,0.01678676545930112,2.8006904787834036e-10,2.809804782226447e-07,0.00012419826858393515,0.0008107467488405125
11632.65306122449,0.005636703298687281,101.46065937637101,0.017719282119151664,2.800715945114051e-10,2.809804756760116e-07,0.00011102271068378361,0.0008239223067406641
12244.897959183672,0.005636651495560248,101.4597269200844,0.018651790208872386,2.8007414379321396e-10,2.8098047312672983e-07,9.924472212378752e-05,0.0008357002953006602
12857.142857142855,0.005636599692909301,101.45879447236739,0.019584289728542058,2.800766954457256e-10,2.809804705750773e-07,8.87162688488117e-05,0.000846228748575636
13469.38775510204,0.005636547890734439,101.45786203321985,0.020516780678239442,2.800792492201196e-10,2.809804680213029e-07,7.930487679807926e-05,0.0008556401406263685
14081.632653061224,0.005636496089035656,101.45692960264175,0.0214492630580433,2.8008180489395907e-10,2.8098046546562906e-07,7.089211826613876e-05,0.000864052899158309
14693.877551020407,0.005636444287812947,101.45599718063299,0.022381736868032385,2.8008436226748736e-10,2.8098046290825554e-07,6.337164241215716e-05,0.0008715733750122906
15306.12244897959,0.005636392487066307,101.45506476719348,0.02331420210828546,2.800869211629325e-10,2.809804603493601e-07,5.664880442665858e-05,0.0008782962129977893
15918.367346938774,0.005636340686795733,101.45413236232315,0.02424665877888128,2.8008948142145335e-10,2.8098045778910154e-07,5.063903812726083e-05,0.000884305979297187
16530.61224489796,0.0056362888870012205,101.45319996602193,0.02517910687989862,2.800920429011925e-10,2.8098045522762187e-07,4.5266819925487745e-05,0.0008896781974989601
17142.85714285714,0.005636237087682766,101.45226757828974,0.026111546411416213,2.80094605475311e-10,2.809804526650477e-07,4.046462349406985e-05,0.0008944803939303779
17755.102040816324,0.005636185288840363,101.45133519912648,0.02704397737351283,2.8009716903026867e-10,2.8098045010149277e-07,3.6172002392418734e-05,0.000898773015032029
18367.34693877551,0.005636133490474008,101.45040282853209,0.027976399766267222,2.8009973346428776e-10,2.809804475370588e-07,3.233477260898145e-05,0.0009026102448154662
18979.591836734693,0.005636081692583696,101.44947046650648,0.02890881358975815,2.8010229868652094e-10,2.8098044497183657e-07,2.8904570176818344e-05,0.0009060404472476293
19591.836734693876,0.0056360298951694246,101.4485381130496,0.02984121884406436,2.801048646158729e-10,2.809804424059072e-07,2.5838222659523874e-05,0.0009091067947649238
20204.08163265306,0.005635978098231188,101.44760576816132,0.030773615529264612,2.8010743117989265e-10,2.8098043983934323e-07,2.3097160221283624e-05,0.0009118478572031641
20816.32653061224,0.005635926301768981,101.44667343184162,0.03170600364543765,2.801099983138149e-10,2.809804372722093e-07,2.0646904639951428e-05,0.0009142981127844962
