Time (s),[ps],[e_ps],[mo],[so],[b_ps],[fa],[ofa]
0.0,1.8e-08,0.0,0.000281260547270523,0.0,0.0,0.0109764186692521,0.0
180.7531380753138,3.404586804762491e-10,1.7659539817546244e-08,0.00028125905741325775,1.489855763623495e-09,1.5019774790272573e-15,0.010975377997183107,1.0406720689816423e-06
361.5062761506276,3.404586520672856e-10,1.7659538343977644e-08,0.00028125905741185995,1.4898556597636211e-09,3.0039550423150674e-15,0.010974337422425885,2.081246826202424e-06
542.2594142259414,3.404586236583265e-10,1.7659536870409268e-08,0.0002812590574104622,1.489855555901822e-09,4.5059323755889626e-15,0.010973296946381989,3.121722870097755e-06
723.0125523012553,3.404585952493717e-10,1.765953539684112e-08,0.0002812590574090644,1.4898554520380995e-09,6.0079094789988175e-15,0.010972256568977422,4.162100274665669e-06
903.7656903765691,3.4045856684042134e-10,1.76595339232732e-08,0.00028125905740766663,1.4898553481724514e-09,7.509886352286571e-15,0.010971216290297937,5.202378954150302e-06
1084.5188284518829,3.404585384314753e-10,1.7659532449705502e-08,0.0002812590574062688,1.489855244304879e-09,9.011862995639404e-15,0.010970176110280908,6.242558971180038e-06
1265.2719665271966,3.4045851002253365e-10,1.765953097613803e-08,0.00028125905740487107,1.4898551404353823e-09,1.0513839409051403e-14,0.010969136028925583,7.282640326503349e-06
1446.0251046025105,3.404584816135963e-10,1.7659529502570786e-08,0.0002812590574034733,1.4898550365639621e-09,1.2015815592200496e-14,0.01096809604619125,8.322623060836542e-06
1626.7782426778244,3.4045845320466334e-10,1.7659528029003764e-08,0.0002812590574020755,1.489854932690618e-09,1.351779154533642e-14,0.01096705616210948,9.362507142607378e-06
1807.5313807531381,3.4045842479573467e-10,1.765952655543697e-08,0.00028125905740067776,1.4898548288153496e-09,1.501976726845918e-14,0.01096601637668027,1.0402292571815854e-05
1988.2845188284518,3.404583963868104e-10,1.76595250818704e-08,0.00028125905739928,1.4898547249381571e-09,1.6521742761568764e-14,0.010964976689903625,1.144197934846197e-05
2169.0376569037658,3.4045836797789046e-10,1.7659523608304057e-08,0.00028125905739788225,1.4898546210590407e-09,1.8023718024665186e-14,0.010963937101779541,1.248156747254573e-05
2349.7907949790797,3.404583395689748e-10,1.7659522134737942e-08,0.00028125905739648444,1.4898545171780002e-09,1.952569305774844e-14,0.01096289761230802,1.352105694406713e-05
2530.543933054393,3.404583111600636e-10,1.7659520661172048e-08,0.0002812590573950867,1.4898544132950355e-09,2.1027667860818525e-14,0.010961858221489061,1.4560447763026173e-05
2711.297071129707,3.404582827511567e-10,1.7659519187606382e-08,0.00028125905739368893,1.4898543094101583e-09,2.252964243359871e-14,0.010960818928725958,1.559974052612883e-05
2892.050209205021,3.4045825434225417e-10,1.7659517714040942e-08,0.0002812590573922912,1.4898542055233694e-09,2.4031616776081925e-14,0.010959779734003394,1.663893524869293e-05
3072.803347280335,3.40458225933356e-10,1.765951624047573e-08,0.00028125905739089343,1.489854101634658e-09,2.5533590888506738e-14,0.01095874063783586,1.7678031416226024e-05
3253.556485355649,3.404581975244622e-10,1.765951476691074e-08,0.0002812590573894957,1.4898539977440247e-09,2.7035564770873155e-14,0.010957701640223359,1.8717029028728125e-05
3434.3096234309623,3.404581691155727e-10,1.7659513293345977e-08,0.0002812590573880979,1.4898538938514693e-09,2.8537538423181175e-14,0.010956662741165888,1.9755928086199228e-05
3615.0627615062763,3.4045814070668756e-10,1.765951181978144e-08,0.00028125905738670017,1.4898537899569915e-09,3.003951184543079e-14,0.010955623940663448,2.0794728588639332e-05
3795.81589958159,3.404581122978068e-10,1.7659510346217127e-08,0.0002812590573853024,1.4898536860605917e-09,3.1541485037622015e-14,0.01095458523871604,2.1833430536048438e-05
3976.5690376569037,3.4045808388893036e-10,1.7659508872653043e-08,0.0002812590573839047,1.4898535821622698e-09,3.3043457999754847e-14,0.01095354663532366,2.2872033928426546e-05
