Time (h),oxidation,excitation,log10-oxidation,log10-excitation,log10-inactivation,inactivation
0.0502092050209205,0.028335777316201082,0.23805939136614626,0.012483787984432133,0.11807887951056643,2.837177608544292,0.028335777316201082
0.100418410041841,0.054092513591858876,0.23805920547197845,0.02415133728443769,0.11807877355374967,2.8488451578442975,0.054092513591858876
0.1506276150627615,0.07758877692554633,0.23805901959308573,0.035075421574531356,0.11807866760566532,2.859769242134391,0.07758877692554633
0.200836820083682,0.09909297245870641,0.23805883373007258,0.045320025346312146,0.11807856166665796,2.870013845906172,0.09909297245870641
0.2510460251046025,0.11883287034929234,0.2380586478835703,0.05494171179087033,0.11807845573708733,2.87963553235073,0.11883287034929234
0.301255230125523,0.13700292048078438,0.23805846205423478,0.06399067398448363,0.1180783498173273,2.8886844945443437,0.13700292048078438
0.3514644351464435,0.1537701614448536,0.2380582762427488,0.07251166525929825,0.11807824390776708,2.8972054858191583,0.1537701614448536
0.401673640167364,0.16927886052654742,0.23805809044982248,0.08054473784358955,0.11807813800881142,2.9052385584034495,0.16927886052654742
0.4518828451882846,0.18365430297180246,0.23805790467619464,0.08812589208111286,0.11807803212088133,2.9128197126409727,0.18365430297180246
0.502092050209205,0.1970057656270865,0.23805771892263286,0.09528757301399383,0.11807792624441443,2.919981393573854,0.1970057656270865
0.5523012552301255,0.20942905321275612,0.2380575331899368,0.10205914987393086,0.11807782037986649,2.9267529704337907,0.20942905321275612
0.602510460251046,0.22100849024719943,0.23805734747893803,0.10846727568764404,0.11807771452771137,2.933161096247504,0.22100849024719943
0.6527196652719666,0.23181857188743618,0.23805716179050077,0.11453619673570963,0.11807760868844175,2.9392300172955697,0.23181857188743618
0.702928870292887,0.24192541291778671,0.23805697612552615,0.12028806196080945,0.11807750286257124,2.9449818825206693,0.24192541291778671
0.7531380753138075,0.2513878442787699,0.238056790484951,0.12574312523149156,0.11807739705063379,2.9504369457913517,0.2513878442787699
0.803347280334728,0.2602584383861019,0.23805660486975302,0.13091998022670406,0.11807729125318667,2.955613800786564,0.2602584383861019
0.8535564853556485,0.268584187159213,0.23805641928094073,0.13583565466893244,0.11807718547080467,2.9605294752287925,0.268584187159213
0.9037656903765692,0.2764074259918732,0.2380562337195737,0.14050589881034717,0.11807707970409183,2.965199719370207,0.2764074259918732
0.9539748953974896,0.28376626040990216,0.23805604818675147,0.14494522455188943,0.11807697395367474,2.9696390451117494,0.28376626040990216
1.00418410041841,0.29069498538762456,0.23805586268360215,0.14916696978521338,0.11807686822019636,2.973860790345073,0.29069498538762456
1.0543933054393306,0.2972248420924598,0.23805567721132184,0.15318359859159178,0.11807676250433854,2.9778774191514517,0.2972248420924598
1.104602510460251,0.30338411072835797,0.2380554917711452,0.15700662384233022,0.11807665680680503,2.98170044440219,0.30338411072835797
1.1548117154811717,0.30919845881539465,0.23805530636434516,0.16064670218850607,0.11807655112832117,2.9853405227483663,0.30919845881539465
1.205020920502092,0.3146914092726375,0.2380551209922667,0.16411382402369032,0.11807644546965375,2.98880764458355,0.3146914092726375
1.2552301255230125,0.3198843917673689,0.23805493565629812,0.16741725824965697,0.11807633983159399,2.992111078809517,0.3198843917673689
1.3054393305439331,0.3247970186052066,0.23805475035788196,0.17056564872770866,0.11807623421496409,2.9952594692875687,0.3247970186052066
1.3556485355648535,0.32944730301606917,0.2380545650985266,0.17356708640293453,0.11807612862062385,2.9982609069627943,0.32944730301606917
1.405857740585774,0.3338517786460452,0.23805437987979675,0.17642912735511168,0.11807602304946496,3.0011229479149715,0.3338517786460452
1.4560669456066946,0.3380256629852889,0.23805419470332084,0.17915884667651463,0.1180759175024157,3.003852667236375,0.3380256629852889
1.506276150627615,0.34198297566067914,0.2380540095707937,0.18176287009276143,0.11807581198044208,3.0064566906526213,0.34198297566067914
1.5564853556485356,0.3457366615967761,0.23805382448397688,0.18424741467834727,0.11807570648454808,3.0089412352382072,0.3457366615967761
1.606694560669456,0.3492986847886178,0.23805363944470248,0.1866183154599839,0.11807560101577791,3.011312136019844,0.3492986847886178
1.6569037656903765,0.3526801191832083,0.2380534544548795,0.18888105450464163,0.1180754955752197,3.0135748750645015,0.3526801191832083
1.707112970711297,0.35589122718516963,0.2380532695164882,0.19104078567699478,0.11807539016400213,3.0157346062368546,0.35589122718516963
1.7573221757322175,0.35894153309083104,0.2380530846315893,0.19310235940774245,0.11807528478329979,3.0177961799676023,0.35894153309083104
1.8075313807531384,0.36183988752594026,0.2380528998023328,0.19507034441354756,0.11807517943433798,3.0197641649734077,0.36183988752594026
1.8577405857740588,0.3645945206993745,0.23805271503094608,0.1969490444352702,0.11807507411838636,3.02164286499513,0.3645945206993745
1.9079497907949792,0.36721309719144185,0.23805253031974866,0.1987425182854046,0.118074968836767,3.0234363388452645,0.36721309719144185
1.9581589958158998,0.36970275878994857,0.2380523456711594,0.2004545937626501,0.11807486359085846,3.0251484143225102,0.36970275878994857
2.00836820083682,0.3720701714596553,0.23805216108768537,0.20208888616798576,0.11807475838208975,3.026782706727846,0.3720701714596553
2.0585774058577404,0.3743215578861716,0.23805197657193783,0.20364880847508693,0.11807465321194924,3.028342629034947,0.3743215578861716
2.1087866108786613,0.3764627284821457,0.2380517921266367,0.20513758175119845,0.11807454808198722,3.0298314023110584,0.3764627284821457
2.1589958158995817,0.3784991252616331,0.23805160775460377,0.20655825576927367,0.11807444299381191,3.0312520763291335,0.3784991252616331
2.209205020920502,0.3804358361729109,0.23805142345877758,0.20791371018694618,0.11807433794909829,3.032607530746806,0.3804358361729109
2.2594142259414225,0.38227762113730995,0.2380512392422173,0.2092066647453157,0.1180742329495899,3.0339004853051756,0.38227762113730995
2.3096234309623433,0.38402895094151684,0.23805105510809724,0.21043969940962673,0.11807412799709606,3.0351335199694867,0.38402895094151684
