Time (s),[ps],[e_ps],[so],[b_ps],[fa],[ofa]
0.0,5e-06,0.0,0.0,0.0,0.0109764263757248,0.0
180.7531380753138,3.165805254440683e-07,4.683332783356218e-06,6.313559300891904e-07,8.669119972305628e-11,0.008499733687601324,0.0031496708988844983
361.5062761506276,3.1657503453927076e-07,4.683251553677251e-06,6.315518947589012e-07,1.7341178348778127e-10,0.0065811084062730165,0.00558939632149768
542.2594142259414,3.1656954223676806e-07,4.6831703033213404e-06,6.31701285842739e-07,2.601544419001663e-10,0.0050951171814623206,0.007478843640602998
723.0125523012553,3.165640488943567e-07,4.683089037581543e-06,6.318145507123455e-07,3.469135241101674e-10,0.003944371594765419,0.008941941518933483
903.7656903765691,3.165585547892839e-07,4.683007760559318e-06,6.318998018021831e-07,4.33684651407324e-10,0.0030533870116212464,0.010074721831987928
1084.5188284518829,3.165530601366788e-07,4.6829264754371775e-06,6.319633440965382e-07,5.204644261526817e-10,0.00236357904743607,0.010951702108668266
1265.2719665271966,3.1654756510318626e-07,4.682845184680375e-06,6.320100678172543e-07,6.072502164468812e-10,0.0018295586766887153,0.011630607353040513
1446.0251046025105,3.1654206981785276e-07,4.682763890197968e-06,6.320437635667814e-07,6.940399841876158e-10,0.0014161721774089064,0.01215614047844751
1626.7782426778244,3.1653657438071835e-07,4.682682593469895e-06,6.32067372162165e-07,7.808321493953871e-10,0.0010961643672491462,0.012562957486901208
1807.5313807531381,3.1653107886912074e-07,4.68260129564025e-06,6.320831684499467e-07,8.676254906370374e-10,0.0008484626316091835,0.012877851118774018
1988.2845188284518,3.1652558334301616e-07,4.682519997595997e-06,6.320929168198019e-07,9.544190609950717e-10,0.0006567287888406785,0.013121593606406782
2169.0376569037658,3.1652008784877744e-07,4.68243870002315e-06,6.320979824975279e-07,1.0412121280809136e-09,0.0005083248212210453,0.013310252192692282
2349.7907949790797,3.1651459242234826e-07,4.6823574034534455e-06,6.320994240046419e-07,1.1280041242139053e-09,0.00039345386987863927,0.013456281721265543
2530.543933054393,3.1650909709152157e-07,4.682276108298034e-06,6.320980600517642e-07,1.2147946104526295e-09,0.00030453991019777825,0.01356931346326005
2711.297071129707,3.1650360187779813e-07,4.682194814874991e-06,6.320945241883904e-07,1.301583247219176e-09,0.00023572110214439796,0.013656799361893558
2892.050209205021,3.164981067978427e-07,4.682113523430843e-06,6.320893075651403e-07,1.3883697713225644e-09,0.000182453483592304,0.01372451594250933
3072.803347280335,3.164926118645385e-07,4.6820322341561785e-06,6.320827899870541e-07,1.4751539792911198e-09,0.00014122343365072308,0.013776929869201435
3253.556485355649,3.1648711708785597e-07,4.681950947198497e-06,6.320752654874909e-07,1.5619357136544172e-09,0.0001093110270346673,0.013817498812669643
3434.3096234309623,3.1648162247551354e-07,4.681869662671981e-06,6.320669617529631e-07,1.6487148525131892e-09,8.461009404263387e-05,0.013848900210385073
