Time (h),oxidation,excitation,log10-oxidation,log10-excitation,log10-inactivation,inactivation
0.0502092050209205,0.2703718353587231,0.9366665566712419,0.13689840999733865,1.1983668994979197,4.636898409997339,0.2703718353587231
0.100418410041841,0.4592575613354619,0.9366503107354485,0.26700954469372756,1.1982555110255528,4.767009544693727,0.4592575613354619
0.1506276150627615,0.5947882092553372,0.9366340606642665,0.3923179261428427,1.198144122772004,4.892317926142843,0.5947882092553372
0.200836820083682,0.6939099989296146,0.9366178075163069,0.5141508571092412,1.1980327419980268,5.014150857109241,0.6939099989296146
0.2510460251046025,0.7674160804122484,0.9366015521118619,0.633420314868612,1.1979213743243895,5.133420314868612,0.7674160804122484
0.301255230125523,0.8224912399726162,0.9365852950874338,0.7507802097205574,1.1978100241074123,5.250780209720557,0.8224912399726162
0.3514644351464435,0.8640760691474532,0.9365690369360735,0.8667040743767602,1.1976986947167751,5.36670407437676,0.8640760691474532
0.401673640167364,0.8956572683434438,0.9365527780395919,0.981537797785777,1.1975873887572661,5.481537797785777,0.8956572683434438
0.4518828451882846,0.9197485476040267,0.9365365186939774,1.0955470989623566,1.197476108243698,5.595547098962356,0.9197485476040267
0.502092050209205,0.9381871457232649,0.9365202591280485,1.208921201918358,1.197364854729276,5.708921201918358,0.9381871457232649
0.5523012552301255,0.9523360849019469,0.9365039995191979,1.3218102877208382,1.1972536294138723,5.821810287720838,0.9523360849019469
0.602510460251046,0.9632143873635299,0.9364877400046283,1.4343220067161457,1.1971424332213079,5.934322006716146,0.9632143873635299
0.6527196652719666,0.971591235999464,0.9364714806906876,1.5465476610121525,1.1970312668635261,6.046547661012152,0.971591235999464
0.702928870292887,0.9780493636482857,0.9364552216596053,1.658552884987594,1.1969201308869,6.158552884987594,0.9780493636482857
0.7531380753138075,0.9830325171912049,0.9364389629749966,1.7703825821570762,1.1968090257100559,6.270382582157076,0.9830325171912049
0.803347280334728,0.9868804282225672,0.9364227046861671,1.8820803400924482,1.1966979516534364,6.382080340092449,0.9868804282225672
0.8535564853556485,0.9898532922739267,0.9364064468312342,1.9936748492126863,1.1965869089607495,6.493674849212686,0.9898532922739267
0.9037656903765692,0.9921510361459069,0.936390189439698,2.105187670917218,1.1964758978166132,6.605187670917218,0.9921510361459069
0.9539748953974896,0.993927582339696,0.9363739325343949,2.216638365352485,1.1963649183599712,6.716638365352485,0.993927582339696
1.00418410041841,0.9953014880718384,0.9363576761329853,2.328039666259267,1.196253970694297,6.828039666259267,0.9953014880718384
1.0543933054393306,0.9963642185596789,0.9363414202491351,2.439402231642435,1.196143054895708,6.939402231642434,0.9963642185596789
1.104602510460251,0.9971863806146781,0.9363251648934149,2.5507346524714247,1.196032171019124,7.050734652471425,0.9971863806146781
1.1548117154811717,0.9978225042393897,0.9363089100739983,2.6620426818520255,1.1959213191030644,7.162042681852025,0.9978225042393897
1.205020920502092,0.9983147341781106,0.9362926557972062,2.773331586855232,1.1958104991733738,7.273331586855232,0.9983147341781106
1.2552301255230125,0.9986956480389234,0.936276402067924,2.884605204517675,1.195699711246083,7.384605204517674,0.9986956480389234
1.3054393305439331,0.9989904363225383,0.9362601488899257,2.995866283062009,1.1955889553296326,7.495866283062009,0.9989904363225383
1.3556485355648535,0.9992185830706765,0.936243896266127,3.107117184060617,1.1954782314266024,7.607117184060617,0.9992185830706765
1.405857740585774,0.9993951599920423,0.9362276441987765,3.2183594895627556,1.195367539535023,7.718359489562756,0.9993951599920423
1.4560669456066946,0.9995318282125807,0.9362113926896095,3.329594760945422,1.1952568796494305,7.829594760945422,0.9995318282125807
1.506276150627615,0.9996376102103725,0.9361951417399612,3.440824047117967,1.1951462517616376,7.940824047117967,0.9996376102103725
1.5564853556485356,0.999719487702837,0.9361788913508591,3.552048095288537,1.1950356558613693,8.052048095288537,0.999719487702837
1.606694560669456,0.999782863653787,0.9361626415230919,3.663267474387308,1.1949250919367327,8.163267474387307,0.999782863653787
1.6569037656903765,0.9998319195028595,0.9361463922572634,3.7744826760647587,1.1948145599745847,8.274482676064759,0.9998319195028595
1.707112970711297,0.9998698914640505,0.936130143553834,3.885694210016673,1.194704059960819,8.385694210016673,0.9998698914640505
1.7573221757322175,0.999899284184007,0.9361138954131536,3.9969023242910264,1.1945935918805874,8.496902324291026,0.999899284184007
