time (hr),oxidation_proportion
0.0,0.0
0.034482758620689655,1.9776529728091508
0.06896551724137931,3.642464916616517
0.10344827586206896,5.043902839616055
0.13793103448275862,6.223629559419845
0.1724137931034483,7.216723211067462
0.20689655172413793,8.052685870836806
0.2413793103448276,8.756367418646263
0.27586206896551724,9.348715220897391
0.3103448275862069,9.847342026133413
0.3448275862068966,10.267067189486447
0.37931034482758624,10.620381259622572
0.41379310344827586,10.91779714370814
0.4482758620689655,11.168152801106034
0.4827586206896552,11.378884668859925
0.5172413793103449,11.556277828887593
0.5517241379310345,11.705608384297397
0.5862068965517242,11.831307735861284
0.6206896551724138,11.93711592834861
0.6551724137931035,12.026183405321238
0.6896551724137931,12.101157493172899
0.7241379310344828,12.16426761106188
0.7586206896551725,12.217391845404144
0.7931034482758621,12.26211017759268
0.8275862068965517,12.299752459884255
0.8620689655172413,12.331438417225002
0.896551724137931,12.358110659890615
0.9310344827586207,12.380562418800269
0.9655172413793104,12.399461534329559
1.0,12.415370175312933
