exposure (J/cm²),oxidation,excitation,log10-oxidation,log10-excitation,inactivation,log10-inactivation
1.4545454545454548,0.017770222426664935,0.9905445611828698,0.007786903802711471,2.0243183111937784,0.018835392881142308,0.008258126191505977
2.9090909090909096,0.035217429574674254,0.9905446048379536,0.015570551012876747,2.0243203163049235,0.02648906396933933,0.011659165426853494
4.363636363636364,0.05234771515918901,0.990544647700064,0.02335098594902719,2.024322285003207,0.04133202034013017,0.018331778197990856
5.818181818181819,0.0691670581698348,0.990544689784161,0.031128255593825618,2.0243242179752627,0.06370206523030018,0.028585934554887837
7.2727272727272725,0.08568130557790163,0.990544731104874,0.03890240043186474,2.024326115892563,0.093154361070029,0.04246663120467576
8.727272727272728,0.10189641660806502,0.990544771677114,0.04667357079237666,2.0243279794395392,0.12863805164036868,0.059801409259415815
10.181818181818183,0.11781798952186547,0.9905448115148877,0.05444180263303293,2.024329809259102,0.16870760923518913,0.08024619479460365
11.636363636363638,0.13345157287030895,0.9905448506320788,0.062207161689232154,2.024331605988526,0.21175121974318603,0.10333669261068872
13.090909090909092,0.14880255871121953,0.9905448890421784,0.0699696905422526,2.0243333702470867,0.2561954308116723,0.12854115809968336
14.545454545454545,0.16387621694027626,0.9905449267583721,0.0777294231347881,2.024335102640028,0.3006547213872556,0.15530835276208405
16.000000000000004,0.17867777384154263,0.9905449637937368,0.08548642438154647,2.0243368037676235,0.3440148950263484,0.1831060217542057
17.454545454545457,0.19321227762149865,0.9905450001609036,0.09324071946254346,2.0243384742096935,0.38545723594184583,0.21144789056715205
18.909090909090914,0.2074847270496329,0.99054503587238,0.1009923595276836,2.0243401145403825,0.4244402159643621,0.23990955903977
20.363636363636367,0.22150002266870014,0.9905450709404274,0.1087413957418359,2.0243417253225644,0.4606572621214489,0.2681351645636501
21.818181818181817,0.235262930841876,0.9905451053769717,0.11648785771137944,2.0243433071036967,0.49398576365752617,0.29583726442896724
23.272727272727277,0.2487781848840197,0.9905451391938562,0.12423180885838833,2.0243448604274716,0.5244374038773322,0.3227923107739777
24.72727272727273,0.2620503696629753,0.990545172402553,0.13197328047130824,2.0243463858205355,0.5521151966562836,0.34883367284428635
26.181818181818183,0.27508402324009734,0.9905452050144165,0.13971232852448995,2.0243478838041438,0.5771791850185983,0.3738436410215419
27.63636363636364,0.28788356657611275,0.9905452370405081,0.1474489919538872,2.024349354886115,0.5998206871287988,0.3977453658199973
29.09090909090909,0.30045334789437256,0.9905452684917081,0.1551833175174817,2.024350799565942,0.6202439530437164,0.4204953020238656
30.545454545454547,0.3127976237976957,0.9905452993786665,0.16291534747459574,2.0243522183325684,0.6386537538663305,0.442076452615828
32.00000000000001,0.3249205757476036,0.990545329711846,0.170645128672153,2.0243536116663283,0.655247459237455,0.4624925244702068
33.45454545454546,0.336826311873354,0.9905453595015254,0.17837271304899552,2.0243549800391447,0.670210363383224,0.4817629958439068
34.909090909090914,0.348518825687292,0.9905453887576972,0.18609812946825935,2.024356323909765,0.683713273293166,0.49991903331011944
36.36363636363637,0.36000203020866606,0.9905454174901516,0.19382140368770542,2.0243576437276873,0.6959116135852116,0.5170001658877151
37.81818181818183,0.3712798091673544,0.9905454457086066,0.2015425924152004,2.024358939939083,0.7069455059794145,0.5330516142810766
39.27272727272727,0.38235598151519157,0.9905454734226175,0.20926176010784545,2.0243602129826614,0.7169404413839605,0.5481221748754549
40.727272727272734,0.3932341988290593,0.990545500641321,0.21697890511223228,2.0243614632779203,0.7260082829198705,0.5622625659415329
42.181818181818194,0.4039180651851039,0.9905455273737346,0.2246940399371567,2.0243626912388835,0.7342484256660463,0.5755241540011904
43.63636363636363,0.41441118494798285,0.990545553628877,0.23240722704457498,2.0243638972796374,0.7417490008179147,0.587957989504657
45.09090909090909,0.4247171070202768,0.990545579415628,0.2401185402713392,2.0243650818079035,0.7485880548056624,0.5996140917704141
46.545454545454554,0.4348391919739122,0.9905456047423961,0.24782796261994136,2.024366245209746,0.7548346629594475,0.6105409329960872
48.00000000000001,0.44478077472415695,0.9905456296175252,0.25553550421268567,2.0243673878682933,0.7605499565634672,0.6207850798398125
49.45454545454546,0.45454519274513033,0.9905456540493666,0.2632412263274984,2.024368510166992,0.7657880545870203,0.6303909585606555
50.909090909090914,0.46413573091196286,0.9905456780461392,0.2709452003276165,2.0243696124832433,0.7705968991683351,0.6394007160555886
52.36363636363637,0.4735555050621662,0.9905457016156392,0.27864741139766225,2.024370695175007,0.775018998577778,0.6478541544480203
53.81818181818182,0.4828076080058407,0.9905457247656053,0.286347872305288,2.024371758597639,0.7790920839621085,0.6557887212948068
55.27272727272728,0.4918951263531956,0.9905457475037601,0.29404663939837816,2.024372803105736,0.7828496874006209,0.6632395411113875
56.727272727272734,0.5008210942629232,0.9905457698376959,0.3017437753199225,2.024373829047929,0.7863216491832674,0.6702394768865181
58.18181818181818,0.5095884066758376,0.9905457917746558,0.30943927165196294,2.0243748367568095,0.7895345620829908,0.6768192126754387
59.63636363636364,0.5181999309377398,0.9905458133218144,0.31713314208496396,2.0243758265618235,0.7925121599596485,0.6830073503163261
61.09090909090909,0.5266585234392375,0.9905458344863187,0.32482543879790965,2.024376798791171,0.7952756574443595,0.6888305148897758
62.545454545454554,0.5349669892049048,0.9905458552751871,0.3325162172233804,2.024377753767128,0.7978440468019621,0.6943134648027856
64.00000000000001,0.5431280143673037,0.9905458756951407,0.3402054710932055,2.024378691798332,0.8002343574118588,0.6994792033845623
65.45454545454547,0.5511442554557915,0.9905458957528265,0.3478932122586667,2.024379613190012,0.8024618826769818,0.7043490896790914
66.90909090909092,0.5590183591270526,0.9905459154548665,0.35557949088033003,2.0243805182462653,0.8045403785850581,0.7089429467483748
68.36363636363637,0.5667529227684405,0.9905459348077599,0.36326435843859745,2.024381407265543,0.8064822376141909,0.7132791662931073
69.81818181818183,0.5743504357713541,0.9905459538177354,0.37094780689322715,2.0243822805338763,0.8082986411984125,0.7173748087810923
71.27272727272728,0.5818133595130928,0.9905459724909516,0.3786298453956586,2.0243831383340822,0.8099996935470368,0.7212456985696787
72.72727272727273,0.5891441624051119,0.9905459908335845,0.3863105380265224,2.0243839809497826,0.811594539241065,0.7249065137347382
74.18181818181819,0.5963452645225319,0.9905460088516898,0.393989948222878,2.0243848086590637,0.8130914667062293,0.7283708704895571
75.63636363636365,0.6034189695504226,0.9905460265510314,0.4016680631213905,2.024385621726634,0.8144979993807653,0.7316514022041443
77.0909090909091,0.6103675624666813,0.9905460439373268,0.40934489456726864,2.024386420415052,0.8158209761519445,0.7347598331282065
78.54545454545455,0.6171932779282789,0.9905460610161672,0.41702044463337756,2.0243872049810863,0.8170666224242731,0.737707046986938
80.00000000000001,0.623898299918935,0.9905460777930172,0.42469470344503885,2.0243879756756997,0.8182406129998799,0.7405031506638056
81.45454545454547,0.630484862357514,0.9905460942734661,0.4323677654966551,2.024388732755576,0.8193481277942423,0.7431575332134995
82.90909090909092,0.6369551574824893,0.9905461104629996,0.4400397285310672,2.0243894764726473,0.8203939012746465,0.7456789204649374
84.36363636363639,0.6433111960200046,0.9905461263666483,0.4477105224138702,2.0243902070579445,0.8213822663917199,0.748075425481681
85.81818181818183,0.6495550140650229,0.9905461419895073,0.45538014939523036,2.0243909247454583,0.8223171936733983,0.7503545951477137
87.27272727272727,0.6556886039667875,0.990546157336561,0.4630486027602295,2.024391629764103,0.8232023260635872,0.7525234531420965
88.72727272727273,0.661713914441092,0.9905461724126859,0.47071586531950815,2.024392322337833,0.824041010012567,0.7545885395580039
90.18181818181819,0.6676329340431735,0.9905461872228576,0.4783820167225682,2.024393002695159,0.8248363232612302,0.7565559474111723
91.63636363636364,0.673447637339132,0.9905462017720162,0.48604716969876693,2.0243936710629735,0.8255910997050778,0.7584313562707472
93.09090909090911,0.6791598177389059,0.9905462160646494,0.4937112456203117,2.024394327647371,0.8263079516752896,0.7602200632325047
94.54545454545456,0.6847713030522292,0.9905462301053306,0.5013742532422417,2.0243949726583983,0.8269892899320889,0.7619270114410097
96.00000000000001,0.6902838864565948,0.9905462438985466,0.5090361990961056,2.0243956063021233,0.8276373416291032,0.7635568163537547
97.45454545454548,0.6956993271746039,0.9905462574486988,0.5166970873919684,2.0243962287806907,0.8282541664757348,0.7651137899270377
98.90909090909092,0.7010193728298169,0.9905462707601603,0.5243569514269568,2.024396840294947,0.8288416712969959,0.7666019628904108
100.36363636363637,0.7062457536378791,0.9905462838372603,0.532015846734478,2.0243974410437238,0.8294016231662998,0.7680251052641627
101.81818181818183,0.7113801220340793,0.9905462966841335,0.5396737612757203,2.0243980312169265,0.8299356612658001,0.7693867452624973
103.27272727272728,0.7164241235105644,0.9905463093048968,0.5473307169062173,2.024398611003635,0.830445307610657,0.7706901867139727
104.72727272727273,0.7213793754859168,0.9905463217035974,0.5549867386617645,2.0243991805897275,0.8309319767576903,0.7719385251203211
106.1818181818182,0.7262474681544798,0.9905463338842142,0.5626418554889808,2.024399740157964,0.8313969846049544,0.7731346624650223
107.63636363636364,0.7310299472932164,0.9905463458506146,0.5702960719240229,2.0244002898859637,0.8318415563765885,0.7742813208739451
109.0909090909091,0.7357283125110061,0.9905463576065513,0.5779493621272151,2.024400829946084,0.8322668338766007,0.7753810552219643
110.54545454545456,0.7403440874126017,0.9905463691558362,0.5856017836992153,2.024401360513408,0.8326738820858642,0.7764362647716844
112.00000000000001,0.74487874725703,0.9905463805021605,0.5932533612077777,2.0244018817574765,0.8330636951683541,0.777449203923233
113.45454545454547,0.7493337419488699,0.9905463916491523,0.6009041220786215,2.024402393844923,0.8334372019453972,0.7784219921474965
