Time (s),[ps],[e_ps],[b_ps],[mo],[so],[fa],[ofa]
0.0,1.8e-08,0.0,0.0,0.2879892,0.0,0.0068231063300227,0.0
181.8181818181818,1.701978987083445e-10,1.7829802101291626e-08,4.951223206068039e-26,0.2878670280374671,9.23845406846555e-07,0.006701858212897412,0.00012124811712528887
363.6363636363636,1.7019711291683485e-10,1.7829802887083135e-08,9.902423339586672e-26,0.28774798426949816,9.234638429089724e-07,0.006582814063364613,0.0002402922666580886
545.4545454545455,1.7019634139884787e-10,1.7829803658601123e-08,1.4853600818224645e-25,0.28763110288412475,9.230892095416804e-07,0.006465932303357814,0.00035717402666488794
727.2727272727273,1.7019558388510265e-10,1.782980441611487e-08,1.9804756051874626e-25,0.2875163430861955,9.227213760075244e-07,0.006351172137595054,0.00047193419242764833
909.090909090909,1.701948401122675e-10,1.7829805159887705e-08,2.475588944199249e-25,0.2874036649813315,9.223602144551296e-07,0.006238493671569512,0.0005846126584531901
1090.909090909091,1.7019410981194958e-10,1.7829805890188024e-08,2.970700139763579e-25,0.28729302790923944,9.220055945780452e-07,0.006127856244857583,0.0006952500851651188
1272.7272727272727,1.701933927320192e-10,1.782980660726796e-08,3.4658092304333316e-25,0.287184393672508,9.216573939621264e-07,0.0060192216599255135,0.0008038846700971887
1454.5454545454545,1.701926886225815e-10,1.7829807311377404e-08,3.960916254452425e-25,0.28707772441290497,9.213154912805796e-07,0.005912552058419811,0.0009105542716028909
1636.3636363636363,1.701919972407906e-10,1.78298080027592e-08,4.45602124905401e-25,0.2869729833399644,9.209797686279709e-07,0.005807810649756606,0.0010152956802660968
1818.181818181818,1.7019131834930233e-10,1.7829808681650687e-08,4.951124250680319e-25,0.286870134496743,9.206501107692602e-07,0.00570496147687733,0.0011181448531453727
2000.0,1.7019065171273684e-10,1.7829809348287253e-08,5.44622529549433e-25,0.28676914222386307,9.203264034231806e-07,0.005603968880290108,0.0012191374497325944
2181.818181818182,1.7018999710373432e-10,1.7829810002896258e-08,5.941324418508001e-25,0.2866699720769856,9.200085362017015e-07,0.005504798415545352,0.0013183079144773512
2363.6363636363635,1.7018935429716141e-10,1.782981064570283e-08,6.436421654409772e-25,0.28657258994908397,9.196963997977714e-07,0.0054074159755073195,0.0014156903545153828
2545.4545454545455,1.7018872307230867e-10,1.7829811276927685e-08,6.931517037251812e-25,0.2864769624033411,9.193898870519261e-07,0.005311788123251723,0.00151131820677098
2727.272727272727,1.7018810321450963e-10,1.7829811896785486e-08,7.426610600216071e-25,0.2863830569184585,9.190888937381601e-07,0.005217882337375805,0.0016052239926468974
2909.090909090909,1.7018749451058638e-10,1.7829812505489415e-08,7.921702376255392e-25,0.2862908411986291,9.187933163529217e-07,0.00512566632196899,0.001697440008053713
3090.909090909091,1.7018689675404653e-10,1.7829813103245956e-08,8.4167923973699e-25,0.28620028396091224,9.185030546382979e-07,0.005035108793990467,0.0017879975360322361
3272.7272727272725,1.701863097405057e-10,1.7829813690259498e-08,8.911880695229738e-25,0.2861113542417322,9.1821800936012e-07,0.004946178789765083,0.0018769275402576206
3454.5454545454545,1.701857332708534e-10,1.7829814266729155e-08,9.406967300755476e-25,0.2860240218765003,9.179380838441356e-07,0.004858846144607716,0.0019642601854149874
3636.363636363636,1.7018516714925517e-10,1.7829814832850752e-08,9.90205224437431e-25,0.28593825719692156,9.17663183006526e-07,0.004773081190128097,0.0020500251398946068
3818.181818181818,1.701846111840028e-10,1.7829815388816007e-08,1.0397135555913935e-24,0.2858540311598353,9.173932137666477e-07,0.004688854883072586,0.0021342514469501177
4000.0,1.701840651867722e-10,1.7829815934813237e-08,1.089221726469914e-24,0.2857713152347764,9.171280846868247e-07,0.004606138692884608,0.0022169676371380956
4181.818181818182,1.7018352897254201e-10,1.7829816471027467e-08,1.1387297399560667e-24,0.285690081391632,9.168677059327904e-07,0.0045249045893614205,0.0022982017406612833
4363.636363636364,1.7018300236145295e-10,1.7829816997638558e-08,1.188237598859391e-24,0.28561030238233,9.166119901761027e-07,0.0044451253243436625,0.002377981005679041
4545.454545454545,1.7018248517727086e-10,1.782981751482274e-08,1.2377453059358852e-24,0.2855319515080096,9.163608518482575e-07,0.00436677419888493,0.0024563321311377737
4727.272727272727,1.7018197724508074e-10,1.782981802275493e-08,1.2872528639188089e-24,0.28545500226965376,9.161142060215152e-07,0.004289824713883306,0.0025332816161393974
4909.090909090909,1.7018147839288508e-10,1.7829818521607127e-08,1.3367602754974153e-24,0.28537942861023163,9.15871969184591e-07,0.0042142508122243565,0.002608855517798348
5090.909090909091,1.7018098845622444e-10,1.782981901154379e-08,1.386267543255457e-24,0.2853052056147257,9.156340614851569e-07,0.0041400275788107425,0.002683078751211961
5272.727272727273,1.7018050727277864e-10,1.7829819492727235e-08,1.4357746697430352e-24,0.28523230869222005,9.154004041097029e-07,0.0040671304226476985,0.0027559759073750058
5454.545454545454,1.7018003468021461e-10,1.7829819965319798e-08,1.485281657505808e-24,0.2851607132498301,9.151709182389861e-07,0.003995534750771913,0.0028275715792507915
5636.363636363636,1.7017957051869725e-10,1.7829820429481316e-08,1.5347885090511998e-24,0.2850903950730939,9.149455262665954e-07,0.003925216348643723,0.002897889981378981
5818.181818181818,1.7017911463687313e-10,1.7829820885363144e-08,1.5842952267678678e-24,0.2850213312325453,9.147241547031152e-07,0.003856152286723546,0.002966954043299158
6000.0,1.7017866688454452e-10,1.7829821333115477e-08,1.6338018130243008e-24,0.28495349897377575,9.145067306204922e-07,0.0037883198105299063,0.0030347865194927976
6181.818181818182,1.7017822711139834e-10,1.782982177288863e-08,1.683308270186303e-24,0.2848868755249174,9.142931810346865e-07,0.0037216961481220147,0.003101410181900689
6363.636363636363,1.7017779516949052e-10,1.7829822204830544e-08,1.732814600583292e-24,0.2848214384729899,9.14083434111725e-07,0.0036562588864475754,0.0031668474435751284
6545.454545454545,1.7017737091848992e-10,1.782982262908155e-08,1.7823208064371545e-24,0.2847571665583707,9.138774217136907e-07,0.003591986765815939,0.003231119564206765
6727.272727272727,1.7017695421910255e-10,1.7829823045780944e-08,1.8318268899514577e-24,0.2846940386785552,9.136750762061363e-07,0.0035288586836549314,0.0032942476463677724
6909.090909090909,1.7017654493231374e-10,1.7829823455067744e-08,1.881332853322347e-24,0.2846320337733413,9.134763300907261e-07,0.003466853579694897,0.003356252750327807
7090.909090909091,1.7017614292147112e-10,1.7829823857078594e-08,1.9308386987098253e-24,0.2845711311404079,9.132811170161142e-07,0.003405950751548455,0.003417155578474249
7272.727272727272,1.7017574805619222e-10,1.782982425194388e-08,1.9803444281838767e-24,0.2845113110273294,9.130893736743137e-07,0.003346130446726612,0.003476975883296092
7454.545454545454,1.701753602073374e-10,1.7829824639792743e-08,2.029850043793778e-24,0.2844525538699632,9.129010373610625e-07,0.0032873731010240833,0.0035357332289986205
7636.363636363636,1.7017497924626054e-10,1.7829825020753825e-08,2.0793555475789263e-24,0.2843948401789149,9.12716045611684e-07,0.003229659224984032,0.003593447105038672
7818.181818181818,1.701746050466288e-10,1.7829825394953463e-08,2.128860941543354e-24,0.2843381508152649,9.125343370846699e-07,0.0031729696796255298,0.003650136650397174
