Time (s),[ps],[e_ps],[b_ps],[mo],[so],[fa],[ofa],[oeps]
0.0,2e-05,0.0,0.0,0.000281260547270523,0.0,0.00690297607339422,0.0,0.0
180.7531380753138,2.2080740256875665e-06,1.7791925695874063e-05,2.777849531904288e-13,0.0002742761057118145,6.98444155870848e-06,0.004107012052680538,0.002795964020713689,0.12624207536067936
361.5062761506276,2.2080739948388815e-06,1.7791925448284388e-05,5.555699024843475e-13,0.0002742758278596655,6.984719410857368e-06,0.0024434254962797217,0.004459550577114507,0.2524907756420281
542.2594142259414,2.208073964033977e-06,1.779192520065093e-05,8.333548479003629e-13,0.0002742756625811737,6.984884689349098e-06,0.0014536850101554565,0.005449291063238773,0.3787433933619014
723.0125523012553,2.208073933255122e-06,1.7791924952991423e-05,1.1111397894427721e-12,0.00027427556428429397,6.98498298622882e-06,0.0008648440635612802,0.006038132009832951,0.5049983410374003
903.7656903765691,2.208073902491768e-06,1.7791924705316424e-05,1.3889247271141317e-12,0.00027427550584208587,6.9850414284369275e-06,0.0005145276466788666,0.006388448426715366,0.6312546742800736
1084.5188284518829,2.2080738717376347e-06,1.7791924457632197e-05,1.6667096609159631e-12,0.0002742754711100318,6.985076160491012e-06,0.0003061080398208562,0.006596868033573376,0.7575118310939429
1265.2719665271966,2.208073840988988e-06,1.779192420994248e-05,1.944494590849171e-12,0.00027427545048506704,6.9850967854557485e-06,0.00018211252682644077,0.006720863546567792,0.8837694772122419
1446.0251046025105,2.2080738102436034e-06,1.7791923962249504e-05,2.222279516914293e-12,0.0002742754382530201,6.985109017502615e-06,0.00010834392601687267,0.00679463214737736,1.0100274137409195
1626.7782426778244,2.2080737795001623e-06,1.7791923714554583e-05,2.5000644391116506e-12,0.0002742754310142171,6.985116256305639e-06,6.445686730260722e-05,0.006838519206091628,1.1362855223493744
1807.5313807531381,2.2080737487578765e-06,1.779192346685851e-05,2.777849357441433e-12,0.0002742754267460466,6.985120524476107e-06,3.834716651883522e-05,0.006864628906875401,1.2625437326385234
1988.2845188284518,2.2080737180162785e-06,1.7791923219161753e-05,3.055634271903754e-12,0.000274275424245207,6.985123025315682e-06,2.281379632841712e-05,0.006880162277065819,1.3888020027265087
2169.0376569037658,2.208073687275089e-06,1.7791922971464576e-05,3.3334191824986815e-12,0.00027427542279579895,6.985124474723626e-06,1.3572552995806036e-05,0.006889403520398431,1.5150603076959956
2349.7907949790797,2.208073656534142e-06,1.7791922723767158e-05,3.6112040892262554e-12,0.0002742754219719203,6.985125298602312e-06,8.074687592058986e-06,0.006894901385802177,1.641318632723219
2530.543933054393,2.2080736257933395e-06,1.7791922476069594e-05,3.888988992086499e-12,0.00027427542152018506,6.985125750337623e-06,4.803852345504546e-06,0.0068981722210487316,1.767576968988956
2711.297071129707,2.2080735950526233e-06,1.7791922228371953e-05,4.1667738910794264e-12,0.0002742754212898492,6.985125980673541e-06,2.8579445183276977e-06,0.006900118128875908,1.8938353112464912
2892.050209205021,2.20807356431196e-06,1.7791921980674257e-05,4.444558786205047e-12,0.0002742754211912294,6.985126079293356e-06,1.7002693995525208e-06,0.0069012758039946834,2.0200936563743577
3072.803347280335,2.208073533571326e-06,1.779192173297653e-05,4.7223436774633664e-12,0.0002742754211709713,6.985126099551379e-06,1.0115371464393941e-06,0.006901964536247795,2.146352002515535
3253.556485355649,2.2080735028307105e-06,1.7791921485278785e-05,5.000128564854387e-12,0.0002742754211973327,6.985126073189927e-06,6.017911679090491e-07,0.006902374282226325,2.2726103485652187
3434.3096234309623,2.2080734720901052e-06,1.779192123758103e-05,5.27791344837811e-12,0.00027427542125142934,6.985126019093219e-06,3.5802213449587446e-07,0.006902618051259739,2.398868693866136
3615.0627615062763,2.2080734413495063e-06,1.7791920989883268e-05,5.555698328034535e-12,0.00027427542132202646,6.9851259484960606e-06,2.129971942374495e-07,0.006902763076199997,2.5251270380272524
3795.81589958159,2.208073410608912e-06,1.77919207421855e-05,5.833483203823666e-12,0.00027427542140244027,6.985125868082331e-06,1.2671788811462293e-07,0.00690284935550612,2.6513853808159333
3976.5690376569037,2.20807337986832e-06,1.7791920494487738e-05,6.111268075745501e-12,0.00027427542148869414,6.98512578182845e-06,7.538795482072317e-08,0.006902900685439414,2.7776437220937784
4157.322175732218,2.2080733491277295e-06,1.7791920246789977e-05,6.38905294380004e-12,0.0002742754215784225,6.985125692100105e-06,4.485036541855843e-08,0.006902931223028817,2.903902061778448
4338.0753138075315,2.2080733183871386e-06,1.7791919999092204e-05,6.666837807987286e-12,0.0002742754216702178,6.985125600304674e-06,2.6682882518846515e-08,0.006902949390511717,3.03016039982096
4518.828451882845,2.2080732876465494e-06,1.7791919751394437e-05,6.944622668307234e-12,0.0002742754217632433,6.985125507279253e-06,1.587608456314176e-08,0.006902960197309673,3.156418736192175
4699.581589958159,2.2080732569059607e-06,1.7791919503696663e-05,7.222407524759889e-12,0.00027427542185700006,6.98512541352248e-06,9.445935927624425e-09,0.006902966627458309,3.2826770708747404
4880.334728033473,2.208073226165371e-06,1.7791919255998893e-05,7.500192377345248e-12,0.000274275421951192,6.985125319330519e-06,5.620084520759111e-09,0.006902970453309715,3.408935403858348
5061.087866108786,2.2080731954247823e-06,1.7791919008301126e-05,7.777977226063314e-12,0.00027427542204564294,6.985125224879619e-06,3.3438362900978663e-09,0.006902972729557946,3.5351937351368634
5241.841004184101,2.208073164684192e-06,1.7791918760603356e-05,8.055762070914084e-12,0.00027427542214024793,6.9851251302746205e-06,1.98971174041145e-09,0.006902974083682495,3.6614520647066366
5422.594142259414,2.208073133943604e-06,1.7791918512905586e-05,8.333546911897561e-12,0.00027427542223494475,6.98512503557782e-06,1.1850162865350867e-09,0.0069029748883779486,3.787710392565502
5603.347280334729,2.2080731032030143e-06,1.7791918265207816e-05,8.611331749013742e-12,0.000274275422329696,6.985124940826526e-06,7.063730813377402e-10,0.006902975367021154,3.913968718712158
5784.100418410042,2.208073072462425e-06,1.7791918017510042e-05,8.88911658226263e-12,0.0002742754224244795,6.9851248460430225e-06,4.205248169712059e-10,0.006902975652869419,4.04022704314583
5964.8535564853555,2.208073041721836e-06,1.7791917769812272e-05,9.16690141164422e-12,0.0002742754225192824,6.985124751240146e-06,2.5058525671043483e-10,0.006902975822808979,4.1664853658660705
6145.60669456067,2.2080730109812464e-06,1.7791917522114505e-05,9.444686237158518e-12,0.0002742754226140969,6.985124656425584e-06,1.505917436094249e-10,0.006902975922802493,4.292743686872614
6326.359832635983,2.2080729802406593e-06,1.779191727441673e-05,9.722471058805521e-12,0.00027427542270891836,6.98512456160414e-06,9.177306029678138e-11,0.006902975981621176,4.419002006165291
