Time (s),[ps],[e_ps],[b_ps],[mo],[so],[fa],[ofa]
0.0,1e-05,0.0,0.0,0.000281260547270523,0.0,0.0068231063300227,0.0
180.7531380753138,6.360029563527932e-07,9.363928067616992e-06,6.89759559970818e-11,0.00028000276375866575,1.2577835118570123e-06,0.003782596178756961,0.003040510151265736
361.5062761506276,6.359985694564297e-07,9.363863478987788e-06,1.3795143622499662e-10,0.00028000244375790624,1.2581035126165412e-06,0.002096536040663875,0.004726570289358822
542.2594142259414,6.359941825977007e-07,9.363798890896235e-06,2.0692644068782885e-10,0.00028000227014868446,1.2582771218383526e-06,0.0011618929865953463,0.005661213343427351
723.0125523012553,6.35989795766368e-07,9.363734303198912e-06,2.7590096938856585e-10,0.0002800021777579528,1.2583695125699465e-06,0.0006438782352821658,0.0061792280947405315
903.7656903765691,6.359854089659164e-07,9.363669715951194e-06,3.4487502233081836e-10,0.0002800021304023827,1.2584168681399854e-06,0.000356802250756608,0.006466304079266089
1084.5188284518829,6.359810221902308e-07,9.363605129065304e-06,4.138485995181156e-10,0.0002800021080108565,1.2584392596661506e-06,0.0001977171516399379,0.00662538917838276
1265.2719665271966,6.359766354522347e-07,9.363540542732762e-06,4.828217009534383e-10,0.0002800020994551551,1.258447815367507e-06,0.00010956155653186728,0.00671354477349083
1446.0251046025105,6.359722487477292e-07,9.363475956892442e-06,5.517943266402831e-10,0.0002800020985669543,1.2584487035683266e-06,6.071153992325383e-05,0.006762394790099443
1626.7782426778244,6.359678620670103e-07,9.36341137140186e-06,6.207664765818227e-10,0.0002800021019277046,1.2584453428180138e-06,3.364221746303119e-05,0.006789464112559668
1807.5313807531381,6.359634754171032e-07,9.363346786364658e-06,6.897381507814856e-10,0.00028000210764292507,1.2584396275974983e-06,1.8642265313728956e-05,0.00680446406470897
1988.2845188284518,6.359590887995711e-07,9.363282201803968e-06,7.587093492428074e-10,0.00028000211466280595,1.2584326077166328e-06,1.0330330798516427e-05,0.006812775999224182
2169.0376569037658,6.359547022144682e-07,9.363217617720658e-06,8.276800719685975e-10,0.0002800021224056073,1.2584248649153193e-06,5.724418251815587e-06,0.006817381911770881
2349.7907949790797,6.359503156530754e-07,9.363153033986389e-06,8.966503189620421e-10,0.000280002130548988,1.2584167215347108e-06,3.1721233818639737e-06,0.0068199342066408335
2530.543933054393,6.359459291225161e-07,9.363088450706054e-06,9.656200902265606e-10,0.00028000213891430655,1.2584083562161388e-06,1.7578033417359745e-06,0.0068213485266809615
2711.297071129707,6.359415426246468e-07,9.36302386790701e-06,1.0345893857656862e-09,0.0002800021474025776,1.2583998679451996e-06,9.74074977274641e-07,0.006822132255045424
2892.050209205021,6.359371561588729e-07,9.3629592855805e-06,1.103558205582227e-09,0.000280002155958953,1.258391311569815e-06,5.397793701580781e-07,0.0068225665506525405
3072.803347280335,6.359327697240881e-07,9.362894703710236e-06,1.1725265496797612e-09,0.0002800021645530416,1.2583827174812343e-06,2.9911749838857083e-07,0.006822807212524309
3253.556485355649,6.35928383317729e-07,9.36283012225849e-06,1.2414944180618245e-09,0.00028000217316800604,1.2583741025167769e-06,1.6575355668734725e-07,0.00682294057646601
3434.3096234309623,6.35923996941215e-07,9.362765541246148e-06,1.3104618107320402e-09,0.00028000218179451223,1.2583654760105481e-06,9.185392042502893e-08,0.006823014476102274
3615.0627615062763,6.359196106072699e-07,9.362700960860556e-06,1.3794287276934217e-09,0.00028000219042736285,1.258356843159908e-06,5.0904491705246817e-08,0.006823055425530993
3795.81589958159,6.359152242974801e-07,9.362636380830603e-06,1.4483951689500165e-09,0.0002800021990637281,1.2583482067946565e-06,2.8213195468870365e-08,0.00682307811682723
3976.5690376569037,6.359108380166233e-07,9.362571801226632e-06,1.5173611345042746e-09,0.00028000220770201006,1.2583395685127339e-06,1.5636813868107084e-08,0.00682309069320883
4157.322175732218,6.359064517624403e-07,9.362507222015385e-06,1.5863266243600377e-09,0.0002800022163413342,1.2583309291886693e-06,8.669469016909427e-09,0.006823097660553682
4338.0753138075315,6.359020655391405e-07,9.362442643258831e-06,1.655291638519672e-09,0.00028000222498120305,1.2583222893197994e-06,4.804153431821317e-09,0.006823101525869267
4518.828451882845,6.35897679352959e-07,9.362378065048776e-06,1.724256176987043e-09,0.00028000223362133653,1.2583136491862885e-06,2.6676153901315712e-09,0.006823103662407309
4699.581589958159,6.358932931808008e-07,9.362313487045182e-06,1.793220239765394e-09,0.0002800022422616276,1.258305008895266e-06,1.4774413029694676e-09,0.006823104852581396
4880.334728033473,6.35888907041387e-07,9.362248909523688e-06,1.8621838268566843e-09,0.0002800022509019584,1.2582963685644088e-06,8.19428190404925e-10,0.006823105510594508
5061.087866108786,6.358845209334051e-07,9.362184332464971e-06,1.931146938264543e-09,0.0002800022595422849,1.2582877282378704e-06,4.539750314112399e-10,0.006823105876047667
5241.841004184101,6.358801348859402e-07,9.362119756297253e-06,2.0001095739939295e-09,0.00028000226818252405,1.2582790879988009e-06,2.485369484245222e-10,0.00682310608148575
5422.594142259414,6.35875748855415e-07,9.362055180378937e-06,2.069071734049753e-09,0.0002800022768227485,1.2582704477743727e-06,1.363793596672094e-10,0.006823106193643339
