,variable,value
0,simulation_path,C:\Users\Andrew Freiburger\Dropbox\My PC (DESKTOP-M302P50)\Documents\UVic Civil Engineering\PDIpy\PDIpy\examples\2021-10-18_A3B_4Zn_Saureus_6
1,porphyrin_conc,1.0
2,photon_collision_proportion,7.778598481666667e-05
3,photons_per_timestep,2.2576851086221143e+18
4,molecules_dissolved_oxygen,127034295442.32909
5,quantum_yield,0.48
6,healing,5
7,k,1
8,bcfa_conc,2.421818023735304e-20
