Time (s),[ps],[e_ps],[mo],[so],[fa],[ofa]
27738.69346733668,113792.38966622979,123537.06808995084,168640.3892062088,-2.0315833100138363e-05,168640.39019394398,-168640.3891887875
28341.708542713568,111988.4546655993,125341.00309058135,166213.18445500263,-2.0315836091401934e-05,166213.1854427404,-166213.1844375839
28944.72361809045,110213.11719807654,127116.34055810412,163891.87389723465,-2.0315838928532855e-05,163891.87488497357,-163891.87387981708
29547.738693467334,108465.92391113054,128863.53384505013,161669.84058827808,-2.031584166587717e-05,161669.8415760191,-161669.8405708626
30150.75376884422,106746.42863722866,130583.02911895202,159540.62456945502,-2.0315844248657845e-05,159540.6255571994,-159540.62455204292
30753.768844221104,105054.1922915046,132275.26546467605,157499.79496135528,-2.03158466900235e-05,157499.79594910034,-157499.79494394385
31356.78391959799,103388.78273466883,133940.6750215118,155541.54523631596,-2.0315849007333676e-05,155541.54622406056,-155541.54521890407
31959.798994974873,101749.77468499771,135579.6830711829,153661.20679816746,-2.0315851782498245e-05,153661.20778591506,-153661.20678075857
32562.814070351757,100136.74960301939,137192.70815316116,151854.55822537918,-2.0315853715776872e-05,151854.55921312814,-151854.55820797166
33165.82914572864,98549.29564567049,138780.16211051008,150117.4890219678,-2.031585573813903e-05,150117.4900097172,-150117.48900456072
33768.84422110552,96987.00743538534,140342.45032079524,148446.45967383744,-2.0315857999642164e-05,148446.46066158725,-148446.45965643076
34371.85929648241,95449.4859619992,141879.97179418136,146837.67707914102,-2.0315860167439708e-05,146837.67806689092,-146837.67706173443
34974.874371859296,93936.33859134582,143393.11916483476,145288.11614191535,-2.0315861366610835e-05,145288.1171296642,-145288.1161245077
35577.88944723618,92447.1789469131,144882.27880926747,143794.77979325876,-2.0315863853443877e-05,143794.78078100792,-143794.77977585144
36180.90452261306,90981.62673493802,146347.83102124257,142354.95335970738,-2.0315865437266055e-05,142354.95434745649,-142354.9533423
36783.919597989945,89539.30774406219,147790.15001211842,140965.63529177872,-2.0315866849074412e-05,140965.6362795281,-140965.6352743716
37386.934673366835,88119.85473729738,149209.60301888324,139624.6238271946,-2.0315868361428185e-05,139624.62481494402,-139624.62380978753
37989.94974874372,86722.90664979834,150606.55110638225,138329.55466775654,-2.0315870150564847e-05,138329.55565550586,-138329.55465034937
38592.9648241206,85348.1058087654,151981.3519474152,137078.2539726693,-2.031587205772094e-05,137078.2549604185,-137078.25395526201
39195.979899497484,83995.09874571502,153334.3590104656,135868.61222481707,-2.0315873482176865e-05,135868.61321256662,-135868.61220741013
39798.99497487437,82663.54340420752,154665.9143519731,134698.87190598022,-2.031587477784207e-05,134698.87289372933,-134698.87188857284
40402.01005025126,81353.09508943635,155976.36266674427,133567.15457027938,-2.0315876002645342e-05,133567.15555802765,-133567.15455287116
41005.02512562814,80063.4209644573,157266.0367917233,132471.83115722684,-2.0315877389413162e-05,132471.8321449753,-132471.83113981882
41608.040201005024,78794.19314868332,158535.2646074973,131411.29912244357,-2.0315878757127203e-05,131411.30011019183,-131411.29910503534
42211.05527638191,77545.08427166412,159784.37348451652,130383.98486290115,-2.0315880054950292e-05,130383.98585064843,-130383.98484549194
42814.07035175879,76315.77854903237,161013.67920714826,129388.52496318688,-2.031588124514238e-05,129388.52595093298,-129388.52494577649
43417.08542713568,75105.96037714812,162223.49737903252,128423.60030468133,-2.031588238110542e-05,128423.60129242619,-128423.6002872697
44020.10050251256,73915.32008528356,163414.13767089706,127487.99638094327,-2.031588354476626e-05,127487.99736868714,-127487.99636353066
44623.115577889446,72743.556829839,164585.90092634162,126580.36732056826,-2.0315884687941467e-05,126580.36830831162,-126580.36730315514
45226.13065326633,71590.36781450127,165739.08994167935,125699.5799956884,-2.031588579594765e-05,125699.58098343179,-125699.57997827532
45829.14572864321,70455.45998480321,166873.9977713774,124844.75162268775,-2.031588679971561e-05,124844.75261043149,-124844.75160527501
46432.160804020095,69338.54497547608,167990.91278070456,124014.69921903536,-2.031588775214092e-05,124014.70020677955,-124014.69920162308
47035.175879396986,68239.33460070463,169090.12315547597,123208.4136359365,-2.031588868515917e-05,123208.41462368112,-123208.41361852465
47638.19095477387,67157.55090023893,170171.90685594166,122425.25182746205,-2.031588970665474e-05,122425.25281520736,-122425.25181005089
48241.20603015075,66092.91623670609,171236.5415194745,121664.15248119723,-2.031589071538614e-05,121664.1534689433,-121664.15246378683
48844.221105527635,65045.15800442187,172284.29975175872,120924.10712651921,-2.0315891590138366e-05,120924.10811426588,-120924.1071091094
49447.23618090452,64014.011460955415,173315.4462952252,120204.66877088822,-2.0315892469150033e-05,120204.66975863525,-120204.66875347878
50050.25125628141,62999.21019847557,174330.24755770504,119505.00335164763,-2.0315893333439426e-05,119505.00433939461,-119505.00333423814
50653.26633165829,62000.49623929146,175328.96151688916,118824.25904181044,-2.031589415861296e-05,118824.26002955675,-118824.25902440028
51256.281407035174,61017.615955607966,176311.84180057267,118161.85222440188,-2.0315894967220915e-05,118161.85321214762,-118161.85220699114
51859.29648241206,60050.31564923187,177279.14210694874,117517.11895095343,-2.0315895762945967e-05,117517.11993869886,-117517.11893354238
52462.31155778894,59098.35070183864,178231.107054342,116889.44361996374,-2.0315896532536216e-05,116889.44460770879,-116889.44360255232
53065.32663316582,58161.47688261683,179167.98087356382,116278.22878262558,-2.0315897280076873e-05,116278.22977037051,-116278.22876521404
53668.34170854271,57239.45423027191,180090.00352590872,115682.90519313155,-2.031589800797862e-05,115682.90618087686,-115682.90517572039
54271.3567839196,56332.04977033542,180997.4079858452,115102.95107235784,-2.0315898718394193e-05,115102.95206010331,-115102.95105494684
54874.37185929648,55439.02911820614,181890.42863797452,114537.83283411553,-2.0315899411674296e-05,114537.83382186104,-114537.83281670457
55477.38693467336,54560.16517037158,182769.29258580907,113987.06436255215,-2.031590008676918e-05,113987.06535029774,-113987.06434514126
56080.402010050246,53695.23671863518,183634.22103754545,113450.18575977863,-2.031590074438494e-05,113450.18674752426,-113450.18574236779
56683.417085427136,52844.01994613813,184485.43781004252,112926.72454476843,-2.0315901384746714e-05,112926.72553251406,-112926.72452735758
57286.43216080402,52006.29565044554,185323.16210573507,112416.23960378232,-2.0315902008796243e-05,112416.24059152797,-112416.23958637149
57889.4472361809,51181.853842209144,186147.60391397148,111918.35212205412,-2.0315902618873383e-05,111918.35310979988,-111918.3521046434
58492.462311557785,50370.478443210086,186958.97931297054,111432.64075667088,-2.0315903216259297e-05,111432.64174441693,-111432.64073926046
59095.47738693467,49571.96575178057,187757.49200440006,110958.73126725943,-2.0315903798737454e-05,110958.73225500567,-110958.7312498492
59698.49246231156,48786.11040905169,188543.34734712896,110496.25640732664,-2.031590436652913e-05,110496.25739507291,-110496.25638991644
60301.50753768844,48012.711502190265,189316.74625399036,110044.86158291517,-2.0315904919587117e-05,110044.86257066132,-110044.86156550485
60904.522613065325,47251.572487758756,190077.88526842184,109604.19924943194,-2.0315905458261657e-05,109604.20023717807,-109604.1992320216
61507.53768844221,46502.49952553614,190826.95823064446,109173.94621520465,-2.0315905981886115e-05,109173.94720295085,-109173.94619779437
62110.55276381909,45765.30079064575,191564.15696553484,108753.80357326118,-2.0315906494508717e-05,108753.8045610074,-108753.80355585093
62713.56783919598,45039.78883119465,192289.66892498595,108343.47990224522,-2.031590699771696e-05,108343.4808899914,-108343.47988483493
63316.582914572864,44325.77867338197,193003.67908279866,107942.68262840783,-2.0315907491694165e-05,107942.68361615411,-107942.68261099764
63919.59798994975,43623.08742722228,193706.37032895835,107551.1009166354,-2.031590797283383e-05,107551.10190438245,-107551.10089922597
64522.61306532663,42931.5362766566,194397.92147952403,107168.46720354339,-2.031590844155698e-05,107168.46819129208,-107168.4671861356
65125.62814070351,42250.948152459736,195078.5096037209,106794.57163795311,-2.0315908900207858e-05,106794.57262570325,-106794.57162054678
65728.6432160804,41581.149421291615,195748.30833488898,106429.18109527265,-2.031590934864101e-05,106429.18208302384,-106429.18107786737
66331.65829145728,40921.969036754635,196407.48871942598,106072.03828998028,-2.031590978611983e-05,106072.03927773228,-106072.03827257581
66934.67336683416,40273.23845655043,197056.21929963017,105722.81714892985,-2.0315910210134584e-05,105722.81813668358,-105722.8171315271
67537.68844221105,39634.79223247613,197694.6655237045,105381.27692035332,-2.0315910619794767e-05,105381.2779081098,-105381.27690295332
68140.70351758794,39006.467039544434,198322.99071663618,105047.38878050457,-2.0315911027266983e-05,105047.38976826347,-105047.388763107
68743.71859296483,38388.102615767646,198941.35514041298,104720.99355892399,-2.0315911436999954e-05,104720.99454668486,-104720.99354152838
69346.73366834171,37779.54120263319,199549.91655354743,104401.85398277911,-2.0315911841964465e-05,104401.85497054129,-104401.85396538481
69949.74874371859,37180.627277968306,200148.8304782123,104089.31409939431,-2.031591218807462e-05,104089.31508715797,-104089.3140820015
70552.76381909547,36591.20793335737,200738.24982282324,103783.49444869743,-2.0315912578896993e-05,103783.4954364628,-103783.49443130633
71155.77889447236,36011.13258666919,201318.32516951143,103484.57384447823,-2.031591298887612e-05,103484.57483224485,-103484.57382708837
71758.79396984924,35440.25308629002,201889.2046698906,103191.99521961389,-2.0315913235564147e-05,103191.99620738122,-103191.99520222475
72361.80904522612,34878.42365267496,202451.03410350563,102905.59221074646,-2.0315913582900693e-05,102905.59319851437,-102905.5921933579
72964.824120603,34325.50082275762,203003.95693342297,102625.25870179804,-2.031591410039479e-05,102625.25968956557,-102625.2586844091
73567.83919597989,33781.34340421035,203548.11435197026,102350.8870537951,-2.031591440500793e-05,102350.88804156218,-102350.88703640571
74170.85427135679,33245.812439558606,204083.645316622,102082.31150682022,-2.0315914508482594e-05,102082.31249458659,-102082.31148943011
74773.86934673367,32718.771173485195,204610.68658269543,101819.40402631398,-2.0315914952698723e-05,101819.40501408008,-101819.40400892361
75376.88442211055,32200.085019372797,205129.37273680783,101561.75100550496,-2.0315915489488256e-05,101561.75199327039,-101561.75098811391
75979.89949748744,31689.62152852971,205639.8362276509,101309.86011928333,-2.031591555927926e-05,101309.8611070471,-101309.86010189062
76582.91457286432,31187.250347592224,206142.20740858835,101062.87732055208,-2.0315915957405112e-05,101062.87830831553,-101062.87730315905
77185.9296482412,30692.84318702908,206636.6145691515,100821.17449367772,-2.031591624414366e-05,100821.17548144083,-100821.17447628436
77788.94472361809,30206.273794491266,207123.18396168933,100584.38480168098,-2.031591645657792e-05,100584.385789443,-100584.38478428652
78391.95979899497,29727.417918889638,207602.03983729094,100352.22420680817,-2.0315916783617596e-05,100352.22519456969,-100352.22418941322
78994.97487437185,29256.15327944245,208073.30447673815,100124.87377633112,-2.0315917061965664e-05,100124.87476409375,-100124.87375893728
79597.98994974873,28792.359533058763,208537.09822312184,99902.44925440398,-2.0315917358624984e-05,99902.4502421678,-99902.44923701133
80201.00502512562,28335.91824520478,208993.53951097582,99684.06499912271,-2.0315917624861534e-05,99684.06598688537,-99684.0649817289
80804.02010050252,27886.71285865574,209442.74489752488,99470.24521392878,-2.0315917703097058e-05,99470.24620169066,-99470.24519653419
81407.0351758794,27444.628662730778,209884.8290934498,99260.83204802517,-2.0315918158757277e-05,99260.83303578694,-99260.83203063047
82010.05025125628,27009.55276632446,210319.9049898561,99055.56043248263,-2.031591829616938e-05,99055.56142024389,-99055.56041508741
82613.06532663316,26581.37406785012,210748.08368833046,98854.15086748911,-2.031591854883722e-05,98854.15185524966,-98854.15085009318
83216.08040201005,26159.98323861577,211169.4745175648,98656.9658023184,-2.0315919068936544e-05,98656.96679007792,-98656.96578492144
83819.09547738693,25745.27278806793,211584.18496811265,98463.5938748914,-2.0315919017963968e-05,98463.59486265038,-98463.5938574939
84422.11055276381,25337.136763354472,211992.3209928261,98274.00280989394,-2.0315919143428406e-05,98274.00379765291,-98274.00279249644
85025.1256281407,24935.4708594308,212393.9868967498,98088.17492959139,-2.0315919764099103e-05,98088.17591734992,-98088.17491219344
85628.14070351758,24540.172504287075,212789.2852518935,97905.95286483351,-2.0315919746911842e-05,97905.95385259196,-97905.95284743549
86231.15577889446,24151.140777725097,213178.3169784555,97727.23784507638,-2.031591999832438e-05,97727.23883283458,-97727.23782767811
86834.17085427136,23768.27669091812,213561.18106526247,97552.05536686118,-2.0315920429155363e-05,97552.05635461923,-97552.05534946275
87437.18592964824,23391.48268642061,213937.97506975997,97380.24170555816,-2.0315920519880625e-05,97380.24269331605,-97380.24168815957
88040.20100502513,23020.66258926233,214308.79516691825,97211.74506356925,-2.0315920565353436e-05,97211.74605132712,-97211.74504617065
88643.21608040201,22655.720655909154,214673.73710027142,97046.4923095702,-2.0315920833260718e-05,97046.49329732836,-97046.49229217188
89246.23115577889,22296.56515402027,215032.8926021603,96884.40212872256,-2.0315921043416643e-05,96884.40311648067,-96884.40211132419
89849.24623115578,21943.102416348534,215386.35533983202,96725.40888191882,-2.0315921235253183e-05,96725.40986967656,-96725.40886452008
90452.26130653266,21595.243594971525,215734.21416120903,96569.44539653398,-2.0315921423067e-05,96569.44638429153,-96569.44537913505
91055.27638190954,21252.8989680764,216076.55878810416,96416.44416976222,-2.031592160425883e-05,96416.44515751964,-96416.44415236317
91658.29145728642,20915.981266129103,216413.47649005146,96266.34049371585,-2.0315921789656003e-05,96266.34148147317,-96266.34047631669
92261.30653266331,20584.408185438544,216745.049570742,96119.07530622891,-2.0315921970830174e-05,96119.07629398615,-96119.07528882967
92864.32160804019,20258.09416808737,217071.36358809317,95974.58580228461,-2.0315922147605205e-05,95974.5867900418,-95974.58578488532
93467.33668341709,19936.952931571606,217392.50482460894,95832.8083356308,-2.031592232084668e-05,95832.80932338795,-95832.80831823147
94070.35175879397,19620.899806410413,217708.55794977013,95693.68140741724,-2.0315922491237737e-05,95693.68239517436,-95693.68139001788
94673.36683417085,19309.86526409815,218019.5924920824,95557.16350206152,-2.0315922656397307e-05,95557.16448981862,-95557.16348466215
95276.38190954774,19003.76122916134,218325.6965270192,95423.18880219295,-2.031592281907257e-05,95423.18978995005,-95423.18878479357
95879.39698492462,18702.5062631486,218626.95149303196,95291.70029469306,-2.0315922981014562e-05,95291.70128245016,-95291.70027729368
96482.4120603015,18406.023786941703,218923.43396923886,95162.64644422613,-2.0315923141787772e-05,95162.64743198323,-95162.64642682676
97085.42713567839,18114.245047072305,219215.21270910828,95035.98445341669,-2.031592329700058e-05,95035.98544117372,-95035.98443601724
97688.44221105527,17827.089735498786,219502.36802068178,94911.65896270752,-2.031592344986671e-05,94911.65995046443,-94911.65894530795
98291.45728643215,17544.483376555945,219784.97437962462,94789.62115976283,-2.0315923600832886e-05,94789.62214751955,-94789.62114236307
98894.47236180904,17266.355337125482,220063.1024190551,94669.82268689004,-2.0315923748891942e-05,94669.82367464656,-94669.82266949008
99497.48743718592,16992.63604930979,220336.82170687077,94552.21647357466,-2.0315923893114266e-05,94552.21746133099,-94552.21645617452
100100.50251256282,16723.25480952281,220606.20294665775,94436.75739622753,-2.031592403386139e-05,94436.75838398369,-94436.75737882721
100703.5175879397,16458.143402451966,220871.3143537286,94323.40119186141,-2.0315924170787713e-05,94323.40217961745,-94323.40117446097
101306.53266331658,16197.233462473405,221132.22429370717,94212.10760658744,-2.0315924305674088e-05,94212.10859434333,-94212.10758918685
101909.54773869347,15940.459017285617,221388.99873889497,94102.83554332874,-2.0315924438633615e-05,94102.83653108445,-94102.83552592798
102512.56281407035,15687.755358590937,221641.70239758966,93995.545216131,-2.0315924569796172e-05,93995.54620388652,-93995.54519873005
103115.57788944723,15439.058690064472,221890.39906611614,93890.19822297932,-2.031592469958532e-05,93890.19921073467,-93890.1982055782
103718.59296482411,15194.303322733338,222135.15443344726,93786.74725969831,-2.0315924826419362e-05,93786.74824745352,-93786.74724229705
104321.608040201,14953.428249229031,222376.02950695157,93685.15781915479,-2.031592495110017e-05,93685.15880690988,-93685.1578017534
104924.62311557788,14716.372315126917,222613.08544105367,93585.39225361537,-2.031592507358968e-05,93585.39324137039,-93585.39223621391
105527.63819095476,14483.075022944506,222846.3827332361,93487.41463948925,-2.031592519385661e-05,93487.41562724422,-93487.41462208774
106130.65326633165,14253.47572850928,223075.9820276713,93391.19247405417,-2.0315925311949778e-05,93391.19346180905,-93391.19245665257
106733.66834170854,14027.516490609934,223301.94126557067,93296.69065892606,-2.031592542773818e-05,93296.69164668082,-93296.69064152434
107336.68341708543,13805.139710324323,223524.31804585626,93203.87648419706,-2.0315925541126302e-05,93203.87747195162,-93203.87646679515
107939.69849246231,13586.288391807426,223743.1693643732,93112.71441139362,-2.0315925652307216e-05,93112.71539914799,-93112.71439399151
108542.7135678392,13370.906341109969,223958.55141507066,93023.16817868633,-2.0315925761594623e-05,93023.16916644048,-93023.168161284
109145.72864321608,13158.938805268037,224170.51895091258,92935.20756794806,-2.031592586888299e-05,92935.20855570199,-92935.20755054551
109748.74371859296,12950.331741560563,224379.12601462007,92848.80066722042,-2.031592597426484e-05,92848.80165497412,-92848.80064981764
110351.75879396984,12745.031556322021,224584.4261998586,92763.92138706744,-2.0315926077942706e-05,92763.92237482076,-92763.92136966428
110954.77386934673,12542.985826096543,224786.47193008408,92680.54161525767,-2.0315926180084708e-05,92680.54260301038,-92680.54159785391
111557.78894472361,12344.143160416585,224985.31459576404,92598.6327095727,-2.0315926280852057e-05,92598.63369732453,-92598.63269216806
112160.80402010049,12148.4529550843,225181.0048010963,92518.16818181875,-2.0315926380448427e-05,92518.16916956937,-92518.1681644129
112763.81909547739,11955.864589296907,225373.59316688371,92439.11059133895,-2.0315926477734952e-05,92439.11157908863,-92439.11057393215
113366.83417085427,11766.32926420977,225563.12849197086,92361.43567217758,-2.0315926572985287e-05,92361.43665992648,-92361.43565477
113969.84924623116,11579.798751033524,225749.65900514708,92285.11590456226,-2.0315926666009637e-05,92285.11689231063,-92285.11588715416
114572.86432160804,11396.225499231494,225933.2322569491,92210.12554364775,-2.0315926756790502e-05,92210.12653139599,-92210.12552623951
115175.87939698492,11215.561993082369,226113.89576309823,92136.44830326486,-2.0315926846634904e-05,92136.44929101299,-92136.44828585652
115778.8944723618,11037.762562634169,226291.69519354642,92064.0571504466,-2.031592693511782e-05,92064.05813819492,-92064.05713303844
116381.90954773869,10862.781965723594,226466.675790457,91992.9301263554,-2.031592702247548e-05,91992.93111410418,-91992.93010894771
116984.92462311557,10690.575411463968,226638.88234471664,91923.04013336942,-2.0315927108534045e-05,91923.0411211189,-91923.04011596243
117587.93969849245,10521.098526768548,226808.35922941205,91854.35434094783,-2.0315927192665782e-05,91854.35532869806,-91854.35432354159
118190.95477386934,10354.308414785188,226975.14934139542,91786.85297043268,-2.0315927275174557e-05,91786.85395818365,-91786.85295302718
118793.96984924622,10190.16263701092,227139.29511916966,91720.51122990361,-2.031592735596341e-05,91720.51221765527,-91720.5112124988
119396.98492462312,10028.618976756226,227300.83877942438,91655.3163726576,-2.03159274354914e-05,91655.31736040987,-91655.3163552534
120000.0,9869.636076394474,227459.8216797861,91591.25314598919,-2.0315927514066942e-05,91591.2541337419,-91591.25312858542
