Time (s),[ps],[e_ps],[mo],[so],[fa],[ofa]
0.0,237329.457756178,0.0,2.81260547270523e-07,0.0,0.00100531722303704,0.0
603.0150753768844,237329.45712725638,0.000628921588519821,2.8126054727009476e-07,8.49075984849898e-21,0.00100531722303704,4.20158267075934e-19
1206.0301507537688,237329.45712725638,0.000628921588519821,2.8126054727009476e-07,8.490759848498982e-21,0.00100531722303704,4.201582688351099e-19
1809.0452261306532,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498984e-21,0.00100531722303704,4.201582705942858e-19
2412.0603015075376,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498985e-21,0.00100531722303704,4.201582723534617e-19
3015.075376884422,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.201582741126376e-19
3618.0904522613064,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.2015827481016485e-19
4221.10552763819,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.2015827481017756e-19
4824.120603015075,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.2015827481019027e-19
5427.13567839196,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.20158274810203e-19
6030.150753768844,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.2015827481021565e-19
6633.165829145728,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.2015827481022836e-19
7236.180904522613,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.2015827481024107e-19
7839.195979899498,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.201582748102538e-19
8442.21105527638,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.201582748102665e-19
9045.226130653265,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.201582748102792e-19
9648.24120603015,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.201582748102919e-19
10251.256281407035,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.201582748103046e-19
10854.27135678392,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.201582748103173e-19
11457.286432160803,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.2015827481033e-19
12060.301507537688,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.201582748103427e-19
12663.316582914573,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.201582748103554e-19
13266.331658291456,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.2015827481036813e-19
13869.34673366834,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.201582748103808e-19
14472.361809045226,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.201582748103935e-19
15075.37688442211,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.201582748104062e-19
15678.391959798995,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.2015827481041893e-19
16281.407035175878,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.2015827481043164e-19
16884.42211055276,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.2015827481044435e-19
17487.437185929648,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.20158274810457e-19
18090.45226130653,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.2015827481046972e-19
18693.467336683418,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.2015827481048244e-19
19296.4824120603,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.2015827481049515e-19
19899.497487437184,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.2015827481050786e-19
20502.51256281407,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.2015827481052057e-19
21105.527638190953,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.2015827481053323e-19
21708.54271356784,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.2015827481054594e-19
22311.557788944723,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.2015827481055865e-19
22914.572864321606,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.2015827481057137e-19
23517.587939698493,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.201582748105841e-19
24120.603015075376,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.201582748105968e-19
24723.61809045226,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.2015827481060945e-19
25326.633165829146,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.2015827481062216e-19
25929.64824120603,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.2015827481063487e-19
26532.66331658291,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.201582748106476e-19
27135.6783919598,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.201582748106603e-19
27738.69346733668,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.20158274810673e-19
28341.708542713568,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.2015827481068567e-19
28944.72361809045,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.201582748106984e-19
29547.738693467334,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.201582748107111e-19
30150.75376884422,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.201582748107238e-19
30753.768844221104,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.201582748107365e-19
31356.78391959799,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.201582748107406e-19
31959.798994974873,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.201582748107406e-19
32562.814070351757,237329.45712725638,0.0006289215885198212,2.8126054727009476e-07,8.490759848498987e-21,0.00100531722303704,4.201582748107406e-19
