time (hr),oxidation,excitation,log10-oxidation,log10-excitation,inactivation,log10-inactivation
0.0502092050209205,0.07945526115349591,0.7075033110678954,0.03595509975963308,0.5338790457754935,0.07945526115349591,3.7495378092083818
0.100418410041841,0.14823494655401961,0.7074984298793837,0.06968018230278876,0.5338717983240592,0.14823494655401961,3.7832628917515376
0.1506276150627615,0.20834788068651255,0.7074935486198044,0.10146562125552623,0.533864550888051,0.20834788068651255,3.815048330704275
0.200836820083682,0.2613286362757031,0.7074886672913433,0.13154873706617057,0.5338573034707151,0.2613286362757031,3.8451314465149196
0.2510460251046025,0.30836975475562917,0.7074837858961649,0.16012602312581434,0.5338500560752666,0.30836975475562917,3.873708732574563
0.301255230125523,0.350412242309384,0.7074789044364609,0.1873621685229026,0.5338428087049601,0.350412242309384,3.9009448779716513
0.3514644351464435,0.3882079595143693,0.7074740229143077,0.21339617755672702,0.5338355613628792,0.3882079595143693,3.926978887005476
0.401673640167364,0.42236533337968196,0.707469141331789,0.23834675056631832,0.5338283140521178,0.42236533337968196,3.951929460015067
0.4518828451882846,0.4533817288114722,0.707464259690918,0.2623158557320234,0.5338210667756653,0.4533817288114722,3.9758985651807723
0.502092050209205,0.4816678441897496,0.7074593779936872,0.28539184796585715,0.53381381953648,0.4816678441897496,3.998974557414606
0.5523012552301255,0.5075657926864493,0.7074544962420648,0.30765178609914823,0.5338065723374837,0.5075657926864493,4.021234495547897
0.602510460251046,0.5313628134474845,0.7074496144379847,0.32916325292687,0.5337993251815476,0.5313628134474845,4.042745962375619
0.6527196652719666,0.5533018356911014,0.7074447325833423,0.34998583224307944,0.5337920780714849,0.5533018356911014,4.063568541691828
0.702928870292887,0.573589799161378,0.7074398506800292,0.37017241440612453,0.5337848310101037,0.573589799161378,4.083755123854873
0.7531380753138075,0.5924039331401953,0.7074349687298752,0.3897700154146907,0.5337775840001195,0.5924039331401953,4.10335272486344
0.803347280334728,0.6098970516347761,0.7074300867347111,0.40882076731469275,0.5337703370442496,0.6098970516347761,4.122403476763441
0.8535564853556485,0.626201513587353,0.7074252046963218,0.4273624615017725,0.5337630901451426,0.626201513587353,4.140945170950522
0.9037656903765692,0.6414325813426325,0.7074203226164699,0.44542917528740616,0.5337558433054144,0.6414325813426325,4.159011884736155
0.9539748953974896,0.6556910929187871,0.707415440496894,0.4630517421916819,0.5337485965276443,0.6556910929187871,4.176634451640431
1.00418410041841,0.6690656328828515,0.7074105583393004,0.4802581295632804,0.5337413498143642,0.6690656328828515,4.193840839012029
1.0543933054393306,0.681634359317426,0.7074056761453751,0.49707380923573785,0.533734103168075,0.681634359317426,4.210656518684487
1.104602510460251,0.6934664713734697,0.7074007939167702,0.5135220154323468,0.5337268565912281,0.6934664713734697,4.227104724881095
1.1548117154811717,0.7046234683031275,0.7073959116551123,0.5296240132875477,0.5337196100862357,0.7046234683031275,4.243206722736296
1.205020920502092,0.7151601985903981,0.7073910293620059,0.545399325692381,0.5337123636554781,0.7151601985903981,4.25898203514113
1.2552301255230125,0.7251257727435726,0.7073861470390586,0.5608659785451732,0.5337051173013393,0.7251257727435726,4.274448687993922
1.3054393305439331,0.7345641814332395,0.7073812646878034,0.5760404727440888,0.5336978710260929,0.7345641814332395,4.2896231821928374
1.3556485355648535,0.7435150319925079,0.7073763823097633,0.5909380828044031,0.5336906248319973,0.7435150319925079,4.304520792253152
1.405857740585774,0.7520140583483589,0.7073714999064327,0.6055729386744827,0.5336833787212681,0.7520140583483589,4.319155648123232
1.4560669456066946,0.7600935824673307,0.7073666174792783,0.6199581344342214,0.5336761326960802,0.7600935824673307,4.33354084388297
1.506276150627615,0.7677829409248524,0.707361735029762,0.6341058793861203,0.5336688867586005,0.7677829409248524,4.347688588834869
1.5564853556485356,0.7751089171407111,0.7073568525594132,0.6480277644033253,0.5336616409110967,0.7751089171407111,4.361610473852074
1.606694560669456,0.78209569402131,0.7073519700695675,0.6617341876320962,0.5336543951555481,0.78209569402131,4.375316897080845
1.6569037656903765,0.7887654313060517,0.7073470875616026,0.6752350077077443,0.5336471494939967,0.7887654313060517,4.388817717156493
1.707112970711297,0.795138397133647,0.7073422050368705,0.6885394336238065,0.5336399039284462,0.795138397133647,4.402122143072555
1.7573221757322175,0.8012331650324408,0.7073373224966972,0.7016560776456757,0.5336326584608615,0.8012331650324408,4.415238787094425
1.8075313807531384,0.8070668192753228,0.7073324399424127,0.7145930757961082,0.5336254130932131,0.8070668192753228,4.428175785244857
1.8577405857740588,0.8126552102033298,0.70732755737545,0.7273583804672743,0.5336181678276246,0.8126552102033298,4.4409410899160235
1.9079497907949792,0.8180126992768262,0.7073226747969914,0.7399589165109395,0.5336109226658475,0.8180126992768262,4.453541625959688
1.9581589958158998,0.8231526373216075,0.707317792208289,0.7524014124269032,0.5336036776097364,0.8231526373216075,4.4659841218756515
2.00836820083682,0.8280873641915525,0.7073129096105721,0.7646922009150247,0.5335964326611118,0.8280873641915525,4.478274910363774
2.0585774058577404,0.8328283022126405,0.7073080270050462,0.7768372468443311,0.5335891878217593,0.8328283022126405,4.4904199562930796
2.1087866108786613,0.8373860640937122,0.70730314439292,0.7888422383984377,0.5335819430934687,0.8373860640937122,4.502424947847187
2.1589958158995817,0.8417706100944146,0.7072982617754964,0.8007128464492792,0.5335746984781701,0.8417706100944146,4.514295555898028
2.209205020920502,0.8459910098886622,0.7072933791538522,0.8124539269441395,0.533567453977457,0.8459910098886622,4.526036636392888
2.2594142259414225,0.8500557817971173,0.7072884965291272,0.8240702758263919,0.5335602095930171,0.8500557817971173,4.537652985275141
