Time (s),[ps],[e_ps],[mo],[so],[b_ps],[fa],[ofa],[eps],[oeps]
14821.757322175732,3.04548859807901e-07,4.693451507638735e-06,0.00028106715990495166,1.9138774502965245e-07,1.999632553374416e-09,0.0028405803962200547,0.011604135425329879,1019.1471001706457,110.85708248546443
15002.510460251047,3.045473183745004e-07,4.693427752371642e-06,0.0002810669610858497,1.9156126747171693e-07,2.024929253868129e-09,0.002791679314004959,0.011672603869704283,1017.8164407532149,112.18774190289523
15183.26359832636,3.0454577555101704e-07,4.693403975681775e-06,0.0002810667620000555,1.9173503379831667e-07,2.050248767218794e-09,0.002743559643045401,0.011739953796488943,1016.4863143393958,113.51786831671433
15364.016736401674,3.0454423133550726e-07,4.693380177539179e-06,0.0002810665626471356,1.9190904440860597e-07,2.075591125324552e-09,0.0026962099648250846,0.01180620199797045,1015.1567216917907,114.84746096431944
15544.769874476988,3.045426857260242e-07,4.693356357913851e-06,0.0002810663630266555,1.9208329970198235e-07,2.100956360135165e-09,0.0026496190149574135,0.01187136503199219,1013.8276635739813,116.17651908212876
15725.523012552301,3.045411387206179e-07,4.693332516775741e-06,0.0002810661631381801,1.9225780007809434e-07,2.126344503652022e-09,0.00260377568145327,0.011935459224772672,1012.4991407505322,117.5050419055779
15906.276150627615,3.045395903173349e-07,4.693308654094742e-06,0.00028106596298129556,1.924325459320979e-07,2.1517555879330663e-09,0.002558668785415182,0.011998500998518638,1011.1711539874424,118.83302866866777
16087.02928870293,3.045380405142187e-07,4.6932847698407045e-06,0.0002810657625555853,1.9260753765980895e-07,2.177189645087483e-09,0.002514287314906112,0.012060506522537253,1009.8437040516625,120.16047860444766
16267.782426778243,3.045364893093101e-07,4.693260863983433e-06,0.0002810655618605935,1.9278277566547563e-07,2.2026467072676707e-09,0.0024706207787911533,0.01212149118525226,1008.5167917103643,121.48739094574587
16448.53556485356,3.0453493670064644e-07,4.693236936492681e-06,0.00028106536089588614,1.9295826034880347e-07,2.228126806682689e-09,0.002427658610478506,0.012181470484534326,1007.1904177321703,122.81376492393979
16629.288702928872,3.0453338268626194e-07,4.693212987338155e-06,0.00028106515966102837,1.9313399210968273e-07,2.253629975593382e-09,0.0023853903823293277,0.012240459707861633,1005.8645828867114,124.13959976939869
16810.041841004186,3.045318272641877e-07,4.693189016489511e-06,0.000281064958155585,1.933099713481918e-07,2.279156246312394e-09,0.0023438058037207467,0.012298473935443874,1004.5392879446297,125.46489471148038
16990.7949790795,3.045302704324516e-07,4.693165023916354e-06,0.00028106475637912023,1.9348619846460032e-07,2.304705651204184e-09,0.002302894719108876,0.012355528043346272,1003.2145336775826,126.78964897852752
17171.548117154813,3.045287121890784e-07,4.693141009588247e-06,0.0002810645543311975,1.9366267385937235e-07,2.3302782226850405e-09,0.0022626471060918306,0.012411636706613577,1001.890320858246,128.11386179786416
17352.301255230126,3.0452715253208956e-07,4.693116973474698e-06,0.0002810643520113798,1.9383939793316966e-07,2.3558739932230934e-09,0.0022230530734727396,0.012466814402394085,1000.5666502603179,129.43753239579215
17533.05439330544,3.0452559145950366e-07,4.693092915545169e-06,0.00028106414941922946,1.9401637108685484e-07,2.3814929953383314e-09,0.0021841028593227617,0.012521075413063638,999.2435226585225,130.76065999758765
17713.807531380753,3.045240289693358e-07,4.693068835769071e-06,0.0002810639465543371,1.9419359371786133e-07,2.407135261603766e-09,0.0021457869121295596,0.012574433679446707,997.9209388284931,132.08324382761708
17894.560669456067,3.0452246505959795e-07,4.693044734115767e-06,0.0002810637434163128,1.9437106622129375e-07,2.4328008246450973e-09,0.0021080958637703594,0.012626902849207729,996.5988995468127,133.40528310929744
18075.31380753138,3.045208997282992e-07,4.693020610554575e-06,0.00028106354000468026,1.94548789003223e-07,2.4584897171365222e-09,0.0020710202236141136,0.012678496828381841,995.2774055914545,134.72677706465575
18256.066945606693,3.0451933297344524e-07,4.692996465054759e-06,0.0002810633363190073,1.9472676246433327e-07,2.4842019718059256e-09,0.002034550750618786,0.012729229109665584,993.9564577412468,136.04772491486338
18436.82008368201,3.0451776479303874e-07,4.692972297585538e-06,0.00028106313235886146,1.9490498700542074e-07,2.5099376214331556e-09,0.001998678325726712,0.012779113002270711,992.6360567760584,137.3681258800518
18617.573221757324,3.04516195185079e-07,4.692948108116082e-06,0.0002810629281238108,1.9508346302739187e-07,2.5356966988500407e-09,0.0019633939500340964,0.012828161634856089,991.3162034768011,138.68797917930914
18798.326359832638,3.0451462414756236e-07,4.692923896615507e-06,0.0002810627236134234,1.952621909312622e-07,2.561479236940402e-09,0.0019286887429605186,0.012876387958459575,989.9968986254335,140.00728403067677
18979.07949790795,3.045130516784819e-07,4.6928996630528885e-06,0.00028106251882726734,1.9544117111815466e-07,2.587285268640074e-09,0.0018945539404184254,0.012923804749429911,988.6781430049641,141.32603965114615
19159.832635983264,3.045114777758274e-07,4.692875407397246e-06,0.0002810623137649111,1.9562040398929836e-07,2.613114826936917e-09,0.0018609808929826368,0.012970424612358599,987.359937399455,142.64424525665518
19340.585774058578,3.0450990243758583e-07,4.6928511296175536e-06,0.00028106210842592324,1.957998899460269e-07,2.6389679448708356e-09,0.0018279610640598435,0.013016259983011804,986.0422825940252,143.961900062085
