Time (h),oxidation,excitation,log10-oxidation,log10-excitation,log10-inactivation,inactivation
0.0502092050209205,0.7195072671736851,0.9366178013088954,0.5520783862235599,1.198032699464875,5.05207838622356,0.7195072671736851
0.100418410041841,0.9191588487275744,0.936552764851139,1.0923675102519665,1.1975872984826796,5.592367510251966,0.9191588487275744
0.1506276150627615,0.9765202499299404,0.9364877229278507,1.6293065302426364,1.1971423164509503,6.129306530242636,0.9765202499299404
0.200836820083682,0.9931648271080916,0.9364226858125756,2.1652504957191088,1.1966978227285525,6.665250495719109,0.9931648271080916
0.2510460251046025,0.998008764580511,0.9363576564989226,2.700877391232827,1.1962538367117008,7.200877391232828,0.998008764580511
0.301255230125523,0.9994197491167541,0.936292635857798,3.2363841897974814,1.1958103632459745,7.736384189797482,0.9994197491167541
0.3514644351464435,0.9998308889873421,0.9362276241416,3.7718281098425974,1.195367402944182,8.271828109842598,0.9998308889873421
0.401673640167364,0.9999507082694515,0.9361626214225327,4.307225934240196,1.1949249551898373,8.807225934240197,0.9999507082694515
0.4518828451882846,0.9999856312978374,0.9360976277203029,4.842582457269725,1.1944830190112687,9.342582457269724,0.9999856312978374
0.502092050209205,0.9999958109052616,0.9360326430393209,5.377879817745522,1.1940415933359951,9.877879817745523,0.9999958109052616
0.5523012552301255,0.9999987785813435,0.9359676673795407,5.913135450661876,1.1936006770647654,10.413135450661876,0.9999987785813435
0.602510460251046,0.9999996437149853,0.9359027007396178,6.448202443616523,1.1931602690930878,10.948202443616523,0.9999996437149853
0.6527196652719666,0.9999998960423895,0.9358377431178302,6.983143711374988,1.192720368317499,11.48314371137499,0.9999998960423895
0.702928870292887,0.9999999696519098,0.9357727945123451,7.517868634491242,1.19228097363736,12.017868634491242,0.9999999696519098
0.7531380753138075,0.9999999910571098,0.9357078549212989,8.048522101145172,1.1918420839553885,12.548522101145172,0.9999999910571098
0.803347280334728,0.9999999973476943,0.935642924342819,8.576376420004365,1.191403698177788,13.076376420004365,0.9999999973476943
0.8535564853556485,0.999999998975261,0.9355780027750301,8.989386751697372,1.1909658152142786,13.489386751697372,0.999999998975261
0.9037656903765692,0.9999999994939837,0.9355130902160571,9.295835458987328,1.1905284339781002,13.795835458987328,0.9999999994939837
0.9539748953974896,0.999999999876973,0.9354481866640256,9.909999449575583,1.1900915533860008,14.409999449575583,0.999999999876973
1.00418410041841,0.9999999999446096,0.9353832921170603,10.256565820328575,1.1896551723582096,14.756565820328575,0.9999999999446096
1.0543933054393306,0.999999999969679,0.9353184065732877,10.51825693851552,1.1892192898184424,15.01825693851552,0.999999999969679
