Time (s),[ps],[e_ps],[b_ps],[mo],[so],[fa],[ofa]
0.0,96.4968069765358,0.0,0.0,2.81260547270523e-07,0.0,0.000934945017424448,0.0
612.2448979591836,0.005360635070289519,96.49143126517038,1.5076295009736897e-05,2.944813778579722e-10,2.809660658926653e-07,0.0008357662886208453,9.91787288036036e-05
1224.4897959183672,0.005360634232764233,96.49141618971522,3.0152587663973933e-05,2.944812486981413e-10,2.809660660218251e-07,0.000747108118644798,0.00018783689877965097
1836.7346938775509,0.005360633395239079,96.49140111426247,4.52288779627482e-05,2.9448113811489903e-10,2.8096606613240843e-07,0.0006678547411031627,0.00026709027632128643
2448.9795918367345,0.005360632557714056,96.49138603881204,6.0305165906060075e-05,2.9448104413756707e-10,2.809660662263858e-07,0.0005970084571834382,0.00033793656024101097
3061.224489795918,0.005360631720189163,96.49137096336398,7.538145149390994e-05,2.944809650041375e-10,2.809660663055192e-07,0.0005336772113391303,0.000401267806085319
3673.4693877551017,0.005360630882664402,96.49135588791827,9.045773472629812e-05,2.944808991402996e-10,2.809660663713831e-07,0.0004770639739673452,0.0004578810434571041
4285.714285714285,0.00536063004513977,96.4913408124749,0.00010553401560322502,2.944808451385114e-10,2.8096606642538485e-07,0.00042645614598889146,0.000508488871435558
4897.959183673469,0.00536062920761527,96.49132573703392,0.00012061029412469099,2.944808017401768e-10,2.8096606646878316e-07,0.00038121653622582994,0.0005537284811986195
5510.204081632653,0.0053606283700909025,96.49131066159528,0.0001356865702906964,2.9448076782140124e-10,2.8096606650270196e-07,0.0003407761482466764,0.000594168869177773
6122.448979591836,0.005360627532566663,96.49129558615898,0.0001507628441012416,2.944807423773864e-10,2.8096606652814593e-07,0.0003046262811347547,0.0006303187362896947
6734.69387755102,0.005360626695042557,96.49128051072505,0.00016583911555632702,2.9448072450886386e-10,2.8096606654601446e-07,0.0002723116612050648,0.0006626333562193846
7346.938775510203,0.0053606258575185795,96.49126543529347,0.00018091538465595298,2.944807134114339e-10,2.8096606655711186e-07,0.0002434250434699065,0.000691519973954543
7959.183673469387,0.005360625019994733,96.49125035986425,0.0001959916514001198,2.944807083663847e-10,2.8096606656215695e-07,0.00021760256496428755,0.0007173424524601618
8571.42857142857,0.0053606241824710205,96.49123528443738,0.00021106791578882794,2.944807087317963e-10,2.809660665617915e-07,0.0001945192398525664,0.0007404257775718829
9183.673469387755,0.005360623344947436,96.49122020901288,0.00022614417782207774,2.944807139340982e-10,2.8096606655658924e-07,0.00017388468591064904,0.0007610603315138003
9795.918367346938,0.005360622507423984,96.49120513359073,0.00024122043749986953,2.944807234610754e-10,2.8096606654706224e-07,0.00015543958351853728,0.0007795054339059121
10408.16326530612,0.0053606216699006596,96.49119005817093,0.00025629669482220367,2.9448073685264667e-10,2.8096606653367065e-07,0.00013895100694394564,0.0007959940104805037
11020.408163265305,0.005360620832377469,96.49117498275348,0.00027137294978908064,2.9448075369857477e-10,2.8096606651682475e-07,0.0001242112646908374,0.0008107337527336118
11632.65306122449,0.0053606199948544086,96.49115990733839,0.0002864492024005008,2.9448077363247414e-10,2.8096606649689084e-07,0.0001110348666087028,0.0008239101508157466
12244.897959183672,0.005360619157331479,96.49114483192565,0.0003015254526564644,2.9448079632719757e-10,2.8096606647419607e-07,9.925618752060705e-05,0.0008356888299038423
12857.142857142855,0.00536061831980868,96.49112975651528,0.0003166017005569718,2.944808214902111e-10,2.8096606644903305e-07,8.872712612748742e-05,0.0008462178912969618
13469.38775510204,0.00536061748228601,96.49111468110725,0.00033167794610202344,2.944808488598784e-10,2.809660664216634e-07,7.931522364111831e-05,0.000855629793783331
14081.632653061224,0.005360616644763474,96.49109960570158,0.00034675418929161977,2.944808782015118e-10,2.8096606639232176e-07,7.09016643331621e-05,0.0008640433530912871
14693.877551020407,0.005360615807241067,96.49108453029827,0.00036183043012576096,2.944809093057084e-10,2.809660663612176e-07,6.338043404431e-05,0.0008715645833801391
15306.12244897959,0.005360614969718794,96.49106945489731,0.0003769066686044475,2.944809419856746e-10,2.809660663285376e-07,5.665696447655422e-05,0.000878288052947895
15918.367346938774,0.005360614132196648,96.4910543794987,0.00039198290472767974,2.944809760745211e-10,2.8096606629444875e-07,5.06467645427994e-05,0.0008842982528816498
16530.61224489796,0.005360613294674636,96.49103930410247,0.0004070591384954581,2.944810114228571e-10,2.809660662591004e-07,4.527420222827315e-05,0.0008896708151961759
17142.85714285714,0.005360612457152752,96.49102422870858,0.0004221353699077828,2.944810478970133e-10,2.809660662226263e-07,4.047160461728764e-05,0.0008944734128071614
17755.102040816324,0.0053606116196310005,96.49100915331705,0.00043721159896465436,2.9448108537749124e-10,2.809660661851458e-07,3.61784732675405e-05,0.0008987665441569086
18367.34693877551,0.005360610782109381,96.49099407792787,0.000452287825666073,2.944811237574298e-10,2.8096606614676585e-07,3.234070760240936e-05,0.0009026043098220398
18979.591836734693,0.005360609944587888,96.49097900254105,0.00046736405001203933,2.9448116294144805e-10,2.8096606610758184e-07,2.8910019145653575e-05,0.0009060349982787955
19591.836734693876,0.005360609107066531,96.49096392715657,0.00048244027200255345,2.944812028443061e-10,2.80966066067679e-07,2.584325341944451e-05,0.0009091017640050045
20204.08163265306,0.0053606082695453,96.49094885177446,0.0004975164916376159,2.944812433897745e-10,2.809660660271335e-07,2.3101817832947294e-05,0.0009118431995915017
20816.32653061224,0.005360607432024203,96.4909337763947,0.000512592708917227,2.9448128450968795e-10,2.809660659860136e-07,2.0651202340551384e-05,0.0009142938150838977
