Time (s),[ps],[e_ps],[b_ps],[mo],[so],[fa],[ofa]
0.0,101.484015361789,0.0,0.0,2.81260547270523e-07,0.0,0.000934945017424448,0.0
1230.7692307692307,0.00563758349329289,101.47650287927254,0.0018748990231983334,2.800291037193548e-10,2.8098051816680386e-07,0.0007462399042012505,0.0001887051132231979
2461.5384615384614,0.005637479339946731,101.47462811904111,0.0037497634079747145,2.800339892241385e-10,2.80980513281299e-07,0.0005956203730620445,0.00033932464436240366
3692.3076923076924,0.005637375188524755,101.47275339344554,0.005624593154961383,2.8003893192029973e-10,2.809805083386028e-07,0.0004754015743856955,0.0004595434430387528
4923.076923076923,0.005637271039026958,101.47087870248521,0.007499388264804263,2.800439202845656e-10,2.809805033502386e-07,0.0003794475050199324,0.0005554975124045159
6153.846153846153,0.005637166891453305,101.46900404615944,0.009374148738142955,2.8004894511933087e-10,2.809804983254038e-07,0.0003028606452110342,0.0006320843722134142
7384.615384615385,0.005637062745803758,101.46712942446761,0.011248874575617365,2.800539990830345e-10,2.809804932714401e-07,0.0002417318492098165,0.0006932131682146318
8615.384615384615,0.005636958602078285,101.46525483740909,0.013123565777867429,2.800590763162691e-10,2.809804881942068e-07,0.00019294122788531128,0.000742003789539137
9846.153846153846,0.005636854460276848,101.46338028498322,0.014998222345533,2.8006417214171126e-10,2.809804830983814e-07,0.00015399834799468903,0.0007809466694297593
11076.923076923076,0.005636750320399413,101.46150576718938,0.016872844279253958,2.800692828264466e-10,2.809804779876967e-07,0.00012291566214905572,0.0008120293552753926
12307.692307692307,0.005636646182445942,101.45963128402693,0.018747431579670154,2.8007440539061803e-10,2.809804728651325e-07,9.810660810496181e-05,0.0008368384093194865
13538.461538461537,0.005636542046416403,101.4577568354952,0.020621984247421437,2.800795374560243e-10,2.8098046773306707e-07,7.830498637440315e-05,0.0008566400310500452
14769.23076923077,0.0056364379123107575,101.45588242159359,0.02249650228314763,2.8008467712425505e-10,2.8098046259339883e-07,6.250006535103318e-05,0.0008724449520734153
16000.0,0.005636333780128971,101.45400804232143,0.024370985687488567,2.8008982288017686e-10,2.80980457447643e-07,4.988518859573519e-05,0.0008850598288287132
17230.76923076923,0.005636229649871009,101.45213369767811,0.026245434461084037,2.8009497351435404e-10,2.809804522970089e-07,3.9816464559669866e-05,0.0008951285528647787
18461.53846153846,0.005636125521536833,101.45025938766297,0.028119848604573856,2.8010012806150296e-10,2.809804471424618e-07,3.1779995097569255e-05,0.0009031650223268793
19692.30769230769,0.0056360213951264105,101.44838511227533,0.0299942281185978,2.8010528575112225e-10,2.809804419847722e-07,2.5365587906488332e-05,0.0009095794295179602
20923.076923076922,0.005635917270639703,101.44651087151462,0.03186857300379565,2.8011044596823165e-10,2.8098043682455503e-07,2.0245851225276996e-05,0.0009146991661991714
22153.846153846152,0.0056358131480766785,101.44463666538017,0.033742883260807155,2.8011560822196736e-10,2.8098043166230125e-07,1.6159472723831277e-05,0.0009187855447006172
23384.615384615383,0.005635709027437298,101.44276249387134,0.03561715889027207,2.8012077212052447e-10,2.809804264984027e-07,1.2897878007354435e-05,0.000922047139417094
24615.384615384613,0.005635604908721529,101.4408883569875,0.037491399892830124,2.801259373511898e-10,2.8098042133317206e-07,1.0294599465045349e-05,0.0009246504179594029
25846.153846153844,0.005635500791929335,101.439014254728,0.039365606269121056,2.80131103664343e-10,2.8098041616685887e-07,8.216758029681606e-06,0.0009267282593947667
27076.923076923074,0.00563539667706068,101.4371401870922,0.04123977801978458,2.8013627086076457e-10,2.809804109996625e-07,6.558306179665007e-06,0.0009283867112447831
28307.692307692305,0.005635292564115529,101.43526615407947,0.043113915145460396,2.801414387814239e-10,2.809804058317418e-07,5.234590840697661e-06,0.0009297104265837506
29538.46153846154,0.005635188453093845,101.43339215568916,0.0449880176467882,2.8014660729940135e-10,2.8098040066322377e-07,4.178052843896002e-06,0.0009307669645805522
30769.23076923077,0.005635084343995594,101.43151819192065,0.046862085524407654,2.801517763133818e-10,2.809803954942098e-07,3.334763159049893e-06,0.0009316102542653983
32000.0,0.005634980236820738,101.42964426277325,0.04873611877895845,2.801569457425067e-10,2.8098039032478076e-07,2.6616820493804447e-06,0.000932283335375068
33230.76923076923,0.005634876131569246,101.42777036824639,0.050610117411080215,2.801621155222307e-10,2.809803851550011e-07,2.1244536535669256e-06,0.0009328205637708814
34461.53846153846,0.00563477202824108,101.42589650833939,0.0524840814214126,2.801672856010399e-10,2.8098037998492225e-07,1.6956586503658613e-06,0.0009332493587740825
35692.30769230769,0.005634667926836203,101.4240226830516,0.05435801081059525,2.8017245593781463e-10,2.8098037481458544e-07,1.3534104969454503e-06,0.0009335916069275028
36923.07692307692,0.00563456382735458,101.42214889238241,0.05623190557926777,2.8017762649973607e-10,2.809803696440235e-07,1.0802410861954008e-06,0.0009338647763382529
38153.84615384615,0.005634459729796179,101.42027513633116,0.05810576572806978,2.801827972606067e-10,2.8098036447326263e-07,8.622064295517241e-07,0.0009340828109948966
39384.61538461538,0.00563435563416096,101.41840141489722,0.05997959125764086,2.801879681995141e-10,2.809803593023237e-07,6.881759456693136e-07,0.000934256841478779
40615.38461538462,0.0056342515404488895,101.41652772807996,0.06185338216862061,2.801931392997868e-10,2.809803541312234e-07,5.492758917411606e-07,0.0009343957415327072
41846.153846153844,0.005634147448659932,101.41465407587873,0.0637271384616486,2.801983105481014e-10,2.809803489599751e-07,4.3841481744340875e-07,0.0009345066026070049
43076.92307692308,0.005634043358794052,101.41278045829289,0.06560086013736438,2.8020348193381465e-10,2.809803437885894e-07,3.499275486627277e-07,0.0009345950898757857
44307.692307692305,0.005633939270851216,101.41090687532179,0.06747454719640751,2.8020865344845036e-10,2.8098033861707475e-07,2.7930259736507513e-07,0.0009346657148270834
45538.46153846154,0.00563383518483138,101.40903332696479,0.06934819963941752,2.8021382508523764e-10,2.8098033344543796e-07,2.229353566610921e-07,0.0009347220820677873
46769.230769230766,0.005633731100734518,101.40715981322127,0.07122181746703393,2.802189968387557e-10,2.809803282736845e-07,1.7794065424398255e-07,0.0009347670767702043
48000.0,0.00563362701856059,101.40528633409058,0.07309540067989624,2.8022416870469777e-10,2.809803231018185e-07,1.4202546029949582e-07,0.0009348029919641487
