Time (s),[ps],[e_ps],[so],[fa],[ofa]
0.0,1e-06,0.0,0.0,0.00100531722303704,0.0
603.0150753768844,8.771061525291686e-07,3.9751009278727637e-10,2.4274557896656775e-09,0.001005197154132788,1.2006890425227165e-07
1206.0301507537688,7.693222190021081e-07,3.4866172842075894e-10,4.564057001937062e-09,0.0010050914579557443,2.257650812958684e-07
1809.0452261306532,6.747861578910645e-07,3.058173832668974e-10,6.438407948012308e-09,0.0010049987534140946,3.1846962294556286e-07
2412.0603015075376,5.918641862354844e-07,2.6823661775744815e-10,8.082766329357317e-09,0.0010049174382825937,3.997847544464056e-07
3015.075376884422,5.191309501578698e-07,2.3527345180773413e-10,9.52529610289122e-09,0.0010048461146058565,4.7110843118383385e-07
3618.0904522613064,4.5533610531608967e-07,2.0636122207069946e-10,1.0790714945516972e-08,0.0010047835562458996,5.33666791140689e-07
4221.10552763819,3.99380167324478e-07,1.8100163450608807e-10,1.1900770111169191e-08,0.0010047286849906281,5.885380464121402e-07
4824.120603015075,3.502998488653289e-07,1.5875812176084527e-10,1.2874524586198465e-08,0.0010046805561667214,6.366668703189311e-07
5427.13567839196,3.0725111692084607e-07,1.392481615811033e-10,1.372868878656091e-08,0.0010046383420045744,6.78881032466014e-07
6030.150753768844,2.694929045555087e-07,1.2213589971420829e-10,1.4477938073121098e-08,0.0010046013158370038,7.159072000363563e-07
6633.165829145728,2.3637475327736989e-07,1.0712654279221077e-10,1.513515729067465e-08,0.0010045688398261545,7.483832108856469e-07
7236.180904522613,2.0732649241416022e-07,9.396168605359948e-11,1.571164493788088e-08,0.0010045403548356484,7.768682013916761e-07
7839.195979899498,1.8184802803183038e-07,8.241468380628797e-11,1.6217313345367102e-08,0.0010045153704443983,8.018525926417492e-07
8442.21105527638,1.594999392986112e-07,7.228638789586821e-11,1.666087367191374e-08,0.00100449345575298,8.237672840601565e-07
9045.226130653265,1.3989766626567295e-07,6.340251327224769e-11,1.704995078308814e-08,0.0010044742336688746,8.429893681655496e-07
9648.24120603015,1.2270452508085505e-07,5.561047194416971e-11,1.7391221737608272e-08,0.0010044573740136348,8.598490234053726e-07
10251.256281407035,1.0762495822069625e-07,4.877631634982616e-11,1.7690549115060914e-08,0.0010044425869469528,8.746360900872524e-07
10854.27135678392,9.439931393273346e-08,4.278237012912677e-11,1.7953083578588333e-08,0.0010044296178444156,8.876051926242766e-07
11457.286432160803,8.279946033101437e-08,3.7525242614208125e-11,1.8183351016931326e-08,0.0010044182429970248,8.989800400150339e-07
12060.301507537688,7.262487454375526e-08,3.2914055553713107e-11,1.838532979790112e-08,0.001004408265775809,9.089572612308574e-07
12663.316582914573,6.370030085008806e-08,2.886938193539871e-11,1.856249738855099e-08,0.001004399514325099,9.177087119409463e-07
13266.331658291456,5.587233588923407e-08,2.5321698372163884e-11,1.8717897935501806e-08,0.001004391838214546,9.253848224937274e-07
13869.34673366834,4.900646779318666e-08,2.2210043234879136e-11,1.885420088121607e-08,0.0010043851055394188,9.321174976210474e-07
14472.361809045226,4.298548419841187e-08,1.9481295130480796e-11,1.897373245025276e-08,0.0010043792013619938,9.380216750459474e-07
15075.37688442211,3.770477706954984e-08,1.7088045037465516e-11,1.907856875518263e-08,0.0010043740231010707,9.431999359690016e-07
15678.391959798995,3.307288179360821e-08,1.4988840610157352e-11,1.9170525224484574e-08,0.0010043694810652863,9.477419717535394e-07
16281.407035175878,2.9009544973787583e-08,1.3147310490070892e-11,1.9251194936588682e-08,0.0010043654965577221,9.517264793173934e-07
16884.42211055276,2.5445007420204498e-08,1.1531839374510397e-11,1.932196249040572e-08,0.0010043620011722797,9.55221864759904e-07
17487.437185929648,2.2318039839480647e-08,1.0114677757489806e-11,1.9384043273012967e-08,0.0010043589348678347,9.582881692048496e-07
18090.45226130653,1.9575255193576824e-08,8.871630292247615e-12,1.9438496988107675e-08,0.0010043562452933077,9.609777437319758e-07
18693.467336683418,1.716974794664535e-08,7.781439091732764e-12,1.9486254817182475e-08,0.0010043538864534533,9.633365835864812e-07
19296.4824120603,1.5060015917289104e-08,6.825295103032315e-12,1.9528140712518215e-08,0.0010043518176512502,9.654053857892946e-07
19899.497487437184,1.3209761891048153e-08,5.986748197497388e-12,1.956487513681844e-08,0.001004350003293413,9.6721974362646e-07
20502.51256281407,1.1586801191932805e-08,5.25121207503932e-12,1.9597097027627503e-08,0.001004348411819301,9.68811217738342e-07
21105.527638190953,1.0163149439499265e-08,4.6060040362363385e-12,1.9625361974283244e-08,0.0010043470157873964,9.702072496432616e-07
21708.54271356784,8.914340555320488e-09,4.040035898578559e-12,1.9650155678114292e-08,0.0010043457912061859,9.714318308537876e-07
22311.557788944723,7.818896226432049e-09,3.5435735538727324e-12,1.9671904550199937e-08,0.0010043447170141584,9.7250602288106e-07
22914.572864321606,6.858055428651423e-09,3.108114386505257e-12,1.9690981052601158e-08,0.001004343774814289,9.734482227505532e-07
23517.587939698493,6.015526636029618e-09,2.726274973184928e-12,1.9707708627845116e-08,0.0010043429486310726,9.74274405967016e-07
24120.603015075376,5.276803193944656e-09,2.391480805671463e-12,1.97223752766859e-08,0.0010043422242392924,9.749987977474718e-07
24723.61809045226,4.628730141888445e-09,2.0977699721046593e-12,1.9735242154635832e-08,0.001004341588739297,9.756342977426912e-07
25326.633165829146,4.061368356891884e-09,1.840637998667874e-12,1.9746506618254645e-08,0.0010043410323845533,9.761906524863338e-07
25929.64824120603,3.563951779020389e-09,1.6152056384520221e-12,1.9756382389286298e-08,0.0010043405446180196,9.76678419020166e-07
26532.66331658291,3.1268914648601523e-09,1.417127121249403e-12,1.976505982593726e-08,0.001004340116036915,9.771070001246372e-07
27135.6783919598,2.743500180045413e-09,1.2433717498638407e-12,1.9772671724858293e-08,0.001004339740083645,9.774829533946365e-07
27738.69346733668,2.406632022987219e-09,1.0907009561953719e-12,1.977935996568675e-08,0.001004339409751023,9.778132860165145e-07
28341.708542713568,2.110731531624156e-09,9.565969694675619e-13,1.9785234826143755e-08,0.0010043391195913283,9.781034457111878e-07
28944.72361809045,1.851149030244476e-09,8.389525270426894e-13,1.979038862134653e-08,0.001004338865045018,9.78357992021447e-07
29547.738693467334,1.6233546672021576e-09,7.357146713122796e-13,1.979491128664564e-08,0.0010043386416701465,9.785813668931441e-07
30150.75376884422,1.4237190489157096e-09,6.452385379971154e-13,1.9798874870749086e-08,0.001004338445907669,9.787771293705418e-07
30753.768844221104,1.2488463100178882e-09,5.65985099289223e-13,1.980234681708651e-08,0.0010043382744276256,9.789486094140728e-07
31356.78391959799,1.0955402231956674e-09,4.965058046176315e-13,1.9805390608422435e-08,0.0010043381240958389,9.790989412009568e-07
31959.798994974873,9.618014144441838e-10,4.3589452495646514e-13,1.9808045895508933e-08,0.0010043379929516115,9.792300854284029e-07
32562.814070351757,8.453494356293278e-10,3.8311774669214017e-13,1.9810357944527963e-08,0.0010043378787587235,9.793442783164788e-07
33165.82914572864,7.435145239752132e-10,3.3696551633393575e-13,1.9812379785407278e-08,0.0010043377788992941,9.794441377456084e-07
33768.84422110552,6.53317637390782e-10,2.9608771303462625e-13,1.981417060930212e-08,0.001004337690452238,9.79532584801747e-07
34371.85929648241,5.743246772582378e-10,2.602876005421034e-13,1.981573896508837e-08,0.0010043376129917079,9.796100453319971e-07
34974.874371859296,5.044869921616135e-10,2.286367169894979e-13,1.9817125540674572e-08,0.001004337544508878,9.796785281616797e-07
35577.88944723618,4.4254245446215624e-10,2.0056305809462234e-13,1.9818355396514307e-08,0.0010043374837661204,9.797392709194228e-07
36180.90452261306,3.877836132997876e-10,1.7574600262211276e-13,1.9819442593182595e-08,0.0010043374300696985,9.797929673413157e-07
36783.919597989945,3.3981061549388446e-10,1.5400433456515675e-13,1.982039506284857e-08,0.0010043373830274612,9.798400095786308e-07
37386.934673366835,2.974596933385111e-10,1.348106269904122e-13,1.9821235899055605e-08,0.0010043373414982439,9.798815387958312e-07
37989.94974874372,2.6052009168521515e-10,1.1806936432329586e-13,1.982196927862482e-08,0.0010043373052753218,9.799177617178667e-07
38592.9648241206,2.2841871887427994e-10,1.0352081777350375e-13,1.9822606595889804e-08,0.0010043372737967317,9.799492403079429e-07
39195.979899497484,2.0044654739133899e-10,9.084365155438601e-14,1.9823161964260246e-08,0.0010043372463672507,9.799766697889768e-07
39798.99497487437,1.7596657856413706e-10,7.974917381055393e-14,1.9823648047951547e-08,0.0010043372223622617,9.80000674778022e-07
40402.01005025126,1.547122488861529e-10,7.011657626854948e-14,1.9824070071605054e-08,0.0010043372015202947,9.80021516745094e-07
41005.02512562814,1.3595840273927058e-10,6.161721378614409e-14,1.9824442417292163e-08,0.0010043371831302743,9.800399067654786e-07
41608.040201005024,1.1942330524613566e-10,5.4123402321475246e-14,1.982477070087457e-08,0.001004337166915951,9.800561210886777e-07
42211.05527638191,1.0484131686638673e-10,4.751475234248095e-14,1.9825060210502662e-08,0.0010043371526168537,9.800704201859477e-07
42814.07035175879,9.193882370122858e-11,4.166726028827288e-14,1.982531637605883e-08,0.0010043371399646786,9.800830723609664e-07
43417.08542713568,8.051276615257049e-11,3.6488898256727304e-14,1.982554321977032e-08,0.0010043371287602953,9.800942767444892e-07
44020.10050251256,7.052388274680315e-11,3.196187269700869e-14,1.98257415350895e-08,0.0010043371189652072,9.801040718326306e-07
44623.115577889446,6.173397983600654e-11,2.7978232731614665e-14,1.9825916046633145e-08,0.001004337110345843,9.801126911966246e-07
45226.13065326633,5.4065509991558725e-11,2.4502833371966327e-14,1.9826068296470065e-08,0.001004337102826156,9.801202108837512e-07
45829.14572864321,4.7411960320330864e-11,2.1487402296694893e-14,1.982620039965403e-08,0.0010043370963016965,9.801267353430442e-07
46432.160804020095,4.162607584675148e-11,1.88652026133404e-14,1.9826315278879036e-08,0.001004337090628069,9.80132408970689e-07
47035.175879396986,3.655676328144837e-11,1.6567757881438136e-14,1.9826415929785034e-08,0.001004337085657108,9.801373799317141e-07
47638.19095477387,3.231945790053786e-11,1.4647384102579765e-14,1.9826500067933027e-08,0.0010043370815020047,9.801415350349257e-07
48241.20603015075,2.8722862177156018e-11,1.3017384020064335e-14,1.982657148460028e-08,0.0010043370779751727,9.801450618670316e-07
48844.221105527635,2.5589217209606943e-11,1.1597196168314778e-14,1.9826633702304277e-08,0.0010043370749023013,9.80148134738502e-07
49447.23618090452,2.2655552414863434e-11,1.0267640605521331e-14,1.9826691931181277e-08,0.001004337072025523,9.801510115166984e-07
50050.25125628141,2.048798978228684e-11,9.285287419202105e-15,1.9826734967855868e-08,0.0010043370698999755,9.801531370642418e-07
50653.26633165829,1.8692699424840143e-11,8.47165039812521e-15,1.982677061561619e-08,0.0010043370681394746,9.801548975650874e-07
51256.281407035174,1.706043233843194e-11,7.73189656158383e-15,1.982680302518476e-08,0.0010043370665388375,9.80156498202186e-07
51859.29648241206,1.532906342084526e-11,6.947229144584297e-15,1.9826837396330842e-08,0.0010043370648410337,9.801581960060888e-07
