Time (s),[o],[so],[bcfa],[ofa]
0.0,127034295442.329,0.0,2.4218180237353e-20,0.0
0.010000833402783566,-3.370665924144927e-36,127034295442.32892,9.532157966840237e-31,2.4218219427250642e-20
0.02000166680556713,-1.6334135262101475e-36,127034295442.32892,9.532157966840237e-31,2.4218219427250642e-20
0.0300025002083507,-1.6244796055488714e-39,127034295442.32892,9.532157966840237e-31,2.4218219427250642e-20
0.04000333361113426,-1.5629254500573726e-39,127034295442.32892,9.532157966840237e-31,2.4218219427250642e-20
0.05000416701391783,-1.5013712945658744e-39,127034295442.32892,9.532157966840237e-31,2.4218219427250642e-20
0.0600050004167014,-1.4398171390743758e-39,127034295442.32892,9.532157966840237e-31,2.4218219427250642e-20
0.07000583381948496,-1.378262983582877e-39,127034295442.32892,9.532157966840237e-31,2.4218219427250642e-20
0.08000666722226853,-1.3167088280913787e-39,127034295442.32892,9.532157966840237e-31,2.4218219427250642e-20
0.0900075006250521,-1.2551546725998798e-39,127034295442.32892,9.532157966840237e-31,2.4218219427250642e-20
0.10000833402783565,-1.1936005171083812e-39,127034295442.32892,9.532157966840237e-31,2.4218219427250642e-20
0.11000916743061923,-1.1320463616168827e-39,127034295442.32892,9.532157966840237e-31,2.4218219427250642e-20
0.1200100008334028,-1.0704922061253839e-39,127034295442.32892,9.532157966840237e-31,2.4218219427250642e-20
0.13001083423618637,-1.0089380506338854e-39,127034295442.32892,9.532157966840237e-31,2.4218219427250642e-20
0.1400116676389699,-9.473838951423866e-40,127034295442.32892,9.532157966840237e-31,2.4218219427250642e-20
0.15001250104175348,-8.858297396508882e-40,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.16001333444453705,-8.242755841593896e-40,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.17001416784732062,-7.627214286678908e-40,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.1800150012501042,-7.011672731763922e-40,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.19001583465288774,-6.396131176848936e-40,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.2000166680556713,-5.7805896219339515e-40,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.21001750145845488,-5.165048067018964e-40,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.22001833486123845,-4.549506512103978e-40,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.23001916826402202,-3.933964957188992e-40,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.2400200016668056,-3.318423402274005e-40,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.25002083506958916,-2.7028818473590185e-40,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.26002166847237274,-2.087340292444032e-40,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.27002250187515625,-1.4717987375290454e-40,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.2800233352779398,-8.562571826140624e-41,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.2900241686807234,-2.407156276990759e-41,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.30002500208350696,1.0709916368376439e-43,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.31002583548629054,1.0669351843774517e-43,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.3200266688890741,1.062878731917259e-43,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.3300275022918577,1.0588222794570668e-43,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.34002833569464125,1.0547658269968746e-43,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.3500291690974248,1.0507093745366821e-43,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.3600300025002084,1.0466529220764899e-43,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.37003083590299196,1.0425964696162974e-43,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.3800316693057755,1.0385400171561052e-43,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.39003250270855905,1.0344835646959128e-43,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.4000333361113426,1.0304271122357203e-43,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.4100341695141262,1.0263706597755281e-43,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.42003500291690976,1.0223142073153359e-43,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.43003583631969333,1.0182577548551434e-43,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.4400366697224769,1.0142013023949512e-43,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.4500375031252605,1.0101448499347586e-43,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.46003833652804405,1.0060883974745663e-43,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.4700391699308276,1.0020319450143741e-43,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.4800400033336112,9.979754925541817e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.4900408367363947,9.939190400939892e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.5000416701391783,9.89862587633797e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.5100425035419619,9.858061351736048e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.5200433369447455,9.817496827134123e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.530044170347529,9.776932302532199e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.5400450037503125,9.736367777930277e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.5500458371530961,9.695803253328354e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.5600466705558796,9.65523872872643e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.5700475039586632,9.614674204124508e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.5800483373614468,9.574109679522583e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.5900491707642304,9.533545154920659e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.6000500041670139,9.492980630318737e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.6100508375697975,9.45241610571681e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.6200516709725811,9.411851581114888e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.6300525043753646,9.371287056512965e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.6400533377781482,9.330722531911043e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.6500541711809318,9.290158007309119e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.6600550045837154,9.249593482707194e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.6700558379864989,9.209028958105272e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.6800566713892825,9.168464433503348e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.6900575047920661,9.127899908901423e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.7000583381948496,9.087335384299501e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.7100591715976332,9.046770859697579e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.7200600050004168,9.006206335095654e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.7300608384032004,8.965641810493732e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.7400616718059839,8.925077285891807e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.7500625052087674,8.884512761289884e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.760063338611551,8.843948236687961e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.7700641720143345,8.803383712086038e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.7800650054171181,8.762819187484115e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.7900658388199017,8.72225466288219e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.8000666722226852,8.681690138280267e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.8100675056254688,8.641125613678344e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.8200683390282524,8.600561089076419e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.830069172431036,8.559996564474497e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.8400700058338195,8.519432039872574e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.8500708392366031,8.47886751527065e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.8600716726393867,8.438302990668727e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.8700725060421702,8.397738466066802e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.8800733394449538,8.35717394146488e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.8900741728477374,8.316609416862956e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.900075006250521,8.276044892261031e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.9100758396533045,8.235480367659109e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.9200766730560881,8.194915843057186e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.9300775064588717,8.154351318455262e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.9400783398616552,8.113786793853339e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.9500791732644388,8.073222269251414e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.9600800066672224,8.032657744649492e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.9700808400700058,7.992093220047569e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.9800816734727894,7.951528695445646e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
0.990082506875573,7.910964170843722e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
1.0000833402783567,7.870399646241799e-44,127034295442.32892,9.53215796684024e-31,2.4218219427250642e-20
