Time (s),[ps],[e_ps],[b_ps],[mo],[so],[fa],[ofa],[oeps]
0.0,2e-05,0.0,0.0,0.000281260547270523,0.0,0.00690297607339422,0.0,0.0
180.7531380753138,2.2080740099573837e-06,1.7791925711604258e-05,2.7778495121166933e-13,0.00027423565877621967,7.024888494302945e-06,0.004094676920721511,0.0028082991526727115,0.0012697310600730842
361.5062761506276,2.208073979107291e-06,1.779192546401599e-05,5.555698985265652e-13,0.00027423537730559004,7.025169964932714e-06,0.002428780373693062,0.004474195699701159,0.0025395293418372217
542.2594142259414,2.208073948301744e-06,1.7791925216383172e-05,8.333548419634347e-13,0.0002742352103758823,7.025336894640462e-06,0.0014406328893317927,0.005462343184062428,0.003809367253175374
723.0125523012553,2.2080739175226234e-06,1.779192496872393e-05,1.1111397815266442e-12,0.0002742351113950529,7.025435875469877e-06,0.000854504205895061,0.00604847186749916,0.005079228664480894
903.7656903765691,2.2080738867591796e-06,1.7791924721049014e-05,1.3889247172187827e-12,0.0002742350527220512,7.025494548471544e-06,0.0005068419598884281,0.006396134113505792,0.006349104008304516
1084.5188284518829,2.208073856005034e-06,1.77919244733648e-05,1.6667096490413872e-12,0.00027423501795881635,7.0255293117063e-06,0.00030062799434804307,0.006602348079046177,0.007618987609299978
1265.2719665271966,2.2080738252564044e-06,1.7791924225675073e-05,1.944494576995369e-12,0.00027423499737794455,7.025549892578175e-06,0.00017831398007718546,0.006724662093317035,0.008888876101018097
1446.0251046025105,2.2080737945110464e-06,1.7791923977982074e-05,2.222279501081269e-12,0.00027423498520936314,7.025562061159556e-06,0.00010576472567916944,0.006797211347715051,0.010158767486626146
1626.7782426778244,2.2080737637676294e-06,1.779192373028714e-05,2.5000644212994063e-12,0.0002742349780304935,7.0255692400292975e-06,6.27329909764995e-05,0.006840243082417721,0.011428660581705632
1807.5313807531381,2.2080737330253627e-06,1.7791923482591043e-05,2.777849337649972e-12,0.0002742349738112303,7.025573459292453e-06,3.720925388009074e-05,0.006865766819514132,0.012698554683726238
1988.2845188284518,2.208073702283779e-06,1.7791923234894265e-05,3.055634250133078e-12,0.00027423497134742723,7.025575923095469e-06,2.2070177999036836e-05,0.006880905895395185,0.013968449375988635
2169.0376569037658,2.2080736715425995e-06,1.7791922987197085e-05,3.3334191587487913e-12,0.0002742349699248549,7.0255773456678105e-06,1.3090633078300354e-05,0.006889885440315922,0.015238344411332112
2349.7907949790797,2.208073640801661e-06,1.7791922739499663e-05,3.6112040634971514e-12,0.0002742349691198756,7.0255781506470526e-06,7.764534455936453e-06,0.006895211538938286,0.016508239643156286
2530.543933054393,2.208073610060865e-06,1.77919224918021e-05,3.888988964378183e-12,0.00027423496868121385,7.0255785893088065e-06,4.605429824741901e-06,0.006898370643569479,0.017778134984507015
2711.297071129707,2.2080735793201527e-06,1.779192224410445e-05,4.166773861391898e-12,0.00027423496845982854,7.025578810694119e-06,2.7316490630728004e-06,0.006900244424331147,0.019048030383808548
2892.050209205021,2.2080735485794915e-06,1.7791921996406756e-05,4.444558754538307e-12,0.0002742349683673178,7.025578903204771e-06,1.620241063026219e-06,0.006901355832331192,0.020317925810469418
3072.803347280335,2.20807351783886e-06,1.779192174870903e-05,4.722343643817415e-12,0.00027423496835124743,7.025578919275133e-06,9.610242883172371e-07,0.0069020150491059026,0.021587821246344688
3253.556485355649,2.208073487098245e-06,1.7791921501011283e-05,5.000128529229224e-12,0.00027423496838051666,7.025578890005956e-06,5.700187088995735e-07,0.006902406054685321,0.022857716680671943
3434.3096234309623,2.2080734563576414e-06,1.7791921253313533e-05,5.277913410773736e-12,0.0002742349684366784,7.025578833844209e-06,3.3809917574279206e-07,0.006902637974218477,0.024127612107067608
3615.0627615062763,2.208073425617045e-06,1.779192100561577e-05,5.55569828845095e-12,0.0002742349685087916,7.025578761730997e-06,2.0054231734046572e-07,0.00690277553107688,0.0253975075217455
3795.81589958159,2.208073394876451e-06,1.779192075791801e-05,5.83348316226087e-12,0.00027423496859036535,7.025578680157267e-06,1.1895022583876748e-07,0.00690285712316838,0.02666740292245943
3976.5690376569037,2.20807336413586e-06,1.7791920510220243e-05,6.111268032203496e-12,0.0002742349686775508,7.025578592971863e-06,7.055463839862913e-08,0.006902905518755819,0.02793729830787751
4157.322175732218,2.2080733333952694e-06,1.7791920262522476e-05,6.389052898278824e-12,0.0002742349687680647,7.025578502457975e-06,4.1849067047990986e-08,0.00690293422432717,0.02920719367720963
4338.0753138075315,2.20807330265468e-06,1.7791920014824706e-05,6.666837760486861e-12,0.0002742349688605528,7.025578409969818e-06,2.48225108683822e-08,0.00690295125088335,0.030477089029987182
4518.828451882845,2.208073271914091e-06,1.7791919767126936e-05,6.944622618827601e-12,0.0002742349689542121,7.025578316310606e-06,1.4723474845687372e-08,0.006902961349919372,0.03174698436593219
4699.581589958159,2.2080732411735015e-06,1.7791919519429162e-05,7.222407473301049e-12,0.0002742349690485661,7.025578221956587e-06,8.734611833786398e-09,0.006902967338782384,0.03301687968487988
4880.334728033473,2.2080732104329123e-06,1.7791919271731392e-05,7.500192323907203e-12,0.00027423496914333193,7.0255781271907875e-06,5.181701813180146e-09,0.006902970891692405,0.034286774986732285
5061.087866108786,2.208073179692323e-06,1.779191902403362e-05,7.77797717064606e-12,0.00027423496923834203,7.025578032180716e-06,3.073799885475011e-09,0.006902972999594334,0.035556670271431445
5241.841004184101,2.208073148951735e-06,1.7791918776335848e-05,8.055762013517623e-12,0.000274234969333497,7.025577937025673e-06,1.8234979768766037e-09,0.006902974249896243,0.03682656553894299
5422.594142259414,2.208073118211146e-06,1.7791918528638074e-05,8.333546852521892e-12,0.0002742349694287379,7.025577841784669e-06,1.0817026868097303e-09,0.006902974991691533,0.038096460789246514
5603.347280334729,2.2080730874705556e-06,1.7791918280940304e-05,8.611331687658864e-12,0.00027423496952403006,7.025577746492519e-06,6.424548647855308e-10,0.006902975430939355,0.03936635602232995
5784.100418410042,2.2080730567299677e-06,1.779191803324253e-05,8.889116518928544e-12,0.0002742349696193525,7.025577651170034e-06,3.8267617222552273e-10,0.006902975690718048,0.04063625123818611
5964.8535564853555,2.2080730259893793e-06,1.779191778554476e-05,9.166901346330924e-12,0.00027423496971469276,7.025577555829807e-06,2.278448435202085e-10,0.0069029758455493775,0.04190614643681063
6145.60669456067,2.2080729952487906e-06,1.779191753784699e-05,9.444686169866011e-12,0.00027423496981004346,7.0255774604790565e-06,1.35270228561412e-10,0.006902975938123993,0.04317604161820101
6326.359832635983,2.208072964508202e-06,1.779191729014922e-05,9.722470989533806e-12,0.00027423496990540067,7.025577365121881e-06,8.069596482577876e-11,0.006902975992698257,0.04444593678235585
6507.112970711298,2.208072933767614e-06,1.7791917042451446e-05,1.0000255805334305e-11,0.0002742349700007617,7.0255772697607895e-06,4.9317310957537526e-11,0.006902976024076911,0.04571583192927427
6687.866108786611,2.2080729030270192e-06,1.7791916794753683e-05,1.027804061726751e-11,0.00027423497009612554,7.025577174396992e-06,3.385670494520184e-11,0.006902976039537517,0.04698572705895585
6868.619246861925,2.20807287228644e-06,1.7791916547055902e-05,1.0555825425333418e-11,0.00027423497019148996,7.025577079032551e-06,2.2380435270355182e-11,0.006902976051013787,0.04825562217139988
7049.372384937239,2.2080728415458464e-06,1.779191629935814e-05,1.0833610229532033e-11,0.00027423497028685476,7.025576983667752e-06,1.2862937150232128e-11,0.006902976060531285,0.04952551726660625
7230.125523012553,2.20807281080526e-06,1.7791916051660362e-05,1.1111395029863354e-11,0.0002742349703822201,7.025576888302413e-06,6.589688624975759e-12,0.006902976066804533,0.050795412344575026
7410.878661087866,2.208072780064671e-06,1.779191580396259e-05,1.1389179826327379e-11,0.00027423497047758603,7.0255767929364676e-06,3.917462580294171e-12,0.006902976069476759,0.052065307405306245
7591.63179916318,2.208072749324081e-06,1.779191555626482e-05,1.1666964618924113e-11,0.0002742349705729524,7.025576697570026e-06,4.158928082941878e-12,0.0069029760692352945,0.05333520244879986
7772.384937238494,2.208072718583492e-06,1.7791915308567048e-05,1.194474940765355e-11,0.0002742349706683194,7.025576602203025e-06,7.734759331240343e-12,0.006902976065659463,0.054605097475055896
7953.138075313807,2.2080726878429056e-06,1.7791915060869274e-05,1.222253419251569e-11,0.0002742349707636858,7.025576506836648e-06,7.556409438761334e-12,0.0069029760658378125,0.05587499248407392
8133.891213389122,2.2080726571023164e-06,1.7791914813171504e-05,1.2500318973510535e-11,0.0002742349708590517,7.0255764114707295e-06,4.7268424926865415e-12,0.006902976068667379,0.05714488747585402
8314.644351464436,2.208072626361727e-06,1.7791914565473734e-05,1.2778103750638088e-11,0.0002742349709544176,7.025576316104884e-06,1.4328619591752252e-12,0.0069029760719613595,0.05841478245039633
8495.39748953975,2.2080725956211385e-06,1.7791914317775964e-05,1.3055888523898346e-11,0.0002742349710497837,7.025576220738776e-06,-2.886543424503161e-13,0.0069029760736828765,0.05968467740770094
8676.150627615063,2.2080725648805506e-06,1.779191407007819e-05,1.3333673293291307e-11,0.00027423497114515013,7.025576125372294e-06,2.05811993742532e-13,0.00690297607318841,0.06095457234776791
8856.903765690377,2.2080725341399605e-06,1.7791913822380416e-05,1.3611458058816975e-11,0.00027423497124051666,7.025576030005752e-06,1.0264761625661335e-12,0.006902976072367745,0.06222446727059713
9037.65690376569,2.2080725033993718e-06,1.7791913574682646e-05,1.3889242820475348e-11,0.0002742349713358832,7.02557593463925e-06,1.6094374846300349e-12,0.006902976071784784,0.06349436217618855
9218.410041841005,2.2080724726587826e-06,1.7791913326984872e-05,1.4167027578266427e-11,0.0002742349714312497,7.025575839272756e-06,2.1677123168760213e-12,0.006902976071226509,0.06476425706454218
9399.163179916319,2.2080724419181947e-06,1.77919130792871e-05,1.4444812332190213e-11,0.0002742349715266161,7.025575743906349e-06,2.213485988206401e-12,0.006902976071180736,0.06603415193565804
9579.916317991632,2.208072411177606e-06,1.779191283158933e-05,1.4722597082246703e-11,0.00027423497162198246,7.025575648539978e-06,2.0377025596299522e-12,0.006902976071356519,0.06730404678953608
9760.669456066946,2.2080723804370176e-06,1.7791912583891555e-05,1.5000381828435898e-11,0.00027423497171734883,7.025575553173657e-06,1.5606672661162047e-12,0.006902976071833555,0.06857394162617633
9941.42259414226,2.208072349696429e-06,1.779191233619378e-05,1.5278166570757795e-11,0.00027423497181271514,7.025575457807342e-06,1.054471101766551e-12,0.006902976072339751,0.0698438364455788
10122.175732217573,2.20807231895584e-06,1.7791912088496015e-05,1.5555951309212402e-11,0.0002742349719080814,7.025575362441026e-06,5.561486952916171e-13,0.006902976072838073,0.07111373124774352
10302.928870292888,2.2080722882152513e-06,1.779191184079824e-05,1.5833736043799714e-11,0.0002742349720034478,7.025575267074679e-06,2.4369703124306607e-13,0.0069029760731505255,0.07238362603267044
10483.682008368201,2.208072257474663e-06,1.779191159310047e-05,1.611152077451973e-11,0.0002742349720988141,7.025575171708372e-06,-3.0617028328969053e-13,0.006902976073700393,0.07365352080035961
10664.435146443515,2.2080722267340747e-06,1.7791911345402697e-05,1.6389305501372452e-11,0.0002742349721941804,7.025575076342072e-06,-9.008095089431646e-13,0.006902976074295032,0.07492341555081097
10845.188284518828,2.2080721959934863e-06,1.7791911097704927e-05,1.666709022435788e-11,0.0002742349722895467,7.025574980975753e-06,-1.388592749188303e-12,0.006902976074782815,0.07619331028402457
11025.941422594142,2.2080721652528976e-06,1.7791910850007153e-05,1.694487494347601e-11,0.0002742349723849131,7.025574885609376e-06,-1.5304818310959552e-12,0.006902976074924704,0.07746320500000041
11206.694560669457,2.208072134512308e-06,1.7791910602309383e-05,1.7222659658726848e-11,0.00027423497248027956,7.0255747902429624e-06,-1.4544632148893299e-12,0.006902976074848686,0.07873309969873848
11387.44769874477,2.20807210377172e-06,1.779191035461161e-05,1.7500444370110396e-11,0.0002742349725756459,7.025574694876652e-06,-1.997085653963124e-12,0.0069029760753913086,0.08000299438023876
11568.200836820084,2.208072073031132e-06,1.779191010691384e-05,1.7778229077626643e-11,0.0002742349726710122,7.025574599510323e-06,-2.4297615267089354e-12,0.006902976075823984,0.08127288904450125
11748.953974895398,2.2080720422905434e-06,1.7791909859216066e-05,1.8056013781275597e-11,0.00027423497276637856,7.0255745041439464e-06,-2.5809275765141487e-12,0.0069029760759751506,0.08254278369152598
11929.707112970711,2.208072011549954e-06,1.7791909611518295e-05,1.8333798481057255e-11,0.00027423497286174504,7.025574408777487e-06,-2.2311291613198277e-12,0.006902976075625352,0.08381267832131298
12110.460251046026,2.208071980809364e-06,1.7791909363820525e-05,1.861158317697162e-11,0.0002742349729571114,7.025574313411036e-06,-1.939568764791591e-12,0.006902976075333792,0.08508257293386218
12291.21338912134,2.208071950068776e-06,1.7791909116122755e-05,1.8889367869018692e-11,0.00027423497305247783,7.025574218044632e-06,-1.9266122996273932e-12,0.006902976075320835,0.08635246752917361
12471.966527196653,2.2080719193281875e-06,1.779190886842498e-05,1.9167152557198464e-11,0.00027423497314784425,7.025574122678211e-06,-1.814114954758402e-12,0.006902976075208338,0.08762236210724725
12652.719665271967,2.208071888587599e-06,1.779190862072721e-05,1.9444937241510944e-11,0.0002742349732432107,7.0255740273117675e-06,-1.563975891267397e-12,0.006902976074958199,0.08889225666808312
12833.47280334728,2.2080718578470105e-06,1.7791908373029437e-05,1.972272192195613e-11,0.00027423497333857715,7.0255739319452935e-06,-1.1307975001019675e-12,0.006902976074525021,0.09016215121168124
13014.225941422595,2.2080718271064217e-06,1.7791908125331664e-05,2.000050659853402e-11,0.0002742349734339436,7.025573836578841e-06,-8.277790545718852e-13,0.006902976074222003,0.09143204573804156
13194.979079497909,2.2080717963658334e-06,1.7791907877633894e-05,2.027829127124462e-11,0.00027423497352931005,7.025573741212393e-06,-5.573220463333322e-13,0.006902976073951545,0.09270194024716412
13375.732217573222,2.2080717656252446e-06,1.7791907629936123e-05,2.055607594008792e-11,0.0002742349736246765,7.0255736458459506e-06,-3.200917097784896e-13,0.006902976073714315,0.09397183473904888
13556.485355648536,2.2080717348846554e-06,1.779190738223835e-05,2.083386060506393e-11,0.0002742349737200429,7.025573550479519e-06,-1.4657519734159189e-13,0.006902976073540798,0.09524172921369588
13737.23849372385,2.2080717041440667e-06,1.779190713454058e-05,2.111164526617264e-11,0.0002742349738154093,7.025573455113099e-06,-4.621939914023154e-14,0.006902976073440443,0.09651162367110508
13917.991631799163,2.2080716734034775e-06,1.779190688684281e-05,2.1389429923414055e-11,0.00027423497391077575,7.0255733597466745e-06,8.465440879918029e-14,0.006902976073309568,0.09778151811127651
14098.744769874478,2.2080716426628888e-06,1.7791906639145036e-05,2.166721457678818e-11,0.00027423497400614217,7.025573264380257e-06,1.7125218369687078e-13,0.006902976073222971,0.09905141253421017
14279.497907949792,2.2080716119223e-06,1.7791906391447265e-05,2.194499922629501e-11,0.0002742349741015086,7.025573169013849e-06,2.0748914473582079e-13,0.006902976073186734,0.10032130693990605
14460.251046025105,2.2080715811817117e-06,1.7791906143749492e-05,2.2222783871934544e-11,0.00027423497419687496,7.025573073647449e-06,1.8800365355968464e-13,0.00690297607320622,0.10159120132836415
14641.004184100419,2.208071550441123e-06,1.779190589605172e-05,2.2500568513706782e-11,0.0002742349742922414,7.025572978281048e-06,1.744558471998179e-13,0.006902976073219768,0.10286109569958446
14821.757322175732,2.208071519700534e-06,1.779190564835395e-05,2.2778353151611725e-11,0.0002742349743876078,7.0255728829146395e-06,2.105323125739181e-13,0.006902976073183692,0.104130990053567
15002.510460251047,2.2080714889599454e-06,1.7791905400656178e-05,2.3056137785649372e-11,0.0002742349744829742,7.025572787548232e-06,2.3815702707005423e-13,0.006902976073156066,0.10540088439031177
15183.26359832636,2.2080714582193566e-06,1.7791905152958408e-05,2.333392241581973e-11,0.0002742349745783406,7.025572692181826e-06,2.5544829435520567e-13,0.006902976073138775,0.10667077870981878
15364.016736401674,2.208071427478768e-06,1.7791904905260634e-05,2.361170704212279e-11,0.000274234974673707,7.025572596815423e-06,2.6052441809635123e-13,0.0069029760731336995,0.10794067301208798
15544.769874476988,2.208071396738179e-06,1.7791904657562864e-05,2.3889491664558553e-11,0.0002742349747690734,7.025572501449022e-06,2.515037019604702e-13,0.00690297607314272,0.10921056729711942
15725.523012552301,2.2080713659975904e-06,1.7791904409865093e-05,2.4167276283127025e-11,0.0002742349748644398,7.025572406082623e-06,2.265044496145418e-13,0.006902976073167719,0.11048046156491309
15906.276150627615,2.208071335257002e-06,1.779190416216732e-05,2.44450608978282e-11,0.0002742349749598062,7.025572310716227e-06,1.8364496472554514e-13,0.006902976073210579,0.11175035581546897
16087.02928870293,2.208071304516414e-06,1.7791903914469546e-05,2.472284550866208e-11,0.0002742349750551726,7.025572215349834e-06,1.3061385939323883e-13,0.0069029760732636095,0.11302025004878707
16267.782426778243,2.2080712737758254e-06,1.7791903666771776e-05,2.500063011562867e-11,0.00027423497515053903,7.0255721199834335e-06,1.1553876490014893e-13,0.006902976073278684,0.11429014426486742
16448.53556485356,2.2080712430352366e-06,1.7791903419074006e-05,2.5278414718727965e-11,0.0002742349752459054,7.025572024617033e-06,9.967441268024693e-14,0.006902976073294548,0.11556003846370998
16629.288702928872,2.208071212294648e-06,1.7791903171376232e-05,2.5556199317959962e-11,0.0002742349753412718,7.025571929250633e-06,8.35344794300135e-14,0.006902976073310688,0.11682993264531476
16810.041841004186,2.208071181554059e-06,1.7791902923678462e-05,2.5833983913324664e-11,0.0002742349754366382,7.025571833884232e-06,6.763264184592909e-14,0.00690297607332659,0.11809982680968176
16990.7949790795,2.2080711508134704e-06,1.779190267598069e-05,2.611176850482207e-11,0.0002742349755320046,7.025571738517832e-06,5.248257662447427e-14,0.006902976073341741,0.11936972095681098
17171.548117154813,2.2080711200728816e-06,1.7791902428282918e-05,2.6389553092452183e-11,0.00027423497562737104,7.025571643151431e-06,3.8597960462129595e-14,0.006902976073355625,0.12063961508670241
17352.301255230126,2.208071089332293e-06,1.7791902180585148e-05,2.6667337676215e-11,0.0002742349757227374,7.025571547785029e-06,2.6492470055375637e-14,0.00690297607336773,0.12190950919935609
17533.05439330544,2.208071058591704e-06,1.7791901932887374e-05,2.6945122256110524e-11,0.00027423497581810383,7.025571452418627e-06,1.667978210069297e-14,0.0069029760733775435,0.12317940329477198
17713.807531380753,2.2080710278511158e-06,1.7791901685189604e-05,2.722290683213875e-11,0.0002742349759134702,7.025571357052225e-06,5.169897886512641e-15,0.006902976073389053,0.12444929737295009
17894.560669456067,2.208070997110527e-06,1.779190143749183e-05,2.7500691404299685e-11,0.0002742349760088366,7.025571261685824e-06,-5.482787980199574e-15,0.0069029760733997055,0.12571919143389043
18075.31380753138,2.2080709663699383e-06,1.779190118979406e-05,2.7778475972593324e-11,0.00027423497610420304,7.025571166319421e-06,-1.4310927733102814e-14,0.006902976073408534,0.126989085477593
18256.066945606693,2.2080709356293495e-06,1.779190094209629e-05,2.8056260537019668e-11,0.0002742349761995694,7.025571070953019e-06,-2.099844926666122e-14,0.006902976073415222,0.12825897950405776
18436.82008368201,2.2080709048887608e-06,1.7791900694398516e-05,2.833404509757872e-11,0.00027423497629493584,7.025570975586616e-06,-2.522928047533893e-14,0.006902976073419453,0.1295288735132848
18617.573221757324,2.2080708741481724e-06,1.7791900446700746e-05,2.8611829654270478e-11,0.00027423497639030226,7.025570880220212e-06,-2.6687349253600084e-14,0.006902976073420911,0.13079876750527406
18798.326359832638,2.2080708434075837e-06,1.7791900199002972e-05,2.8889614207094938e-11,0.00027423497648566863,7.025570784853808e-06,-2.5056583495908755e-14,0.006902976073419279,0.1320686614800255
18979.07949790795,2.208070812666995e-06,1.7791899951305202e-05,2.9167398756052106e-11,0.00027423497658103505,7.025570689487404e-06,-2.002091109672914e-14,0.006902976073414244,0.13333855543753917
19159.832635983264,2.2080707819264066e-06,1.779189970360743e-05,2.9445183301141975e-11,0.0002742349766764014,7.0255705941209995e-06,-2.1345774455957216e-14,0.0069029760734155695,0.1346084493778151
19340.585774058578,2.208070751185818e-06,1.779189945590966e-05,2.9722967842364555e-11,0.00027423497677176784,7.025570498754597e-06,-3.07936885393888e-14,0.006902976073425017,0.13587834330085324
19521.33891213389,2.208070720445229e-06,1.7791899208211888e-05,3.000075237971983e-11,0.00027423497686713427,7.025570403388195e-06,-4.052808712855986e-14,0.006902976073434751,0.1371482372066536
19702.092050209205,2.2080706897046403e-06,1.7791898960514115e-05,3.027853691320782e-11,0.00027423497696250063,7.025570308021792e-06,-5.0331336407367056e-14,0.006902976073444555,0.13841813109521614
19882.84518828452,2.2080706589640516e-06,1.7791898712816344e-05,3.0556321442828515e-11,0.00027423497705786706,7.025570212655389e-06,-5.998580255970703e-14,0.006902976073454209,0.13968802496654095
20063.598326359832,2.208070628223463e-06,1.779189846511857e-05,3.083410596858191e-11,0.0002742349771532335,7.0255701172889865e-06,-6.927385176947627e-14,0.006902976073463497,0.14095791882062797
20244.351464435145,2.2080705974828745e-06,1.77918982174208e-05,3.1111890490468015e-11,0.00027423497724859985,7.025570021922584e-06,-7.79778502205715e-14,0.006902976073472201,0.1422278126574772
20425.104602510462,2.2080705667422857e-06,1.779189796972303e-05,3.138967500848682e-11,0.0002742349773439663,7.02556992655618e-06,-8.588016409688925e-14,0.006902976073480104,0.14349770647708868
20605.857740585776,2.208070536001697e-06,1.7791897722025257e-05,3.1667459522638346e-11,0.00027423497743933264,7.0255698311897765e-06,-9.276315958232626e-14,0.006902976073486986,0.1447676002794624
20786.61087866109,2.208070505261108e-06,1.7791897474327486e-05,3.194524403292256e-11,0.00027423497753469906,7.025569735823373e-06,-9.840920286077883e-14,0.006902976073492633,0.1460374940645983
20967.364016736403,2.2080704745205195e-06,1.7791897226629716e-05,3.222302853933949e-11,0.0002742349776300655,7.025569640456969e-06,-1.0260066011614375e-13,0.006902976073496824,0.14730738783249642
21148.117154811716,2.2080704437799307e-06,1.7791896978931943e-05,3.250081304188912e-11,0.00027423497772543186,7.025569545090565e-06,-1.0511989753231757e-13,0.006902976073499344,0.14857728158315678
21328.87029288703,2.208070413039342e-06,1.7791896731234172e-05,3.2778597540571455e-11,0.0002742349778207983,7.0255694497241595e-06,-1.0574928129319694e-13,0.0069029760734999725,0.14984717531657937
21509.623430962343,2.208070382298753e-06,1.77918964835364e-05,3.3056382035386495e-11,0.0002742349779161647,7.025569354357755e-06,-1.0427117758267843e-13,0.0069029760734984945,0.15111706903276417
21690.376569037657,2.208070351558165e-06,1.779189623583863e-05,3.333416652633424e-11,0.00027423497801153107,7.025569258991349e-06,-1.0046795258465865e-13,0.006902976073494691,0.1523869627317112
21871.12970711297,2.208070320817576e-06,1.779189598814086e-05,3.361195101341469e-11,0.0002742349781068975,7.025569163624943e-06,-9.41219724830342e-14,0.0069029760734883455,0.15365685641342045
22051.882845188284,2.2080702900769873e-06,1.7791895740443085e-05,3.388973549662785e-11,0.0002742349782022639,7.025569068258537e-06,-8.501560346170169e-14,0.006902976073479239,0.15492675007789192
22232.6359832636,2.2080702593363986e-06,1.7791895492745314e-05,3.4167519975973705e-11,0.0002742349782976303,7.02556897289213e-06,-7.293121170455769e-14,0.006902976073467155,0.15619664372512562
22413.389121338914,2.2080702285958103e-06,1.779189524504754e-05,3.444530445145228e-11,0.0002742349783929967,7.025568877525722e-06,-5.765116339549849e-14,0.006902976073451875,0.15746653735512156
22594.142259414228,2.208070197855222e-06,1.779189499734977e-05,3.4723088923063553e-11,0.00027423497848836313,7.025568782159313e-06,-3.915345617164562e-14,0.006902976073433377,0.1587364309678797
22774.89539748954,2.208070167114633e-06,1.7791894749651997e-05,3.500087339080753e-11,0.00027423497858372956,7.025568686792908e-06,-4.145196872987938e-14,0.006902976073435676,0.16000632456340008
22955.648535564855,2.2080701363740444e-06,1.7791894501954227e-05,3.527865785468421e-11,0.000274234978679096,7.025568591426503e-06,-4.3586830268254975e-14,0.00690297607343781,0.16127621814168266
23136.401673640168,2.2080701056334557e-06,1.7791894254256457e-05,3.5556442314693606e-11,0.00027423497877446235,7.025568496060098e-06,-4.551982566082142e-14,0.006902976073439744,0.16254611170272745
23317.15481171548,2.208070074892867e-06,1.7791894006558683e-05,3.5834226770835697e-11,0.00027423497886982877,7.025568400693693e-06,-4.721273978162774e-14,0.006902976073441437,0.1638160052465345
