Time (s),[o],[so],[bcfa],[ofa]
0.0,2.81260547270523e-07,0.0,0.00100531722303704,0.0
10.000833402783565,2.812605472705229e-07,8.592307773859427e-23,0.00100531722303704,4.17009589289253e-24
20.00166680556713,2.812605472705228e-07,1.714584634101624e-22,0.00100531722303704,8.40170302859639e-24
30.002500208350696,2.812605472705227e-07,2.569938490817305e-22,0.00100531722303704,1.2633310164300247e-23
40.00333361113426,2.8126054727052257e-07,3.426836900582222e-22,0.00100531722303704,1.6872789513780538e-23
50.00416701391782,2.812605472705225e-07,4.289071317665383e-22,0.00100531722303704,2.1139465203550058e-23
60.00500041670139,2.812605472705224e-07,5.151305734748544e-22,0.00100531722303704,2.5406140893319578e-23
70.00583381948495,2.812605472705223e-07,6.013540151831708e-22,0.00100531722303704,2.9672816583089145e-23
80.00666722226852,2.8126054727052225e-07,6.875774568914869e-22,0.00100531722303704,3.3939492272858665e-23
90.00750062505209,2.8126054727052214e-07,7.738008985998033e-22,0.00100531722303704,3.820616796262821e-23
100.00833402783564,2.8126054727052204e-07,8.600243403081198e-22,0.00100531722303704,4.247284365239775e-23
110.00916743061921,2.81260547270522e-07,9.462477820164355e-22,0.00100531722303704,4.673951934216727e-23
120.01000083340278,2.812605472705219e-07,1.032471223724752e-21,0.00100531722303704,5.100619503193679e-23
130.01083423618635,2.812605472705218e-07,1.1186946654330684e-21,0.00100531722303704,5.527287072170634e-23
140.0116676389699,2.812605472705217e-07,1.2049181071413848e-21,0.00100531722303704,5.953954641147588e-23
150.01250104175347,2.812605472705216e-07,1.291141548849701e-21,0.00100531722303704,6.38062221012454e-23
160.01333444453704,2.812605472705215e-07,1.377364990558017e-21,0.00100531722303704,6.807289779101494e-23
170.0141678473206,2.812605472705214e-07,1.4635884322663334e-21,0.00100531722303704,7.233957348078449e-23
180.01500125010418,2.8126054727052135e-07,1.5498118739746499e-21,0.00100531722303704,7.660624917055402e-23
190.01583465288772,2.8126054727052124e-07,1.6360353156829662e-21,0.00100531722303704,8.087292486032356e-23
200.0166680556713,2.8126054727052114e-07,1.7222587573912824e-21,0.00100531722303704,8.513960055009308e-23
210.01750145845486,2.812605472705211e-07,1.8084821990995985e-21,0.00100531722303704,8.940627623986262e-23
220.01833486123843,2.81260547270521e-07,1.894705640807915e-21,0.00100531722303704,9.367295192963216e-23
230.019168264022,2.812605472705209e-07,1.980929082516231e-21,0.00100531722303704,9.79396276194017e-23
240.02000166680557,2.812605472705208e-07,2.0671525242245475e-21,0.00100531722303704,1.0220630330917123e-22
250.0208350695891,2.812605472705207e-07,2.153375965932864e-21,0.00100531722303704,1.0647297899894079e-22
260.0216684723727,2.812605472705206e-07,2.2395994076411796e-21,0.00100531722303704,1.1073965468871028e-22
270.02250187515625,2.8126054727052056e-07,2.3258228493494965e-21,0.00100531722303704,1.1500633037847983e-22
280.0233352779398,2.8126054727052045e-07,2.4120462910578125e-21,0.00100531722303704,1.1927300606824935e-22
290.0241686807234,2.8126054727052034e-07,2.4982697327661286e-21,0.00100531722303704,1.235396817580189e-22
300.02500208350693,2.812605472705203e-07,2.584493174474445e-21,0.00100531722303704,1.2780635744778843e-22
310.02583548629053,2.812605472705202e-07,2.670716616182761e-21,0.00100531722303704,1.3207303313755795e-22
320.0266688890741,2.812605472705201e-07,2.7569400578910776e-21,0.00100531722303704,1.3633970882732752e-22
330.0275022918576,2.8126054727052003e-07,2.843163499599394e-21,0.00100531722303704,1.4060638451709704e-22
340.0283356946412,2.812605472705199e-07,2.92938694130771e-21,0.00100531722303704,1.4487306020686656e-22
350.02916909742476,2.812605472705198e-07,3.0156103830160266e-21,0.00100531722303704,1.491397358966361e-22
360.03000250020835,2.8126054727051976e-07,3.1018338247243426e-21,0.00100531722303704,1.5340641158640565e-22
370.0308359029919,2.8126054727051966e-07,3.188057266432659e-21,0.00100531722303704,1.576730872761752e-22
380.03166930577544,2.8126054727051955e-07,3.274280708140975e-21,0.00100531722303704,1.619397629659447e-22
390.03250270855904,2.812605472705195e-07,3.3605710693029953e-21,0.00100531722303704,1.6620976838534052e-22
400.0333361113426,2.812605472705194e-07,3.446868710136995e-21,0.00100531722303704,1.7048013602137283e-22
410.0341695141262,2.812605472705193e-07,3.533166350970995e-21,0.00100531722303704,1.7475050365740533e-22
420.0350029169097,2.8126054727051923e-07,3.6194639918049945e-21,0.00100531722303704,1.7902087129343783e-22
430.03583631969326,2.8126054727051913e-07,3.705761632638988e-21,0.00100531722303704,1.8329123892947014e-22
440.03666972247686,2.81260547270519e-07,3.792059273472982e-21,0.00100531722303704,1.8756160656550246e-22
450.0375031252604,2.8126054727051897e-07,3.878356914306982e-21,0.00100531722303704,1.9183197420153496e-22
460.038336528044,2.8126054727051886e-07,3.9646545551409814e-21,0.00100531722303704,1.9610234183756727e-22
