Time (s),[ps],[e_ps],[so],[fa],[ofa]
0.0,237329457756.178,0.0,0.0,0.00100531722303704,0.0
603.0150753768844,233567106448.51816,12895532.409399604,3749455775.24967,-4.4239922947259947e-13,0.0010053172189859586
1206.0301507537688,229864397762.107,12691101.226455163,7452368892.843791,-9.424517371189188e-14,0.001005317207326862
1809.0452261306532,226220380617.37122,12489910.477017568,11096587228.328966,7.475313107806708e-14,0.0010053172277399015
2412.0603015075376,222634120684.6291,12291908.575575162,14683045162.972506,1.4402448074469563e-14,0.0010053172155039052
3015.075376884422,219104713056.50772,12097045.561058806,18212647654.1084,9.168604545757087e-13,0.0010053171719767216
3618.0904522613064,215631257021.81638,11905271.704075824,21686295462.65668,3.3503531199089204e-14,0.0010053171369173743
4221.10552763819,212212865556.44534,11716538.03091443,25104875661.700893,2.590427233146786e-13,0.0010053171088445923
4824.120603015075,208848668144.371,11530796.479294937,28469258815.326836,2.407716411908145e-13,0.001005317288418431
5427.13567839196,205537801730.15253,11347999.398845779,31780308026.625725,-8.80564813431048e-15,0.0010053173234705857
6030.150753768844,202279415356.37268,11168099.807142416,35038874299.9973,1.8204268624555216e-14,0.0010053172992285696
6633.165829145728,199072703925.00357,10991053.253714623,38245762777.91983,1.3333010205356377e-15,0.0010053172678921329
7236.180904522613,195916832900.59702,10816813.662815338,41401808041.91727,-9.775624177996261e-13,0.001005318294509113
7839.195979899498,192810991026.77267,10645336.243963981,44507821393.16046,-3.644145570151103e-13,0.0010053193677338145
8442.21105527638,189754385459.7416,10476577.223262196,47564595719.2122,9.144496767995975e-13,0.0010053187328257242
9045.226130653265,186746235839.35748,10310493.516049186,50572911423.30351,-8.253498522843143e-14,0.001005318521477139
9648.24120603015,183785773997.69067,10147042.710811676,53533536715.77554,5.825503464144491e-14,0.0010053193205186986
10251.256281407035,180872243941.39185,9986183.068210235,56447227631.71695,-7.197347089579449e-14,0.0010053188534824915
10854.27135678392,178004901667.3511,9827873.510901557,59314728215.31498,1.85344525706529e-12,0.0010053179827716843
11457.286432160803,175183014967.31668,9672073.612751221,62136770715.24755,-4.761509277707235e-13,0.0010053175519414918
12060.301507537688,172405863240.46268,9518743.588485328,64914075772.125854,7.972670260296597e-13,0.00100531783733451
12663.316582914573,169672737309.53232,9367844.283539526,67647352602.361176,1.7697096483485675e-13,0.001005317397168035
13266.331658291456,166982939239.76147,9219337.164061572,70337299179.25156,-1.3397563256875642e-15,0.0010053169128560956
13869.34673366834,164335782160.64853,9073184.307070997,72984602411.22151,-1.4636962814308003e-13,0.001005316706467128
14472.361809045226,161730590090.5535,8929348.390775027,75589938317.23282,1.5933845979970667e-14,0.0010053166686867262
15075.37688442211,159166697764.07867,8787792.685038034,78153972199.41339,6.982261908345928e-14,0.0010053163360423374
15678.391959798995,156643450462.18536,8648481.042002087,80677358812.94977,1.4977579090573647e-13,0.0010053161736006805
16281.407035175878,154160203845.00394,8511377.886856165,83160742533.28636,4.2830721478736894e-13,0.0010053166508888277
16884.42211055276,151716323787.44327,8376448.208759966,85604757520.52513,1.4375010306429624e-12,0.001005317453175486
17487.437185929648,149311186010.6409,8243657.540495802,88010028087.99574,-5.557540556354863e-13,0.001005317293291135
18090.45226130653,146944176819.61926,8112971.999195516,90377167964.55869,3.6605441831264256e-13,0.0010053159314757651
18693.467336683418,144614692008.93774,7984358.2259201715,92706781389.01347,7.206969424885952e-14,0.0010053145769967542
19296.4824120603,142322136103.00125,7857783.343716541,94999463869.83215,2.6013921262158474e-13,0.001005314811253709
19899.497487437184,140065923837.73114,7733215.039421994,97255800703.40657,-1.5212900462455703e-12,0.0010053160817249248
20502.51256281407,137845478926.88812,7610621.495551663,99476368207.79344,2.1203751315157437e-13,0.0010053180860084535
21105.527638190953,135660234383.28682,7489971.408033089,101661733401.48227,4.358830844037496e-13,0.00100532046306582
21708.54271356784,133509632271.46494,7371233.972550771,103812454250.73962,-1.108377782799267e-12,0.0010053228518585497
22311.557788944723,131393123240.37988,7254378.85874578,105929080136.93846,1.0259931973496152e-12,0.0010053248913481686
22914.572864321606,129310167049.06685,7139376.239237979,108012151330.871,2.0773424135452674e-13,0.0010053262204962013
23517.587939698493,127260231530.12619,7026196.73239888,110062200029.3185,6.671346956573502e-13,0.0010053264782641739
24120.603015075376,125242793468.87794,6914811.450890855,112079749475.84827,-2.836836514282231e-13,0.0010053263387504589
24723.61809045226,123257337496.78844,6805191.940571837,114065315067.4481,-4.3281334536750684e-14,0.0010053262618387202
25326.633165829146,121303356672.904,6697310.212597009,116019403773.06052,6.433974714263808e-14,0.001005326554642933
25929.64824120603,119380352064.13683,6591138.720245846,117942514553.32004,-1.6639289882446378e-14,0.0010053270205909082
26532.66331658291,117487832490.65858,6486650.344864994,119835138615.17366,-5.846393596292196e-14,0.0010053264206626674
27135.6783919598,115625314859.94035,6383818.414311029,121697759077.82246,4.1632103363530684e-14,0.001005326689820614
27738.69346733668,113792323328.55383,6282616.656672439,123530851810.96663,1.0016696969139286e-13,0.0010053264695203863
28341.708542713568,111988390081.91035,6183019.243320007,125334884655.02347,-1.1786154035051997e-13,0.0010053263301559776
28944.72361809045,110213054247.66582,6085000.728914532,127110318507.7824,-1.3920661978809164e-13,0.0010053265248168009
29547.738693467334,108465862579.54185,5988536.089161453,128857606640.54611,4.4465476652423333e-13,0.0010053273663352643
30150.75376884422,106746368905.13329,5893600.6903236,130577195250.35352,1.298112312898906e-13,0.001005329167543777
30753.768844221104,105054134006.29756,5800170.282617353,132269523579.59697,-2.459716653660459e-12,0.0010053319861817688
31356.78391959799,103388725525.75626,5708220.995055996,133935024009.42583,3.8233104254559084e-13,0.0010053320046433342
31959.798994974873,101749718504.97412,5617729.365146678,135574121521.83786,5.120262530140527e-13,0.0010053327525192351
32562.814070351757,100136694446.8051,5528672.287137943,137187234637.0849,2.1988282434075127e-13,0.001005329838518639
33165.82914572864,98549241438.79745,5441027.018827557,138774775290.36084,-1.9574646447085917e-12,0.00100532655229163
33768.84422110552,96986954094.12885,5354771.178301443,140337148890.87,3.7039091699363194e-13,0.0010053247243737768
34371.85929648241,95449433470.51779,5269882.739456709,141874754402.9199,-4.5270169543264894e-13,0.001005325232111654
34974.874371859296,93936287119.21738,5186340.034706628,143387984296.92505,3.496135577061441e-14,0.0010053261183782208
35577.88944723618,92447128720.91826,5104121.7348784,144877224913.52402,5.280885571335264e-15,0.0010053269829049106
36180.90452261306,90981577791.82526,5023206.832985268,146342856757.5189,-4.2093748997284067e-13,0.0010053301126190697
36783.919597989945,89539259937.71065,4943574.65825312,147785254243.80826,-1.3730074324274972e-13,0.0010053308312148366
37386.934673366835,88119807031.2673,4865204.8859123755,149204785520.02396,1.1848717920162282e-12,0.0010053280612221335
37989.94974874372,86722856435.4201,4788077.494316041,150601813243.26276,-2.7712031453472104e-13,0.0010053278717576236
38592.9648241206,85348051522.74542,4712172.793617506,151976694060.63815,-8.157222545830394e-15,0.0010053273783218466
39195.979899497484,83995041212.48515,4637471.400208503,153329779072.2918,2.2226244896227883e-14,0.001005321785434076
39798.99497487437,82663479911.00209,4563954.233431587,154661413890.94168,5.295744566620661e-15,0.0010053203299115736
40402.01005025126,81353028170.92238,4491602.551972209,155971937982.70285,-2.650920121846167e-15,0.0010053206182233777
41005.02512562814,80063351594.3367,4420397.893303074,157261685763.9472,4.043203182928247e-16,0.0010053209706013908
41608.040201005024,78794121216.55562,4350322.094871764,158530986217.5267,5.012667578403722e-15,0.0010053212157894293
42211.05527638191,77545011874.42844,4281357.204013576,159780164524.54474,3.95315679294212e-15,0.0010053212721812847
42814.07035175879,76315704167.97644,4213485.586255745,161009540102.6145,1.2659788912016337e-15,0.0010053212801806972
43417.08542713568,75105885830.10004,4146690.0009406963,162219425236.0762,2.7161931751919455e-16,0.0010053212617345336
44020.10050251256,73915253307.42763,4080953.688506687,163410123495.06107,-1.5143065358424788e-15,0.001005321208938539
44623.115577889446,72743491734.15288,4016259.26481829,164581949762.7595,-1.6920207698629856e-15,0.001005321167268359
45226.13065326633,71590316116.01564,3952590.994985543,165735189049.16656,-1.7791149907187124e-15,0.0010053211165031392
45829.14572864321,70455415751.6532,3889931.7247971646,166870152072.7992,-3.2951740794553005e-16,0.001005321089528097
46432.160804020095,69338511257.44116,3828266.029133421,167987118232.7069,3.2298316085503706e-16,0.0010053210703751397
47035.175879396986,68239311325.77234,3767577.824536558,169086378852.58032,-6.976728504473668e-16,0.001005321059938955
47638.19095477387,67157543296.27777,3707852.05708619,170168206607.84232,-2.1865946911567097e-15,0.0010053210574237498
48241.20603015075,66092945191.28178,3649074.262666807,171232863490.63272,-2.7771814388910722e-15,0.0010053210552332258
48844.221105527635,65045229338.84384,3591228.5585503625,172280637188.77478,-2.844868181480637e-15,0.0010053210544695929
49447.23618090452,64014115604.130424,3534299.4781419234,173311807852.5686,-2.2540844639376384e-15,0.0010053210536834572
50050.25125628141,62999327439.662895,3478271.7529089157,174326652044.76135,-1.0190504303055828e-15,0.0010053210518955712
50653.26633165829,62000637420.10379,3423132.8264136855,175325397203.24695,-5.020994862579172e-18,0.00100532104942045
51256.281407035174,61017769546.09307,3368867.4603859712,176308319342.6237,5.762532379286367e-16,0.0010053210460992793
51859.29648241206,60050470285.71422,3315461.6570112007,177275672008.8059,2.4797607270558983e-16,0.0010053210415644988
52462.31155778894,59098502103.71324,3262902.301670569,178227692750.16223,8.153186854962099e-16,0.0010053210208935011
53065.32663316582,58161620908.29782,3211175.917750582,179164625671.96158,1.710943210819611e-15,0.001005320983281771
53668.34170854271,57239591151.78583,3160269.500368767,180086706334.89093,3.094889521803386e-15,0.0010053209250641302
54271.3567839196,56332172875.34095,3110169.801097304,180994174711.0351,2.826933387620367e-15,0.0010053209036576733
54874.37185929648,55439140047.39191,3060864.3404501174,181887256844.4448,9.523437780122615e-16,0.00100532092021637
55477.38693467336,54560267868.467766,3012340.7069669324,182766177547.00238,-3.175175815190381e-15,0.001005320996179628
56080.402010050246,53695326121.63932,2964586.19008282,183631167048.34772,-3.4654368634927522e-15,0.0010053210299610785
56683.417085427136,52844097671.81066,2917588.8014972494,184482442495.56497,-3.052450847921455e-17,0.0010053210370492348
57286.43216080402,52006366003.89812,2871336.587141339,185320220415.69186,9.399914097316689e-15,0.0010053209901745
57889.4472361809,51181914849.91445,2825817.606588713,186144717088.6561,8.869630188596569e-15,0.001005321117665091
58492.462311557785,50370534394.3559,2781020.275662686,186956142341.54556,-8.509272420298254e-16,0.001005321413133407
59095.47738693467,49572017139.03634,2736933.1381285833,187754703684.0027,-2.5556903896985897e-14,0.00100532196221281
59698.49246231156,48786158932.65514,2693544.9225374684,188540605278.59946,-2.4965015789555912e-14,0.0010053220948330738
60301.50753768844,48012758855.05938,2650844.5358361127,189314048056.58194,7.6242929168706205e-16,0.0010053217992220822
60904.522613065325,47251619291.33714,2608821.0674577868,190075229643.77255,6.640874158685796e-14,0.001005320816685944
61507.53768844221,46502545611.02817,2567463.771611071,190824344681.37735,1.0135892645128047e-13,0.0010053199357819103
62110.55276381909,45765346710.08464,2526762.0972021944,191561584283.9953,1.0695514890361074e-13,0.001005319034942958
62713.56783919598,45039834685.98183,2486705.6698974827,192287136364.52542,6.197594085361478e-14,0.0010053182594586282
63316.582914572864,44325823462.18251,2447284.2161783185,193001187009.77844,5.839861424554319e-14,0.0010053168961049932
63919.59798994975,43623131246.71322,2408487.6990822167,193703918021.76483,9.651658385709625e-14,0.0010053149540579516
64522.61306532663,42931579180.37463,2370306.2435688223,194395508269.55893,1.994261863540278e-13,0.0010053122747287948
65125.62814070351,42250989666.614,2332730.0443100785,195076135359.51883,2.3275889043092227e-13,0.0010053100715735376
65728.6432160804,41581189409.37881,2295749.533413933,195745972597.26492,1.792706253927403e-13,0.0010053085666438073
66331.65829145728,40922007933.361755,2259355.2987252083,196405190467.51666,-9.153071359890777e-16,0.001005308191090082
66934.67336683416,40273276032.736824,2223537.9981783777,197053958185.44217,-1.1256895323584879e-13,0.0010053076570093644
67537.68844221105,39634828363.75762,2188288.5029381667,197692441103.9166,-1.2140370954284881e-13,0.0010053069063548003
68140.70351758794,39006502365.76356,2153597.8378269523,198320801792.57578,2.4025064101874726e-14,0.0010053057790266043
68743.71859296483,38388136894.5307,2119457.1058703545,198939201404.5406,1.22059881153451e-13,0.00100530494847367
69346.73366834171,37779574226.93376,2085857.598977132,199547797671.6444,1.372625747637402e-13,0.0010053044282330548
69949.74874371859,37180659379.79613,2052790.760332041,200146745585.6207,3.879898080204112e-14,0.0010053041806013308
70552.76381909547,36591238840.18683,2020248.1142939401,200736198667.87604,-3.319314814731486e-14,0.0010053043167692326
71155.77889447236,36011162205.40092,1988221.3569411624,201316307329.4193,-4.9761859423885036e-14,0.0010053049727542331
71758.79396984924,35440281761.40302,1956702.332796853,201887219292.44135,-4.653177559362253e-15,0.0010053063094005424
72361.80904522612,34878451224.006355,1925682.965327889,202449080849.20547,3.0831121286776605e-14,0.00100530768619908
72964.824120603,34325527183.17279,1895155.3366864945,203002035417.66766,3.6166287110694097e-14,0.001005308778509394
73567.83919597989,33781368869.334465,1865111.6748085623,203546223775.16788,1.315677566803484e-14,0.0010053093769043276
