Time (s),[ps],[e_ps],[so],[b_ps],[fa],[ofa]
0.0,5e-06,0.0,0.0,0.0,0.0109764263757248,0.0
180.7531380753138,5.790443136794674e-07,4.420843557747338e-06,4.466601751353724e-07,1.1212857326767991e-10,0.006603414753896386,0.004970993587826329
361.5062761506276,5.790313141601068e-07,4.42074431000401e-06,4.470285876116177e-07,2.2437583595889918e-10,0.003970120484732986,0.007963922868521394
542.2594142259414,5.790183065875531e-07,4.420645000776777e-06,4.4724650378880817e-07,3.3669263574761313e-10,0.0023860353357358925,0.009764188885835062
723.0125523012553,5.79005294399938e-07,4.420545656314822e-06,4.4737360950329573e-07,4.490492853174672e-10,0.001433689139629139,0.01084644525450234
903.7656903765691,5.789922796698398e-07,4.420446292441711e-06,4.47446019532128e-07,5.614278885260378e-10,0.0008613551660444036,0.011496831886569784
1084.5188284518829,5.789792636449876e-07,4.420346918683508e-06,4.4748552469501775e-07,6.738176715807957e-10,0.0005174629488246829,0.0118876161089259
1265.2719665271966,5.789662470756815e-07,4.420247540768552e-06,4.475052464070427e-07,7.862121558440935e-10,0.0003108566216582813,0.012122392473242434
1446.0251046025105,5.789532304129126e-07,4.420148162140034e-06,4.475130783294913e-07,8.986074471311719e-10,0.00018673833493293302,0.012263433254611482
1626.7782426778244,5.789402139276761e-07,4.420048784866925e-06,4.475137662331514e-07,1.011001205476928e-09,0.00011217719615894368,0.012348160073504968
1807.5313807531381,5.789271977827738e-07,4.419949410192174e-06,4.47510162266324e-07,1.1233920251308695e-09,6.73870727906347e-05,0.012399056913634358
1988.2845188284518,5.789141820759935e-07,4.419850038862365e-06,4.475039801640709e-07,1.2357790617198522e-09,4.048101654684691e-05,0.012429631406007108
2169.0376569037658,5.789011668660631e-07,4.419750671325867e-06,4.4749624950374204e-07,1.3481618081492961e-09,2.431812967912814e-05,0.012447998018499709
2349.7907949790797,5.78888152188244e-07,4.4196513078518906e-06,4.4748758879056193e-07,1.4605399599431099e-09,1.4608767909513827e-05,0.012459031228838957
2530.543933054393,5.788751380637023e-07,4.419551948602035e-06,4.474783695700953e-07,1.5729133343402868e-09,8.776109781430352e-06,0.012465659174196687
2711.297071129707,5.78862124505136e-07,4.419452593673248e-06,4.474688150311074e-07,1.6852818216938476e-09,5.2722474918103155e-06,0.012469640802077808
2892.050209205021,5.788491115201578e-07,4.419353243123645e-06,4.4745905924334223e-07,1.7976453562754662e-09,3.1673420130033686e-06,0.012472032726847491
3072.803347280335,5.78836099113324e-07,4.419253896988016e-06,4.474491827428088e-07,1.9100038987382094e-09,1.9028285232464055e-06,0.012473469670318843
3253.556485355649,5.788230872873564e-07,4.41915455528714e-06,4.4743923390798397e-07,2.0223574255821863e-09,1.1431676206818903e-06,0.012474332921743879
