,x,y
0,0.0502092050209205,0.022289256084438436
1,0.100418410041841,0.04410038424819843
2,0.1506276150627615,0.06544321886284782
3,0.200836820083682,0.08632738570194431
4,0.2510460251046025,0.10676237173846474
5,0.301255230125523,0.12675757398905188
6,0.3514644351464435,0.14632205843750612
7,0.401673640167364,0.16546472929013667
8,0.4518828451882846,0.18419429988534375
9,0.502092050209205,0.20251931083369074
10,0.5523012552301255,0.22044816838508333
11,0.602510460251046,0.23798905810000065
12,0.6527196652719666,0.2551500766729211
13,0.702928870292887,0.27193908155440016
14,0.7531380753138075,0.2883638950594819
15,0.803347280334728,0.30443207366672265
16,0.8535564853556485,0.3201510113111944
17,0.9037656903765692,0.3355280475983852
18,0.9539748953974896,0.3505703732355159
19,1.00418410041841,0.36528488487101246
20,1.0543933054393306,0.37967838925177344
21,1.104602510460251,0.3937577760497888
22,1.1548117154811717,0.4075295126251875
23,1.205020920502092,0.42100000924451864
24,1.2552301255230125,0.43417565116197404
25,1.3054393305439331,0.4470626371907179
26,1.3556485355648535,0.45966702705139556
27,1.405857740585774,0.4719947764025915
28,1.4560669456066946,0.48405171797131175
29,1.506276150627615,0.49584358458914074
30,1.5564853556485356,0.5073759961371848
31,1.606694560669456,0.5186543616288869
32,1.6569037656903765,0.5296840945233579
33,1.707112970711297,0.540470471925329
34,1.7573221757322175,0.5510186708094474
35,1.8075313807531384,0.5613337727911684
36,1.8577405857740588,0.5714206408577722
37,1.9079497907949792,0.5812841281349934
38,1.9581589958158998,0.5909290297343719
39,2.00836820083682,0.6003600178934947
40,2.0585774058577404,0.6095816777163708
41,2.1087866108786613,0.6185984382539471
42,2.1589958158995817,0.6274146110169944
43,2.209205020920502,0.6360345443273479
44,2.2594142259414225,0.6444624456281731
45,2.3096234309623433,0.6527024400627467
46,2.3598326359832638,0.6607585562777988
47,2.410041841004184,0.6686346689815547
48,2.4602510460251046,0.6763346861315614
49,2.510460251046025,0.6838623932859541
50,2.560669456066946,0.6912214990721448
51,2.6108786610878663,0.6984156370290614
52,2.6610878661087867,0.7054483333085504
53,2.711297071129707,0.712323080593756
54,2.7615062761506275,0.7190432889248789
55,2.811715481171548,0.7256122970166755
56,2.8619246861924688,0.7320333754587491
57,2.912133891213389,0.73830971678089
58,2.9623430962343096,0.744444454579521
59,3.01255230125523,0.7504406635421403
60,3.0627615062761504,0.756301352124844
61,3.1129707112970713,0.762029467893572
62,3.1631799163179917,0.7676278876926084
63,3.213389121338912,0.7730994208686276
64,3.2635983263598325,0.7784468436454294
65,3.313807531380753,0.7836728651455535
66,3.3640167364016738,0.7887801395705138
67,3.414225941422594,0.7937712630185821
68,3.4644351464435146,0.7986487481802472
69,3.514644351464435,0.8034150995874814
70,3.5648535564853554,0.8080727537348394
71,3.6150627615062767,0.8126240970454827
72,3.665271966527197,0.8170714671234613
73,3.7154811715481175,0.8214171270686829
74,3.765690376569038,0.8256633213871323
75,3.8158995815899583,0.8298122419163024
76,3.8661087866108788,0.8338660327140218
77,3.9163179916317996,0.8378267933905151
78,3.96652719665272,0.8416965689475242
79,4.01673640167364,0.8454773660386172
80,4.066945606694561,0.8491711564606171
81,4.117154811715481,0.8527798664331415
82,4.167364016736402,0.8563053820798149
83,4.2175732217573225,0.8597495451520561
84,4.2677824267782425,0.8631141524795022
85,4.317991631799163,0.8664009773432674
86,4.368200836820083,0.8696117500078866
87,4.418410041841004,0.8727481646958286
88,4.468619246861925,0.8758118789482789
89,4.518828451882845,0.8788044990554686
90,4.569037656903767,0.8817276202873163
91,4.619246861924687,0.8845827959808332
92,4.6694560669456076,0.8873715469700582
93,4.7196652719665275,0.8900953624333768
94,4.769874476987448,0.8927556843732036
95,4.820083682008368,0.8953539401874339
96,4.870292887029289,0.8978915253623777
97,4.920502092050209,0.9003698039502245
98,4.97071129707113,0.9027901113570531
99,5.02092050209205,0.9051537463541285
100,5.071129707112971,0.9074619819747942
101,5.121338912133892,0.9097160716870012
102,5.1715481171548126,0.9119172381962464
103,5.2217573221757325,0.9140666783168023
104,5.271966527196653,0.9161655600572212
105,5.322175732217573,0.9182150202046563
106,5.372384937238494,0.9202161832935773
107,5.422594142259414,0.9221701449085917
108,5.472803347280335,0.924077977309026
109,5.523012552301255,0.9259407294844365
110,5.573221757322176,0.9277594166482896
111,5.623430962343096,0.9295350471909909
112,5.6736401673640176,0.9312686023897518
113,5.7238493723849375,0.9329610425390149
114,5.774058577405858,0.934613307506377
115,5.824267782426778,0.9362263080620102
116,5.874476987447699,0.9378009433841457
117,5.924686192468619,0.939338093458
118,5.97489539748954,0.9408386178061362
119,6.02510460251046,0.9423033575625099
120,6.075313807531381,0.9437331306951846
121,6.125523012552301,0.9451287374902948
122,6.1757322175732225,0.9464909668420187
123,6.2259414225941425,0.9478205875815803
124,6.276150627615063,0.9491183519734551
125,6.326359832635983,0.9503849939999388
126,6.376569037656904,0.9516212263171544
127,6.426778242677824,0.9528277553223123
128,6.476987447698745,0.9540052683445346
129,6.527196652719665,0.9551544378016705
130,6.577405857740586,0.9562759215078008
131,6.627615062761506,0.9573703544461034
132,6.677824267782427,0.9584383685297619
133,6.7280334728033475,0.9594805779242376
134,6.778242677824268,0.960497583393568
135,6.828451882845188,0.9614899726627743
136,6.878661087866109,0.9624583151948788
137,6.928870292887029,0.9634031721806577
138,6.97907949790795,0.9643250933709802
139,7.02928870292887,0.9652246152383693
140,7.079497907949791,0.9661022625456599
141,7.129707112970711,0.9669585455768157
142,7.179916317991632,0.9677939625946587
143,7.230125523012553,0.9686090053151483
144,7.280334728033473,0.9694041524939658
145,7.330543933054394,0.9701798723653409
146,7.380753138075314,0.9709366217785214
147,7.430962343096235,0.9716748434063752
148,7.481171548117155,0.972394976537702
149,7.531380753138076,0.9730974482019763
150,7.581589958158996,0.97378267598666
151,7.631799163179917,0.9744510682994156
152,7.682008368200837,0.9751030188624368
153,7.7322175732217575,0.9757389194357057
154,7.782426778242678,0.9763591508265805
