Time (s),[ps],[e_ps],[mo],[so],[b_ps],[fa],[ofa]
0.0,1e-05,0.0,0.000281260547270523,0.0,0.0,0.0109764263757248,0.0
180.7531380753138,6.093211043826074e-07,9.390345754192587e-06,0.00027999947039187304,1.260743737013942e-06,3.331414248020102e-10,0.006222246392288469,0.005336172803502614
361.5062761506276,6.093007937637521e-07,9.39003274406821e-06,0.0002799986128975638,1.261267910459599e-06,6.664621680337365e-10,0.003525936136562721,0.008362339872091689
542.2594142259414,6.092804775450264e-07,9.389719647615668e-06,0.00027999800096628597,1.2615464292415474e-06,9.998748393017705e-10,0.001997651498863462,0.010077522468242667
723.0125523012553,6.092601587475612e-07,9.389406511406044e-06,0.0002799975284331767,1.2616855073972586e-06,1.3333298463875463e-09,0.001131668216240792,0.01104938947794516
903.7656903765691,6.092398390850919e-07,9.38909336185679e-06,0.0002799971349639047,1.2617455076332452e-06,1.6667990581096518e-09,0.0006410651100829111,0.011599973270713082
1084.5188284518829,6.092195195292656e-07,9.38878021394598e-06,0.00027999678631206995,1.2617606919057308e-06,2.0002665247459934e-09,0.00036313990492336693,0.011911876229880334
1265.2719665271966,6.091992006305239e-07,9.388467076158741e-06,0.00027999646306414743,1.2617504832382324e-06,2.3337232107274554e-09,0.00020570513780588406,0.01208855814716795
1446.0251046025105,6.09178882700683e-07,9.388153953301761e-06,0.0002799961542163005,1.2617258902479359e-06,2.6671639975464112e-09,0.00011652529626207335,0.012188640817992683
1626.7782426778244,6.0915856591632e-07,9.387840848097003e-06,0.00027999585353442966,1.2616931502595794e-06,3.0005859866690496e-09,6.600876354971728e-05,0.012245333490599516
1807.5313807531381,6.091382503773935e-07,9.387527762085348e-06,0.0002799955574863541,1.2616557967081497e-06,3.3339875372515156e-09,3.739304145948808e-05,0.012277447873487078
1988.2845188284518,6.091179361404625e-07,9.387214696138651e-06,0.0002799952640717105,1.2616158311486001e-06,3.6673677208757507e-09,2.118304760400186e-05,0.012295639827476036
2169.0376569037658,6.090976232375018e-07,9.386901650749817e-06,0.0002799949721572637,1.261574387339955e-06,4.00072601266915e-09,1.2000382443000673e-05,0.012305945277472051
2349.7907949790797,6.090773116865618e-07,9.386588626197094e-06,0.00027999468110104323,1.2615321074864044e-06,4.334062116332213e-09,6.798465796537786e-06,0.012311783267690739
2530.543933054393,6.090570014978056e-07,9.386275622637147e-06,0.0002799943905394905,1.2614893553577015e-06,4.667375865034475e-09,3.8515545448099625e-06,0.012315090531365057
2711.297071129707,6.090366926769293e-07,9.38596264015778e-06,0.00027999410026664003,1.2614463370096316e-06,5.000667165279504e-09,2.1820800801466036e-06,0.012316964159287241
2892.050209205021,6.090163852270973e-07,9.385649678807782e-06,0.0002799938101656448,1.2614031691631822e-06,5.333935965109287e-09,1.236273898612402e-06,0.012318025628816264
3072.803347280335,6.089960791500421e-07,9.385336738613848e-06,0.0002799935201705167,1.2613599179374131e-06,5.667182236094998e-09,7.004356988457143e-07,0.0123186269975907
3253.556485355649,6.089757744466836e-07,9.385023819590166e-06,0.0002799932302440005,1.2613166207879173e-06,6.000405963135652e-09,3.9685447900120057e-07,0.012318967706842475
3434.3096234309623,6.089554711174814e-07,9.384710921743824e-06,0.000279992940364588,1.2612732989308922e-06,6.333607138680035e-09,2.248556688196704e-07,0.012319160741945417
3615.0627615062763,6.089351691626352e-07,9.384398045077895e-06,0.0002799926505205503,1.261229964387308e-06,6.666785759453679e-09,1.2740483253732744e-07,0.012319270111953454
3795.81589958159,6.089148685821967e-07,9.384085189593183e-06,0.0002799923607050243,1.261186623965859e-06,6.999941824604464e-09,7.21911766585294e-08,0.012319332079029384
3976.5690376569037,6.088945693761342e-07,9.383772355289196e-06,0.0002799920709141096,1.2611432815240153e-06,7.333075334652702e-09,4.090748205698952e-08,0.012319367189315027
4157.322175732218,6.088742715443691e-07,9.383459542164719e-06,0.00027999178114519453,1.2610999392454403e-06,7.666186290895185e-09,2.318069163715628e-08,0.012319387084512797
4338.0753138075315,6.08853975086795e-07,9.383146750218117e-06,0.00027999149139765233,1.26105659837055e-06,7.999274695069516e-09,1.3135859505797225e-08,0.012319398358113774
4518.828451882845,6.088336800032908e-07,9.382833979447527e-06,0.0002799912016707258,1.2610132596002611e-06,8.332340549162706e-09,7.443927034440009e-09,0.012319404746358441
4699.581589958159,6.088133862937272e-07,9.382521229850952e-06,0.0002799909119637719,1.2609699233305331e-06,8.665383855302725e-09,4.21897186007668e-09,0.012319408365847865
4880.334728033473,6.087930939579696e-07,9.382208501426313e-06,0.0002799906222767869,1.2609265897872382e-06,8.998404615697256e-09,2.3922403552817903e-09,0.012319410416066505
5061.087866108786,6.087728029958806e-07,9.3818957941715e-06,0.0002799903326094019,1.2608832590969965e-06,9.33140283259878e-09,1.3561282336513917e-09,0.012319411578944098
5241.841004184101,6.087525134073213e-07,9.381583108084372e-06,0.0002799900429614647,1.260839931331161e-06,9.664378508285381e-09,7.688126730014161e-10,0.012319412238118919
5422.594142259414,6.087322251921522e-07,9.381270443162778e-06,0.000279989753333261,1.2607966065318425e-06,9.997331645049355e-09,4.359020427832347e-10,0.012319412611763397
5603.347280334729,6.087119383502329e-07,9.380957799404557e-06,0.00027998946372459173,1.2607532847211529e-06,1.033026224519115e-08,2.472267369456933e-10,0.012319412823525276
5784.100418410042,6.086916528814235e-07,9.380645176807543e-06,0.000279989174135529,1.2607099659122404e-06,1.0663170311015456e-08,1.4070734367099087e-10,0.012319412943079016
5964.8535564853555,6.08671368785583e-07,9.380332575369569e-06,0.0002799888845661065,1.2606666501125275e-06,1.0996055844829268e-08,8.052727073700722e-11,0.01231941301062336
6145.60669456067,6.086510860625704e-07,9.38001999508847e-06,0.00027998859501580887,1.2606233373237787e-06,1.1328918848940554e-08,4.592817563345732e-11,0.012319413049456452
6326.359832635983,6.08630804712246e-07,9.379707435962076e-06,0.0002799883054848056,1.260580027548744e-06,1.1661759325657672e-08,2.6050362459131092e-11,0.012319413071766845
6507.112970711298,6.086105247344691e-07,9.379394897988222e-06,0.0002799880159732635,1.2605367207890079e-06,1.199457727728926e-08,1.549491909028522e-11,0.012319413083614146
6687.866108786611,6.08590246129097e-07,9.37908238116474e-06,0.0002799877264812606,1.260493417045517e-06,1.2327372706144092e-08,1.0001282014694448e-11,0.012319413089780224
6868.619246861925,6.085699688959913e-07,9.378769885489459e-06,0.00027998743700867246,1.2604501163178626e-06,1.266014561453081e-08,7.39405113969627e-12,0.012319413092706667
7049.372384937239,6.085496930350107e-07,9.378457410960212e-06,0.00027998714755577114,1.2604068186075359e-06,1.2992896004757982e-08,4.89198753086889e-12,0.012319413095514908
7230.125523012553,6.085294185460139e-07,9.378144957574833e-06,0.0002799868581226982,1.2603635239148396e-06,1.3325623879133999e-08,2.68976979249378e-12,0.012319413097986289
7410.878661087866,6.085091454288613e-07,9.377832525331153e-06,0.00027998656870917933,1.2603202322381464e-06,1.3658329239966963e-08,1.1842948894628059e-12,0.01231941309967583
7591.63179916318,6.084888736834115e-07,9.377520114227005e-06,0.00027998627931507327,1.2602769435764844e-06,1.399101208956446e-08,4.880139988374369e-13,0.012319413100457364
7772.384937238494,6.084686033095243e-07,9.377207724260222e-06,0.0002799859899402233,1.260233657928855e-06,1.4323672430233572e-08,4.989305562574695e-13,0.01231941310044533
7953.138075313807,6.08448334307059e-07,9.376895355428643e-06,0.000279985700584732,1.26019037529555e-06,1.4656310264280929e-08,5.41377660384327e-13,0.012319413100397773
8133.891213389122,6.084280666758749e-07,9.376583007730093e-06,0.0002799854112489456,1.2601470956778788e-06,1.498892559401311e-08,4.112246219293265e-13,0.012319413100543753
8314.644351464436,6.084078004158318e-07,9.376270681162415e-06,0.0002799851219327287,1.2601038190748949e-06,1.5321518421736568e-08,1.687900257639283e-13,0.012319413100815699
8495.39748953975,6.083875355267889e-07,9.375958375723437e-06,0.00027998483263600625,1.2600605454859432e-06,1.5654088749757395e-08,-6.518989700828782e-14,0.012319413101078217
8676.150627615063,6.083672720086059e-07,9.375646091410996e-06,0.00027998454335868714,1.2600172749102593e-06,1.598663658038139e-08,-7.847316080948236e-14,0.012319413101093201
8856.903765690377,6.083470098611421e-07,9.375333828222927e-06,0.000279984254101019,1.259974007348646e-06,1.6319161915913885e-08,4.523862006763518e-15,0.01231941310100016
9037.65690376569,6.083267490842572e-07,9.375021586157066e-06,0.0002799839648628347,1.2599307428000875e-06,1.665166475865993e-08,7.328226633427837e-14,0.012319413100923037
9218.410041841005,6.083064896778109e-07,9.374709365211247e-06,0.0002799836756440778,1.259887481264044e-06,1.698414511092421e-08,7.465648335864376e-14,0.012319413100921458
9399.163179916319,6.082862316416625e-07,9.374397165383308e-06,0.0002799833864448674,1.2598442227407325e-06,1.731660297501121e-08,-6.324188912252365e-15,0.012319413101012203
9579.916317991632,6.082659749756717e-07,9.374084986671086e-06,0.0002799830972652493,1.2598009672300298e-06,1.764903835322508e-08,-8.200333483363631e-14,0.012319413101096988
9760.669456066946,6.08245719679698e-07,9.373772829072415e-06,0.00027998280810531586,1.2597577147320632e-06,1.7981451247869702e-08,-3.158702286034351e-13,0.012319413101359028
9941.42259414226,6.082254657536013e-07,9.373460692585132e-06,0.00027998251896504484,1.2597144652464312e-06,1.831384166124863e-08,-7.336077078630012e-13,0.012319413101827053
