Time (s),[ps],[e_ps],[so],[b_ps],[fa],[ofa],[eps],[oeps]
7230.125523012553,3.1636657088464816e-07,4.680167647405814e-06,6.30983419296796e-07,3.465781709536959e-09,0.005329572934538229,0.007819102317680631,0.5728258466138844,0.10767857812049744
7410.878661087866,3.1636108784610765e-07,4.680086534096291e-06,6.309767864070812e-07,3.5523780576004112e-09,0.005234200565042469,0.00795117417297708,0.5703648755995882,0.11013954913479371
7591.63179916318,3.1635560496035944e-07,4.6800054230471e-06,6.309701244498231e-07,3.638971992539189e-09,0.005140535931480856,0.008080881677663257,0.5679145031311434,0.11258992160323833
7772.384937238494,3.163501222276495e-07,4.67992431426188e-06,6.309634337434958e-07,3.725563510468906e-09,0.005048548569727592,0.008208267002025713,0.565474683575935,0.11502974115844676
7953.138075313807,3.163446396482203e-07,4.6798432077442194e-06,6.309567146005276e-07,3.812152607558692e-09,0.004958208709505926,0.008333371355943673,0.5630453715069228,0.11745905322745895
8133.891213389122,3.163391572223123e-07,4.679762103497674e-06,6.30949967329649e-07,3.898739280012499e-09,0.004869486994354149,0.008456235376540526,0.5606265216825569,0.11987790305182489
8314.644351464436,3.163336749501652e-07,4.679681001525788e-06,6.30943192238965e-07,3.985323524044469e-09,0.0047823541151215355,0.00857689963550709,0.5582180890171766,0.12228633571720515
8495.39748953975,3.163281928320159e-07,4.67959990183207e-06,6.309363896317635e-07,4.071905335912465e-09,0.004696781310001714,0.008695403946930884,0.5558200286198844,0.12468439611449729
8676.150627615063,3.163227108680959e-07,4.679518804419942e-06,6.309295598011677e-07,4.158484711960844e-09,0.004612741002291766,0.008811786484478643,0.5534322958441261,0.12707212889025563
8856.903765690377,3.163172290586351e-07,4.679437709292805e-06,6.309227030379183e-07,4.245061648558209e-09,0.0045302058722580295,0.008926085066165266,0.551054846215536,0.12944957851884575
9037.65690376569,3.1631174740386175e-07,4.679356616454037e-06,6.309158196300353e-07,4.3316361421000845e-09,0.004449148897761344,0.009038337098108412,0.5486876354338291,0.13181678930055263
9218.410041841005,3.163062659040038e-07,4.679275525907009e-06,6.309089098656401e-07,4.418208188986293e-09,0.004369543018116167,0.009148580039818279,0.5463306193450199,0.13417380538936174
9399.163179916319,3.1630078455928233e-07,4.679194437654992e-06,6.309019740199876e-07,4.504777785724892e-09,0.004291362678787144,0.009256849266012222,0.5439837540690875,0.13652067066529422
9579.916317991632,3.1629530336991745e-07,4.679113351701241e-06,6.308950123669664e-07,4.591344928839993e-09,0.004214582461485853,0.009363179962849381,0.5416469958867564,0.1388574288476254
9760.669456066946,3.1628982233612684e-07,4.679032268048979e-06,6.308880251764211e-07,4.677909614893231e-09,0.004139177403258792,0.009467606686243479,0.5393203012655351,0.14118412346884673
9941.42259414226,3.1628434145813137e-07,4.678951186701471e-06,6.308810127249499e-07,4.7644718403970174e-09,0.004065121712183445,0.009570165139563365,0.5370036267465547,0.14350079798782714
10122.175732217573,3.1627886073614185e-07,4.678870107661837e-06,6.308739752702339e-07,4.8510316020207485e-09,0.003992391820693286,0.009670887947298918,0.5346969292136006,0.1458074955207812
10302.928870292888,3.1627338017036934e-07,4.678789030933198e-06,6.308669130707792e-07,4.937588896432224e-09,0.003920964037435214,0.009769807905299717,0.5324001656862152,0.14810425904816654
10483.682008368201,3.162678997610222e-07,4.678707956518638e-06,6.308598263807342e-07,5.024143720339281e-09,0.00385081516369895,0.009866957127529283,0.5301132933740121,0.15039113136036966
10664.435146443515,3.1626241950830647e-07,4.678626884421203e-06,6.308527154498556e-07,5.110696070490059e-09,0.003781922497433724,0.00996236704050529,0.52783626967703,0.15266815505735182
10845.188284518828,3.1625693941242533e-07,4.678545814643901e-06,6.308455805234749e-07,5.197245943673276e-09,0.0037142638372649355,0.010056068377739804,0.5255690521860864,0.15493537254829534
11025.941422594142,3.162514594735837e-07,4.67846474718976e-06,6.308384218503065e-07,5.283793336655356e-09,0.0036478165543062037,0.010148092464506748,0.523311598596815,0.15719282613756688
11206.694560669457,3.1624597969198755e-07,4.6783836820618316e-06,6.30831239682483e-07,5.370338246180146e-09,0.003582557587977865,0.010238471223629756,0.5210638667092593,0.15944055802512247
11387.44769874477,3.162405000678298e-07,4.678302619262967e-06,6.308240342466048e-07,5.456880669202017e-09,0.0035184668874545157,0.010327232411942725,0.5188258147465159,0.1616786099878659
11568.200836820084,3.16235020601306e-07,4.67822155879606e-06,6.308168057751425e-07,5.543420602633013e-09,0.0034555236786735213,0.010414404787374846,0.5165974010090602,0.16390702372532168
11748.953974895398,3.1622954129260933e-07,4.678140500663968e-06,6.308095544966816e-07,5.6299580434214074e-09,0.0033937076241246046,0.010500016503607643,0.5143785839821187,0.16612584075226308
11929.707112970711,3.1622406214193077e-07,4.678059444869517e-06,6.308022806359209e-07,5.716492988551708e-09,0.003332998822912118,0.010584095109988768,0.5121693223356577,0.16833510239872407
12110.460251046026,3.1621858314945897e-07,4.677978391415495e-06,6.307949844136724e-07,5.803025435044657e-09,0.0032733778108173074,0.01066666755144578,0.5099695749243702,0.17053484981001163
12291.21338912134,3.1621310431538846e-07,4.6778973403047834e-06,6.307876660630054e-07,5.889555379826981e-09,0.0032148236441697847,0.01074776282071546,0.5077793005998776,0.1727251241345042
12471.966527196653,3.1620762563990566e-07,4.677816291540139e-06,6.307803258015669e-07,5.976082819954705e-09,0.0031573171850703043,0.010827407411068317,0.5055984585326628,0.174905966201719
12652.719665271967,3.162021471231918e-07,4.677735245124241e-06,6.307729638374061e-07,6.062607752566178e-09,0.0031008404102748836,0.010905626272923834,0.5034270081443221,0.1770774165900598
12833.47280334728,3.161966687654291e-07,4.677654201059786e-06,6.307655803811578e-07,6.1491301747837575e-09,0.003045374964941419,0.010982444815697181,0.5012649089658144,0.1792395157685674
13014.225941422595,3.1619119056679776e-07,4.677573159349441e-06,6.307581756403445e-07,6.235650083759783e-09,0.0029909028389801407,0.011057887971621636,0.4991121207037258,0.181392304030656
13194.979079497909,3.161857125274763e-07,4.677492119995846e-06,6.307507498194235e-07,6.322167476676203e-09,0.002937406361537179,0.011131980203384195,0.4969686032397097,0.18353582149467212
13375.732217573222,3.1618023464764125e-07,4.6774110830016136e-06,6.307433031198324e-07,6.408682350744195e-09,0.0028848681954781294,0.011204745511761151,0.4948343166299284,0.18567010810445342
13556.485355648536,3.161747569274722e-07,4.6773300483693985e-06,6.307358357492622e-07,6.495194703128258e-09,0.002833270239768993,0.011276208954595782,0.49270922097010544,0.18779520376427639
13737.23849372385,3.1616927936714043e-07,4.677249016101735e-06,6.307283479000159e-07,6.581704531123399e-09,0.0027825961911828994,0.011346393101697915,0.490593276710876,0.18991114802350584
13917.991631799163,3.161638019668179e-07,4.677167986201168e-06,6.307208397663625e-07,6.668211832013061e-09,0.0027328294901168724,0.011415320877594325,0.4884864444051294,0.19201798032925244
14098.744769874478,3.16158324726675e-07,4.677086958670219e-06,6.307133115401384e-07,6.7547166031051316e-09,0.0026839538411652228,0.011483014841117654,0.48638868477218816,0.19411573996219367
14279.497907949792,3.1615284764688074e-07,4.677005933511386e-06,6.307057634106799e-07,6.841218841732505e-09,0.002635953221131535,0.011549497174320272,0.4842999586989138,0.19620446603546804
14460.251046025105,3.1614737072760233e-07,4.676924910727144e-06,6.306981955648872e-07,6.927718545252562e-09,0.002588811871439239,0.011614789692978657,0.4822202272388928,0.198284197495489
14641.004184100419,3.16141893969005e-07,4.676843890319937e-06,6.306906081859618e-07,7.0142157110571665e-09,0.002542514451691242,0.0116789136340526,0.48014945161775696,0.2003549731166249
14821.757322175732,3.1613641737125104e-07,4.676762872292165e-06,6.306830014521922e-07,7.10071033658228e-09,0.0024970461872794013,0.011741889451379977,0.4780875932382772,0.20241683149610465
15002.510460251047,3.161309409345041e-07,4.6766818566462504e-06,6.306753755449975e-07,7.187202419244189e-09,0.002452391892673304,0.011803738167535171,0.47603461364265826,0.20446981109172357
15183.26359832636,3.16125464658925e-07,4.676600843384572e-06,6.306677306410817e-07,7.273691956501687e-09,0.0024085369245167927,0.011864480054655398,0.47399047454829485,0.20651395018608704
15364.016736401674,3.1611998854467327e-07,4.676519832509489e-06,6.306600669148685e-07,7.3601789458367605e-09,0.002365466886106281,0.01192413504346991,0.47195513783599685,0.20854928689838498
15544.769874476988,3.1611451259190683e-07,4.6764388240233375e-06,6.306523845385538e-07,7.446663384754155e-09,0.002323167621076047,0.011982722732040055,0.4699285655492241,0.21057585918515778
15725.523012552301,3.1610903680078234e-07,4.676357817928436e-06,6.306446836821608e-07,7.53314527078094e-09,0.0022816252070835263,0.012040262394499316,0.4679107198933204,0.21259370484106146
15906.276150627615,3.1610356117145284e-07,4.676276814227048e-06,6.306369645095419e-07,7.619624601497873e-09,0.0022408264282969435,0.012096772327099567,0.46590156326516724,0.21460286146921467
16087.02928870293,3.1609808570407117e-07,4.6761958129214345e-06,6.306292271843161e-07,7.70610137449277e-09,0.002200758073601865,0.01215227081953926,0.4639010582082334,0.21660336652614848
16267.782426778243,3.1609261039879016e-07,4.676114814013856e-06,6.306214718709995e-07,7.792575587351615e-09,0.0021614068029666717,0.01220677633992245,0.4619091674037212,0.21859525733066076
16448.53556485356,3.160871352557603e-07,4.67603381750654e-06,6.306136987299163e-07,7.879047237698496e-09,0.0021227597489823966,0.012260306702188323,0.45992585370841793,0.220578571025964
16629.288702928872,3.160816602751305e-07,4.675952823401689e-06,6.306059079192591e-07,7.965516323179417e-09,0.002084804273431054,0.012312879403036676,0.4579510801388667,0.2225533445955152
16810.041841004186,3.1607618545704854e-07,4.675871831701488e-06,6.305980995951271e-07,8.05198284146198e-09,0.0020475279626442377,0.012364511628351988,0.4559848098707068,0.22451961486367514
16990.7949790795,3.1607071080166076e-07,4.675790842408103e-06,6.305902739115665e-07,8.138446790235053e-09,0.0020109186228617266,0.01241522025962751,0.4540270062380145,0.2264774184963674
17171.548117154813,3.160652363091112e-07,4.6757098555236635e-06,6.305824310187021e-07,8.22490816722354e-09,0.0019749645076045175,0.012465021559189087,0.4520776327407803,0.2284267919936017
17352.301255230126,3.1605976197954375e-07,4.6756288710503e-06,6.305745710670293e-07,8.31136697015441e-09,0.0019396537957137654,0.012513931892795408,0.45013665302610806,0.23036777170827388
17533.05439330544,3.160542878131007e-07,4.675547888990118e-06,6.305666942044269e-07,8.397823196780314e-09,0.0019049749548852623,0.012561967226360231,0.44820403090046756,0.23230039383391435
17713.807531380753,3.16048813809923e-07,4.6754669093451995e-06,6.305588005766637e-07,8.484276844875561e-09,0.001870916680154132,0.012609143211112585,0.4462797303270403,0.23422469440734162
17894.560669456067,3.160433399701503e-07,4.6753859321176134e-06,6.305508903275869e-07,8.570727912234629e-09,0.0018374678712280606,0.012655475214975127,0.4443637154244283,0.23614070930995365
18075.31380753138,3.16037866293921e-07,4.675304957309406e-06,6.305429635991563e-07,8.657176396671861e-09,0.001804617628335286,0.012700978328310719,0.442455950466012,0.23804847426836992
18256.066945606693,3.160323927813722e-07,4.6752239849226056e-06,6.305350205315597e-07,8.743622296020481e-09,0.001772355239277975,0.012745667381829251,0.4405563998762678,0.23994802485811406
18436.82008368201,3.1602691943264023e-07,4.675143014959228e-06,6.305270612634603e-07,8.830065608130394e-09,0.001740670151489498,0.012789556985229465,0.4386650282219007,0.24183939651248124
18617.573221757324,3.1602144624785957e-07,4.675062047421264e-06,6.305190859312324e-07,8.916506330875025e-09,0.0017095520572040545,0.012832661409441141,0.43678180024208335,0.24372262449229853
18798.326359832638,3.160159732271639e-07,4.67498108231069e-06,6.305110946697321e-07,9.002944462144463e-09,0.001678990807151107,0.01287499470596481,0.43490668081941153,0.24559774391497036
18979.07949790795,3.160105003706856e-07,4.674900119629466e-06,6.305030876121194e-07,9.089379999847087e-09,0.0016489764302952726,0.012916570679583163,0.4330396349875216,0.2474647897468603
19159.832635983264,3.16005027678556e-07,4.674819159379534e-06,6.304950648898939e-07,9.175812941909257e-09,0.0016194991295865107,0.01295740289424285,0.43118062793041495,0.24932379680396693
19340.585774058578,3.159995551509053e-07,4.674738201562818e-06,6.304870266329314e-07,9.262243286275013e-09,0.0015905492777103087,0.012997504678936301,0.4293296249817821,0.25117479975259976
19521.33891213389,3.159940827878623e-07,4.6746572461812265e-06,6.30478972968992e-07,9.348671030909783e-09,0.001562117476850985,0.013036889045000855,0.42748659162306474,0.25301783311131715
19702.092050209205,3.1598861058955473e-07,4.674576293236649e-06,6.30470904024342e-07,9.435096173795639e-09,0.001534194483498458,0.013075568790173518,0.42565149348417836,0.25485293125020353
19882.84518828452,3.1598313855610964e-07,4.6744953427309625e-06,6.304628199243614e-07,9.521518712926652e-09,0.0015067711346978714,0.0131135566006491,0.42382429634420726,0.2566801283901746
20063.598326359832,3.159776666876528e-07,4.67441439466603e-06,6.304547207925584e-07,9.607938646316355e-09,0.0014798384679289166,0.013150864885189543,0.4220049661282807,0.2584994586061012
20244.351464435145,3.1597219498430894e-07,4.674333449043695e-06,6.304466067509634e-07,9.694355971994722e-09,0.0014533876733497288,0.013187505841210645,0.4201934689077553,0.2603109558266266
20425.104602510462,3.1596672344620183e-07,4.674252505865789e-06,6.304384779201636e-07,9.78077068800788e-09,0.001427410089810672,0.013223491460299084,0.4183897708995334,0.2621146538348485
20605.857740585776,3.159612520734541e-07,4.674171565134127e-06,6.304303344193367e-07,9.867182792417831e-09,0.001401897200868124,0.013258833533729454,0.41659383846538256,0.2639105862689993
20786.61087866109,3.159557808661863e-07,4.674090626850492e-06,6.304221763639253e-07,9.953592283320714e-09,0.0013768409127498126,0.013293543267801697,0.4148056381254873,0.2656987866088945
20967.364016736403,3.159503098245193e-07,4.6740096910166715e-06,6.304140038705931e-07,1.0039999158807824e-08,0.0013522329622112097,0.013327632103281715,0.4130251365280776,0.26747928820630423
21148.117154811716,3.1594483894857286e-07,4.673928757634437e-06,6.304058170543241e-07,1.0126403416988401e-08,0.001328065263300337,0.013361111235530425,0.41125230046645384,0.269252124267928
21328.87029288703,3.159393682384655e-07,4.6738478267055425e-06,6.303976160283726e-07,1.021280505599001e-08,0.0013043299133463071,0.013393991606217195,0.40948709687880924,0.2710173278555726
21509.623430962343,3.159338976943148e-07,4.673766898231728e-06,6.303894009046634e-07,1.0299204073955375e-08,0.0012810191452489858,0.013426283969344649,0.4077294928453418,0.27277493188904
21690.376569037657,3.159284273162375e-07,4.673685972214719e-06,6.3038117179382e-07,1.0385600469042141e-08,0.0012581253241587727,0.013457998895844056,0.4059794555876067,0.27452496914677516
21871.12970711297,3.159229571043491e-07,4.6736050486562245e-06,6.30372928804923e-07,1.047199423942476e-08,0.0012356409764104892,0.013489146733530596,0.40423695246981095,0.2762674722645709
22051.882845188284,3.159174870587632e-07,4.673524127557927e-06,6.303646720437749e-07,1.0558385383308193e-08,0.0012135589963756747,0.013519737320817052,0.4025019510108212,0.27800247372356063
22232.6359832636,3.159120171795943e-07,4.673443208921518e-06,6.303564016181285e-07,1.0644773898886588e-08,0.0011918720233145678,0.013549780849159532,0.40077441884619436,0.27973000588818747
22413.389121338914,3.159065474669551e-07,4.6733622927486645e-06,6.303481176331881e-07,1.0731159784378812e-08,0.0011705729777528328,0.013579287120704747,0.39905432376002714,0.2814501009743547
22594.142259414228,3.159010779209575e-07,4.673281379041023e-06,6.303398201929227e-07,1.0817543038018038e-08,0.0011496549049567742,0.01360826576492268,0.3973416336750836,0.2831627910592982
22774.89539748954,3.1589560854171237e-07,4.673200467800234e-06,6.303315094000901e-07,1.0903923658051567e-08,0.0011291109721989917,0.013636726242391097,0.39563631665218313,0.2848681080821987
22955.648535564855,3.1589013932932994e-07,4.673119559027928e-06,6.3032318535626e-07,1.0990301642740612e-08,0.0011089344660240395,0.013664677848580093,0.3939383408895879,0.28656608384479393
23136.401673640168,3.158846702839191e-07,4.673038652725716e-06,6.303148481613491e-07,1.1076676990363951e-08,0.001089118847991324,0.013692129636687271,0.392247674725593,0.2882567500087888
23317.15481171548,3.158792014055879e-07,4.672957748895196e-06,6.303064979139587e-07,1.1163049699215258e-08,0.0010696577144044923,0.013719090473383285,0.3905642866358588,0.28994013809852304
23497.907949790795,3.158737326944441e-07,4.67287684753796e-06,6.302981347124703e-07,1.1249419767594434e-08,0.0010505446651736308,0.013745569220343739,0.38888814522576814,0.2916162795086137
23678.66108786611,3.1586826415059413e-07,4.672795948655586e-06,6.302897586536794e-07,1.1335787193818368e-08,0.0010317734674759884,0.013771574507695021,0.38721921923892516,0.29328520549545667
23859.414225941422,3.1586279577414375e-07,4.672715052249638e-06,6.302813698332732e-07,1.1422151976217166e-08,0.0010133379986852658,0.01379711481301602,0.3855574775535677,0.29494694718081416
24040.167364016736,3.1585732756519794e-07,4.672634158321666e-06,6.302729683458511e-07,1.1508514113133957e-08,0.0009952322439277204,0.013822198464720591,0.38390288918197113,0.2966015355524107
24220.920502092053,3.1585185952386074e-07,4.6725532668732135e-06,6.302645542849465e-07,1.1594873602924715e-08,0.0009774502936382753,0.013846833645440022,0.38225542326985246,0.2982490014645294
24401.673640167366,3.158463916502351e-07,4.672472377905801e-06,6.302561277425375e-07,1.1681230443962078e-08,0.0009599864024916945,0.013871028310451713,0.3806150490981984,0.29988937563618345
24582.42677824268,3.158409239444237e-07,4.672391491420947e-06,6.302476888100435e-07,1.176758463462751e-08,0.0009428348695724242,0.013894790353544677,0.3789817360780315,0.30152268865635035
24763.179916317993,3.1583545640652815e-07,4.672310607420156e-06,6.302392375779233e-07,1.1853936173314446e-08,0.0009259900868971004,0.013918127539855624,0.37735545375182755,0.3031489709825543
24943.933054393307,3.158299890366493e-07,4.672229725904919e-06,6.302307741355048e-07,1.19402850584296e-08,0.000909446559900642,0.013941047477512347,0.37573617179382535,0.3047682529405565
25124.68619246862,3.1582452183488736e-07,4.672148846876719e-06,6.302222985711334e-07,1.2026631288391786e-08,0.000893198889750378,0.013963557642113723,0.37412386000882797,0.30638056472555386
25305.439330543933,3.1581905480134165e-07,4.6720679703370244e-06,6.302138109721918e-07,1.211297486163176e-08,0.0008772417710660073,0.013985665379885395,0.37251848833161316,0.30798593640276867
25486.192468619247,3.1581358793611065e-07,4.671987096287295e-06,6.302053114250787e-07,1.2199315776592349e-08,0.0008615699945332799,0.01400737790406378,0.37092002682660297,0.30958439790777886
25666.94560669456,3.15808121239292e-07,4.671906224728971e-06,6.301968000143482e-07,1.2285654031735233e-08,0.0008461785498424652,0.014028702152456517,0.36932844569285195,0.3111759790415299
25847.698744769874,3.1580265471098283e-07,4.6718253556634916e-06,6.301882768249746e-07,1.2371989625523078e-08,0.0008310623550458952,0.014049645161942351,0.36774371524923044,0.3127607094851514
26028.45188284519,3.1579718835127957e-07,4.671744489092284e-06,6.301797419404979e-07,1.245832255643413e-08,0.000816216478352358,0.0140702137615657,0.36616580594571385,0.314338618788668
26209.205020920504,3.1579172216027785e-07,4.671663625016762e-06,6.301711954435648e-07,1.254465282295794e-08,0.0008016360734911393,0.014090414661976788,0.3645946883594873,0.31590973637489456
26389.958158995818,3.1578625613807264e-07,4.67158276343833e-06,6.301626374159473e-07,1.2630980423595197e-08,0.0007873163776566309,0.014110254458276463,0.3630303331943673,0.31747409154001455
26570.71129707113,3.157807902847581e-07,4.671501904358382e-06,6.301540679385598e-07,1.2717305356857585e-08,0.0007732527094529363,0.014129739632860999,0.36147271128022435,0.3190317134541575
26751.464435146445,3.1577532460042774e-07,4.671421047778299e-06,6.301454870910974e-07,1.2803627621270619e-08,0.0007594405120563818,0.014148876495695236,0.3599217935754115,0.3205826311589704
26932.21757322176,3.1576985908517387e-07,4.67134019369945e-06,6.301368949520442e-07,1.288994721537358e-08,0.0007458753523399944,0.014167671185524708,0.3583775511662649,0.322126873568117
27112.970711297072,3.1576439373908894e-07,4.671259342123201e-06,6.301282916001285e-07,1.297626413770796e-08,0.0007325527476620814,0.014186129909562912,0.3568399552551452,0.32366446947923666
27293.723849372385,3.1575892856226433e-07,4.671178493050903e-06,6.301196771127674e-07,1.3062578386829771e-08,0.0007194683511379498,0.014204258687116415,0.35530897717231597,0.3251954475620659
27474.4769874477,3.157534635547908e-07,4.671097646483901e-06,6.301110515665731e-07,1.3148889961305529e-08,0.0007066178914222488,0.014222063432913509,0.3537845883714978,0.3267198363628841
27655.230125523012,3.1574799871675853e-07,4.671016802423527e-06,6.301024150373684e-07,1.3235198859712095e-08,0.0006939971709334293,0.014239549959561762,0.35226676042930966,0.32823766430507223
27835.983263598326,3.157425340482569e-07,4.6709359608711035e-06,6.300937676002023e-07,1.3321505080636555e-08,0.0006816020640782018,0.014256723980005577,0.35075546504470917,0.3297489596896727
