Time (s),[ps],[e_ps],[b_ps],[so],[fa],[ofa]
0.0,1e-06,0.0,0.0,0.0,0.00100531722303704,0.0
63.1578947368421,-1.4000538700685798e-17,0.5725257581499237,-0.5725247581493116,6.183973879281762e-06,2.01608958490442e-14,0.0010053172230168794
126.3157894736842,1.0747405733724336e-17,0.5725257581499238,-0.5725247581493115,6.183973879284042e-06,-1.727543644797525e-14,0.0010053172230543156
189.4736842105263,4.2911806254446814e-18,0.5725257581499238,-0.5725247581493115,6.1839738792841645e-06,-1.9299071855520652e-14,0.0010053172230563392
252.6315789473684,1.4942017194263067e-18,0.5725257581499237,-0.5725247581493114,6.183973879283334e-06,-5.635139933861828e-15,0.0010053172230426752
315.7894736842105,1.6827440169475196e-18,0.5725257581499237,-0.5725247581493114,6.18397387928342e-06,-7.063742189212778e-15,0.0010053172230441037
378.9473684210526,8.145364690223063e-19,0.5725257581499237,-0.5725247581493113,6.183973879283197e-06,-3.384969086368614e-15,0.001005317223040425
442.10526315789474,1.3499180290371037e-18,0.5725257581499237,-0.5725247581493113,6.183973879283362e-06,-6.1164322512523414e-15,0.0010053172230431564
505.2631578947368,9.44513706377983e-19,0.5725257581499237,-0.5725247581493113,6.18397387928325e-06,-4.283383423973653e-15,0.0010053172230413234
568.421052631579,5.63214009728435e-20,0.5725257581499237,-0.5725247581493114,6.183973879282994e-06,-7.581359146215247e-17,0.0010053172230371158
631.578947368421,5.188289599958743e-20,0.5725257581499237,-0.5725247581493114,6.183973879282993e-06,-7.003202658996043e-17,0.0010053172230371102
694.7368421052631,4.744439102633137e-20,0.5725257581499237,-0.5725247581493114,6.183973879282993e-06,-6.42504617177684e-17,0.0010053172230371043
757.8947368421052,4.30058860530753e-20,0.5725257581499237,-0.5725247581493114,6.183973879282993e-06,-5.846889684557634e-17,0.0010053172230370985
821.0526315789473,3.856738107981923e-20,0.5725257581499237,-0.5725247581493114,6.183973879282992e-06,-5.268733197338431e-17,0.0010053172230370928
884.2105263157895,3.4128876106563157e-20,0.5725257581499237,-0.5725247581493114,6.183973879282992e-06,-4.690576710119226e-17,0.001005317223037087
947.3684210526316,2.969037113330708e-20,0.5725257581499237,-0.5725247581493114,6.183973879282991e-06,-4.1124202229000214e-17,0.0010053172230370811
1010.5263157894736,2.525186616005101e-20,0.5725257581499237,-0.5725247581493114,6.183973879282991e-06,-3.534263735680817e-17,0.0010053172230370755
1073.6842105263158,2.0813361186794934e-20,0.5725257581499237,-0.5725247581493114,6.183973879282991e-06,-2.956107248461612e-17,0.0010053172230370696
1136.842105263158,1.6374856213538864e-20,0.5725257581499237,-0.5725247581493114,6.1839738792829905e-06,-2.3779507612424075e-17,0.0010053172230370638
1200.0,1.1936351240282793e-20,0.5725257581499237,-0.5725247581493114,6.1839738792829905e-06,-1.7997942740232034e-17,0.0010053172230370582
