time (hr),oxidation,inactivation
0.034482758620689655,0.08298605459205936,0.09722123997396127
0.06896551724137931,0.1590866839300148,0.3593164565696342
0.10344827586206896,0.22887302563518627,0.6297765300247965
0.13793103448275862,0.292868879565409,0.7922653374439493
0.1724137931034483,0.3515542386884735,0.8777234592535422
0.20689655172413793,0.4053693046228473,0.9235303924568075
0.2413793103448276,0.454718326352609,0.949513057310782
0.27586206896551724,0.49997194321913474,0.9651432978776208
0.3103448275862069,0.5414702419197855,0.9750496596053948
0.3448275862068966,0.5795249724770971,0.9816136360522703
0.37931034482758624,0.614421794331629,0.986129278957202
0.41379310344827586,0.6464225946849341,0.9893360977614217
0.4482758620689655,0.6757675075708177,0.9916760055996591
0.4827586206896552,0.7026767416348271,0.9934236082555858
0.5172413793103449,0.7273527865673658,0.9947554758361709
0.5517241379310345,0.7499810234809609,0.9957885910975866
0.5862068965517242,0.7707314436596464,0.9966025273048524
0.6206896551724138,0.7897598867358169,0.997252687970457
0.6551724137931035,0.8072091041606733,0.997778456848504
0.6896551724137931,0.8232100818934002,0.9982083544588064
0.7241379310344828,0.8378828549042142,0.9985633820921765
0.7586206896551725,0.8513377873324763,0.9988592391706169
0.7931034482758621,0.8636761098642202,0.9991078234574431
0.8275862068965517,0.8749905841860859,0.9993182648155201
0.8620689655172413,0.8853660915733416,0.9994976495448439
0.896551724137931,0.8948804991408177,0.9996515357380457
0.9310344827586207,0.9036051791835794,0.9997843251387026
0.9655172413793104,0.9116056620306122,0.9998995349574308
1.0,0.9189418441864533,0.9999999989548221
