Time (s),[o],[so],[bcfa],[ofa]
0.0,127034295442.329,0.0,2.4218180237353e-20,0.0
0.010000833402783566,1.097061858592585e-17,127034295442.32895,-6.185462024989918e-14,6.185464446824401e-14
0.02000166680556713,2.6680742904416487e-18,127034295442.32895,-1.5043068619390682e-14,1.5043093007536484e-14
0.0300025002083507,1.3269146359490478e-17,127034295442.32895,-7.481504390365503e-14,7.481506836068351e-14
0.04000333361113426,6.933137360995589e-18,127034295442.32895,-3.9090885384274966e-14,3.9090910019802606e-14
0.05000416701391783,3.8113267252082835e-19,127034295442.32895,-2.148881049014907e-15,2.1489058644396417e-15
0.0600050004167014,3.8522427232686984e-18,127034295442.32895,-2.1719987506870613e-14,2.1720011595794083e-14
0.07000583381948496,7.942396802173442e-18,127034295442.32895,-4.4781436503871934e-14,4.4781459810313494e-14
0.08000666722226853,1.2032550881078178e-17,127034295442.32895,-6.78428855008732e-14,6.784290802483285e-14
0.0900075006250521,1.0881641106381854e-17,127034295442.32895,-6.135373634799536e-14,6.135376192733084e-14
0.10000833402783565,8.288586869799276e-18,127034295442.32895,-4.6733369439013765e-14,4.6733399129759806e-14
0.11000916743061923,5.6955326332167e-18,127034295442.32895,-3.21130025300322e-14,3.211303633218879e-14
0.1200100008334028,3.1024783966341223e-18,127034295442.32895,-1.749263562105062e-14,1.7492673534617752e-14
0.13001083423618637,5.094241600515441e-19,127034295442.32895,-2.872268712069036e-15,2.8723107370467164e-15
0.1400116676389699,1.246344588913719e-18,127034295442.32895,-7.027234419425481e-15,7.027275960817097e-15
0.15001250104175348,2.7974037423357767e-18,127034295442.32895,-1.5772542962742025e-14,1.577258289712624e-14
0.16001333444453705,4.348462895757841e-18,127034295442.32895,-2.4517851506058614e-14,2.451788983343541e-14
0.17001416784732062,5.899522049179903e-18,127034295442.32895,-3.3263160049375196e-14,3.326319676974458e-14
0.1800150012501042,7.450581202601967e-18,127034295442.32895,-4.200846859269177e-14,4.200850370605375e-14
0.19001583465288774,9.00164035602403e-18,127034295442.32895,-5.075377713600836e-14,5.0753810642362916e-14
0.2000166680556713,1.0552699509446089e-17,127034295442.32895,-5.949908567932492e-14,5.949911757867206e-14
0.21001750145845488,1.2103758662868151e-17,127034295442.32895,-6.82443942226415e-14,6.824442451498123e-14
0.22001833486123845,1.1360578719063858e-17,127034295442.32895,-6.405413676107232e-14,6.405416763247605e-14
0.23001916826402202,1.0390384972549238e-17,127034295442.32895,-5.858391156094889e-14,5.858394322772729e-14
0.2400200016668056,9.420191226034615e-18,127034295442.32895,-5.3113686360825463e-14,5.3113718822978515e-14
0.25002083506958916,8.449997479519995e-18,127034295442.32895,-4.7643461160702037e-14,4.764349441822975e-14
