Time (s),[ps],[e_ps],[b_ps],[mo],[so],[fa],[ofa]
0.0,1e-05,0.0,0.0,0.000281260547270523,0.0,0.00690297607339422,0.0
124.13793103448276,1.5694215433512725e-06,8.430578321412088e-06,1.3559802227106098e-13,0.00027788746802052115,3.3730792500014093e-06,0.00581084078117194,0.0010921352922222817
248.27586206896552,1.5694215221071472e-06,8.430578207419565e-06,2.7119604269884013e-13,0.00027788739245967434,3.373154810848167e-06,0.004891468219987686,0.0020115078534065356
372.41379310344826,1.569421500866154e-06,8.430578093423909e-06,4.06794061291266e-13,0.00027788732885709297,3.373218413429566e-06,0.004117540823922637,0.0027854352494715837
496.55172413793105,1.5694214796277988e-06,8.430577979425614e-06,5.423920780485875e-13,0.00027788727532187884,3.373271948643695e-06,0.003466050798326684,0.003436925275067537
620.6896551724138,1.5694214583916635e-06,8.4305778654251e-06,6.779900929710139e-13,0.000277887230261761,3.3733170087615917e-06,0.0029176266610496287,0.003985349412344592
744.8275862068965,1.5694214371573975e-06,8.430577751422717e-06,8.135881060587211e-13,0.0002778871923374219,3.3733549331006255e-06,0.0024559762419585265,0.004446999831435693
868.9655172413793,1.5694214159247048e-06,8.43057763741876e-06,9.491861173118575e-13,0.00027788716042062556,3.373386849897052e-06,0.002067376490933111,0.004835599582461109
993.1034482758621,1.569421394693337e-06,8.430577523413477e-06,1.0847841267305484e-12,0.00027788713356024353,3.373413710279083e-06,0.001740259474447736,0.005162716598946484
1117.2413793103449,1.5694213734630844e-06,8.430577409407082e-06,1.2203821343148984e-12,0.0002778871109564983,3.373436314024269e-06,0.0014648987619599553,0.005438077311434264
1241.3793103448277,1.5694213522337706e-06,8.430577295399746e-06,1.3559801400649963e-12,0.0002778870919364183,3.373455334104284e-06,0.0012331105411577576,0.005669865532236462
1365.5172413793105,1.5694213310052465e-06,8.430577181391618e-06,1.4915781439809166e-12,0.0002778870759327599,3.373471337762726e-06,0.001037997055354301,0.005864979018039919
1489.655172413793,1.569421309777388e-06,8.430577067382829e-06,1.6271761460627218e-12,0.00027788706246806993,3.3734848024527265e-06,0.0008737526768190961,0.006029223396575124
1613.7931034482758,1.5694212885500893e-06,8.430576953373478e-06,1.7627741463104648e-12,0.00027788705114095154,3.3734961295711744e-06,0.0007354967477905733,0.006167479325603646
1737.9310344827586,1.569421267323262e-06,8.430576839363655e-06,1.8983721447241905e-12,0.00027788704161365083,3.373505656871878e-06,0.0006191225845100301,0.006283853488884189
1862.0689655172414,1.5694212460968317e-06,8.430576725353435e-06,2.033970141303936e-12,0.0002778870336007003,3.373513669822404e-06,0.000521159325369647,0.006381816748024572
1986.2068965517242,1.569421224870735e-06,8.430576611342882e-06,2.1695681360497324e-12,0.0002778870268624546,3.3735204080681276e-06,0.0004386933052880034,0.006464282768106216
2110.344827586207,1.5694212036449193e-06,8.430576497332049e-06,2.3051661289616072e-12,0.0002778870211976322,3.373526072890525e-06,0.0003692773359850692,0.00653369873740915
2234.4827586206898,1.569421182419341e-06,8.430576383320979e-06,2.440764120039582e-12,0.0002778870164363515,3.3735308341711708e-06,0.0003108460222963402,0.00659213005109788
2358.6206896551726,1.5694211611939616e-06,8.430576269309709e-06,2.5763621092836756e-12,0.0002778870124355104,3.3735348350123047e-06,0.00026165956929956986,0.00664131650409465
2482.7586206896553,1.56942113996875e-06,8.430576155298271e-06,2.7119600966939042e-12,0.00027788700907485815,3.3735381956645216e-06,0.000220256022534404,0.006682720050859815
2606.896551724138,1.5694211187436794e-06,8.430576041286693e-06,2.8475580822702804e-12,0.0002778870062531262,3.373541017396466e-06,0.00018540421183226502,0.006717571861561954
2731.034482758621,1.5694210975187278e-06,8.430575927274996e-06,2.9831560660128157e-12,0.00027788700388500407,3.373543385518565e-06,0.00015606698634570325,0.006746909087048515
2855.1724137931037,1.569421076293876e-06,8.430575813263197e-06,3.1187540479215194e-12,0.00027788700189872206,3.3735453718005566e-06,0.0001313718201745386,0.00677160425321968
2979.310344827586,1.5694210550691084e-06,8.430575699251316e-06,3.2543520279964e-12,0.0002778870002338721,3.3735470366505233e-06,0.00011058431825400287,0.006792391755140215
3103.448275862069,1.5694210338444115e-06,8.430575585239363e-06,3.3899500062374634e-12,0.0002778869988395908,3.3735484309318062e-06,9.308612582314223e-05,0.006809889947571076
3227.5862068965516,1.5694210126197746e-06,8.43057547122735e-06,3.525547982644716e-12,0.0002778869976730601,3.373549597462506e-06,7.835669758758245e-05,0.006824619375806636
3351.7241379310344,1.5694209913951876e-06,8.430575357215285e-06,3.661145957218162e-12,0.0002778869966982474,3.373550572275271e-06,6.595798122286636e-05,0.0068370180921713515
3475.862068965517,1.569420970170643e-06,8.430575243203178e-06,3.7967439299578064e-12,0.00027788699588481567,3.3735513857069476e-06,5.552116983830558e-05,0.006847454903555912
3600.0,1.569420948946134e-06,8.430575129191039e-06,3.932341900863651e-12,0.00027788699520722834,3.373552063294271e-06,4.673581239283014e-05,0.0068562402610013885
