time (hr),oxidation,inactivation
0.034482758620689655,0.15821223782473207,0.41649903014580125
0.06896551724137931,0.29139719332932135,0.8818638706461271
0.10344827586206896,0.4035122271692844,0.969574104293762
0.13793103448275862,0.4978903647535876,0.9889863090106548
0.1724137931034483,0.577337856885397,0.9950467467934876
0.20689655172413793,0.6442148696669444,0.997431293477795
0.2413793103448276,0.700509393491701,0.9985288539807199
0.27586206896551724,0.7478972176717913,0.9990939781407187
0.3103448275862069,0.787787362090673,0.9994104176688848
0.3448275862068966,0.8213653751589157,0.9995995192529957
0.37931034482758624,0.8496305007698058,0.9997185475384871
0.41379310344827586,0.8734237714966513,0.9997967135090636
0.4482758620689655,0.8934522240884827,0.9998498879700798
0.4827586206896552,0.910310773508794,0.9998871555936202
0.5172413793103449,0.9245022263110074,0.9999139498550851
0.5517241379310345,0.9364486707437918,0.9999336444340745
0.5862068965517242,0.9465046188689027,0.999948402872051
0.6206896551724138,0.9549692742678889,0.9999596523141495
0.6551724137931035,0.962094672425699,0.9999683577965658
0.6896551724137931,0.9680925994538319,0.9999751863920079
0.7241379310344828,0.9731414088849505,0.9999806083570509
0.7586206896551725,0.9773913476323316,0.9999849611056104
0.7931034482758621,0.9809688142074144,0.999988490627789
0.8275862068965517,0.9839801967907404,0.9999913788775207
0.8620689655172413,0.9865150733780002,0.9999937622319013
0.896551724137931,0.9886488527912493,0.9999957441514549
0.9310344827586207,0.9904449935040215,0.9999974040026208
0.9655172413793104,0.9919569227463647,0.9999988032964859
1.0,0.9932296140250346,0.9999999901603527
